fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,184292000,235731000,51439000,51439000,12975000,126589000,44728000,171317000,None,-1849000,5738000,350000,230731000,-2577000,None,5100000,8549000,6681000,7587000,1868000,1232000,12975000,13999000,1868000,TENB
2024-09-30,USD,176589000,227088000,50499000,50499000,-2083000,130652000,48020000,178672000,None,-2159000,5989000,341000,227088000,359000,None,5000000,-3883000,5328000,8148000,-9211000,-7986000,-2083000,1458000,-9211000,TENB
2024-06-30,USD,172443000,221241000,48798000,48798000,-8818000,131431000,45149000,181261000,None,-2099000,5974000,-7450000,221241000,93000,None,4800000,-10824000,3748000,8073000,-14572000,-14658000,-8818000,-13474000,-14572000,TENB
2024-03-31,USD,167029000,215961000,48932000,48932000,-8930000,130843000,43727000,175959000,None,-8112000,5624000,8112000,215961000,-1310000,None,4700000,-12728000,1658000,8112000,-6274000,-14609000,-4616000,84000,-14386000,TENB
2023-12-31,USD,164503000,213306000,48803000,44152000,-14346000,134267000,40083000,178849000,None,-8131000,5377000,8131000,210206000,-609000,None,4700000,-17709000,3939000,8131000,-13517000,-21070000,-9578000,-4878000,-21648000,TENB
2023-09-30,USD,155775000,201529000,45754000,45754000,-7913000,126636000,37052000,163688000,None,-8119000,7662000,8119000,201529000,-6502000,None,3000000,-14872000,693000,8119000,-7446000,-15404000,-6753000,-3753000,-15565000,TENB
2023-06-30,USD,151522000,195036000,43514000,43514000,-10745000,124422000,37845000,162267000,None,-7750000,6566000,7750000,195036000,-944000,None,3100000,-12873000,3101000,7750000,-8224000,-16004000,-5123000,-2023000,-15974000,TENB
2023-03-31,USD,143333000,188839000,45506000,45506000,-19156000,124306000,38183000,162489000,None,-7339000,5095000,7339000,188839000,-547000,None,3100000,-21947000,3150000,7339000,-17758000,-24417000,-14608000,-11508000,-25097000,TENB
2022-12-31,USD,139391000,184631000,45240000,45240000,-14089000,116569000,36911000,153480000,None,-6755000,3538000,6755000,179831000,123000,None,3100000,-17183000,4304000,6755000,-14732000,-20969000,-10428000,-7328000,-21487000,TENB
2022-09-30,USD,136269000,174851000,38582000,38582000,-12958000,113096000,36131000,149227000,None,-5082000,1803000,5082000,174851000,-2073000,None,3100000,-18310000,420000,5082000,-13648000,-18743000,-13228000,-10128000,-18730000,TENB
2022-06-30,USD,128304000,164341000,36037000,36037000,-23220000,115296000,36228000,151524000,None,-2895000,693000,3588000,164341000,-1863000,None,2800000,-27978000,-479000,3588000,-24604000,-27992000,-24390000,-21590000,-27499000,TENB
2022-03-31,USD,124438000,159368000,34930000,34930000,-17548000,107696000,34290000,141986000,None,-3326000,250000,3576000,159368000,-944000,None,2400000,-21818000,2688000,3576000,-21180000,-25563000,-18242000,-15842000,-24506000,TENB
2021-12-31,USD,118182000,149018000,30836000,30836000,-12867000,100331000,30718000,131049000,None,-3347000,282000,3629000,147118000,-605000,None,2701000,-16819000,-5774000,1000,-7698000,-11336000,-13190000,-10489000,-11045000,TENB
2021-09-30,USD,111602000,138664000,27062000,27062000,-11218000,92145000,30675000,122820000,None,-3479000,115000,3594000,138664000,-823000,None,1702000,-15520000,726000,1000,-12767000,-16245000,-11926000,-10224000,-16246000,TENB
2021-06-30,USD,103834000,130259000,26425000,26425000,-11881000,87514000,28201000,115715000,None,-42000,-40000,2000,130259000,-471000,None,1402000,-12394000,-756000,2000,-11596000,-11662000,-11881000,-10990000,-11638000,TENB
2021-03-31,USD,101116000,123189000,22073000,22073000,-5802000,80080000,26838000,106918000,None,-28000,-27000,1000,123189000,-66000,None,602000,-5896000,1852000,1000,-7720000,-7750000,-5802000,-5293000,-7748000,TENB
2020-12-31,USD,97765000,118082000,20317000,20317000,-731000,74078000,24418000,98496000,None,67000,558000,491000,118082000,-66000,None,607000,-730000,1206000,1000,-2003000,-1980000,-731000,368000,-1936000,TENB
2020-09-30,USD,92888000,112282000,19394000,19394000,-3465000,71225000,25128000,96353000,None,-12000,-10000,2000,112282000,-561000,None,549000,-4038000,1820000,2000,-5846000,-5953000,-3465000,-3487000,-5858000,TENB
2020-06-30,USD,88067000,107209000,19142000,19142000,-10565000,73322000,25310000,98632000,None,455000,456000,1000,107209000,-298000,None,676000,-10408000,1552000,1000,-12415000,-11974000,-10565000,-9731000,-11960000,TENB
2020-03-31,USD,83947000,102648000,18701000,18701000,-21672000,78788000,26831000,105619000,None,734000,736000,2000,102648000,-960000,None,710000,-21898000,1079000,2000,-23711000,-22864000,-21672000,-21186000,-22977000,TENB
2019-12-31,USD,78620000,97049000,18429000,18429000,-27553000,83505000,22668000,106173000,None,1153000,1155000,2000,97049000,-104000,None,742000,-26504000,11801000,2000,-39458000,-38315000,-27553000,-25760000,-38305000,TENB
2019-09-30,USD,76607000,91852000,15245000,15245000,-18327000,74171000,20763000,94934000,None,1527000,1529000,2000,91852000,-240000,None,157000,-17040000,600000,2000,-19167000,-17660000,-18327000,-16881000,-17640000,TENB
2019-06-30,USD,71466000,85384000,13918000,13918000,-22234000,72002000,21698000,93700000,None,1594000,1595000,1000,85384000,-122000,None,255000,-20762000,866000,1000,-23222000,-21569000,-22234000,-20506000,-21628000,TENB
2019-03-31,USD,67075000,80301000,13226000,13226000,-22685000,67825000,21935000,89760000,None,1556000,1558000,2000,80301000,-214000,None,353000,-21343000,97000,2000,-22996000,-21419000,-22685000,-20988000,-21440000,TENB
2018-12-31,USD,62822000,75221000,12399000,12399000,-19591000,61244000,21169000,82413000,None,1510000,1516000,6000,75221000,-326000,None,141000,-18407000,1207000,6000,-19614000,-19614000,-19591000,-18260000,-19614000,TENB
2018-09-30,USD,57279000,69440000,12161000,12161000,-21096000,57822000,20553000,78375000,None,894000,904000,10000,69440000,-185000,1400000,155000,-20387000,482000,10000,-20869000,-20869000,-21096000,-20222000,-20869000,TENB
2018-06-30,USD,53713000,63592000,9879000,9879000,-16445000,52367000,17791000,70158000,None,-23000,None,None,63592000,-438000,1400000,1540000,-16906000,244000,None,-17150000,-17150000,-16445000,-16445000,-17150000,TENB
2018-03-31,USD,50379000,59107000,8728000,8728000,-15449000,9055000,17185000,65828000,None,-26000,None,None,None,18000,None,1454000,-15457000,431000,None,-15888000,-15888000,-15449000,-13995000,-15888000,TENB
2017-12-31,USD,45739000,54117000,8378000,8378000,-11623000,8945000,15633000,57362000,None,None,None,None,None,None,None,1376000,-11649000,20000,None,-29709000,None,-11623000,-10247000,-11669000,TENB
2017-09-30,USD,41556000,48980000,7424000,7424000,-11162000,7275000,15869000,52718000,None,None,None,None,None,None,None,1195000,-11254000,59000,None,-19751000,None,-11162000,-9967000,-11313000,TENB
2017-06-30,USD,38801000,44149000,5348000,5348000,-9229000,6544000,13713000,48030000,None,None,None,None,None,None,900000,1085000,-9173000,41000,None,17264000,None,-9229000,-8144000,-9214000,TENB
2017-03-31,USD,36043000,40481000,4438000,4438000,-8746000,6163000,12458000,44789000,None,None,None,None,None,None,None,1036000,-8775000,51000,None,-8826000,None,-8746000,-7710000,-8826000,TENB
