fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,451900000,490100000,38200000,405200000,47200000,9600000,None,38200000,None,-5700000,None,5700000,490100000,-1000000,None,28600000,38900000,8200000,5700000,33300000,30800000,47200000,75800000,30700000,SXC
2024-06-30,USD,423800000,470900000,47100000,418400000,34700000,17800000,None,47100000,None,-5800000,None,5800000,470900000,-9100000,None,29200000,27100000,5600000,None,23300000,20800000,32900000,62100000,21500000,SXC
2024-03-31,USD,429800000,482100000,52300000,435500000,34500000,18400000,None,52300000,None,-6300000,None,6300000,488400000,-8900000,None,33800000,27100000,7100000,6300000,21100000,19900000,33400000,67200000,20000000,SXC
2023-12-31,USD,461300000,514300000,53000000,479000000,26200000,15400000,None,53000000,None,-6300000,None,6300000,520600000,-5800000,None,36100000,18400000,4600000,6300000,15300000,13700000,24700000,60800000,13800000,SXC
2023-09-30,USD,458500000,513800000,55300000,436100000,29700000,19100000,None,55300000,None,-6600000,6600000,6600000,520400000,9200000,None,36000000,21600000,14600000,6600000,8500000,6700000,28200000,64200000,7000000,SXC
2023-06-30,USD,472700000,527200000,54500000,443100000,37500000,17400000,None,54500000,None,-7200000,7200000,7200000,534400000,-8200000,None,37000000,28700000,8300000,7200000,22000000,20800000,35900000,72900000,20400000,SXC
2023-03-31,USD,425900000,480600000,54700000,402000000,31700000,18800000,None,54700000,None,-7200000,7200000,7200000,487800000,-9200000,None,35800000,23100000,6800000,7200000,17700000,16500000,30300000,66100000,16300000,SXC
2022-12-31,USD,457000000,506300000,49300000,441700000,23000000,13500000,None,49300000,None,-7700000,7700000,7700000,514000000,-2400000,None,36300000,14300000,2500000,7700000,12800000,15200000,22000000,58300000,11800000,SXC
2022-09-30,USD,452100000,508800000,56700000,413400000,47600000,20100000,None,56700000,None,-8000000,8000000,8000000,516800000,-9100000,None,36200000,38500000,-2900000,8000000,42500000,41200000,46500000,82700000,41400000,SXC
2022-06-30,USD,436500000,493600000,57100000,411800000,34500000,19800000,None,57100000,None,-8300000,8300000,8300000,501900000,None,None,36300000,25200000,7200000,8300000,19000000,17100000,33500000,69800000,18000000,SXC
2022-03-31,USD,378100000,431800000,53700000,338000000,48600000,18000000,None,53700000,None,-8000000,8000000,8000000,439800000,None,None,35700000,39500000,10000000,8000000,30600000,30900000,47500000,83200000,29500000,SXC
2021-12-31,USD,308800000,357600000,48800000,288900000,28000000,13500000,None,48800000,None,-7700000,7700000,7700000,365300000,None,None,35400000,19000000,6300000,7700000,14000000,13600000,26700000,62100000,12700000,SXC
2021-09-30,USD,310300000,358600000,48300000,277300000,41400000,15300000,None,48300000,None,-7900000,7900000,7900000,366500000,None,None,33000000,32400000,9400000,7900000,24100000,22100000,40300000,73300000,23000000,SXC
2021-06-30,USD,265900000,318200000,52300000,278600000,33900000,17700000,None,52300000,None,-14200000,14200000,14200000,332400000,-31900000,None,34600000,-13500000,-4700000,46100000,-7500000,-7800000,700000,35300000,-8800000,SXC
2021-03-31,USD,298000000,347200000,49200000,274000000,38200000,15300000,None,49200000,None,-12700000,12700000,12700000,359900000,None,None,32900000,23800000,7300000,12700000,18200000,15900000,36500000,69400000,16500000,SXC
2020-12-31,USD,234400000,299300000,64900000,243000000,4800000,30300000,1600000,64900000,None,-13100000,13100000,13100000,312400000,2300000,None,32500000,-7500000,-2500000,10800000,-3500000,-5900000,5600000,38100000,-5000000,SXC
2020-09-30,USD,236400000,289000000,52600000,238300000,12000000,18400000,900000,52600000,None,-13700000,13700000,13700000,302700000,500000,None,34200000,-2500000,200000,13200000,-1400000,-3000000,11200000,45400000,-2700000,SXC
2020-06-30,USD,271900000,323100000,51200000,262500000,24900000,16500000,600000,51200000,None,-14900000,14900000,14900000,338000000,None,None,34700000,8700000,2200000,14900000,7800000,6100000,23600000,58300000,6500000,SXC
2020-03-31,USD,320000000,371000000,51000000,304400000,28000000,16200000,None,51000000,None,-14600000,14600000,14600000,385600000,2900000,None,34800000,15300000,10400000,11700000,5900000,3800000,29900000,64700000,4900000,SXC
2019-12-31,USD,39400000,397200000,357800000,323800000,16500000,22900000,None,58600000,None,-14700000,14700000,14700000,397200000,None,None,34700000,1200000,2600000,14700000,39400000,-1900000,15900000,50600000,-1400000,SXC
2019-09-30,USD,49300000,404300000,355000000,319400000,-212400000,14300000,None,300000000,None,-15700000,15700000,15700000,405800000,1500000,None,38300000,-226500000,-63500000,14200000,-163100000,-163900000,-210800000,-172500000,-163000000,SXC
2019-06-30,USD,43500000,407500000,364000000,327000000,21600000,21900000,None,61600000,None,-15100000,15100000,15100000,407500000,None,None,39700000,5500000,3200000,15100000,3300000,2400000,20600000,60300000,2300000,SXC
2019-03-31,USD,46700000,391300000,344600000,307400000,30000000,16700000,None,56600000,None,-14800000,14800000,14800000,391300000,None,None,39900000,12800000,3000000,14800000,12200000,9800000,27600000,67500000,9800000,SXC
2018-12-31,USD,39700000,368900000,329200000,287900000,22800000,16900000,None,61900000,None,-14500000,None,14500000,368900000,None,None,44100000,4600000,2800000,61400000,39700000,2700000,19100000,63200000,1800000,SXC
2018-09-30,USD,45800000,364500000,318700000,283300000,30100000,15700000,None,53800000,None,-15400000,None,15400000,364500000,None,None,38100000,9100000,-2400000,0,17100000,11000000,24500000,62600000,11500000,SXC
2018-06-30,USD,52300000,367000000,314700000,282700000,34700000,17600000,None,52400000,None,-15700000,None,15700000,361600000,-5400000,None,34800000,6400000,2200000,0,16800000,12000000,22100000,56900000,4200000,SXC
2018-03-31,USD,47000000,350500000,303500000,270600000,31100000,15900000,None,51600000,None,-15800000,None,15800000,350200000,-300000,None,35700000,10700000,2000000,16100000,13000000,8600000,26500000,62200000,8700000,SXC
2017-12-31,USD,56800000,359600000,302800000,272000000,38800000,18000000,None,52900000,None,-16900000,-1300000,15600000,359600000,None,None,33800000,-17000000,-151000000,15600000,56600000,132700000,-1400000,32400000,134000000,SXC
2017-09-30,USD,51300000,339000000,287700000,257200000,33900000,17400000,None,51100000,None,-16100000,None,16100000,-100000,-100000,None,33400000,10100000,-1500000,16200000,18800000,12000000,26200000,59600000,11600000,SXC
2017-06-30,USD,32900000,323200000,290300000,257200000,8900000,24000000,None,60200000,None,-15200000,None,15200000,-20200000,-20200000,None,36100000,-19500000,4700000,35400000,-31500000,-24500000,-4300000,31800000,-24200000,SXC
2017-03-31,USD,42200000,309700000,267500000,234400000,22600000,19600000,None,55800000,None,-13700000,300000,14000000,-100000,-100000,None,36100000,67200000,66200000,13800000,-57700000,1100000,81200000,117300000,1000000,SXC
2016-12-31,USD,69800000,325600000,255800000,224000000,48600000,21800000,None,73500000,None,-14500000,-1300000,13200000,100000,100000,None,34600000,19700000,2700000,13100000,69600000,16800000,32900000,67500000,17000000,SXC
2016-09-30,USD,50700000,293900000,243200000,217600000,28900000,21800000,None,50200000,None,-12900000,None,12900000,1000000,1000000,None,28400000,8700000,2600000,11900000,14400000,6000000,21600000,50000000,6100000,SXC
