fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2025-01-31,USD,-20234000,18997000,39231000,24201000,-32851000,15030000,11081000,27647000,2388000,-219000,2388000,2607000,18997000,684000,None,9946000,-32386000,-3260000,None,-32386000,-28558000,-32851000,-19833000,-28326000,FCEL
2024-10-31,USD,-28362000,49326000,77688000,60243000,-41032000,15945000,11608000,30115000,2994000,472000,2994000,2522000,49326000,983000,None,8804000,-41388000,28000,None,-39600000,-41401000,-38866000,-28251000,-41416000,FCEL
2024-07-31,USD,-20801000,23695000,44496000,29897000,-33617000,14599000,12816000,27415000,3269000,714000,3269000,2555000,23695000,-2218000,None,9238000,-32658000,2000,None,-35123000,-32519000,-30103000,-23328000,-32660000,FCEL
2024-04-30,USD,-27009000,20145000,47154000,29494000,-41361000,17660000,16627000,34287000,3390000,-2275000,3390000,2275000,22420000,2590000,None,9552000,-37656000,-4716000,2275000,-37656000,-32218000,-41361000,-25829000,-32140000,FCEL
2024-01-31,USD,-30522000,14294000,44816000,28416000,-42478000,16400000,14353000,30753000,4067000,-2338000,4067000,2338000,16632000,-3650000,None,8599000,-44399000,-23806000,2338000,-44399000,-19760000,-42478000,-33462000,-19793000,FCEL
2023-10-31,USD,-6748000,20169000,26917000,23926000,-36376000,16891000,18021000,34912000,4731000,-2321000,4731000,2321000,22490000,4508000,None,6716000,-30364000,0,2321000,-29458000,-30416000,-28043000,-20421000,-30364000,FCEL
2023-07-31,USD,-18550000,38935000,57485000,33725000,-41395000,17560000,15620000,33180000,3966000,-1912000,3966000,1912000,40847000,403000,None,6623000,-24279000,0,-13425000,-23601000,-24443000,-22367000,-15066000,-24279000,FCEL
2023-04-30,USD,-27163000,36847000,64010000,44442000,-35858000,15068000,14697000,29765000,3688000,-1502000,3688000,1502000,38349000,-236000,None,6631000,-34300000,3000,1502000,-33911000,-34454000,-32798000,-25775000,-34303000,FCEL
2023-01-31,USD,-18389000,35556000,53945000,31836000,-22455000,15009000,12683000,27692000,3410000,-1512000,3410000,1512000,37068000,49000,None,5405000,-18044000,578000,1512000,-21086000,-18175000,-16532000,-13591000,-18622000,FCEL
2022-10-31,USD,-41689000,37565000,79254000,54391000,-42666000,15263000,12213000,27476000,2361000,-1637000,None,1637000,39202000,258000,None,4905000,-42142000,325000,1637000,-42009000,-43074000,-40505000,-35142000,-42467000,FCEL
2022-07-31,USD,-19960000,41482000,61442000,47284000,-27997000,14158000,9659000,23817000,932000,-1622000,None,1622000,43104000,204000,None,5266000,-28920000,494000,1622000,-28977000,-29500000,-27298000,-21595000,-29414000,FCEL
2022-04-30,USD,-22251000,14677000,36928000,23694000,-28217000,13234000,7673000,20907000,84000,-1707000,None,1707000,16384000,-286000,None,5332000,-30126000,91000,1707000,-30126000,-30366000,-28217000,-23087000,-30217000,FCEL
2022-01-31,USD,-41206000,30449000,71655000,34690000,-44844000,36965000,4984000,41949000,10000,-1428000,None,1428000,31877000,152000,None,5771000,-46120000,-5496000,1428000,-46120000,-40715000,-44844000,-38921000,-40624000,FCEL
2021-10-31,USD,-21439000,13145000,34584000,22300000,-22554000,10684000,3505000,14189000,None,-1701000,None,1701000,14846000,69000,None,4951000,-24182000,-1000,1701000,-24149000,-24253000,-22481000,-17500000,-24181000,FCEL
