fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,64690000,127228000,150661000,69947000,-12753000,58286000,10203000,82809000,None,-8446000,None,8446000,135674000,-57000,6139000,19613000,-20719000,2412000,8446000,-23131000,-27250000,-12753000,7340000,-23131000,APPS
2024-09-30,USD,62392000,108520000,136342000,56336000,-13542000,58063000,9433000,82085000,None,-9232000,None,9232000,117752000,-36000,5847000,19352000,-23586000,1400000,9232000,-24986000,-22829000,-13542000,4998000,-24986000,APPS
2024-06-30,USD,62180000,110557000,144182000,55809000,-16088000,59764000,10714000,91511000,None,-8250000,None,8250000,118807000,114000,5615000,20819000,-23406000,1750000,8250000,-25156000,-26369000,-16088000,5663000,-25156000,APPS
2024-03-31,USD,58672000,104231000,-6938000,53551000,-207839000,58213000,11284000,-56133000,None,-7938000,None,7938000,112169000,-261000,4847000,20924000,-216092000,20414000,7938000,-236506000,-238968000,-207839000,-187230000,-236506000,APPS
2023-12-31,USD,72270000,135306000,154801000,70364000,-9267000,59887000,13036000,90207000,None,-7666000,None,7666000,142972000,-311000,5073000,21008000,-16906000,-2845000,7666000,-14061000,-10476000,-9267000,11768000,-14061000,APPS
2023-09-30,USD,74540000,133309000,297996000,68719000,-152617000,56922000,14037000,234785000,None,-7844000,None,7844000,141153000,0,4529000,20668000,-162195000,-713000,7844000,-161482000,-162769000,-152617000,-133683000,-161482000,APPS
2023-06-30,USD,76774000,140899000,156539000,69592000,-4715000,56076000,15800000,93873000,None,-7390000,None,7390000,148289000,244000,5055000,21258000,-9718000,-1539000,7390000,-8399000,-15025000,-4715000,18930000,-8179000,APPS
2023-03-31,USD,68489000,132559000,156794000,71629000,-9149000,55232000,13399000,89967000,None,-7128000,None,7128000,139687000,-163000,4743000,20926000,-16950000,-3018000,7128000,-13853000,-11676000,-9149000,11104000,-13932000,APPS
2022-12-31,USD,88940000,155414000,154415000,73370000,9797000,55601000,14218000,86622000,None,-6913000,None,6913000,162327000,8000,4014000,20137000,2866000,-1153000,6913000,4062000,14147000,9797000,29916000,4019000,APPS
2022-09-30,USD,97978000,169349000,155226000,76881000,21082000,52961000,14736000,85245000,None,-5229000,None,5229000,174578000,312000,3893000,20081000,15845000,4181000,5229000,11703000,2425000,21082000,41155000,11664000,APPS
2022-06-30,USD,101266000,184220000,169994000,87367000,24435000,53783000,14133000,88731000,None,-4082000,None,4082000,188302000,72000,3815000,19929000,20058000,5136000,4082000,14958000,9173000,24435000,44069000,14922000,APPS
2022-03-31,USD,97856000,564697000,466841000,86279000,27425000,49849000,12129000,119968000,None,-3188000,-209000,2979000,-150252000,-151000,2959000,16506000,23704000,3604000,2979000,20118000,25810000,27425000,43189000,20100000,APPS
2021-12-31,USD,107765000,375414000,162750000,109053000,29139000,39924000,13755000,54209000,None,-2195000,None,2195000,377609000,-86000,2192000,15965000,10732000,3718000,2195000,7062000,-1316000,29139000,28892000,7014000,APPS
2021-09-30,USD,97060000,308001000,293757000,91508000,16532000,58786000,13915000,86773000,None,-1955000,-71000,1884000,309956000,-477000,2329000,16328000,-8201000,-2349000,1884000,-5887000,-21651000,16532000,10011000,-5852000,APPS
2021-06-30,USD,74267000,211188000,30562000,83808000,19145000,17441000,12924000,39126000,None,-1157000,-106000,1051000,212345000,-35000,1552000,8653000,17714000,3430000,1051000,14253000,-5735000,19145000,27418000,14284000,APPS
2021-03-31,USD,41380000,95082000,116418000,55673000,15954000,16776000,6292000,30182000,None,-144000,40000,184000,95082000,-95000,1286000,2052000,14931000,-15125000,636000,30056000,30063000,15954000,17167000,30056000,APPS
2020-12-31,USD,38448000,89341000,50893000,50144000,20517000,11980000,5202000,17182000,None,-266000,None,266000,88592000,-13000,1151000,1821000,15576000,1061000,266000,14515000,14383000,20517000,17663000,14515000,APPS
2020-09-30,USD,30361000,71555000,41194000,40532000,12116000,13366000,4217000,17583000,None,-287000,287000,287000,70893000,-38000,1018000,1689000,1034000,661000,287000,373000,328000,12116000,3010000,373000,APPS
