fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,-12086756,30000,12116756,None,-7332859,5081935,233214,7332859,None,110107,110107,None,30000,None,0,2018645,-7221817,None,None,-7222752,-7222752,-7332859,-5314214,-7222752,GLYC
2024-09-30,USD,-9005857,None,9005857,None,-11233798,4005857,1715347,11233798,None,184520,184520,None,None,None,8131,8131,-9824333,143,None,-9824333,-9824333,-11233798,-5713073,-9824333,GLYC
2024-06-30,USD,-4071960,None,4071960,12423,-10357694,4071960,6285734,10357694,None,262288,262288,None,None,None,12423,12423,-10095406,-3,None,-10357694,-10357694,-10357694,-10345271,-10095406,GLYC
2024-03-31,USD,-5089566,None,5089566,14620,-11115027,5089566,6025461,11115027,None,378360,378360,None,None,None,14620,14620,-10736667,0,None,-11115027,-10736667,-11115027,-11100407,-10736667,GLYC
2023-12-31,USD,-4311009,1373,4312382,23297,-9590834,4312382,5288452,9600834,None,512194,512194,581980,None,None,23297,23297,-9079000,3,None,-9590834,-9078640,-9590834,-9567537,-9078640,GLYC
2023-09-30,USD,-4521706,None,4521706,269937,-9813496,4521706,5291790,9813496,None,611000,611000,None,None,None,42747,269937,-9203000,-42747,None,-9813496,-9813496,-9813496,-9813496000,-9202518,GLYC
2023-06-30,USD,-4857237,None,4857237,265866,-8929945,4857237,4072708,8929945,None,671033,671033,671033,None,None,43419,43418,-8258675,474,None,-8929945,-8929945,-8929945,-8886290,-8258912,GLYC
2023-03-31,USD,-5522312,None,5522312,262958,-10941018,5522312,5418706,10941018,None,581668,581668,581980,None,None,43839,44151,-10359350,0,None,-10941018,-10359350,-10941018,-10896867,-10359350,GLYC
2022-12-31,USD,-4731799,0,4731799,259566,-10622620,4731799,5890821,10622620,None,378265,378265,18965032,0,None,45718,45718,-10245000,18965032,None,-10622620,-10244355,-10622620,-10623000,-10244355,GLYC
2022-09-30,USD,-3844579,0,3844579,256031,-8767436,3844579,4922857,8767436,None,243597,243597,243597,0,None,47347,46926,-8523839,0,None,-8767436,-8767436,-8767436,-8720510,-8523839,GLYC
2022-06-30,USD,-5379877,75000,5454877,258438,-13353155,5454877,7973278,13428155,None,85588,85588,85588,75000,None,54773,54649,-13267567,0,None,-13353155,-13353155,-13353155,-13298506,-13267567,GLYC
2022-03-31,USD,-5056188,None,5056188,None,-14660110,5056188,9603922,14660110,None,7069,7069,7069,-3498,None,59308,59496,-14653041,0,None,-14660110,-14653041,-14660110,-14600614,-14653041,GLYC
2021-12-31,USD,-4530376,17625,4548001,16982,-17425872,4548001,12895496,17443497,None,4076,4076,None,17625,None,61643,61643,-17422000,-294,None,-17425872,-17421796,-17425872,-17426000,-17421796,GLYC
2021-09-30,USD,-4055392,86560,4141952,None,-17336946,4141952,13281554,17423506,None,4625,4625,None,86560,None,67385,67384,-17332321,0,None,-17336946,-17336946,-17336946,-17269610,-17332321,GLYC
2021-06-30,USD,-4237200,142,4237342,None,-14404482,4237342,10167282,14404624,None,5221,5221,5221,142,None,67485,67485,-14399261,0,None,-14404482,-14404482,-14404482,-14336655,-14399261,GLYC
2021-03-31,USD,-3134843,1053267,4188110,None,-14279905,4188110,11147236,15335346,None,5846,5846,5846,1053267,None,68088,68088,-14274059,0,None,-14279905,-14274059,-14279905,-14211707,-14274059,GLYC
2020-12-31,USD,-3847985,162935,4010920,None,-15568343,4010920,11720358,15731278,None,5000,5000,5608,162935,None,68355,68355,-15563000,470,None,-15568343,-15562735,-15568343,-15568000,-15562735,GLYC
2020-09-30,USD,-3057530,1000000,4057530,None,-13727297,4057530,10669767,14727297,None,4762,4762,4762,1000000,None,66527,66527,-13722535,0,None,-13727297,-13727297,-13727297,-13661240,-13722535,GLYC
2020-06-30,USD,-4234917,0,4234917,None,-14105730,4234917,9870813,14105730,None,26701,26701,26701,0,None,67681,67681,-14079029,0,None,-14105730,-14105730,-14105730,-14038132,-14079029,GLYC
2020-03-31,USD,4560240,9000000,4439760,None,-8108020,4439760,12668260,17108020,None,445416,445416,445416,9000000,None,68191,68191,-7662604,0,None,-8108020,-7662604,-8108020,-8040069,-7662604,GLYC
2019-12-31,USD,-3868047,None,3868047,None,-15335109,3868047,11467062,15335109,None,608792,608792,1594946,None,None,67843,67843,-14726000,10,None,-15335109,-14726317,-15335109,-15335000,-14726317,GLYC
2019-09-30,USD,-3380932,None,3380932,None,-14105110,3380932,10724178,14105110,None,853228,853228,853228,None,None,70782,-233083,-13251950,0,None,-14105110,-14105110,-14105110,-14105178,-13251882,GLYC
2019-06-30,USD,-1519395,None,1519395,None,-16815969,1519395,13065359,16815969,None,986154,986154,None,None,None,71191,224347,-15830205,0,None,-3038790,-3038790,-16815969,-16592012,-15829815,GLYC
2019-03-31,USD,-3360448,None,3360448,None,-15133114,3360448,11772666,15133114,None,1049217,1049220,1049217,None,None,70441,220127,-14083449,0,None,-15133114,-14083897,-15133114,-14912539,-14083897,GLYC
2018-12-31,USD,-2920856,None,2920856,None,-14959852,2920856,12038996,14959852,None,None,None,3231190,None,None,68329,68329,-13907000,-2844345,None,-17138105,-13906915,-14959852,-14960000,-13906915,GLYC
2018-09-30,USD,-2790431,None,2790431,None,-12519520,2790431,9729089,12519520,None,None,None,None,None,944409,68477,68477,-11574680,0,None,-11575111,-11575111,-12519520,-12450612,-11575111,GLYC
2018-06-30,USD,-2846636,None,2846636,None,-12148902,2846636,9302266,12148902,None,None,None,None,None,870139,69560,69560,-8434974,0,None,-11278763,-11278763,-12148902,-9235553,-11278763,GLYC
2018-03-31,USD,-2855125,None,2855125,None,-12148902,2855125,9302266,12148902,None,None,None,None,None,363704,68757,68757,-11512719,0,None,-11512844,-11512844,-12148902,-11807666,-11512844,GLYC
2017-12-31,USD,-2816107,None,2816107,None,-9535862,2816107,6719755,9535862,None,None,None,None,None,278004,69565,69565,-9257939,-81,None,-9257858,-9257858,-9535862,-9466378,-9257858,GLYC
2017-09-30,USD,-2401976,None,2401976,None,-8181735,2401976,5779759,8181735,None,None,None,None,None,231634,70060,70060,-7950125,0,None,-7950101,-7950101,-8181735,-8111699,-7950101,GLYC
2017-06-30,USD,-2521805,None,2521805,None,-8243875,2521805,5722070,8243875,None,None,None,None,None,102079,69574,69577,-8141991,0,None,-8141796,-8141796,-8243875,-8174493,-8141796,GLYC
2017-03-31,USD,-2092300,None,2092300,None,-7970808,2092300,5878508,7970808,None,None,None,None,None,39495,54339,54339,-7931013,0,None,-7931313,-7931313,-7970808,-7916169,-7931313,GLYC
2016-12-31,USD,-2297810,0,2297810,8307000,-8358270,2297810,6060460,8358270,None,None,None,None,None,29673,50791,50791,-8329000,-148,None,-8328597,-8328597,-8358270,-8358000,-8328597,GLYC
2016-09-30,USD,-1965295,18500,1983795,7859000,-7886756,1983795,5921461,7905256,None,None,None,None,None,32063,45808,45808,-7854898,0,None,-7854693,-7854693,-7886756,-7841153,-7854693,GLYC
2016-06-30,USD,-2312207,None,2312207,8047000,-8093383,2312207,5781176,8093383,None,None,None,None,None,21813,46707,46707,-8071363,0,None,-8071570,-8071570,-8093383,-8046469,-8071570,GLYC
2016-03-31,USD,-2056353,None,2056353,7575075,-7575075,2056353,5518722,7575075,None,None,None,None,None,20097,47234,47234,-7554625,0,None,-7554978,-7554978,-7575075,-7527488,-7554978,GLYC
2015-12-31,USD,35375,1997091,1961716,8922901,-8887526,1961716,6961185,8922901,None,None,None,None,None,5823,49067,49067,-8882000,37,None,35375,35375,-8887526,-8888000,-8881703,GLYC
