fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,-944700000,3217000000,4161700000,95600000,501800000,294200000,None,641900000,-17500000,-49200000,None,49200000,2631900000,None,None,30600000,814600000,168900000,49200000,645700000,762200000,501800000,894400000,645700000,UNM
2024-06-30,USD,-925000000,3233400000,4158400000,132900000,-1544800000,295900000,None,619800000,-14200000,-49900000,None,49900000,2626500000,None,None,29200000,495500000,106000000,49900000,389500000,483300000,-1544800000,574600000,389500000,UNM
2024-03-31,USD,-1017700000,3200300000,4218000000,87300000,-1622400000,305800000,None,604700000,-16600000,-49500000,None,49500000,2608400000,None,None,30100000,495700000,100500000,49500000,395200000,763200000,-1622400000,575300000,395200000,UNM
2023-12-31,USD,-967900000,3145100000,4113000000,70300001,-1625800000,295300000,None,657900000,2152800000,-49200000,None,49200000,2554500000,None,None,108800000,428700000,98100000,49200000,330600000,173200000,-1625800000,397000000,330600000,UNM
2023-09-30,USD,-893800000,3092500000,3986300000,187500000,490200000,297900000,None,564500000,-13500000,-48600000,48600000,48600000,2523700000,None,None,28100000,261700000,59700000,48600000,202000000,509000000,-1458300000,261700000,202000000,UNM
2023-06-30,USD,-971700000,3112200000,4083900000,128600000,-1531400000,294400000,None,559700000,-15800000,-48900000,48900000,48900000,2509900000,None,None,26000000,498400000,105500000,48900000,392900000,97600000,-1531400000,427300000,392900000,UNM
2023-03-31,USD,-1119000000,3036100000,4155100000,65599999,-1686100000,275000000,None,567100000,-14700000,-48100000,48100000,48100000,2459900000,None,None,26800000,451300000,93000000,48100000,358300000,644300000,-1686100000,499400000,358300000,UNM
2022-12-31,USD,-999600000,3011700000,4005300000,473500000,-1595400000,295400000,None,595800000,527500000,-47200000,47200000,47200000,2415800000,None,None,27000000,254900000,58700000,47200000,279600000,-4468100000,-1595400000,435100000,196200000,UNM
2022-09-30,USD,-633400000,2959100000,3595300000,156900000,-1152200000,285900000,None,518800000,514600000,-47000000,47000000,47000000,2387600000,None,None,26800000,641600000,131300000,47000000,410700000,708800000,-1152200000,589100000,510300000,UNM
2022-06-30,USD,-877800000,3039600000,3918700000,143600000,-1405500000,259900000,None,527700000,561900000,-47400000,47400000,47400000,2414400000,None,None,26700000,439200000,71900000,47400000,370400000,996300000,-1405500000,517200000,367300000,UNM
2022-03-31,USD,-1109700000,2980600000,4092200000,83300000,-1626700000,248300000,None,517000000,530200000,-46900000,46900000,46900000,2401800000,None,None,30000000,295700000,55300000,46900000,253500000,966500000,-1626700000,389000000,240400000,UNM
2021-12-31,USD,-1335400000,2979100000,4314500000,-8703500000,-1892800000,249300000,None,557400000,553700000,-50600000,50600000,50600000,2373900000,None,None,29800000,191700000,32000000,50600000,159700000,399900000,-1892800000,272100000,159700000,UNM
2021-09-30,USD,-918100000,2969700000,3887800000,46500000,-1427900000,241600000,None,509800000,553500000,-44700000,44700000,44700000,2352900000,None,None,30400000,409900000,81300000,44700000,328600000,220400000,-1427900000,485000000,328600000,UNM
2021-06-30,USD,-1112500000,2993000000,4105500000,50400000,-1636400000,247400000,None,523900000,566500000,-45300000,45300000,45300000,2374000000,None,None,30300000,262600000,79700000,45300000,182900000,429900000,-1636400000,338200000,182900000,UNM
2021-03-31,USD,-1433700000,3072000000,4505700000,67500000,-1938600000,236900000,None,504900000,551800000,-44400000,44400000,44400000,2378200000,None,None,29300000,198800000,45800000,44400000,153000000,-246100000,-1938600000,272500000,153000000,UNM
2020-12-31,USD,4273500000,4273500000,7124800000,-8867200000,4273500000,227200000,None,577800000,596600000,-45600000,45600000,45600000,2319900000,None,None,28000000,124700000,-10700000,45600000,124700000,32000000,4273500000,198300000,135400000,UNM
