fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,140909000,193621000,52712000,52712000,75327000,13114000,None,65582000,None,-39575000,None,1477000,-323000,-83000,45400000,47661000,19564000,863000,39898000,29771000,2392000,21041000,68702000,18701000,NSA
2024-06-30,USD,138247000,190448000,52201000,98911000,74161000,16189000,None,64086000,None,-37228000,None,-35072000,0,337000,45400000,46710000,17603000,541000,37228000,32280000,15280000,-17469000,29241000,17062000,NSA
2024-03-31,USD,141454000,196148000,54694000,102025000,136130000,15674000,None,5324000,None,-38117000,None,38117000,61200000,98000,45400000,47331000,59913000,886000,38117000,95088000,66406000,98030000,145361000,59027000,NSA
2023-12-31,USD,158584000,215412000,56828000,56828000,137097000,30256000,None,21487000,None,-45441000,None,45441000,63900000,-590000,51900000,53988000,67762000,-1265000,45441000,108056000,46068000,113203000,167191000,69027000,NSA
2023-09-30,USD,160566000,219147000,58581000,58581000,85145000,15100000,None,75421000,None,-43065000,41135000,43065000,0,-24000,53200000,55842000,30159000,922000,43065000,43064000,37013000,73224000,129066000,29237000,NSA
2023-06-30,USD,158417000,215511000,57094000,57094000,83849000,14404000,None,74568000,None,-39693000,37832000,39693000,0,196000,53100000,56705000,30185000,737000,39693000,45476000,41106000,69878000,126583000,29448000,NSA
2023-03-31,USD,151510000,207993000,56483000,56483000,79214000,14821000,None,72296000,None,-37948000,36270000,37948000,-758000,-598000,52100000,55458000,30155000,1196000,38706000,40392000,14797000,68103000,123561000,28959000,NSA
2022-12-31,USD,155375000,208722000,53347000,53347000,76989000,25345000,None,78386000,None,-34633000,32478000,34633000,3400000,-352000,51600000,57564000,32297000,1037000,34633000,50377000,29212000,66930000,124494000,31260000,NSA
2022-09-30,USD,151641000,206773000,55132000,55132000,69214000,15298000,None,82427000,None,-28871000,26737000,28871000,0,-226000,49800000,59631000,24285000,2074000,28871000,40177000,40769000,53156000,112787000,22211000,NSA
2022-06-30,USD,145702000,198890000,53188000,53188000,71902000,14702000,None,73800000,None,-24448000,22486000,24448000,0,-261000,47800000,57891000,25768000,730000,24448000,48425000,37659000,50216000,108107000,25038000,NSA
2022-03-31,USD,137826000,187184000,49358000,49358000,66899000,13966000,None,70927000,None,-22647000,21153000,22647000,2100000,-112000,46700000,58072000,26076000,848000,22647000,44786000,56027000,48723000,106795000,25228000,NSA
2021-12-31,USD,129048000,173590000,44542000,44542000,57063000,20901000,None,71985000,None,-19787000,18108000,19787000,None,-344000,40900000,50854000,25848000,375000,19787000,42895000,35654000,45635000,96489000,25473000,NSA
2021-09-30,USD,111378000,150843000,39465000,39465000,57877000,13012000,None,53501000,None,-18144000,16462000,18144000,None,-241000,33300000,38983000,30668000,444000,18144000,40730000,34206000,48812000,87795000,30224000,NSA
2021-06-30,USD,101592000,138246000,36654000,36654000,52663000,12450000,None,48929000,None,-17339000,16165000,17339000,None,-148000,31500000,36051000,29393000,675000,17339000,35675000,27593000,46732000,82783000,28718000,NSA
2021-03-31,USD,88388000,122992000,34604000,34604000,44037000,11238000,None,44351000,None,-16792000,16033000,16792000,None,-173000,29400000,32424000,21034000,196000,16792000,27635000,38678000,37826000,70250000,20838000,NSA
2020-12-31,USD,83018000,114109000,31091000,31091000,38195000,17199000,None,44823000,None,-16192000,15676000,16192000,None,-582000,27300000,29827000,18848000,796000,16192000,24517000,24084000,35040000,64867000,18052000,NSA
2020-09-30,USD,77928000,109474000,31546000,31546000,37102000,10818000,None,40826000,None,-15262000,15225000,15262000,None,-120000,26600000,28933000,13833000,346000,15262000,21411000,16499000,29095000,58028000,13487000,NSA
2020-06-30,USD,74160000,104417000,30257000,30257000,33808000,10329000,None,40352000,None,-15513000,15461000,15513000,None,-317000,26300000,29309000,10665000,243000,15513000,17787000,6126000,26178000,55487000,10422000,NSA
2020-03-31,USD,73630000,104222000,30592000,30592000,32209000,11094000,None,41421000,None,-15628000,15968000,15628000,None,-192000,25700000,29105000,6934000,286000,15628000,15763000,-35645000,22562000,51667000,6648000,NSA
2019-12-31,USD,72856000,100568000,27712000,27712000,100568000,16806000,None,0,None,-14874000,14882000,14874000,None,727000,24200000,27343000,13480000,392000,14874000,100568000,22591000,28354000,55697000,13088000,NSA
2019-09-30,USD,72349000,101337000,28988000,28988000,3724000,12039000,None,68625000,None,-14432000,15646000,14432000,None,-8000,23800000,27598000,-8637000,223000,14432000,16514000,-20679000,5795000,33393000,-8860000,NSA
2019-06-30,USD,68229000,95419000,27190000,27190000,4040000,11170000,None,64189000,None,-13947000,15593000,13947000,None,-169000,22700000,25829000,-7412000,244000,13947000,17733000,-20648000,6535000,32364000,-7656000,NSA
2019-03-31,USD,64115000,90572000,26457000,26457000,2543000,10766000,None,61572000,None,-13211000,15313000,13211000,None,-98000,21500000,24349000,7903000,492000,13211000,12940000,1494000,21114000,45463000,7411000,NSA
2018-12-31,USD,62385000,89298000,26913000,26913000,28858000,14706000,None,60440000,None,-11961000,None,11961000,81826000,-160000,20200000,22921000,-6287000,349000,11961000,28858000,-15714000,5674000,28595000,-6636000,NSA
2018-09-30,USD,58830000,85382000,26552000,26552000,27513000,8848000,None,57869000,None,-10656000,None,10656000,79547000,153000,19200000,22469000,4676000,282000,10656000,16829000,5978000,15332000,37801000,4394000,NSA
2018-06-30,USD,54539000,79723000,25184000,25184000,23690000,8460000,None,56033000,None,-10472000,None,10472000,75019000,0,18900000,22389000,5935000,44000,10472000,13041000,8591000,16407000,38796000,5891000,NSA
2018-03-31,USD,51267000,76493000,25226000,25226000,21593000,8306000,None,54900000,None,-9635000,None,9635000,72011000,-84000,18000000,21368000,10603000,143000,9635000,11973000,16008000,20238000,41606000,10460000,NSA
2017-12-31,USD,50083000,73368000,23285000,23285000,21920000,11694000,None,51448000,None,-9280000,None,9280000,69101000,17000,16900000,20169000,-840000,392000,9280000,21920000,1832000,8440000,28609000,-1232000,NSA
2017-09-30,USD,47240000,68858000,21618000,21618000,21297000,7480000,None,47561000,None,-9157000,None,9157000,64715000,-9000,15200000,18463000,1433000,162000,9157000,11226000,1242000,10590000,29053000,1271000,NSA
2017-06-30,USD,131314000,64341000,45175000,19803000,19333000,7405000,None,45008000,None,-8160000,None,8160000,60154000,-14000,14300000,17800000,2655000,288000,8160000,15576000,492000,10815000,28615000,2367000,NSA
2017-03-31,USD,124023000,61563000,45757000,19749000,15950000,7181000,None,45613000,None,-7471000,None,7471000,57844000,-52000,14100000,18683000,872000,317000,7471000,7181000,1978000,8343000,27026000,555000,NSA
2016-12-31,USD,59164000,66223000,-38729000,18734000,16568000,10197000,None,42596000,None,-7059000,None,7059000,55630000,-70000,12800000,16765000,8463000,67000,7059000,16568000,17181000,15522000,32287000,8396000,NSA
2016-09-30,USD,110565000,149210000,38645000,17330000,16041000,5259000,None,36908000,None,-6265000,None,6265000,51263000,-15000,11100000,14319000,69000,80000,6265000,7944000,638000,6334000,20653000,-11000,NSA
2016-06-30,USD,97790000,132872000,35082000,15457000,13902000,4837000,None,33382000,None,-5844000,None,5844000,45648000,-57000,10100000,13088000,7482000,112000,5980000,6045000,7370000,13326000,26414000,7370000,NSA
2016-03-31,USD,81906000,111710000,29804000,13277000,11145000,4335000,None,28504000,None,-4941000,None,4941000,38501000,-5000,8600000,10892000,2319000,109000,4941000,4802000,1517000,7260000,18152000,2210000,NSA
2015-12-31,USD,38300000,38300000,30585000,12744000,10688000,6809000,None,27612000,None,-4727000,None,4727000,37219000,164000,8200000,10459000,5365000,1334000,4727000,10688000,4604000,10688000,21147000,4604000,NSA
2015-09-30,USD,71361000,100632000,29271000,12000000,9281000,4056000,None,26397000,None,-4246000,None,4246000,34600000,-52000,7400000,10341000,2109000,611000,4246000,2109000,4372000,9281000,19622000,4372000,NSA
2015-06-30,USD,61470000,87176000,25706000,10826000,6663000,4187000,None,24987000,None,-4824000,None,4824000,29718000,-113000,6500000,9974000,93000,-1738000,5738000,93000,3464000,6663000,16637000,3464000,NSA
2015-03-31,USD,52214000,76145000,23931000,9842000,4959000,3613000,None,23332000,None,-6982000,None,6982000,27418000,-91000,6300000,9877000,-2771000,-2771000,6982000,-2771000,0,4959000,14836000,0,NSA
