fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,957175000,1154130000,196955000,196955000,261590000,374812000,320773000,702985000,None,28580000,None,None,1154130000,-13330000,None,None,276840000,-1570635000,None,1847475000,1841422000,261590000,261590000,1847475000,PINS
2024-09-30,USD,710920000,898373000,187453000,187453000,-5916000,390157000,326679000,716836000,None,32477000,None,32477000,898373000,3237000,None,5421000,30556000,0,None,29798000,38524000,-5916000,-495000,30556000,PINS
2024-03-31,USD,558892000,739983000,181091000,181091000,-54416000,333033000,280275000,613308000,None,31266000,None,31266000,739983000,-4526000,None,4861000,-27676000,-2864000,None,-24812000,-26414000,-54416000,-49555000,-24812000,PINS
2023-12-31,USD,803166000,981262000,178096000,178096000,196250000,338935000,267981000,614301000,None,28959000,None,28959000,981262000,5893000,None,5324000,231102000,29924000,None,201178000,207614000,196250000,201574000,201178000,PINS
2023-09-30,USD,592205000,763203000,170998000,170998000,-4999000,332506000,264698000,597204000,None,26691000,None,26691000,763203000,-4596000,None,4902000,17096000,0,None,6733000,7990000,-4999000,-97000,6733000,PINS
2023-06-30,USD,539285000,708025000,168740000,168740000,-73243000,343137000,269391000,618089000,24888000,24888000,24888000,24888000,708025000,2180000,None,5071000,-46175000,-11233000,None,-34942000,-36516000,-73243000,-73243000,-34942000,PINS
2023-03-31,USD,431655000,602581000,170926000,170926000,-243686000,408995000,266346000,909596000,24901000,24901000,24901000,24901000,602581000,322000,None,6212000,-218463000,-9884000,None,-208579000,-204292000,-243686000,-237474000,-208579000,PINS
2022-12-31,USD,-9400000,877209000,185028000,185028000,5868000,421073000,265240000,9400000,17172000,22906000,17172000,5734000,877209000,6320000,None,15300000,28774000,11283000,None,-18800000,22177000,5868000,21168000,17491000,PINS
2022-09-30,USD,501947000,684550000,182603000,182603000,-69375000,316638000,254684000,576822000,9318000,-798000,9318000,10116000,684550000,-9726000,None,5500000,-70173000,-4992000,None,-65181000,-68028000,-69375000,-63875000,-65181000,PINS
2022-06-30,USD,501034000,665930000,164896000,164896000,-34505000,302031000,233508000,538539000,3365000,-5887000,3365000,9252000,665930000,3365000,None,3000000,-40392000,2684000,None,-43076000,-46075000,-34505000,-31505000,-43076000,PINS
2022-03-31,USD,428815000,574885000,146070000,146070000,-3665000,236932000,195548000,432480000,1088000,-488000,1088000,1576000,574885000,1088000,None,1100000,-4153000,1128000,None,-5281000,-13359000,-3665000,-2565000,-5281000,PINS
2021-12-31,USD,705407000,846655000,141248000,141248000,179448000,285103000,240856000,527259000,822000,-2607000,822000,3429000,846655000,822000,None,500000,176841000,2142000,None,174699000,171891000,179448000,179948000,174699000,PINS
2021-09-30,USD,506149000,632932000,126783000,126783000,98449000,221751000,185949000,407700000,765000,-4000000,765000,4765000,632932000,765000,None,300000,94449000,453000,None,93996000,93475000,98449000,98749000,93996000,PINS
2021-06-30,USD,485391000,613210000,127819000,127819000,71198000,232462000,181731000,414193000,1125000,1462000,1462000,337000,613210000,1125000,None,300000,72660000,3243000,None,69417000,69252000,71198000,71498000,69417000,PINS
2021-03-31,USD,351760000,485230000,133470000,133470000,-22908000,202940000,171728000,374668000,1492000,-71000,1492000,1563000,485230000,1492000,None,200000,-22979000,-1305000,None,-21674000,-22841000,-22908000,-22708000,-21674000,PINS
2020-12-31,USD,576594000,705617000,129023000,129023000,205149000,207735000,163710000,372445000,1854000,3363000,3363000,1509000,705617000,None,None,7814000,208512000,671000,None,207841000,208258000,205149000,205149000,207841000,PINS
2020-09-30,USD,329772000,442616000,112844000,112844000,-97033000,266618000,160187000,426805000,2896000,2845000,2896000,51000,442616000,None,None,8943000,-94188000,32000,None,-94220000,-95894000,-97033000,-85194000,-94220000,PINS
2020-06-30,USD,164226000,272485000,108259000,108259000,-104530000,132163000,136593000,268756000,4218000,4202000,4218000,16000,272485000,None,None,8485000,-100328000,420000,None,-100748000,-94804000,-104530000,-91827000,-100748000,PINS
2020-03-31,USD,172708000,271940000,99232000,99232000,-146090000,173094000,145704000,318798000,7151000,5074000,7151000,2077000,271940000,None,None,11746000,-141016000,180000,None,-141196000,-144050000,-146090000,-127193000,-141196000,PINS
2019-12-31,USD,303624000,399898000,96274000,96274000,-43187000,181778000,165033000,348311000,8141000,8008000,8141000,133000,399898000,None,None,8295000,-35179000,539000,None,-35718000,-35447000,-43187000,-26751000,-35718000,PINS
2019-09-30,USD,196183000,279703000,83520000,83520000,-133710000,162190000,167703000,329893000,9837000,8781000,9837000,1056000,279703000,None,None,7293000,-124929000,-197000,None,-124732000,-124879000,-133710000,-116580000,-124732000,PINS
2019-06-30,USD,155834000,261249000,105415000,105415000,-1167143000,521098000,801879000,1322977000,8127000,7679000,8127000,448000,261249000,None,None,6507000,-1159464000,37000,None,-1159501000,-1158747000,-1167143000,-1152509000,-1159501000,PINS
2019-03-31,USD,27618000,201911000,73694000,73694000,-44826000,100599000,72444000,173043000,4059000,3559000,3559000,500000,201911000,None,None,5696000,-41267000,153000,None,-41420000,-40230000,-44826000,-35071000,-41420000,PINS
2018-12-31,USD,204876000,273184000,68308000,68308000,44060000,22061000,66470000,160816000,None,None,None,621000,None,None,None,5444000,47219000,203000,None,47016000,47213000,44060000,53284000,47016000,PINS
2018-09-30,USD,126548000,190197000,63649000,63649000,-22431000,18716000,63541000,148979000,None,None,None,82000,None,None,None,5117000,-18802000,72000,None,None,-18716000,-22431000,-17314000,-18874000,PINS
2018-06-30,USD,103218000,161192000,57974000,57974000,-41368000,17834000,61604000,144586000,None,None,None,214000,None,None,None,5511000,-38395000,12000,None,-38407000,-38358000,-41368000,-32670000,-38407000,PINS
2018-03-31,USD,79706000,131359000,51653000,51653000,-54982000,18867000,60047000,134688000,None,None,None,242000,None,None,None,4787000,-52586000,123000,None,-52709000,-53768000,-54982000,-47557000,-52709000,PINS
