fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,69701000,200882000,131181000,None,-39100000,58776000,50025000,108801000,None,None,None,1057000,None,-494000,None,500000,-39569000,-2378000,None,-37216000,-37216000,-38512000,-38012000,-37191000,GPRO
2024-09-30,USD,91846000,258898000,167052000,None,-8011000,55529000,44328000,99857000,None,None,None,808000,None,1883000,None,500000,-6111000,2100000,None,-8228000,-8228000,-5303000,-4803000,-8211000,GPRO
2024-06-30,USD,56710000,186224000,129514000,None,-46509000,56287000,46932000,103219000,None,None,None,790000,None,21000,None,400000,-46521000,1300000,None,-47800000,-47800000,-45731000,-45331000,-47821000,GPRO
2024-03-31,USD,53038000,155469000,102431000,None,-41413000,49839000,44612000,94451000,None,-674000,None,674000,3100000,534000,None,200000,-40888000,298200000,-2426000,-339079000,-339079000,-40214000,-40014000,-339088000,GPRO
2023-12-31,USD,101095000,295420000,194325000,None,-9368000,66571000,43892000,110463000,None,-1236000,None,1236000,3100000,3962000,None,None,-5406000,-2988000,-3100000,3100000,3100000,-4170000,None,-2418000,GPRO
2023-09-30,USD,94204000,294299000,200095000,None,-3787000,56283000,41708000,97991000,None,-1171000,None,1171000,None,792000,None,None,-2995000,700000,1171000,-3684000,-3684000,-1824000,None,-3684000,GPRO
2023-06-30,USD,75772000,241020000,165248000,None,-22494000,56363000,41903000,98266000,None,-1139000,None,1139000,None,1284000,None,None,-21210000,-3998000,1139000,-17202000,-17202000,-20071000,None,-17212000,GPRO
2023-03-31,USD,52502000,174720000,122218000,None,-39814000,54131000,38185000,92316000,None,-1153000,None,1153000,None,1692000,None,None,-38122000,-8253000,1153000,-29869000,-29869000,-36969000,None,-29869000,GPRO
2022-12-31,USD,104303000,321021000,216718000,None,1707000,66570000,36026000,102596000,None,-1310000,None,1310000,None,953000,-1300000,0,2679000,-394000,1310000,8600000,8600000,3989000,3989000,3073000,GPRO
2022-09-30,USD,116045000,305130000,189085000,None,24431000,55571000,36043000,91614000,None,-1185000,None,1185000,None,-901000,0,0,23570000,6000000,1185000,17540000,17540000,24755000,24755000,17570000,GPRO
2022-06-30,USD,96004000,250685000,154681000,None,4655000,55131000,36218000,91349000,None,-1538000,None,1538000,None,-2026000,0,0,2629000,110000,1538000,2529000,2529000,4167000,4167000,2519000,GPRO
2022-03-31,USD,90476000,216705000,126229000,None,8162000,50716000,31598000,82314000,None,-2209000,None,2209000,None,-2528000,9800000,100000,5634000,-51000,2209000,5685000,5685000,7843000,7943000,5685000,GPRO
2021-12-31,USD,161074000,391149000,230075000,None,58625000,67643000,34806000,102449000,None,-5780000,None,5780000,None,-6391000,0,0,52234000,-392000,5780000,9000000,9000000,58014000,58014000,52626000,GPRO
2021-09-30,USD,138053000,316669000,178616000,None,48601000,52994000,36458000,89452000,None,-5748000,None,5748000,None,-7068000,0,100000,41533000,-270228000,5748000,311761000,311761000,47281000,47381000,311761000,GPRO
