fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,-5052000,12833000,17885000,4317000,-16557000,13568000,11505000,25073000,849000,-4073000,849000,266000,12833000,-4922000,1184000,1987000,-20630000,10000,266000,-20640000,-20491000,-16557000,-13684000,-20640000,CDXS
2024-06-30,USD,-11319000,7979000,19298000,3462000,-22732000,15671000,11413000,27249000,972000,-13000,972000,263000,7979000,-985000,1239000,2027000,-22745000,10000,263000,-22755000,-22762000,-22732000,-20718000,-22755000,CDXS
2024-03-31,USD,-724000,16991000,17715000,4855000,-11888000,12860000,11246000,24106000,909000,-82000,909000,82000,17073000,-516000,1252000,2025000,-11495000,10000,82000,-11505000,-11521000,-11888000,-9863000,-11505000,CDXS
2023-12-31,USD,13790000,26561000,12771000,2862000,281000,12184000,11234000,21078000,906000,906000,906000,None,26561000,-8344000,1216000,1974000,-7157000,35000,None,-7192000,-7192000,281000,2255000,-7192000,CDXS
2023-09-30,USD,-9914000,9277000,19191000,2249000,-32060000,12302000,13662000,30604000,1056000,1056000,1056000,None,9277000,-3895000,1357000,2486000,-34899000,9000,None,-34908000,-34908000,-32060000,-5812000,-34908000,CDXS
2023-06-30,USD,4708000,21323000,16615000,3178000,-12626000,13365000,17334000,30771000,1121000,1121000,1121000,9000,21323000,-9000,1480000,2748000,-11514000,9000,None,-11523000,-11523000,-12626000,-9734000,-11523000,CDXS
2023-03-31,USD,-7010000,12982000,19992000,4521000,-23665000,15399000,16655000,32126000,1089000,1089000,1089000,1064000,12982000,-25000,1466000,2715000,-22601000,16000,None,-22617000,-22617000,-23665000,-23521000,-22617000,CDXS
2022-12-31,USD,6367000,30375000,24008000,8456000,-13250000,12313000,19689000,35191000,823000,823000,823000,823000,30375000,-26000,1441000,2672000,-12453000,151000,None,-12604000,-12604000,-13250000,-6917000,-12604000,CDXS
2022-09-30,USD,11185000,34470000,23285000,9786000,-10636000,13499000,21821000,35320000,436000,436000,436000,436000,34470000,216000,1405000,2617000,-9984000,8000,None,-9992000,-9992000,-10636000,-8019000,-9992000,CDXS
2022-06-30,USD,16480000,38406000,21926000,11270000,-2609000,10656000,19089000,29745000,140000,140000,140000,140000,38406000,-63000,1341000,2547000,-2532000,108000,None,-2640000,-2640000,-2609000,-2609000,-2640000,CDXS
2022-03-31,USD,11114000,35340000,24226000,8521000,-8386000,15705000,19500000,35205000,142000,42000,42000,42000,35340000,-3000,1215000,2415000,-8347000,9000,None,-8356000,-8356000,-8386000,-8386000,-8356000,CDXS
2021-12-31,USD,5603000,24501000,18898000,6806000,-10385000,11723000,16357000,28449000,35000,36000,36000,0,24501000,228000,970000,27000,-10122000,68000,None,-10190000,-10190000,-10385000,-10095000,-10190000,CDXS
2021-09-30,USD,16469000,36769000,20300000,6867000,1330000,13407000,15165000,28598000,41000,41000,41000,0,36769000,983000,768000,26000,2354000,110000,None,2244000,2244000,1330000,2380000,2244000,CDXS
2021-06-30,USD,8313000,25453000,17140000,4318000,-4486000,12795000,12826000,25648000,406000,206000,206000,0,25453000,23000,716000,27000,-4257000,8000,None,-4265000,-4265000,-4486000,-4230000,-4265000,CDXS
2021-03-31,USD,2390000,18032000,15642000,4218000,-9155000,11398000,11571000,22995000,209000,177000,177000,0,18032000,-88000,659000,26000,-9066000,2000,None,-9068000,-9068000,-9155000,-9040000,-9068000,CDXS
2020-12-31,USD,6391000,21019000,14628000,5860000,-3924000,8742000,10355000,19123000,43000,0,43000,0,21033000,-31000,547000,26000,-3912000,8000,0,-3920000,-3920000,-3924000,-3886000,-3920000,CDXS
2020-09-30,USD,5919000,18385000,12466000,3642000,-6064000,8797000,12010000,20834000,39000,0,39000,0,18385000,-50000,503000,27000,-6075000,19000,0,-6094000,-6094000,-6064000,-6048000,-6094000,CDXS
2020-06-30,USD,4700000,14966000,10266000,1699000,-6107000,8522000,10853000,19420000,57000,-1000,57000,1000,14967000,13000,462000,45000,-6037000,307000,1000,-6344000,-6344000,-6107000,-5991000,-6344000,CDXS
2020-03-31,USD,3241000,14825000,11584000,2541000,-7827000,8989000,10967000,20010000,266000,0,266000,0,14670000,-86000,438000,54000,-7647000,5000,0,-7652000,-7652000,-7827000,-7593000,-7652000,CDXS
2019-12-31,USD,6551000,17329000,10778000,3402000,-947000,7322000,8873000,4182000,358000,-2000,358000,2000,18648000,-41000,452000,54000,-630000,5000,2000,-635000,-635000,-947000,-574000,-635000,CDXS
2019-09-30,USD,9376000,22366000,12990000,5067000,259000,7869000,8711000,21647000,480000,-2000,480000,2000,21906000,-403000,425000,54000,336000,-7000,2000,343000,343000,259000,392000,343000,CDXS
2019-06-30,USD,2248000,12970000,10722000,2772000,-6623000,7896000,8274000,18942000,220000,-3000,220000,3000,12319000,-88000,374000,54000,-6491000,16000,3000,-6507000,-6507000,-6623000,-6434000,-6507000,CDXS
2019-03-31,USD,2777000,15583000,12806000,4391000,-5239000,8415000,8016000,20822000,231000,-4000,231000,4000,15583000,-125000,319000,54000,-5133000,3000,4000,-5136000,-5136000,-5239000,-5075000,-5136000,CDXS
2018-12-31,USD,6870000,16068000,9198000,2392000,-644000,6806000,7514000,16712000,227000,None,None,227000,16060000,-70000,335000,335000,-487000,-26000,None,-461000,-461000,-644000,-644000,-461000,CDXS
2018-09-30,USD,5811000,16946000,11135000,3791000,-2106000,7344000,7917000,19052000,199000,None,None,199000,16946000,-80000,309000,309000,-1987000,1000,None,-1988000,-1988000,-2106000,-1797000,-1988000,CDXS
2018-06-30,USD,3532000,13538000,10006000,2611000,-3838000,7395000,7370000,17376000,174000,None,None,174000,13538000,-82000,265000,265000,-3746000,-11000,None,-3735000,-3735000,-3838000,-3573000,-3735000,CDXS
2018-03-31,USD,2471000,14042000,11571000,3825000,-4707000,7746000,7178000,18749000,71000,None,None,71000,14041000,-60000,238000,238000,-4696000,-2000,None,-4694000,-4694000,-4707000,-4469000,-4694000,CDXS
2017-12-31,USD,10297000,21723000,11426000,3559000,880000,7867000,9417000,20843000,51000,None,None,51000,1593000,-12000,247000,247000,919000,-51000,None,970000,485000,880000,879000,970000,CDXS
2017-09-30,USD,-1981000,9984000,11965000,3976000,-10036000,7989000,8055000,20020000,28000,None,None,28000,9984000,-68000,None,241000,-10076000,150000,None,-10226000,-10316000,-10036000,-9795000,-10226000,CDXS
2017-06-30,USD,11000,10347000,10336000,3790000,-6337000,6546000,6348000,16684000,49000,None,None,49000,10347000,-34000,None,228000,-6322000,-42000,None,-6280000,-6086000,-6337000,-6109000,-6280000,CDXS
2017-03-31,USD,-1637000,7971000,9608000,3002000,-7476000,6606000,5839000,15447000,18000,None,None,18000,1000,22000,None,326000,-7436000,24000,None,-7460000,-7551000,-7476000,-7150000,-7460000,CDXS
2016-12-31,USD,433000,9969000,9536000,2287000,-5250000,6968000,5964000,15219000,20000,None,None,20000,1207000,-55000,None,281000,-5285000,-25000,None,-5260000,-5644000,-5250000,-4969000,-5260000,CDXS
2016-09-30,USD,6885000,14870000,7985000,2756000,1418000,5229000,5467000,13452000,12000,None,None,12000,8000,7000,None,844000,1437000,0,None,1437000,1850000,1418000,2262000,1437000,CDXS
2016-06-30,USD,7361000,16002000,8641000,2221000,2249000,6420000,5112000,13753000,13000,None,None,13000,0,-49000,None,843000,2213000,-26000,None,2239000,1895000,2249000,3092000,2239000,CDXS
2016-03-31,USD,-2139000,7996000,10135000,2489000,-6981000,6802000,5686000,14977000,15000,None,None,15000,27000,3000,None,844000,-6963000,11000,None,-6974000,-7064000,-6981000,-6137000,-6974000,CDXS
2015-12-31,USD,2140000,11586000,9446000,2577000,-2233000,6026000,5216000,10639000,7000,None,None,7000,563000,7000,None,843000,-2247000,-194000,None,-2053000,-1849000,-2233000,-1390000,-2053000,CDXS
2015-09-30,USD,10684000,17401000,6717000,1302000,5690000,5415000,4994000,11711000,4000,None,None,4000,0,-26000,None,844000,5668000,274000,None,5394000,4945000,5690000,6534000,5394000,CDXS
2015-06-30,USD,-528000,6018000,6546000,1250000,-5698000,5296000,5170000,11716000,4000,None,None,4000,-200000,-96000,None,843000,-5790000,-430000,None,-5360000,-4584000,-5698000,-4855000,-5360000,CDXS
2015-03-31,USD,-1080000,6798000,7878000,1456000,-5529000,5578000,5293000,12327000,4000,None,None,4000,205000,-25000,None,844000,-5550000,12000,None,-5562000,-5546000,-5529000,-4685000,-5562000,CDXS
2014-12-31,USD,4520000,14191000,9671000,3547000,451000,5146000,5047000,13740000,3000,None,None,3000,61000,3000,None,843000,403000,58000,None,345000,90000,451000,1294000,345000,CDXS
2014-09-30,USD,-1246000,7472000,8718000,1532000,-4255000,5157000,5038000,11727000,3000,None,None,3000,100000,3000,None,844000,-4309000,253000,None,-4562000,-4823000,-4255000,-3411000,-4562000,CDXS
2014-06-30,USD,-3207000,6570000,9777000,2123000,-8911000,5625000,7733000,15481000,3000,None,None,3000,100000,3000,None,843000,-8916000,-437000,None,-8479000,-8475000,-8911000,-8068000,-8479000,CDXS
2014-03-31,USD,-2406000,7074000,9480000,2524000,-6396000,6112000,4834000,13470000,9000,None,None,9000,826000,9000,None,844000,-6505000,-130000,None,-6375000,-5973000,-6396000,-5552000,-6375000,CDXS
2013-12-31,USD,-1022000,9525000,10547000,4764000,-9851000,5783000,8829000,19376000,7000,None,None,15000,-1825000,8000,None,843000,-9859000,-46000,None,-9858000,-9985000,-9851000,-9008000,-9813000,CDXS
2013-09-30,USD,-2383000,3943000,6326000,494000,-9214000,5832000,6831000,13157000,9000,None,None,9000,79000,9000,None,844000,-9227000,35000,None,-9262000,-9230000,-9214000,-8370000,-9262000,CDXS
2013-06-30,USD,-3826000,6974000,10800000,3631000,-12450000,7169000,8624000,19424000,16000,None,None,16000,-33000,16000,None,843000,-12617000,-12000,None,-12605000,-12555000,-12450000,-11607000,-12605000,CDXS
2013-03-31,USD,-3152000,11481000,14633000,5665000,-9630000,8124000,7322000,21111000,27000,None,None,27000,-108000,27000,None,844000,-9688000,-65000,None,-9623000,-9431000,-9630000,-8786000,-9623000,CDXS
2012-12-31,USD,-5153000,7912000,13065000,5779000,-15748000,7286000,10594000,23659000,42000,None,None,None,-1806000,42000,None,844000,-15711000,-173000,None,-15712000,-15268000,-15748000,-14904000,-15538000,CDXS
2012-09-30,USD,11235000,26341000,15106000,6397000,-2156000,7909000,14191000,28497000,61000,None,None,61000,16000,61000,None,859000,-2140000,169000,None,-2309000,-2309000,-2156000,-1297000,-2309000,CDXS
2012-06-30,USD,10238000,22909000,12671000,5829000,-5359000,6789000,15650000,28268000,74000,None,None,157000,-30000,74000,None,890000,-5442000,77000,None,-5519000,-5519000,-5359000,-4469000,-5519000,CDXS
2012-03-31,USD,8176000,31136000,22960000,12642000,-7250000,9395000,16349000,38386000,75000,None,None,118000,-79000,75000,None,916000,-7293000,197000,None,-7490000,-7624000,-7250000,-6334000,-7490000,CDXS
2011-12-31,USD,10645000,33494000,22849000,13067000,-4904000,9782000,15548000,38397000,78000,None,None,297000,-18000,None,None,929000,-5124000,173000,None,-5123000,-5669000,-4904000,-3975000,-5297000,CDXS
2011-09-30,USD,14453000,33282000,18829000,9958000,-2333000,8871000,16786000,35615000,76000,None,None,411000,-90000,76000,None,929000,-2668000,74000,None,-2742000,-2742000,-2333000,-1404000,-2742000,CDXS
2011-06-30,USD,9673000,26055000,16382000,7106000,-5292000,9276000,14965000,31347000,71000,None,None,87000,None,71000,None,2782000,-5205000,-165000,None,-5040000,-5040000,-5292000,-5205000,-5040000,CDXS
2011-03-31,USD,19384000,31034000,11650000,11650000,-3379000,9013000,13750000,34413000,None,None,None,17000,None,None,None,2836000,-3313000,158000,None,None,-3388000,-3379000,-460000,-3471000,CDXS
2010-12-31,USD,21685000,29811000,8126000,8126000,-313000,8649000,13349000,30124000,None,None,None,152000,None,None,None,2609000,-434000,60000,None,None,None,-313000,2327000,-494000,CDXS
2010-09-30,USD,18550000,27113000,8563000,8563000,-2460000,7940000,13070000,29573000,None,None,None,35000,None,None,None,1960000,-2434000,298000,None,None,None,-2460000,-439000,-2732000,CDXS
