fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-10-31,USD,34546000,129679000,120974000,95133000,6972000,25353000,2221000,27574000,None,-1419000,None,1419000,129679000,-5000,None,8213000,5548000,1414000,None,4134000,4134000,6972000,15185000,4134000,SWBI
2024-07-31,USD,24192000,88758000,97029000,64142000,-1862000,23539000,2515000,26054000,None,-732000,None,1186000,88392000,-6000,None,8048000,-2600000,-494000,461000,-2106000,-2106000,-1862000,6186000,-2106000,SWBI
2024-04-30,USD,56501000,164427000,140315000,102646000,25379000,29348000,1774000,31122000,None,-481000,None,481000,165527000,6496000,None,8267000,31268000,5158000,481000,26110000,26110000,25379000,40016000,26110000,SWBI
2024-01-31,USD,39424000,137014000,125872000,98060000,11282000,26173000,1969000,28142000,None,-470000,None,470000,137484000,-11000,None,6964000,10316000,2434000,470000,7882000,7882000,11282000,17750000,7882000,SWBI
2023-10-31,USD,31766000,124483000,122132000,93192000,3768000,26274000,1724000,27998000,None,-475000,None,475000,124958000,141000,None,8074000,3263000,765000,475000,2498000,2498000,3768000,11812000,2498000,SWBI
2023-07-31,USD,30401000,114347000,121248000,83842000,4349000,24253000,1799000,26052000,None,-474000,153000,474000,114240000,47000,None,9253000,4549000,1431000,474000,3118000,3118000,4349000,14276000,3118000,SWBI
2023-04-30,USD,41962000,144889000,137076000,102815000,17828000,22259000,1875000,24134000,None,-500000,1030000,500000,144789000,-2154000,None,9641000,16704000,3867000,500000,12837000,12837000,17828000,26845000,12837000,SWBI
2023-01-31,USD,41841000,129138000,113916000,87195000,14136000,25572000,2133000,27705000,None,-477000,None,477000,129036000,840000,None,6624000,14468000,3389000,477000,11079000,11079000,14136000,21569000,11079000,SWBI
2022-10-31,USD,39262000,121120000,110262000,81773000,12527000,24866000,1869000,26735000,None,-480000,None,480000,121035000,790000,None,7622000,12897000,3249000,480000,9648000,9648000,12527000,20999000,9648000,SWBI
2022-07-31,USD,31471000,84500000,88573000,52923000,3917000,25881000,1673000,27554000,None,-484000,None,484000,84440000,673000,None,7549000,4157000,845000,484000,3312000,3312000,3917000,12190000,3312000,SWBI
2022-04-30,USD,72228000,184306000,150559658,109072000,46652000,23583000,1993000,25576000,None,-530000,None,531000,180706000,624000,None,7660000,46746000,10611000,None,36135000,36135000,46652000,54312000,36135000,SWBI
2022-01-31,USD,70399000,177247000,136825000,107339000,39722000,28961000,1716000,30677000,None,-491000,None,491000,177738000,751000,None,7203000,39879000,9337000,491000,30542000,30542000,39722000,47573000,30542000,SWBI
2021-10-31,USD,101995000,229985000,163868000,128484000,65392000,34859000,1744000,36603000,None,-494000,None,494000,230479000,833000,None,7744000,65759000,14824000,494000,50935000,50935000,65392000,73997000,50935000,SWBI
2021-07-31,USD,129942000,274055000,183981000,144667000,99886000,28248000,1808000,30056000,None,-497000,None,497000,274552000,660000,None,7466000,100002000,23120000,497000,76882000,76882000,99886000,107965000,76882000,SWBI
2021-04-30,USD,145809000,321942000,212296000,177139000,116132000,27715000,1962000,29677000,None,-1000000,None,1000000,322942000,541000,None,7442000,116254000,27218000,1000000,88892000,89036000,116132000,124696000,89036000,SWBI
2021-01-31,USD,109679000,257130000,176156000,147955000,80381000,27541000,1757000,29298000,None,-504000,None,504000,257634000,952000,None,7004000,80910000,18520000,504000,62263000,62390000,80381000,88418000,62390000,SWBI
2020-10-31,USD,101073000,248222000,183153000,147656000,64380000,34838000,1855000,36693000,None,-507000,None,507000,248729000,693000,None,8885000,66706000,14465000,507000,49118000,52241000,64380000,76098000,52241000,SWBI
2020-07-31,USD,92424000,277438000,226036000,137461000,58743000,48349000,1906000,33681000,None,-524000,None,524000,277962000,67000,None,8244000,62578000,14193000,524000,43301000,48385000,58743000,71346000,48385000,SWBI
2020-04-30,USD,81342000,233642000,365807000,130940000,30974000,100899000,1863000,31129000,None,-500000,2662000,500000,233642000,415000,None,7652000,-58708000,7438000,500000,20898000,-66146000,30974000,-50556000,-66146000,SWBI
