fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,755100000,4412200000,4302000000,3644600000,68200000,686900000,None,660400000,None,-33200000,8900000,-157000000,4390500000,None,None,8100000,47700000,25200000,None,22500000,49400000,68200000,-101200000,22500000,MAN
2024-09-30,USD,782100000,4529200000,4505200000,3748100000,70800000,711300000,None,757100000,None,-10600000,7700000,24600000,4529200000,None,None,8200000,59200000,36400000,None,22800000,53300000,70800000,92000000,22800000,MAN
2024-06-30,USD,785900000,4518900000,4427700000,3734800000,101100000,684800000,None,692900000,None,-6900000,8600000,22000000,4518900000,None,None,8100000,92400000,32300000,None,60100000,55200000,101100000,122500000,60100000,MAN
2024-03-31,USD,763700000,4385300000,4352300000,3639600000,65900000,697800000,None,715300000,None,-20400000,-8100000,20400000,4405700000,None,None,8300000,21900000,-17800000,20400000,75300000,10200000,65900000,50600000,39700000,MAN
2023-12-31,USD,810700000,4602900000,4836000000,3819800000,-39500000,850200000,None,1016200000,None,-20000000,9700000,20000000,4622900000,None,None,8400000,-55000000,29500000,20000000,-84500000,-67400000,-39500000,-26600000,-84500000,MAN
2023-09-30,USD,821900000,4648600000,4614500000,3853700000,69800000,752100000,None,760800000,None,-21000000,8000000,21000000,4669600000,None,None,8700000,54700000,24400000,21000000,30300000,6700000,69800000,84400000,30300000,MAN
2023-06-30,USD,862300000,4831000000,4757200000,3993800000,107600000,754700000,None,763400000,None,-20000000,8400000,20000000,4851000000,None,None,8700000,95800000,30600000,20000000,65200000,57300000,107600000,124500000,65200000,MAN
2023-03-31,USD,863100000,4730500000,4649800000,3889200000,117900000,745200000,None,760700000,None,-18700000,-8100000,18700000,4749200000,None,None,8800000,110400000,-32600000,18700000,77800000,84900000,117900000,137900000,77800000,MAN
2022-12-31,USD,875600000,4786900000,4765700000,3933600000,100800000,774800000,None,833100000,None,-15200000,7900000,15200000,4802100000,None,None,9000000,90300000,41600000,15200000,48700000,123200000,100800000,114500000,48700000,MAN
2022-09-30,USD,878500000,4786400000,4648500000,3922400000,161500000,717000000,None,726100000,None,-10700000,4400000,10700000,4797100000,None,None,9100000,156800000,45500000,10700000,111300000,49600000,161500000,176600000,111300000,MAN
2022-06-30,USD,921200000,5062200000,4902800000,4152900000,180700000,740500000,None,749900000,None,-10600000,2800000,10600000,5072800000,None,None,9400000,174000000,51800000,10600000,122200000,50300000,180700000,194000000,122200000,MAN
2022-03-31,USD,897100000,5126700000,5017400000,4246200000,138700000,758400000,None,774000000,None,-10400000,2800000,10400000,5137100000,None,None,9600000,136000000,44400000,10400000,91600000,81400000,138700000,156000000,91600000,MAN
2021-12-31,USD,926300000,5372300000,5235900000,4456000000,166600000,759700000,None,784100000,None,-9300000,2900000,9300000,5381600000,None,None,10300000,162400000,51300000,9300000,111100000,166300000,166600000,182000000,111100000,MAN
2021-09-30,USD,853000000,5129600000,4994200000,4287600000,150500000,702500000,None,706600000,None,-9600000,2900000,9600000,5139200000,None,None,4100000,145600000,47900000,9600000,97700000,75400000,150500000,159300000,97700000,MAN
2021-06-30,USD,860100000,5266800000,5111500000,4417000000,169900000,690200000,None,694500000,None,-9700000,3100000,9700000,5276500000,None,None,4300000,167100000,55500000,9700000,111600000,127100000,169900000,181100000,111600000,MAN
2021-03-31,USD,768100000,4911700000,4831500000,4156300000,98400000,669700000,None,680400000,None,-10200000,3100000,10200000,4921900000,None,None,5500000,93000000,31000000,10200000,62000000,21500000,98400000,108700000,62000000,MAN
2020-12-31,USD,798900000,5054900000,4940900000,4256000000,138300000,660600000,None,687400000,None,-11000000,3200000,11000000,5054900000,None,None,7000000,130700000,54500000,11000000,138300000,76200000,138300000,148700000,76200000,MAN
2020-09-30,USD,725100000,4573400000,4529800000,3859700000,61600000,663500000,None,670100000,None,-10800000,3100000,10800000,4584200000,None,None,6600000,55600000,45300000,10800000,10300000,56600000,61600000,73000000,10300000,MAN
2020-06-30,USD,576700000,3731300000,3865700000,3165500000,-50000000,626700000,None,700200000,None,-10400000,3100000,10400000,3741700000,None,None,6700000,-55800000,8600000,10400000,-64400000,-37700000,-50000000,-38700000,-64400000,MAN
