fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,318400000,674000000,355600000,355500000,-45900000,284000000,60300000,364300000,7700000,-26900000,7700000,34600000,655400000,200000,None,22800000,-91300000,700000,34600000,-91900000,-79000000,-45900000,-33800000,-92000000,PTON
2024-09-30,USD,303800000,586000000,282200000,282200000,12500000,201400000,58500000,291200000,8100000,-27300000,8100000,35400000,600800000,-100000,None,24800000,-100000,800000,35400000,-800000,-10800000,12500000,60200000,-900000,PTON
2024-06-30,USD,312000000,643600000,331600000,345000000,-63300000,298300000,69400000,375400000,8900000,-21000000,8900000,-78300000,697400000,200000,None,25800000,-30400000,100000,-23700000,-30400000,-31900000,-63300000,25400000,-30500000,PTON
2024-03-31,USD,309700000,717700000,408000000,422000000,-146200000,323300000,76800000,455900000,9300000,-27700000,9300000,27700000,715600000,0,None,27100000,-166700000,600000,27700000,-167300000,-169400000,-139000000,-111800000,-167300000,PTON
2023-12-31,USD,299400000,743600000,444200000,459200000,-187100000,391100000,79900000,486500000,8400000,-27700000,8400000,27700000,749400000,100000,None,25100000,-196600000,-1700000,27700000,-194900000,-194100000,-168900000,-143900000,-194900000,PTON
2023-09-30,USD,285400000,595500000,310100000,310100000,-132300000,297100000,78700000,417600000,8400000,-27200000,8400000,27200000,587700000,300000,None,47600000,-158500000,800000,27200000,-159300000,-157400000,-131300000,-50900000,-159300000,PTON
2023-06-30,USD,201100000,642200000,441100000,441100000,-225800000,300600000,72100000,426800000,8700000,-27400000,8700000,27400000,643800000,-100000,None,43812,-241600000,200000,27400000,-241800000,-244900000,-214200000,-131900000,-241800000,PTON
2023-03-31,USD,270200000,748900000,478700000,478700000,-266000000,403800000,78200000,536200000,7900000,-26600000,7900000,26600000,758000000,400000,None,40600000,-275100000,800000,26600000,-276000000,-277100000,-248500000,-171200000,-275900000,PTON
2022-12-31,USD,235000000,792600000,557600000,-24900000,-331300000,409700000,80000000,566400000,5800000,-22200000,5800000,22200000,804500000,2400000,None,8200000,-333500000,1900000,22200000,-335400000,-331400000,-311300000,-246500000,-335400000,PTON
2022-09-30,USD,217200000,616500000,399300000,-4000000,-374000000,332200000,88100000,591100000,4000000,-20900000,4000000,20900000,599300000,200000,None,33200000,-407700000,800000,20900000,-408500000,-403600000,-386800000,-169900000,-408500000,PTON
