fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,None,2430000000,2601000000,171000000,171000000,516000000,359000000,None,1914000000,None,None,None,None,None,None,None,-40000000,425000000,144000000,None,None,None,518000000,478000000,281000000,IHG
2024-06-30,None,574000000,2322000000,1748000000,1748000000,525000000,None,None,49000000,None,None,None,84000000,None,None,None,72000000,472000000,125000000,None,None,None,522000000,594000000,347000000,IHG
2023-12-31,None,1332000000,1948000000,616000000,616000000,463000000,338000000,None,853000000,None,None,None,56547047,None,None,None,71000000,443000000,152000000,None,None,None,463000000,534000000,291000000,IHG
2023-09-30,None,666000000,974000000,308000000,308000000,231500000,169000000,None,426500000,None,None,None,None,None,None,None,35500000,221500000,76000000,None,None,None,231500000,267000000,145500000,IHG
2023-06-30,USD,607000000,2226000000,1619000000,1619000000,561000000,169000000,None,1000000,None,None,16000000,34000000,None,None,None,77000000,567000000,108000000,None,None,None,561000000,638000000,459000000,IHG
2023-03-31,USD,303500000,890000000,586500000,586500000,280500000,None,None,500000,None,None,None,None,None,None,None,38500000,283500000,54000000,None,None,None,280500000,319000000,229500000,IHG
2022-12-31,USD,1103000000,1666000000,563000000,563000000,332000000,341000000,None,824000000,None,None,27000000,46154056,None,None,None,115000000,241000000,81000000,None,None,None,332000000,447000000,159000000,IHG
2022-09-30,USD,551500000,833000000,281500000,281500000,166000000,170500000,None,412000000,None,None,None,None,None,None,None,57500000,120500000,40500000,None,None,None,166000000,223500000,79500000,IHG
2022-06-30,USD,371000000,1794000000,1423000000,1423000000,371000000,5000000,None,17500000,None,None,69000000,0,None,None,None,86065,299000000,83000000,None,None,None,406913935,407000000,216000000,IHG
2022-03-31,USD,197500000,697000000,499500000,499500000,180500000,None,None,17500000,None,None,None,None,None,None,None,60459,149500000,41500000,None,None,None,219439541,219500000,108000000,IHG
