fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2018-09-30,USD,35078000,42860000,8141000,7782000,-1560000,19389000,5934000,25459000,None,384000,None,384000,42476000,-110000,2024000,2786000,-1286000,-446000,None,-481000,-1207000,-1560000,2611000,-840000,SPOK
2018-06-30,USD,33570000,40970000,7596000,7400000,-2346000,18834000,6177000,25146000,None,342000,None,342000,40628000,102000,1909000,2669000,-1902000,-730000,None,-976000,-1514000,-2346000,1077000,-1172000,SPOK
2018-03-31,USD,35685000,43397000,7878000,7712000,584000,18454000,5735000,24324000,None,283000,None,283000,43114000,-47000,1953000,2713000,820000,475000,None,511000,89000,584000,4519000,345000,SPOK
2017-12-31,USD,43770000,43770000,7123000,7122000,3589000,17733000,4934000,22802000,None,229000,None,229000,43770000,-281000,2009000,2775000,46304000,24920000,None,3589000,-21284000,3589000,6364000,21384000,SPOK
2017-09-30,USD,36781000,43850000,7069000,7069000,3325000,17591000,5001000,22733000,None,214000,None,214000,43636000,359000,2009000,2775000,3898000,171000,None,3727000,3552000,3325000,6100000,3727000,SPOK
2017-06-30,USD,35289000,42479000,7190000,7190000,2410000,17268000,4662000,22070000,None,154000,None,154000,42325000,89000,2082000,2851000,2653000,1155000,None,1498000,1580000,2410000,5261000,1498000,SPOK
2017-03-31,USD,34530000,41566000,7036000,7036000,1382000,17632000,4105000,21877000,None,122000,None,122000,41444000,-30000,2076000,3223000,1474000,620000,None,854000,858000,1382000,4605000,854000,SPOK
2016-12-31,USD,44184000,44184000,7482000,7482000,4703000,15695000,3702000,30287000,None,99000,None,275000,1000,100000,2013000,3176000,4902000,1876000,None,4703000,2917000,4703000,10755000,3026000,SPOK
2016-09-30,USD,37783000,45422000,7639000,7639000,6029000,16548000,3645000,16716000,None,67000,None,67000,-4000,85000,2066000,3229000,6181000,2123000,None,4058000,4058000,6029000,9282000,4058000,SPOK
2016-06-30,USD,37183000,44696000,7513000,7513000,5620000,16868000,3212000,17024000,None,61000,None,61000,1000,104000,2044000,3235000,5785000,2334000,None,3451000,3451000,5620000,8855000,3451000,SPOK
2016-03-31,USD,37420000,45437000,8017000,8017000,5800000,17039000,2908000,17345000,None,49000,None,49000,0,254000,2057000,3323000,6103000,2659000,None,3444000,3444000,5800000,9115000,3444000,SPOK
2015-12-31,USD,47339000,47339000,8035000,8035000,6550000,17313000,10280000,29006000,None,13000,None,16000,-1000,72000,2074000,3362000,6634000,-62098000,None,6550000,6550000,6550000,12232000,68732000,SPOK
2015-09-30,USD,38311000,46182000,7871000,7871000,6657000,16982000,2525000,17289000,None,1000,None,1000,628000,784000,2127000,3413000,7442000,3222000,None,4220000,4220000,6657000,10578000,4220000,SPOK
2015-06-30,USD,38841000,47972000,9131000,9131000,5621000,17262000,2579000,18932000,None,3000,None,3000,148000,264000,2162000,3448000,5888000,2512000,None,3376000,3376000,5621000,12357000,3376000,SPOK
2015-03-31,USD,39342000,48155000,8813000,8813000,6273000,18049000,2567000,18361000,None,-1000,None,1000,18000,60000,2207000,3747000,6332000,2415000,None,3917000,3917000,6273000,10340000,3917000,SPOK
2014-12-31,USD,51269000,51269000,10571000,10571000,4618000,19820000,9500000,30895000,None,-262000,None,262000,-5000,-188000,2354000,262000,4168000,-2744000,262000,4618000,6912000,4618000,4692000,6912000,SPOK
2014-09-30,USD,41728000,49728000,8000000,8000000,8073000,17938000,None,18672000,None,-63000,2000,65000,5000,-2000,2555000,65000,8008000,3356000,65000,4652000,4652000,8073000,8138000,4652000,SPOK
2014-06-30,USD,41850000,49030000,7180000,7180000,7368000,18770000,None,18962000,None,-64000,None,64000,-5000,-194000,2665000,64000,7110000,2819000,64000,4291000,4291000,7368000,7238000,4291000,SPOK
2014-03-31,USD,43249000,50054000,6805000,6805000,8092000,19381000,None,19838000,None,-67000,-2000,65000,2000,16000,2626000,65000,8041000,3151000,65000,4890000,4890000,8092000,8171000,4890000,SPOK
2013-12-31,USD,54685000,54685000,7500000,6099000,12315000,19377000,8700000,20493000,None,-64000,None,260000,151000,15000,2386000,64000,12266000,4251000,None,12315000,8015000,12315000,12379000,8015000,SPOK
2013-09-30,USD,44242000,49601000,6787000,5359000,9534000,18366000,None,18521000,None,-68000,None,68000,-5000,84000,2451000,65000,9550000,3788000,None,5762000,5762000,9534000,9599000,5762000,SPOK
2013-06-30,USD,46719000,52204000,6961000,5485000,11905000,18232000,None,18399000,None,-64000,None,64000,-168000,-75000,2405000,65000,11766000,4938000,None,6828000,6828000,11905000,11970000,6828000,SPOK
2013-03-31,USD,28452000,53067000,6667000,5183000,11740000,19368000,None,19431000,None,-64000,None,64000,1000,81000,2423000,64000,11757000,4832000,64000,6925000,6925000,11740000,11885000,6925000,SPOK
2012-12-31,USD,48484000,51884000,11786000,5709000,4614000,18581000,None,3400000,None,-62000,3000,65000,1000,289000,2547000,-4715000,4841000,2814000,65000,4614000,2027000,4614000,191000,2027000,SPOK
2012-09-30,USD,29624000,55052000,5105000,5105000,13047000,18509000,None,20323000,None,-64000,1000,65000,13000,52000,2910000,1625000,13035000,4987000,65000,8048000,8048000,13047000,14725000,8048000,SPOK
2012-06-30,USD,32056000,55895000,5216000,5216000,13810000,18413000,None,18623000,None,-66000,-2000,64000,308000,436000,2813000,64000,14180000,5733000,64000,8447000,8447000,13810000,14308000,8447000,SPOK
2012-03-31,USD,32682000,56385000,4816000,4816000,14257000,18822000,None,19049000,None,-188000,-123000,65000,-162000,-62000,2785000,65000,14007000,5545000,65000,8462000,8462000,14257000,14137000,8462000,SPOK
2011-12-31,USD,33636000,58536000,24900000,5430000,6101000,19461000,None,19461000,None,-404000,-317000,87000,9000,-7370000,2680000,87000,5827000,-8266000,87000,18946000,18946000,6101000,6001000,14093000,SPOK
2011-09-30,USD,35755000,60738000,24983000,5951000,16190000,19004000,None,19032000,None,-732000,-484000,248000,-155000,-1000,3323000,1546000,15457000,5010000,248000,10447000,10447000,16190000,17251000,10447000,SPOK
2011-06-30,USD,37622000,65171000,27549000,7077000,16163000,20455000,None,20472000,-862000,-862000,None,862000,None,7666000,3466000,5298000,22967000,4372000,None,18595000,18595000,16163000,21452000,18595000,SPOK
2011-03-31,USD,38448000,57335000,18887000,18887000,13376000,15627000,None,25088000,None,-256000,None,256000,None,154000,None,4540000,13274000,-27377000,None,None,None,13376000,17730000,40651000,SPOK
2010-12-31,USD,37376000,54648000,17272000,17272000,12668000,14829000,None,22970000,None,3000,None,None,None,-1773000,None,4226000,48694000,8154000,None,None,None,12668000,20785000,40540000,SPOK
2010-09-30,USD,39070000,56710000,17640000,17640000,16118000,12907000,None,22866000,None,6000,None,None,None,2320000,None,5899000,18444000,3060000,None,None,None,16118000,19869000,15384000,SPOK
2010-06-30,USD,40803000,59112000,18309000,18309000,13746000,15924000,None,27016000,None,None,None,None,None,180000,None,6698000,13930000,841000,None,None,None,13746000,20346000,13089000,SPOK
