fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,137448000,640178000,502730000,352461000,76727000,145340000,61030000,211299000,9626000,9366000,9626000,260000,640178000,None,None,22934000,85043000,20900000,260000,64143000,72644000,76727000,108237000,64143000,NYT
2024-06-30,USD,148836000,633793000,484957000,343311000,79410000,138173000,62220000,203866000,8948000,8696000,8948000,252000,625097000,None,None,22777000,87083000,21543000,252000,65540000,67587000,79410000,110112000,65540000,NYT
2024-03-31,USD,115463000,602402000,486939000,337573000,48319000,143949000,63185000,212551000,8638000,8387000,8638000,251000,594015000,None,None,22927000,55655000,15238000,251000,40417000,40920000,48319000,78833000,40417000,NYT
2023-12-31,USD,167332000,683891000,516559000,343093000,129030000,144162000,58262000,231728000,7934000,7676000,7934000,258000,676215000,None,None,23990000,139513000,29636000,258000,2500000,107884000,129030000,164115000,109877000,NYT
2023-09-30,USD,121377000,604081000,482704000,332610000,63567000,144505000,57433000,207527000,6016000,5736000,6016000,280000,598345000,None,None,23670000,70015000,16372000,280000,53587000,54428000,63567000,90048000,53615000,NYT
2023-06-30,USD,55775000,595370000,479744000,331781000,55775000,134514000,56047000,204010000,4754000,4517000,4754000,237000,590853000,None,None,21858000,60976000,14402000,237000,46574000,49030000,55775000,103105000,46574000,NYT
2023-03-31,USD,27900000,563912000,479557000,327692000,27900000,148085000,57062000,208927000,3421000,3173000,3421000,248000,560739000,None,None,20840000,31721000,9437000,248000,22358000,26030000,27900000,48740000,22321000,NYT
2022-12-31,USD,-1480586000,669969000,1480586000,1208933000,93007000,267553000,204185000,475838000,2687000,2433000,2690000,257000,667536000,None,None,21504000,93684000,22898000,257000,70786000,102980000,93007000,166881000,70786000,NYT
2022-09-30,USD,51015000,549259000,455328000,316616000,51015000,136702000,50474000,189186000,1817000,1579000,1817000,238000,547680000,None,None,17179000,50817000,14200000,238000,36617000,33613000,51015000,68194000,36617000,NYT
2022-06-30,USD,51661000,591284000,455857000,321287000,51661000,131910000,50822000,185392000,1535000,35604000,35762000,158000,555680000,None,None,20615000,85641000,23864000,158000,61777000,61677000,51661000,72276000,61777000,NYT
2022-03-31,USD,6284000,538500000,483708000,300051000,6284000,148945000,47433000,231090000,1222000,1075000,1222000,147000,537425000,None,None,24085000,5837000,1112000,147000,4725000,990000,6284000,64781000,4725000,NYT
2021-12-31,USD,-1334515000,610424000,1334515000,1039568000,94115000,294947000,160871000,455818000,1216000,992000,1227000,235000,609432000,None,None,13973000,92425000,22536000,235000,69889000,87217000,94115000,108088000,69889000,NYT
