fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,10781137000,3841001000,-6940136000,None,595470000,None,None,534036000,243689000,-52794000,247473000,52794000,2299318000,None,None,46491000,711261000,162083000,None,561432000,125951000,764055000,810546000,549178000,MKL
2024-09-30,USD,1551907000,4611264000,3059357000,-111612000,1371326000,None,None,358341000,235477000,-53361000,240354000,53361000,2005735000,None,None,46459000,1164370000,259411000,None,946942000,1329458000,1217731000,1264190000,904959000,MKL
2024-06-30,USD,770817000,3701843000,2931026000,None,409980000,None,None,332893000,223061000,-52597000,227216000,52597000,2067149000,None,None,44237000,343945000,76244000,None,289850000,244356000,396542000,440779000,267701000,MKL
2024-03-31,USD,3987783000,4466655000,478872000,-536838000,1335786000,None,None,348450000,218269000,-45548000,223431000,45548000,2174682000,None,None,44285000,1317740000,292556000,45548000,1049182000,908385000,1363288000,1407573000,1025184000,MKL
2023-12-31,USD,3984973000,4642519000,657546000,44247000,1132058000,None,None,477796000,213297000,-43865000,217684000,43865000,-1759509000,None,None,44247000,982019000,212713000,43865000,794093000,1181930000,1025884000,1070131000,769306000,MKL
2023-09-30,USD,2889721000,3375186000,485465000,47545000,72810000,None,None,307754000,192207000,-44553000,196266000,44553000,3454732000,None,None,47545000,56826000,14235000,44553000,53268000,-107500000,101379000,148924000,42591000,MKL
2023-06-30,USD,3659394000,4142536000,483142000,44423000,970064000,None,None,303591000,169693000,-47221000,173974000,47221000,3476929000,-14976000,None,44423000,887448000,191937000,47221000,715930000,564549000,934669000,979092000,695511000,MKL
2023-03-31,USD,3176858000,3643389000,466531000,44399000,753896000,None,None,297972000,159335000,-49438000,82366000,49438000,3080979000,-32928000,None,44399000,622383000,133731000,49438000,537799000,646365000,671821000,716220000,488652000,MKL
2022-12-31,USD,3511878000,4210747000,698869000,2485413000,1057140000,None,None,247952000,172632000,-113014000,-64042000,48972000,3568138000,-105147000,None,43788000,886813000,192993000,48972000,709568000,768744000,935785000,979573000,693820000,MKL
2022-09-30,USD,2591545000,3066145000,474600000,583987000,66928000,None,None,255508000,107731000,-17042000,30306000,47348000,3359612000,115130000,None,43418000,76054000,16460000,47348000,122530000,-347959000,123402000,166820000,59594000,MKL
2022-06-30,USD,1353701000,1792207000,438506000,605381000,-1176794000,None,None,262009000,93658000,-31095000,18955000,50050000,3355552000,106732000,None,45523000,-1154749000,-238953000,50050000,-883387000,-1217688000,-1104699000,-1059176000,-915796000,MKL
2022-03-31,USD,2178027000,2606236000,428209000,591776000,-40260000,None,None,254254000,72734000,-34911000,14781000,49692000,2909294000,23494000,None,46049000,-69877000,-18136000,49692000,-49914000,-511914000,-20185000,25864000,-51741000,MKL
2021-12-31,USD,3189770000,3758105000,568335000,1586967000,1177185000,None,None,395319000,90506000,-33563000,14604000,48167000,2873865000,10594000,None,41989000,1135689000,264560000,48167000,875052000,789357000,1183856000,1225845000,871129000,MKL
2021-09-30,USD,2295162000,2687354000,392192000,1517997000,241688000,None,None,256100000,91264000,-31529000,14926000,46455000,2667795000,48850000,None,39268000,242485000,54415000,46455000,189668000,80236000,288940000,328208000,188070000,MKL
2021-06-30,USD,3128234000,3500772000,372538000,1363319000,1079271000,None,None,255284000,96261000,-31592000,14976000,46568000,2723248000,-12257000,None,39729000,1009222000,217112000,46568000,803334000,849654000,1055790000,1095519000,792110000,MKL
2021-03-31,USD,2538054000,2900194000,362140000,1406661000,745357000,None,None,243709000,96570000,-26481000,15908000,42389000,2308363000,25084000,None,39553000,722065000,148371000,42389000,579681000,358997000,764454000,804007000,573694000,MKL
2020-12-31,USD,3355650000,3355650000,374101000,-6223214000,1144562000,217556000,None,244255000,97588000,-28309000,16072000,44381000,2308239000,-87117000,None,39039000,1012934000,165635000,44381000,3355650000,931961000,1057315000,1096354000,847299000,MKL
2020-09-30,USD,2570978000,2911735000,340757000,44664000,692392000,None,None,241395000,90384000,-26157000,16587000,42744000,2237497000,-65577000,None,44664000,582754000,130028000,42744000,454043000,520089000,625498000,670162000,452726000,MKL
2020-06-30,USD,2792066000,3132015000,339949000,37754000,1242260000,None,None,224921000,95615000,-26891000,18536000,45427000,2100885000,-21460000,None,37754000,1165470000,243702000,45427000,931671000,1092393000,1210897000,1248651000,921768000,MKL
2020-03-31,USD,1997000,335666000,333669000,37858000,-1805330000,217556000,None,237210000,88243000,-18186000,26844000,45030000,2016903000,78301000,None,37858000,-1776446000,-370683000,45030000,-1401376000,-1352809000,-1731416000,-1693558000,-1405763000,MKL
2019-12-31,USD,2581529000,2581529000,1218544000,-6852659000,753822000,176919000,None,226352000,112493000,-13315000,29350000,42665000,1864909000,-70147000,None,35975000,640601000,129497000,53546000,2581529000,488244000,683266000,719241000,511104000,MKL
2019-09-30,USD,1905528000,2033058000,127530000,35695000,262248000,153358000,None,230279000,113382000,-15715000,31750000,47465000,1934827000,47145000,None,35695000,263612000,57975000,54170000,203953000,250069000,311077000,346772000,205637000,MKL
2019-06-30,USD,2570551000,2439116000,-131435000,36300000,666446000,170796000,None,235551000,111831000,-9629000,31638000,41267000,1926580000,25015000,None,36300000,641009000,143711000,41267000,506483000,623330000,682276000,718576000,497298000,MKL
