fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,838000000,1284000000,446000000,937000000,489000000,52000000,None,349000000,None,-79000000,None,-3000000,None,-12000000,None,54000000,43000000,23000000,79000000,26000000,18000000,40000000,94000000,20000000,HGV
2024-09-30,USD,1206000000,1306000000,100000000,178000000,1106000000,44000000,None,100000000,None,-84000000,None,33000000,None,9000000,None,56000000,90000000,61000000,84000000,32000000,26000000,123000000,179000000,29000000,HGV
2024-06-30,USD,1122000000,1235000000,113000000,995000000,1009000000,58000000,None,113000000,None,-107000000,None,-16000000,None,-3000000,None,55000000,5000000,3000000,87000000,4000000,-8000000,-11000000,44000000,2000000,HGV
2024-03-31,USD,994000000,1156000000,162000000,899000000,880000000,45000000,None,114000000,None,-79000000,None,79000000,None,-5000000,None,51000000,-15000000,-11000000,79000000,-2000000,-6000000,64000000,115000000,-4000000,HGV
2023-12-31,USD,856000000,1019000000,163000000,433000000,704000000,64000000,None,152000000,None,-45000000,None,45000000,None,-1000000,None,45000000,108000000,40000000,45000000,68000000,61000000,153000000,198000000,68000000,HGV
2023-09-30,USD,938000000,1018000000,80000000,154000000,858000000,40000000,None,80000000,None,-45000000,43000000,45000000,None,-1000000,None,40000000,136000000,44000000,45000000,92000000,92000000,181000000,221000000,92000000,HGV
2023-06-30,USD,921000000,1007000000,86000000,367000000,835000000,48000000,None,86000000,None,-44000000,42000000,44000000,None,3000000,None,38000000,115000000,35000000,44000000,80000000,75000000,159000000,197000000,80000000,HGV
2023-03-31,USD,822000000,934000000,112000000,664000000,740000000,42000000,None,82000000,None,-44000000,41000000,44000000,None,1000000,None,40000000,90000000,17000000,44000000,73000000,63000000,134000000,174000000,73000000,HGV
2022-12-31,USD,1007000000,992000000,-15000000,679000000,749000000,54000000,None,258000000,None,-37000000,33000000,37000000,None,-2000000,None,45000000,92000000,14000000,37000000,78000000,85000000,129000000,174000000,78000000,HGV
2022-09-30,USD,1016000000,1116000000,100000000,-10000000,916000000,50000000,None,100000000,None,-37000000,35000000,37000000,None,2000000,None,50000000,204000000,54000000,37000000,150000000,156000000,241000000,291000000,150000000,HGV
2022-06-30,USD,830000000,948000000,118000000,-3000000,712000000,66000000,None,118000000,None,-35000000,31000000,35000000,None,-2000000,None,49000000,114000000,41000000,35000000,73000000,77000000,149000000,198000000,73000000,HGV
2022-03-31,USD,614000000,779000000,165000000,41000000,521000000,42000000,None,93000000,None,-33000000,30000000,33000000,None,1000000,None,48000000,71000000,20000000,33000000,51000000,73000000,104000000,152000000,51000000,HGV
2021-12-31,USD,656000000,838000000,182000000,524000000,555000000,59000000,None,101000000,None,-31000000,28000000,31000000,None,-4000000,None,42000000,122365931,47000000,31000000,75000000,75000000,153365931,195365931,75365931,HGV
2021-09-30,USD,848000000,928000000,80000000,551000000,768000000,41000000,None,80000000,None,-42000000,41000000,42000000,None,-20000000,None,38000000,147704709,49000000,42000000,99000000,99000000,189704709,227704709,98704709,HGV
2021-06-30,USD,290000000,334000000,44000000,233000000,246000000,44000000,None,44000000,None,-17000000,13000000,17000000,None,-1000000,None,5000000,12000000,3000000,17000000,15000000,9000000,29000000,34000000,9000000,HGV
2021-03-31,USD,182000000,235000000,53000000,172000000,145000000,36000000,None,37000000,None,-15000000,13000000,15000000,None,-1000000,None,4000000,-13000000,-6000000,15000000,-7000000,-7000000,2000000,6000000,-7000000,HGV
2020-12-31,USD,212000000,212000000,276000000,168000000,212000000,27000000,None,258000000,None,-11000000,9000000,11000000,None,3000000,None,11000000,-221000000,-67000000,11000000,-221000000,-154000000,-210000000,10000000,-154000000,HGV
2020-09-30,USD,186000000,208000000,22000000,166000000,164000000,22000000,None,22000000,None,-10000000,11000000,10000000,None,1000000,None,11000000,-11846654,-5000000,10000000,-7000000,-7000000,-1846654,9000000,-6846654,HGV
2020-06-30,USD,101000000,123000000,22000000,126000000,79000000,22000000,None,22000000,None,-12000000,11000000,12000000,None,-3000000,None,11000000,-40000000,8000000,12000000,-48000000,-48000000,-28000000,-33000000,-48000000,HGV
2020-03-31,USD,293000000,351000000,58000000,282000000,272000000,21000000,None,21000000,None,-10000000,7000000,10000000,None,2000000,None,12000000,9000000,1000000,10000000,8000000,8000000,19000000,31000000,8000000,HGV
2019-12-31,USD,468000000,468000000,59000000,315000000,468000000,29000000,None,45000000,None,-10000000,10000000,10000000,None,0,None,14000000,74000000,2000000,10000000,74000000,72000000,84000000,98000000,72000000,HGV
2019-09-30,USD,438000000,466000000,28000000,316000000,410000000,28000000,None,28000000,None,-12000000,11000000,12000000,None,-1000000,None,14000000,70000000,20000000,12000000,50000000,50000000,82000000,96000000,50000000,HGV
2019-06-30,USD,425000000,454000000,29000000,322000000,396000000,29000000,None,29000000,None,-11000000,9000000,11000000,None,-1000000,None,13000000,54000000,15000000,11000000,39000000,39000000,65000000,78000000,39000000,HGV
2019-03-31,USD,411000000,450000000,39000000,307000000,386000000,25000000,None,25000000,None,-10000000,9000000,10000000,None,-1000000,None,10000000,75000000,20000000,10000000,55000000,55000000,85000000,95000000,55000000,HGV
2018-12-31,USD,642000000,642000000,65000000,404000000,642000000,33000000,None,46000000,None,-8000000,None,8000000,None,0,None,11000000,161000000,41000000,8000000,161000000,161000000,169000000,180000000,120000000,HGV
2018-09-30,USD,396000000,427000000,31000000,299000000,365000000,31000000,None,31000000,None,-7000000,None,7000000,None,-1000000,None,9000000,56000000,15000000,7000000,41000000,41000000,63000000,72000000,41000000,HGV
