fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,48982000,300648000,251666000,251666000,18252000,25709000,5021000,32311000,None,-3193000,None,3000000,300648000,-6843000,61000,1603000,5555000,915000,3193000,7301000,4640000,18252000,10158000,4640000,MAX
2024-09-30,USD,39226000,259133000,219907000,219907000,15608000,18290000,5328000,25218000,None,-3562000,None,3300000,259133000,154000,65000,1600000,9794000,312000,3562000,11888000,9482000,15608000,14694000,9482000,MAX
2024-06-30,USD,31685000,178274000,146589000,148198000,6493000,20140000,5052000,26792000,None,-3751000,None,3300000,178274000,1808000,65000,1600000,3750000,130000,3751000,4420000,3620000,6493000,8650000,3620000,MAX
2024-03-31,USD,19835000,122804000,102969000,104578000,2372000,16945000,4363000,22835000,None,-3845000,None,3845000,126649000,9000,61000,1609000,-1086000,27000,3845000,-1491000,-1113000,2759000,4368000,-1113000,MAX
2023-12-31,USD,18364000,113256000,94892000,94892000,446000,17903000,3933000,23790000,None,-3918000,None,3918000,117174000,-614000,78000,1729000,-3159000,-793000,3918000,-3293000,-2366000,759000,2488000,-2366000,MAX
2023-09-30,USD,8349000,70626000,62277000,62277000,-14749000,22749000,4296000,28745000,None,-3947000,3947000,3947000,74573000,100000,87000,1700000,-13400000,102000,3947000,-18698000,-13502000,-9453000,-7753000,-13502000,MAX
2023-06-30,USD,9892000,80898000,71006000,71006000,-16072000,24777000,5061000,31538000,None,-3874000,3874000,3874000,84772000,116000,92000,1700000,-14136000,150000,3874000,-19980000,-14286000,-10262000,-8562000,-14286000,MAX
2023-03-31,USD,14792000,108054000,93262000,93262000,-9549000,22749000,5168000,29367000,None,-3576000,3576000,3576000,111630000,-1381000,96000,1700000,-10188000,78000,3576000,-14584000,-10266000,-6612000,-4912000,-10266000,MAX
2022-12-31,USD,16806000,120670000,103864000,103864000,-6535000,21769000,4909000,28578000,None,-3337000,3337000,3337000,124007000,83217000,97000,1655000,74730000,101695000,3337000,-28350000,-26965000,78067000,79722000,-26965000,MAX
2022-09-30,USD,10081000,86424000,76343000,76343000,-10575000,17958000,5291000,24949000,None,-2593000,2593000,2593000,89017000,-8602000,98000,1700000,-15030000,-544000,2593000,-21226000,-14486000,-12437000,-10737000,-14486000,MAX
2022-06-30,USD,13568000,101493000,87925000,87925000,-10411000,20274000,5661000,27635000,None,-1956000,1956000,1956000,103449000,-44000,99000,1700000,-8528000,611000,1956000,-13022000,-9139000,-6572000,-4872000,-9139000,MAX
2022-03-31,USD,20359000,141240000,120881000,120881000,-7869000,24371000,5216000,30182000,None,-1359000,1359000,1359000,142599000,523000,98000,683000,-5933000,1143000,1359000,-9848000,-7076000,-4574000,-3891000,-7076000,MAX
2021-12-31,USD,23870000,160057000,136184000,136187000,-1633000,22782000,4278000,29764000,None,-1527000,1527000,1527000,161584000,-3504000,97000,2684000,-4502000,-2683000,1527000,-4024000,-1845000,-2975000,-291000,-1819000,MAX
2021-09-30,USD,22904000,150984000,128081000,128080000,-65000,20969000,3757000,24823000,None,-1765000,1765000,1765000,152749000,-316000,99000,100000,-1409000,2125000,1765000,-4260000,-3527000,356000,456000,-3534000,MAX
2021-06-30,USD,22812000,155116000,132305000,132304000,1899000,19299000,3840000,23234000,None,-2237000,2237000,2237000,157353000,-171000,91000,100000,-332000,-125000,2237000,-368000,-197000,1905000,2005000,-207000,MAX
2021-03-31,USD,24108000,171287000,147180000,147179000,1948000,21130000,3320000,24702000,None,-2301000,2301000,2301000,173588000,150000,82000,100000,-79000,-364000,2301000,177000,294000,2222000,2322000,285000,MAX
2020-12-31,USD,190205000,190205000,163742000,163742000,-11127000,30623000,6967000,37860000,None,-3094000,3094000,3094000,190205000,-304000,79000,100000,-5653000,-1287000,3094000,-11127000,-4366000,-2559000,-2459000,-4366000,MAX
2020-09-30,USD,-9869000,151548000,130830000,130830000,8431000,9869000,1766000,9869000,None,-1594000,1594000,1594000,151548000,-1998000,73000,100000,20000,20000,1594000,-9869000,-9869000,1614000,1714000,0,MAX
2020-06-30,USD,19423000,123616000,104193000,104193000,11681000,3055000,1873000,7742000,None,-1535000,1535000,1535000,None,0,70000,100000,10146000,0,None,10146000,None,1535000,1635000,0,MAX
