fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,32226000,80542000,48316000,29097000,22079000,16819000,12547000,31766000,1282000,-1818000,1282000,3100000,80542000,347000,100000,2878000,20608000,291000,3100000,20317000,20375000,22079000,24957000,20317000,PBYI
2024-06-30,USD,9053000,47083000,38030000,10658000,-2179000,24972000,13632000,41004000,1244000,-2128000,1244000,3372000,47083000,156000,100000,2908000,-4151000,378000,3372000,-4529000,-4535000,-2179000,729000,-4529000,PBYI
2024-03-31,USD,8391000,43766000,35375000,10728000,-2299000,21750000,13587000,38344000,972000,-2387000,972000,3359000,43766000,91000,100000,2897000,-4595000,220000,3359000,-4815000,-4837000,-1236000,1661000,-4815000,PBYI
2023-12-31,USD,21628000,69024000,47396000,24323000,14798000,20184000,12873000,36313000,719000,-3354000,719000,3354000,72178000,641000,100000,2889000,12813000,536000,3354000,12268000,12268000,16167000,19056000,12277000,PBYI
2023-09-30,USD,14392000,52877000,38485000,13284000,8585000,22801000,11446000,36647000,689000,-3339000,689000,3339000,56116000,74000,100000,2876000,6009000,213000,3339000,5796000,5798000,9348000,12224000,5796000,PBYI
2023-06-30,USD,12524000,51343000,38819000,11857000,4892000,24462000,13357000,40819000,660000,-3325000,660000,3325000,54568000,86000,100000,2876000,2287000,187000,3325000,2126000,2120000,5612000,8488000,2126000,PBYI
2023-03-31,USD,10981000,49563000,38582000,13218000,4365000,22486000,12706000,38070000,537000,-3312000,537000,3312000,52775000,-42000,100000,2878000,1547000,147000,3312000,1401000,1401000,4859000,7737000,1401000,PBYI
2022-12-31,USD,18514000,62596000,44082000,16836000,10016000,25039000,13784000,41030000,519000,-3279000,519000,3279000,65675000,-204000,100000,1533000,-5312000,294000,3279000,-5606000,-5606000,-2033000,-500000,-5606000,PBYI
2022-09-30,USD,15799000,54255000,38456000,12495000,2393000,23961000,18253000,44214000,216000,-2947000,216000,2947000,57102000,64000,200000,2469000,-293000,67000,2947000,-360000,-360000,2654000,5123000,-360000,PBYI
2022-06-30,USD,19422000,56916000,37494000,14918000,12058000,20576000,11966000,34542000,65000,-2702000,65000,2702000,59518000,62000,100000,2461000,9428000,57000,2702000,9371000,9372000,12130000,14591000,9371000,PBYI
2022-03-31,USD,9663000,43171000,33508000,10844000,-747000,20402000,15237000,37902000,13000,-2664000,13000,2664000,45735000,50000,200000,2457000,-3366000,37000,2664000,-3403000,-3402000,-702000,1755000,-3403000,PBYI
2021-12-31,USD,8064000,44692000,36628000,11895000,6832000,22462000,14168000,39902000,13000,-2718000,13000,2718000,47210000,119000,100000,2271000,4436000,212000,10864000,4224000,4224000,7154000,9425000,4224000,PBYI
2021-09-30,USD,4861000,43224000,38363000,10279000,-8954000,26084000,18836000,46920000,13000,-3121000,13000,3121000,46245000,71000,200000,2441000,-44635000,37000,3121000,-44672000,-44673000,-41514000,-39073000,-44672000,PBYI
2021-06-30,USD,8556000,49966000,41410000,11969000,-16633000,39410000,18638000,70017000,121000,-3518000,121000,3518000,53384000,60000,200000,2935000,-5068000,38000,3518000,-5106000,-5107000,-1550000,1385000,-5106000,PBYI
2021-03-31,USD,63630000,94819000,31189000,29557000,20146000,28238000,20228000,78023000,13000,-3450000,13000,3450000,98169000,42000,200000,2951000,16566000,38000,3450000,16528000,16528000,20016000,22967000,16528000,PBYI
2020-12-31,USD,52557000,52557000,31554000,10940000,-11149000,28606000,24160000,63706000,15000,-3567000,15000,3567000,52557000,69000,200000,2948000,-14787000,207000,3567000,52557000,-14994000,-11220000,-8272000,-14994000,PBYI
2020-09-30,USD,15629000,47227000,31598000,9943000,-12131000,29598000,23344000,62885000,22000,-3627000,22000,3627000,50754000,128000,200000,2932000,-31463000,0,3627000,-31463000,-31464000,-27836000,-24904000,-31463000,PBYI
2020-06-30,USD,36251000,66898000,30647000,9415000,7129000,29347000,24691000,63453000,66000,-3784000,66000,3784000,70582000,77000,300000,2237000,3395000,3861000,3784000,3395000,3394000,7129000,9366000,3395000,PBYI
2020-03-31,USD,15396000,48249000,32853000,9076000,-14251000,30937000,25455000,65468000,386000,-3068000,386000,3068000,51217000,93000,200000,1916000,-16933000,479000,3068000,-16933000,-16993000,-14251000,-12335000,-16933000,PBYI
2019-12-31,USD,62922000,62922000,33156000,10100000,-8665000,31204000,30241000,71587000,498000,-3076000,498000,3076000,62922000,97000,200000,1899000,-11200000,1301000,3076000,62922000,-11252000,-8665000,-6766000,-11199000,PBYI
2019-09-30,USD,20998000,53400000,32402000,9400000,-14448000,31402000,30027000,70800000,569000,-3052000,569000,3052000,56352000,46000,200000,1943000,-16900000,1203000,3052000,-16885000,-16880000,-14448000,-12505000,-16885000,PBYI
2019-06-30,USD,5627000,49471000,43844000,9317000,-25780000,33527000,36855000,79699000,908000,-4448000,908000,4448000,53919000,-1000,300000,2100000,-37424000,4447000,4448000,-37424000,-37334000,-25780000,-23680000,-37424000,PBYI
2019-03-31,USD,38997000,94623000,55626000,7985000,9848000,45506000,35728000,89219000,872000,-4443000,3571000,4443000,99066000,-14000,200000,2135000,-10100000,2365000,4443000,-10087000,-10055000,9848000,11983000,-10087000,PBYI
2018-12-31,USD,71079000,71079000,53413000,10359000,-18537000,40932000,38325000,89616000,703000,-3820000,None,3820000,71079000,-24000,None,2105000,-30700000,-7305000,3820000,71079000,-30704000,-18537000,-16432000,-30694000,PBYI
2018-09-30,USD,20580000,59130000,38550000,9048000,-11281000,28502000,36360000,73910000,590000,-3499000,None,3499000,62629000,-11000,None,2055000,-14200000,1434000,3499000,-14201000,-14203000,-11281000,-9226000,-14201000,PBYI
2018-06-30,USD,-1786000,48180000,49966000,8831000,-41444000,40135000,43245000,92211000,329000,-2587000,None,2587000,50767000,-633000,None,1883000,-44335000,1954000,2587000,-44335000,-44336000,-41444000,-39561000,-44335000,PBYI
2018-03-31,USD,22190000,66516000,44326000,6383000,-23394000,36602000,46925000,89910000,174000,-1079000,None,1079000,66516000,-46000,None,1341000,-24345000,1033000,1079000,-24345000,-24345000,-23394000,-22053000,-24345000,PBYI
2017-12-31,USD,21608000,21608000,36280000,4046000,-63566000,30874000,50254000,85174000,221000,None,None,700000,21608000,-13000,None,1360000,-64100000,-673000,None,21608000,-64071000,-63566000,-62206000,-64078000,PBYI
2017-09-30,USD,-28538000,6077000,34615000,1526000,-77440000,32489000,49502000,83517000,305000,None,None,305000,6077000,-45000,None,900000,-77180000,-305000,None,-77180000,-77162000,-77440000,-76540000,-77180000,PBYI
2017-06-30,USD,-24929000,None,24929000,77908000,-78182000,24929000,53253000,78182000,380000,None,None,380000,None,-30000,None,274000,-77832000,-380000,None,-77832000,-77807000,-78182000,-77908000,-77832000,PBYI
2017-03-31,USD,-18678000,None,18678000,72925000,-73202000,18401000,54801000,73202000,350000,None,None,350000,None,-13000,None,277000,-72865000,-350000,None,-72865000,-72902000,-73202000,-72925000,-72865000,PBYI
2016-12-31,USD,-17056000,None,17056000,None,-72870000,16472000,56398000,72870000,202000,None,None,202000,None,7000,None,584000,-72700000,-884000,None,-72661000,-72677000,-72870000,-72286000,-72661000,PBYI
2016-09-30,USD,-14022000,None,14022000,None,-65999000,14022000,51977000,65999000,214000,None,None,214000,None,4000,None,110000,-65781000,-214000,None,-65781000,-65809000,-65999000,-65889000,-65781000,PBYI
2016-06-30,USD,-12265000,None,12265000,None,-66481000,12265000,54216000,66481000,260000,None,None,260000,None,-376000,None,247000,-66597000,-260000,None,-66597000,-66595000,-66481000,-66234000,-66597000,PBYI
2016-03-31,USD,-11247000,None,11247000,None,-71246000,11039000,60207000,71246000,282000,None,None,282000,None,-8000,None,208000,-70972000,-282000,None,-70972000,-70796000,-71246000,-71038000,-70972000,PBYI
2015-12-31,USD,-9804000,None,9804000,None,-62035000,9596000,52439000,62035000,317000,None,None,317000,None,-1000,None,208000,-61700000,-609000,None,-61719000,-61834000,-62035000,-61827000,-61719000,PBYI
2015-09-30,USD,-8809000,None,8809000,None,-60733000,8809000,51924000,60733000,318000,None,None,318000,None,-2000,None,199000,-60417000,-318000,None,-60417000,-60268000,-60733000,-60534000,-60417000,PBYI
2015-06-30,USD,-3732000,1800000,5532000,None,-64913000,5532000,59381000,64913000,213000,None,None,213000,None,6000,None,189000,-64694000,-213000,None,-64694000,-64786000,-64913000,-64724000,-64694000,PBYI
2015-03-31,USD,-8051000,None,8051000,None,-52599000,7871000,44728000,52599000,123000,None,None,123000,None,22000,None,180000,-52454000,-123000,None,-52454000,-52448000,-52599000,-52419000,-52454000,PBYI
2014-12-31,USD,-8251000,None,8251000,None,-47592000,8062000,39530000,47592000,101000,None,None,101000,None,8000,None,189000,-47500000,-281000,None,-47483000,-47460000,-47592000,-47403000,-47483000,PBYI
2014-09-30,USD,-3867000,None,3867000,None,-35959000,3867000,32092000,35959000,111000,None,None,111000,None,4000,None,159000,-35844000,-111000,None,-35844000,-35885000,-35959000,-35800000,-35844000,PBYI
2014-06-30,USD,-3904000,None,3904000,None,-38905000,3904000,35001000,38905000,66000,None,None,66000,None,-5000,None,146000,-38844000,-66000,None,-38844000,-38915000,-38905000,-38759000,-38844000,PBYI
2014-03-31,USD,-7158000,None,7158000,3500000,-19819000,3525000,16294000,19819000,46000,None,None,46000,None,-21000,None,133000,-19794000,-46000,None,-19794000,-19803000,-19819000,-19686000,-19794000,PBYI
2013-12-31,USD,-6408000,None,6408000,3300000,-15989000,2983000,13006000,15989000,44000,None,None,44000,None,-1000,None,125000,-15946000,-44000,None,-15946000,-15935000,-15989000,-15864000,-15946000,PBYI
2013-09-30,USD,-5663000,None,5663000,3400000,-14331000,2263000,12068000,14331000,9000,None,None,9000,None,39000,None,109000,-14283000,-9000,None,-14283000,-14217000,-14331000,-14222000,-14283000,PBYI
2013-06-30,USD,-7367000,None,7367000,5100000,-12707000,2267000,10440000,12707000,96000,None,None,96000,None,-39000,None,99000,-12650000,-96000,None,-12650000,-12699000,-12707000,-12608000,-12650000,PBYI
2013-03-31,USD,-14864000,None,14864000,4600000,-11806000,2274000,9532000,11806000,23000,None,None,35404,None,3000,None,90000,-21900000,-130452,None,-11780000,-11805000,-11806000,-11716000,-11780000,PBYI
2012-12-31,USD,-24530196,None,24530196,None,-21947000,13852256,8282000,21947000,35404,None,None,None,None,35404,None,78000,-21900000,None,None,-21912084,-21912000,-21947000,-21869000,-21913000,PBYI
2012-09-30,USD,-8094065,None,8094065,None,-25873000,8025241,17779000,25873000,14444,None,None,14444,None,14444,None,68824,-25859040000,14429556,None,-25859040,-25859000,-25873000,-25804176,-25859000,PBYI
2012-06-30,USD,-1771372,None,1771372,None,-14777000,1701877,13006000,14777000,22516,None,None,22516,None,22516,None,69495,-14754763,None,None,-14754763,-14754000,-14777000,-14707505,-14754000,PBYI
2012-03-31,USD,-1283367,None,1283367,None,-11852000,1234626,10568000,11852000,25636,None,None,25636,None,25636,None,49000,-11826113,None,None,-11826113,-11826000,-11852000,-11803000,-11826000,PBYI
2011-12-31,USD,-8958149,-281096,8958149,None,-9784860,8947783,826000,9784860,None,None,None,None,None,-66500,None,10664,-10232878,-15157,None,-9847238,-9847360,-9784860,-9774196,-9847360,PBYI
2011-09-30,USD,-333934,None,333934,None,-333934,333766,None,333934,None,None,None,None,None,-13500,None,168,-347434,4962,None,-347434,-347434,-333934,-333766,-347434,PBYI
2011-06-30,USD,-3312,None,3312,None,-34265,3312,None,34265,None,None,None,None,None,None,None,168,-3312,3312,None,-6624,-3312,-34265,-34097,-34265,PBYI
2011-03-31,USD,None,None,None,None,-3942,6883,None,3942,None,None,None,None,None,None,None,None,-6883,None,None,None,None,-3942,-6883,-3942,PBYI
2010-12-31,USD,None,None,None,None,-7000,5638,None,7000,None,None,None,None,None,None,None,None,-16836,-10338,None,None,None,-7000,-5638,-7000,PBYI
2010-09-30,USD,None,None,None,None,-6631,3203,None,6631,None,None,None,None,None,None,None,None,None,3203,None,None,None,-6631,-3203,-6631,PBYI
2010-06-30,USD,None,None,None,None,-2438,2438,None,2438,None,None,None,None,None,None,None,None,None,2438,None,None,None,None,-2438,-2438,PBYI
