fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,99600000,402200000,424800000,302600000,-51600000,76300000,74200000,151200000,18400000,3400000,9000000,800000,402200000,14900000,25900000,39000000,-42300000,18600000,5600000,-42500000,-62300000,-51600000,-2500000,-60900000,LITE
2024-09-30,USD,77900000,336700000,403300000,259000000,-82400000,76300000,74300000,160300000,9400000,3900000,9400000,700000,336700000,8700000,27000000,41700000,-79200000,3200000,5500000,-73000000,-80100000,-82400000,-36800000,-82400000,LITE
2024-06-30,USD,51300000,1696500000,35800000,257000000,-133400000,74900000,73200000,184700000,None,4500000,9900000,-13800000,1666100000,11300000,28200000,41900000,-127500000,125000000,5400000,-71600000,-252000000,-133400000,-99400000,-252500000,LITE
2024-03-31,USD,59500000,357500000,446000000,307000000,-114600000,77700000,77200000,174100000,None,-9000000,12600000,9000000,366500000,16200000,27000000,42100000,-107400000,19600000,9000000,-118000000,-127400000,-98400000,-56300000,-127000000,LITE
2023-12-31,USD,64000000,357100000,431300000,302800000,-105200000,85100000,78300000,169200000,17100000,-9700000,17100000,9700000,366800000,13400000,27200000,37600000,-101500000,-2400000,9700000,-89400000,-95100000,-91800000,-54200000,-99100000,LITE
2023-09-30,USD,76700000,306500000,353900000,240900000,-80800000,73000000,73500000,157500000,21700000,-9700000,21700000,9700000,316200000,21200000,28200000,29000000,-69300000,-1400000,9700000,-36500000,-66800000,-59600000,-30600000,-67900000,LITE
2023-06-30,USD,89600000,369900000,397600000,281200000,-55900000,68300000,73900000,145500000,None,-9400000,16400000,9400000,376700000,19900000,28000000,29400000,-45400000,14800000,9400000,-10000000,-63200000,-36000000,-6600000,-60200000,LITE
2023-03-31,USD,112000000,374700000,379400000,271400000,-51400000,76400000,85400000,163400000,None,-8700000,11900000,8700000,383400000,11400000,27700000,30000000,-48700000,-9400000,8700000,-30600000,-35600000,-40000000,-10000000,-39300000,LITE
2022-12-31,USD,166200000,497100000,488200000,339800000,-21900000,98400000,75800000,188100000,7700000,-8900000,7700000,8900000,506000000,3700000,26400000,36100000,-27100000,4600000,8900000,-15100000,-28100000,-18200000,17900000,-31700000,LITE
2022-09-30,USD,201200000,498000000,452800000,305600000,13500000,105700000,72700000,187700000,4800000,-8500000,4800000,8500000,506500000,13800000,24500000,32200000,18800000,19200000,8500000,12900000,-1000000,27300000,59500000,-400000,LITE
2022-06-30,USD,181700000,403400000,334200000,240400000,55400000,69600000,56700000,126300000,3800000,-26500000,3800000,26500000,426900000,8200000,20400000,21200000,37100000,2400000,26500000,65000000,36300000,63600000,84800000,34700000,LITE
2022-03-31,USD,167200000,375700000,313300000,228200000,46800000,63800000,56700000,120400000,1100000,-19700000,1100000,19700000,395400000,2200000,20200000,21400000,29300000,3300000,19700000,46800000,18600000,49000000,70400000,26000000,LITE
2021-12-31,USD,207500000,429600000,329800000,239200000,85200000,69000000,53200000,122300000,600000,-17100000,600000,17100000,446700000,1000000,20600000,21500000,69100000,12400000,17100000,74400000,54400000,86200000,107700000,56700000,LITE
2021-09-30,USD,232200000,436800000,299800000,216200000,115900000,63300000,54100000,116300000,600000,-16900000,None,16900000,453700000,600000,20400000,21400000,99600000,18100000,16900000,99000000,81800000,116500000,137900000,81500000,LITE
2021-06-30,USD,162800000,375500000,314800000,229300000,45800000,58300000,54100000,117000000,800000,-18000000,800000,18000000,392800000,700000,21000000,22600000,28500000,7000000,18000000,40300000,24000000,46500000,69100000,21500000,LITE
2021-03-31,USD,185000000,403100000,302900000,234500000,266900000,65500000,57200000,-81900000,1000000,-16400000,1000000,16400000,419500000,2400000,22800000,22000000,252900000,27400000,16400000,241900000,225200000,269300000,291300000,225500000,LITE
