fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,None,504856000,2246389000,1741533000,1741533000,236995000,192954000,56098000,267861000,None,None,None,None,None,None,None,438740000,85997000,82547000,None,None,None,236995000,675735000,-11096000,VNET
2024-09-30,CNY,491683000,2120794000,1629111000,1629111000,191410000,132482000,53127000,300273000,None,-89778000,4218000,93996000,None,None,None,-372078000,362334000,31149000,None,332150000,None,828408000,456330000,317626000,VNET
2024-06-30,CNY,424895000,1993760000,1568865000,1568865000,194622000,107297000,61998000,230273000,None,-86723000,5449000,92172000,None,None,None,388711000,130997999,59149000,None,71849000,None,194622000,583333000,63675000,VNET
2024-03-31,CNY,290878000,1898480000,1607602000,1607602000,-2211589000,148455000,80671000,631590000,None,-125553000,12129000,78877000,None,None,None,481067000,-2372290000,50626000,None,-159026000,None,-2293413000,-1812346000,-2442788000,VNET
2023-12-31,CNY,410721000,1898126000,1487405000,1487405000,46416000,226297000,75389000,364305000,None,-65681000,13196000,137682000,None,None,None,377086000,-100248000,61384000,None,-2423288000,None,46416000,423502000,-187005000,VNET
2023-09-30,CNY,306478000,1886924000,1580446000,1580446000,32187000,137931000,80673000,274291000,None,-78913000,12887000,91800000,None,None,None,461603000,-36408000,6317000,None,-39883000,None,32187000,493790000,-50462000,VNET
2023-06-30,CNY,342749000,1821744000,1478995000,1478995000,93266000,128017000,81126000,249483000,None,-61671000,10038000,71709000,None,None,None,122085,-226009000,12545000,None,-237571000,None,550068915,550191000,-232879000,VNET
2023-03-31,CNY,342749000,1821744000,1478995000,1478995000,93266000,128017000,81126000,249483000,None,-64105000,5681000,71709000,None,None,None,433015000,-226009000,12545000,None,103573000,None,117176000,550191000,-232879000,VNET
2022-12-31,CNY,328375000,1880673000,1552298000,1552298000,-72633000,156228000,84137000,345746000,None,-64167000,8756000,72923000,None,None,None,449469000,-56508000,101000,None,-57437000,None,-72633000,376836000,-56609000,VNET
2022-09-30,CNY,316583000,1814210000,1497627000,1497627000,28040000,165436000,73350000,310172000,None,-69278000,9455000,78733000,None,None,None,27081,-367850000,55717000,None,-423951000,None,439000919,439028000,-423567000,VNET
2022-06-30,CNY,357777000,1724863000,1367086000,1367086000,36058000,167044000,76740000,321719000,None,-59716000,8814000,68530000,None,None,None,86065,-343651000,30946000,None,-373507000,None,430543935,430630000,-377203000,VNET
2022-03-31,CNY,379968000,1745440000,1365472000,1365472000,-269764000,390935000,63037000,540474000,None,-48570000,4549000,75363000,None,None,None,71391,-7264000,15549000,None,92901000,None,447625609,447697000,-27278000,VNET
2021-12-31,CNY,379968000,1745440000,1365472000,1365472000,-269764000,390935000,63037000,540474000,None,-66426000,8937000,75363000,None,None,None,352784000,-7264000,15549000,None,-24542000,None,94913000,447697000,-27278000,VNET
2021-09-30,CNY,375235000,1560460000,1185225000,1185225000,113902000,161930000,53591000,261333000,None,-78865000,9148000,88013000,None,None,None,54000,201237000,29060000,None,160150000,None,626230000,626284000,156183000,VNET
2021-06-30,CNY,359515000,1496978000,1137463000,1137463000,97044000,154243000,38296000,259655000,None,-78992000,8103000,87095000,None,None,None,55806,513576000,29499000,None,460472000,None,823143194,823199000,455852000,VNET
2021-03-31,CNY,294425000,1348367000,1053942000,1053942000,-74819000,162869000,42164000,287625000,None,-78770000,5709000,79243000,None,None,None,55131,-967715000,41210000,None,-80979000,None,-648457131,-648402000,-1015378000,VNET
2020-12-31,CNY,294425000,1348367000,1053942000,1053942000,-74819000,162869000,42164000,287625000,None,-75067000,4176000,79243000,None,None,None,300917000,-967715000,41210000,None,-993731000,None,-949319000,-648402000,-1015378000,VNET
2020-09-30,CNY,275143000,1245794000,970651000,970651000,75870000,127546000,26078000,199273000,None,-89926000,6440000,96366000,None,None,None,269478000,122736000,25230000,None,99771000,None,105001000,374479000,97144000,VNET
2020-06-30,CNY,272332000,1144061000,871729000,871729000,78859000,119494000,23665000,193473000,None,-91029000,11713000,102742000,None,None,None,51116,-1617910000,20410000,None,-1648777000,None,-1299513116,-1299462000,-1652350000,VNET
2020-03-31,CNY,247871000,1048119000,800248000,800248000,3427000,109984000,24920000,192302000,None,-92876000,9382000,88375000,None,None,None,46467,-26680000,-24686000,None,-137522000,None,291042533,291089000,-16416000,VNET
2019-12-31,CNY,234111000,1090797000,856686000,856686000,36694000,125202000,20984000,197417000,None,-73387000,14988000,102258000,None,0,None,47300,-118903000,22486000,None,-22254000,None,227661700,227709000,-138763000,VNET
2019-09-30,CNY,222555000,980969000,758414000,758414000,65476000,82156000,22518000,157079000,None,-81557000,15379000,96936000,None,0,None,44646,-55182000,10039000,None,-66299000,None,278599354,278644000,-69456000,VNET
2019-06-30,CNY,228248000,888020000,659772000,659772000,60034000,102341000,18790000,168214000,None,-78813000,12389000,91202000,None,0,None,40963,-71655000,9343000,None,-99275000,None,270465037,270506000,-102060000,VNET
2019-03-31,CNY,240775000,871859000,631084000,631084000,53297000,120796000,22564000,187478000,None,-57591000,28053000,69442000,None,0,None,183532000,28261000,10741000,None,6582000,None,68165000,251697000,5640000,VNET
2018-12-31,CNY,246341000,901887000,655546000,655546000,64899000,130963000,23583000,199970000,None,None,None,72430000,None,0,None,179759000,14346000,-46350000,None,-301252.69,None,65760000,245519000,-114062000,VNET
2018-09-30,CNY,241195000,870068000,628873000,628873000,64645000,110243000,24333000,175137000,None,None,None,60766000,None,0,None,166244000,-29362000,-7624000,None,-4060912.23,None,87841000,254085000,-29633000,VNET
2018-06-30,CNY,229433000,828317000,598884000,598884000,51496000,109091000,22163000,172443000,None,None,None,51328000,None,0,None,153313000,-39567000,44305000,None,-14326784.64,None,85772000,239085000,-94210000,VNET
2018-03-31,CNY,200169000,765814000,565645000,565645000,7795000,115351000,29340000,188540000,None,None,None,50836000,None,None,None,143966000,652359000,-127478000,None,5529973.73,None,25478000,169444000,798642000,VNET
2017-12-31,CNY,227902000,800765000,572863000,572863000,56439000,112340000,22030000,173747000,None,None,None,51542000,None,None,None,135290000,78900000,34080000,None,559055000,None,83317000,218607000,32840000,VNET
2017-09-30,CNY,189801000,886035000,696234000,696234000,-1223635000,129683000,38308000,244186000,None,None,None,57417000,None,None,None,173592000,-1485871000,19794000,None,-1591116000,None,-53131000,120461000,-1374765000,VNET
2017-06-30,CNY,187963000,878679000,690716000,690716000,-80555000,139113000,43108000,269550000,None,None,None,40033000,None,None,None,178591000,-124950000,1387000,None,231254000,None,-75577000,103014000,-96813000,VNET
2017-03-31,CNY,183371000,900647000,717276000,717276000,-507016000,186744000,38425000,364637000,None,None,None,40652000,None,None,None,175346000,-515616000,-17818000,None,-116837000,None,-178063000,-2717000,-443256000,VNET
2016-12-31,CNY,180477000,862177000,681700000,681700000,-72143000,135803000,38387000,255487000,None,None,None,37027000,None,None,None,170953000,-103135000,16127000,None,-931922000,None,-63494000,107459000,-99794000,VNET
2016-09-30,CNY,186882000,968006000,781124000,781124000,-120116000,189849000,36079000,319283000,None,None,None,49490000,None,None,None,168167000,-161484000,10064000,None,0,None,-102949000,65218000,-133969000,VNET
2016-06-30,CNY,172903000,910849000,737946000,737946000,-127590000,199368000,32976000,315799000,None,None,None,52755000,None,None,None,165856000,-142249000,-18400000,None,0,None,-129024000,36832000,-96975000,VNET
2016-03-31,CNY,219169000,983383000,764214000,764214000,-95321000,166064000,41569000,309430000,None,None,None,60963000,None,None,None,151691000,-84846000,28044000,None,0,None,-26071000,125620000,-124084000,VNET
2015-12-31,CNY,168980000,862272000,693292000,693292000,-85474000,133801000,41857000,252973000,None,None,None,55692000,None,None,None,154700000,-136324000,14994000,None,-401275000,None,-73908000,80792000,-142800000,VNET
2015-09-30,CNY,200267000,924095000,723828000,723828000,-63600000,138783000,35176000,263191000,None,None,None,69690000,None,None,None,150356000,-53753000,4132000,None,0,None,-43635000,106721000,-62142000,VNET
2015-06-30,CNY,203977000,866787000,662810000,662810000,-81072000,166885000,32059000,268406000,None,None,None,71664000,None,None,None,142548000,-134740000,7091000,None,0,None,-41164000,101384000,-145146000,VNET
2015-03-31,CNY,238033000,853910000,615877000,615877000,-106313000,159576000,39906000,299557000,None,None,None,66531000,None,None,None,152776000,-153317000,2168000,None,0,None,-33241000,119535000,-174088000,VNET
2014-12-31,CNY,230345000,860107000,629762000,629762000,-44240000,129208000,34031000,253639000,None,None,None,71867000,None,None,None,141587000,-80106000,8563000,None,-328477000,None,2540000,144127000,-96727000,VNET
2014-09-30,CNY,230859000,778525000,547666000,547666000,87989000,90383000,31435000,207765000,None,None,None,67950000,None,None,None,121598000,44392000,6493000,None,0,None,49308000,170906000,39603000,VNET
2014-06-30,CNY,180625000,658017000,477392000,477392000,23918000,63956000,25130000,147900000,None,None,None,48562000,None,None,None,22603000,-59005000,460000,None,0,None,23918000,46521000,-62221000,VNET
2014-03-31,CNY,144233000,545877000,401644000,401644000,13093000,54565000,21049000,123952000,None,None,None,47055000,None,None,None,33534000,-12363000,-8444000,None,0,None,13093000,46627000,-4307000,VNET
2013-12-31,CNY,144233000,545877000,401644000,401644000,13093000,54565000,21049000,123952000,None,None,None,47055000,None,None,None,33534000,-12363000,-8444000,None,-47003000,None,13093000,46627000,-4307000,VNET
2013-09-30,CNY,133423000,514020000,380597000,380597000,15440000,46965000,21421000,107264000,None,None,None,40123000,None,None,None,20884000,-11399000,1463000,None,0,None,15440000,36324000,-13209000,VNET
2013-06-30,CNY,123139000,471101000,347962000,347962000,-13605000,40091000,19459000,96435000,None,None,None,37625000,None,None,None,51094000,-33375000,8891000,None,0,None,-13605000,37489000,-42600000,VNET
2013-03-31,CNY,113738000,417818000,304080000,304080000,55513000,49387000,17324000,98287000,None,None,None,5985000,None,None,None,-37000000,57922000,14788000,None,0,None,55513000,18513000,42737000,VNET
2012-12-31,CNY,113738000,417818000,304080000,304080000,55513000,49387000,17324000,98287000,None,None,None,5985000,None,None,None,-37000000,57922000,14788000,None,0,None,55513000,18513000,42737000,VNET
2012-09-30,CNY,110397000,396059000,285662000,285662000,8089000,42622000,18758000,90265000,None,None,None,1592000,None,None,None,16259000,20631000,8417000,None,0,None,8089000,24348000,11851000,VNET
2012-06-30,CNY,103374000,364462000,261088000,261088000,28421000,32004000,16477000,72743000,None,None,None,1483000,None,None,None,6676000,28654000,10443000,None,0,None,28421000,35097000,17997000,VNET
2012-03-31,CNY,88055000,318277000,230222000,230222000,8180000,24418000,10020000,79875000,None,None,None,705000,None,None,None,4348000,18915000,7372000,None,0,None,8180000,12528000,2957000,VNET
2011-12-31,CNY,88055000,318277000,230222000,230222000,8180000,24418000,10020000,79875000,None,None,None,705000,None,None,None,4348000,18915000,7372000,None,0,None,8180000,12528000,2957000,VNET
2011-09-30,CNY,71574000,261645000,190071000,190071000,71536000,24643000,9396000,38000,None,None,None,1241000,None,None,None,7051000,101871000,14186000,None,0,None,71536000,78587000,81544000,VNET
2011-06-30,CNY,61854000,230411000,168557000,168557000,-30724000,17886000,8086000,92578000,None,None,None,1469000,None,None,None,3368000,-27564000,-4812000,None,0,None,-30724000,-27356000,-29552000,VNET
2011-03-31,CNY,55075000,210596000,155521000,155521000,-34087000,66011000,7155000,89162000,None,None,None,983000,None,None,None,172000,-33606000,-3069000,None,0,None,-34087000,-33915000,-36505000,VNET
2010-12-31,CNY,48218000,197312000,149094000,149094000,-198616000,217023000,5833000,239297000,None,None,None,777000,None,None,None,7859000,-199433000,-587000,None,0,None,-198616000,-190757000,-205137000,VNET
2010-09-30,CNY,29016000,121801000,92785000,92785000,-51789000,51589000,8666000,80805000,None,None,None,878000,None,None,None,101000,-50896000,-13279000,None,0,None,-51789000,-51688000,-38128000,VNET
2010-06-30,CNY,28152000,112615000,84463000,84463000,11200000,6933000,2971000,16952000,None,None,None,609000,None,None,None,70000,11088000,5293000,None,0,None,11200000,11270000,5302000,VNET
2010-03-31,CNY,22959000,93475000,70516000,70516000,6399000,6753000,2454000,16560000,None,None,None,529000,None,None,None,87000,6114000,10161000,None,0,None,6399000,6486000,-17426000,VNET
