fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,None,3775000000,10610000000,6835000000,6835000000,990000000,872000000,None,2785000000,None,None,None,None,None,None,None,513000000,891000000,258000000,None,None,None,1174000000,1687000000,621000000,CCEP
2024-06-30,None,3508000000,9828000000,6320000000,6320000000,1142000000,733000000,None,2366000000,None,None,None,130172756,None,None,None,420000000,1045000000,234000000,None,None,None,1165000000,1585000000,797000000,CCEP
2023-12-31,None,3450000000,9325000000,5875000000,5875000000,1177000000,582000000,None,2297000000,None,None,None,98429300,None,None,None,406690776,1102000000,287000000,None,None,None,921309224,1328000000,815000000,CCEP
2023-06-30,EUR,3276000000,8977000000,5701000000,5701000000,1176000000,631000000,None,2112000000,None,None,None,101575173,None,None,None,373490731,1101000000,247000000,None,None,None,1144509269,1518000000,854000000,CCEP
2023-03-31,EUR,1638000000,4488500000,2850500000,2850500000,588000000,315500000,None,1056000000,None,None,None,None,None,None,None,188500000,550500000,123500000,None,None,None,588000000,776500000,427000000,CCEP
2022-12-31,EUR,3252000000,9040000000,5788000000,5788000000,1190000000,489000000,83000000,2147000000,None,None,None,138000000,None,None,None,147000000,1059000000,213000000,None,None,None,1190000000,1337000000,841000000,CCEP
2022-09-30,EUR,1620000000,4520000000,2900000000,2900000000,589500000,156000000,41500000,1067500000,None,None,None,None,None,None,None,73500000,529500000,106500000,None,None,None,589500000,663000000,420500000,CCEP
2022-06-30,EUR,2980000000,8280000000,5300000000,5300000000,955000000,615000000,None,2019000000,None,None,None,None,None,None,None,386000000,898000000,223000000,None,None,None,955000000,1341000000,667000000,CCEP
2022-03-31,EUR,1490000000,4140000000,2650000000,2650000000,477500000,307500000,None,1009500000,None,None,None,None,None,None,None,193000000,449000000,111500000,None,None,None,477500000,670500000,333500000,CCEP
2021-12-31,EUR,3023403820,8010335348,4986931528,4986931528,1133393528,409000000,75000000,1890010290,None,None,None,None,None,None,None,449273110,946536758,188898921,None,None,None,1133393530,1582666640,753553535,CCEP
