fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,65665000,342419000,276754000,276754000,44640000,21125000,None,21025000,None,-5689000,2725000,555000,342419000,-49000,None,42904000,39034000,9520000,8414000,29514000,71203000,44640000,90352000,29514000,HLX
2024-06-30,USD,75486000,364797000,289311000,289311000,53193000,22293000,None,22293000,None,-5891000,2511000,-7561000,364797000,-382000,None,43471000,46989000,14700000,8402000,32314000,32555000,53193000,98887000,32289000,HLX
2024-03-31,USD,19554000,296211000,276657000,276657000,-1276000,20680000,None,22499000,None,-8778000,3301000,8778000,294094000,-2216000,None,46353000,-27987000,-1700000,8778000,-26285000,-32970000,-19209000,27146000,-26287000,HLX
2023-12-31,USD,49278000,335157000,285879000,285879000,15380000,22971000,None,25657000,None,-6803000,2032000,6803000,305067000,6963000,None,44103000,-19581000,8752000,44080000,-28364000,-10143000,-12778000,31293999,-28333000,HLX
2023-09-30,USD,80545000,395670000,315125000,315125000,36228000,27818000,None,27818000,None,-4830000,4152000,4830000,395670000,-8257000,None,43249000,23897000,8337000,4830000,15560000,-1043000,28727000,44548000,15560000,HLX
2023-06-30,USD,55349000,308817000,253468000,253468000,20205000,24007000,None,24316000,None,-4857000,629000,4857000,308817000,-5740000,None,39227000,10400000,3300000,4857000,7112000,19385000,15257000,25777000,7100000,HLX
2023-03-31,USD,15184000,250084000,234900000,234900000,-8303000,19631000,None,20804000,None,-4869000,4187000,4869000,253417000,3444000,None,9163000,-7183000,-2018000,4869000,-5165000,3267000,-2314000,860000,-5165000,HLX
2022-12-31,USD,31364000,287816000,256452000,256452000,-5128000,22787000,None,23709000,None,-4912000,4333000,4912000,302790000,14293000,None,40096000,5212000,2503000,4912000,2709000,33411000,10124000,23276000,2709000,HLX
2022-09-30,USD,39215000,272547000,233332000,233332000,12226000,23563000,None,24325000,None,-4923000,4566000,4923000,272547000,-20271000,None,-16419000,-12263000,6500000,4923000,-18763000,-52216000,-7340000,-4193000,-18763000,HLX
2022-06-30,USD,-1354000,162612000,163966000,163966000,-18976000,16035000,None,17622000,None,-5034000,235000,5034000,162612000,-13471000,None,-4490000,-28299000,1400000,5034000,-29665000,-63037000,-23265000,-23466000,-29699000,HLX
2022-03-31,USD,-18609000,150125000,168734000,168734000,-32977000,14368000,None,14983000,None,-5307000,133000,5307000,147522000,-3881000,None,-1740000,-39891000,2140000,5307000,-42031000,-55179000,-34584000,-34717000,-42031000,HLX
2021-12-31,USD,-5361000,168656000,174017000,174017000,-26860000,21499000,None,22352000,None,-5337000,36000,5337000,169185000,-52000,None,35288000,-31956000,-6048000,5349000,-25908000,-23894000,-26619000,-26643000,-25908000,HLX
2021-09-30,USD,3000000,180716000,177716000,177716000,-10331000,13346000,None,13331000,None,-6097000,5928000,6097000,180592000,-4015000,None,36719000,-20101000,-1058000,6221000,-19043000,-32490000,-14004000,22824000,-19043000,HLX
2021-06-30,USD,3130000,161941000,158811000,158811000,-10941000,13425000,None,14071000,None,-5943000,24000,5943000,161941000,960000,None,34941000,-15709000,-2000000,5943000,-13683000,-11365000,-9766000,-9086000,-13709000,HLX
2021-03-31,USD,14624000,163415000,148791000,148791000,-555000,15179000,None,15234000,None,-6112000,59000,6112000,164366000,1617000,None,34566000,-2762000,116000,6112000,-3050000,1699000,3350000,3119000,-2878000,HLX
2020-12-31,USD,13695000,159897000,146202000,146202000,843000,12828000,None,12866000,None,-7958000,166000,7958000,159897000,8396000,None,34157000,1594000,-2569000,7958000,13695000,32850000,9552000,9696000,4163000,HLX
2020-09-30,USD,34628000,193490000,158862000,158862000,19015000,16053000,None,15613000,None,-8007000,7609000,8007000,202729000,8824000,None,33985000,29731000,5232000,-1232000,24445000,43792000,37738000,27596000,24499000,HLX
2020-06-30,USD,29576000,199147000,169571000,169571000,14194000,15855000,None,15382000,None,-7179000,116000,7179000,199147000,-2069000,None,33969000,5179000,-271000,7179000,5450000,3594000,12358000,11769000,5450000,HLX
2020-03-31,USD,2010000,181021000,179011000,179011000,-21027000,16348000,None,24333000,None,-7394000,466000,7394000,171784000,-10427000,None,31598000,-33031000,-21093000,7394000,-13928000,-45032000,-25637000,-22586000,-11938000,HLX
2019-12-31,USD,26576000,170749000,144173000,144173000,5658000,20918000,None,21586000,None,-7551000,522000,7551000,170749000,3595000,None,28300000,9172000,1120000,7551000,26576000,18296000,16723000,11183000,8052000,HLX
2019-09-30,USD,55074000,212609000,157535000,157535000,38998000,16076000,None,16076000,None,-7694000,652000,7694000,212609000,-2285000,None,27908000,35234000,3539000,7694000,31622000,28088000,42928000,37062000,31695000,HLX
2019-06-30,USD,39934000,201728000,161794000,161794000,23072000,16862000,None,16862000,None,-8045000,675000,8045000,201710000,-1311000,None,28003000,19730000,2876000,8063000,16823000,15146000,27775000,21922000,16854000,HLX
2019-03-31,USD,16254000,166823000,150569000,150569000,269000,15985000,None,16473000,None,-7896000,758000,7896000,166823000,1166000,None,28509000,1642000,324000,7896000,1318000,5475000,9538000,3740000,1318000,HLX
2018-12-31,USD,13811000,158356000,144545000,144545000,-3490000,17301000,None,17301000,None,-8106000,None,8106000,158356000,-3099000,None,27183000,-12573000,1174000,8106000,13811000,-16394000,-4467000,-9566000,-13747000,HLX
2018-09-30,USD,51993000,212575000,160582000,160582000,31377000,20762000,None,20616000,None,-8171000,None,8171000,212719000,-709000,None,27680000,27962000,841000,8173000,27121000,27054000,36133000,31067000,27121000,HLX
2018-06-30,USD,42897000,204625000,161728000,161728000,24772000,18125000,None,18125000,None,-8041000,None,8041000,204549000,-3441000,None,27877000,18082000,298000,8117000,17784000,10692000,26123000,21757000,17784000,HLX
2018-03-31,USD,12983000,164262000,151279000,151279000,-1116000,14099000,None,14099000,None,-8299000,None,8299000,163157000,925000,None,27782000,-2473000,87000,9404000,-2560000,4599000,5826000,2538000,-2560000,HLX
2017-12-31,USD,23483000,163266000,139783000,139783000,6758000,16725000,None,16725000,None,-8091000,None,8091000,163266000,-815000,None,26075000,1273000,-49307000,8488000,23483000,53155000,9364000,4571000,50580000,HLX
2017-09-30,USD,21141000,163260000,142119000,142119000,4767000,16374000,None,16374000,None,-8336000,None,8336000,0,-551000,None,26293000,751000,-1539000,8336000,2290000,11491000,9087000,4366000,2290000,HLX
2017-06-30,USD,18367000,150329000,131962000,131962000,5050000,13317000,None,13317000,None,-11607000,None,11607000,-397000,467000,None,25519000,-1380000,5023000,12004000,-6403000,3057000,10227000,5656000,-6403000,HLX
2017-03-31,USD,-825000,104528000,105353000,105353000,-17705000,16841000,None,16880000,None,-10240000,None,10240000,-39000,-535000,None,30858000,-21016000,-4601000,10240000,-16415000,-10464000,-10776000,-15751000,-16415000,HLX
2016-12-31,USD,17604000,128031000,110427000,110427000,-44654000,18441000,None,62258000,None,-10886000,None,10886000,944000,-508000,None,29341000,-57025000,-2612000,14972000,17604000,-65813000,-46139000,-2890000,-54413000,HLX
2016-09-30,USD,40184000,161245000,121061000,121061000,21470000,18714000,None,18714000,None,-10745000,None,10745000,244000,830000,None,27607000,15111000,3649000,10501000,11462000,12743000,25856000,50150000,11462000,HLX
2016-06-30,USD,5658000,107267000,101609000,101609000,-9295000,14953000,None,14953000,None,-10435000,None,10435000,302000,1308000,None,25674000,-14890000,-4219000,10133000,-10671000,-24838000,-4455000,-7712000,-10671000,HLX
2016-03-31,USD,-16930000,91039000,107969000,107969000,-30756000,13826000,None,13826000,None,-13044000,None,13044000,0,1880000,None,31565000,-37111000,-9288000,13044000,-27823000,-29610000,-24067000,-26427000,-27823000,HLX
2015-12-31,USD,-324898000,157683000,482581000,482581000,-355734000,14529000,None,375846000,None,-10967000,None,10967000,None,-18113000,None,34068000,-506172000,-102305000,10967000,-403867000,-395169000,-495205000,-480969000,-403867000,HLX
2015-09-30,USD,31969000,182462000,150493000,150493000,18372000,13597000,None,13597000,None,-10897000,None,10897000,None,-5000,None,32805000,9974000,94000,10897000,9880000,-7255000,20871000,18692000,9880000,HLX
2015-06-30,USD,24208000,166016000,141808000,141808000,7674000,16534000,None,16534000,None,-9751000,None,9751000,None,-5036000,None,27439000,-2021000,614000,9751000,-2635000,17547000,7730000,8250000,-2635000,HLX
2015-03-31,USD,34947000,189641000,154694000,154694000,22328000,12619000,None,12619000,None,-8409000,None,8409000,None,-1156000,None,26089000,20049000,407000,8409000,19642000,-752000,28458000,25275000,19642000,HLX
2014-12-31,USD,32805000,207160000,174355000,174355000,9721000,22906000,None,17888000,None,-8590000,None,8590000,2322000,1043000,None,28071000,31998000,-807000,8590000,7960000,-21494000,9721000,11291000,32805000,HLX
2014-09-30,USD,126247000,340837000,214590000,214590000,106331000,19916000,None,19916000,None,-8952000,None,8952000,0,598000,None,28421000,105418000,29832000,8952000,75586000,54422000,106331000,108676000,75586000,HLX
2014-06-30,USD,109138000,305587000,196449000,196449000,78756000,29304000,None,30382000,None,-7160000,None,7160000,-1078000,-17000,None,28127000,75311000,17529000,7160000,57782000,62426000,78756000,80923000,57782000,HLX
2014-03-31,USD,75846000,253572000,177726000,177726000,66948000,20394000,None,18478000,None,-8362000,None,8362000,11496000,-810000,None,1218000,74136000,20417000,8362000,53719000,58129000,66948000,83716000,53719000,HLX
2013-12-31,USD,71164000,226837000,155673000,188773000,53940000,17224000,None,25333000,None,-8513000,None,8513000,700000,1890000,None,1196000,86698000,15534000,4646000,36503000,41317000,53940000,96407000,71164000,HLX
2013-09-30,USD,69457000,220117000,150660000,150660000,62659000,22610000,None,24786000,None,-9416000,None,9416000,7240000,2366000,None,1267000,51651000,7058000,6585000,44549000,56888000,62659000,62334000,44593000,HLX
2013-06-30,USD,67497000,232178000,164681000,164681000,47197000,19215000,3514000,34923000,None,-13977000,None,13977000,-1731000,-566000,None,1352000,35788000,8577000,11344000,27240000,23400000,47197000,51117000,27211000,HLX
2013-03-31,USD,52567000,197429000,144862000,143262000,15238000,23216000,None,36937000,None,-10639000,1939000,12578000,-2882000,-3684000,None,1472000,2615000,443000,10323000,557000,-16704000,15238000,16665000,2172000,HLX
2012-12-31,USD,-108925000,201696000,310621000,-74092000,-145636000,25661000,None,158000000,None,11242000,4893000,-6349000,671000,-1130000,None,4196000,-229313000,-57753000,10753000,-99679000,-161278000,-145636000,-231466000,-171560000,HLX
2012-09-30,USD,57919000,217110000,159191000,246055000,20216000,24770000,1846000,64771000,None,-18671000,None,18671000,-12933000,2109000,None,1698000,16145000,1270000,11285000,10362000,-1266000,20216000,36514000,14875000,HLX
2012-06-30,USD,28438000,197461000,169023000,239579000,6869000,21569000,None,59438000,None,-18949000,None,18949000,-236000,-1711000,None,937000,40698000,-3953000,11645000,2425000,54483000,6869000,60584000,44651000,HLX
2012-03-31,USD,72483000,229842000,157359000,246217000,50068000,22415000,None,70968000,None,-22330000,None,22330000,-18605000,70000,None,2355000,67015000,1278000,14477000,16874000,56077000,50068000,91700000,65737000,HLX
2011-12-31,USD,26273000,200113000,-150536000,288923000,-165702000,15816000,None,107500000,None,-23181000,None,23181000,7431000,3300000,None,1813000,-69229000,-85992000,-3447000,17487000,-814000,-165702000,-44235000,16763000,HLX
2011-09-30,USD,64972000,213278000,250201000,247844000,100213000,22082000,None,63890000,None,-25175000,None,25175000,-2400000,-8360000,None,900000,69491000,23465000,24114000,15999000,81502000,100213000,95566000,46026000,HLX
