fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,391416000,916317000,524901000,524901000,53025000,90360000,179126000,338391000,None,-19400000,-745000,18655000,None,14526000,41345000,32482000,48871000,7600000,None,59951000,30054000,67526000,100008000,41271000,QRVO
2024-09-30,USD,445306000,1046509000,601203000,601203000,9675000,107760000,201050000,435631000,None,-24300000,-1706000,22594000,None,15422000,40288000,35793000,2503000,19938000,None,7159000,-10258000,25097000,60890000,-17435000,QRVO
2024-06-30,USD,332304000,886671000,554367000,554367000,4606000,114923000,187602000,327698000,None,-17700000,-606000,17094000,None,11765000,41279000,34871000,-723000,-1137000,None,25508000,-518000,16371000,51242000,414000,QRVO
2024-03-31,USD,381857000,940988000,559131000,559131000,29978000,93107000,179883000,351879000,None,-20137000,-2855000,17282000,None,16818000,46194000,35590000,29517000,26782000,None,35300000,-2464000,46799000,82389000,2735000,QRVO
2023-12-31,USD,387878000,1073861000,685983000,685983000,-41569000,86914000,164329000,429447000,None,-17581000,None,17581000,None,15359000,47658000,31205000,-43838000,83100000,16881000,-108010000,-113227000,-26257000,4948000,-126938000,QRVO
2023-09-30,USD,489690000,1103493000,613803000,613803000,151428000,103696000,174947000,338262000,None,-17121000,None,17121000,None,5211000,49150000,30124000,139518000,42057000,17121000,115782000,87889000,156639000,186763000,97461000,QRVO
2023-06-30,USD,229070000,651164000,422094000,422094000,-48136000,105423000,163090000,277206000,None,-17261000,None,17261000,None,13716000,50033000,30979000,-51680000,-8101000,17261000,-24220000,-44442000,-34419000,-3440000,-43580000,QRVO
2023-03-31,USD,114714000,632703000,517989000,517989000,-188982000,82954000,163637000,303696000,None,-21078000,-3837000,17241000,None,7210000,51291000,32949000,-199013000,-60597000,None,-194338000,-130226000,-181772000,-148849000,-138416000,QRVO
2022-12-31,USD,268051000,743281000,475230000,475230000,8729000,76269000,149472000,259322000,None,-17066000,None,17066000,None,5562000,51250000,32937000,-2775000,13200000,17066000,6135000,14480000,14291000,47228000,-15931000,QRVO
2022-09-30,USD,538927000,1158057000,619130000,619130000,261562000,97752000,168164000,277365000,None,-16904000,None,16904000,None,2214000,51864000,32836000,246915000,58300000,16904000,-124000000,164813000,263819000,296655000,188615000,QRVO
2022-06-30,USD,375250000,1035358000,660108000,660108000,101859000,101815000,168568000,273391000,None,-17252000,None,17252000,None,-5062000,52018000,33703000,79545000,10661000,17252000,-123000000,45678000,96797000,130500000,68884000,QRVO
2022-03-31,USD,570339000,1166158000,595819000,595819000,270597000,83927000,158745000,299742000,None,-17392000,None,17392000,None,-5736000,51911000,37943000,247469000,35194000,18136000,152741000,202894000,264861000,302804000,212275000,QRVO
2021-12-31,USD,548093000,1113957000,565864000,565864000,296010000,82003000,154435000,252083000,None,-15328000,None,15328000,None,2532000,53833000,38501000,283214000,66951000,15328000,233991000,207445000,298542000,337043000,216263000,QRVO
2021-09-30,USD,621553000,1255248000,633695000,633695000,362360000,93489000,158377000,259193000,None,-15327000,None,15327000,None,4754000,52758000,36637000,351789000,32600000,15327000,336014000,309702000,367116000,403753000,319189000,QRVO
2021-06-30,USD,546183000,1110351000,564168000,564168000,297102000,90299000,152079000,249081000,None,-15279000,None,15279000,None,16791000,52447000,37385000,298626000,13000000,15279000,315393000,288895000,313905000,351290000,285626000,QRVO
2021-03-31,USD,528475000,1072730000,544255000,544255000,293068000,78123000,147285000,235407000,None,-15410000,None,15410000,-123982000,9128000,50869000,35117000,286786000,-11951000,139392000,221549000,280897000,302196000,337313000,298737000,QRVO
2020-12-31,USD,537752000,1094834000,557082000,557082000,299203000,93139000,136697000,238549000,None,-17453000,467000,17453000,None,-58234000,51538000,73300000,223516000,22481000,17453000,220288000,221908000,240969000,314269000,201035000,QRVO
2020-09-30,USD,491550000,1060292000,568742000,568742000,221644000,109372000,156342000,269906000,None,-23486000,1272000,23486000,None,1920000,50812000,72400000,200078000,63161000,23486000,160503000,155139000,223564000,295964000,136917000,QRVO
