fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,157161000,397561000,240400000,297716000,-18867000,23431000,None,176123000,None,-12380000,7415000,9265000,-3318000,-11285000,None,135600000,-33833000,-27254000,2274000,-6579000,-6579000,-24568000,111032000,-6579000,KOS
2024-09-30,USD,274096000,407794000,133698000,254199000,117364000,23298000,None,156769000,None,-19849000,5710000,12430000,7035000,-2227000,None,110400000,106552000,61578000,4422000,44974000,44974000,118982000,229382000,44974000,KOS
2024-06-30,USD,344639000,450900000,106261000,254062000,168781000,25161000,None,175894000,None,-14748000,7243000,11643000,431221000,-2162000,None,81100000,135124000,75354000,24787000,59770000,59770000,146767000,227867000,59770000,KOS
2024-03-31,USD,290027000,419103000,129076000,132000,168180000,28265000,None,121883000,None,-12368000,6613000,12368000,395281000,-2029000,None,92200000,141969000,50283000,12368000,91686000,91686000,154337000,246537000,91686000,KOS
2023-12-31,USD,149041000,507765000,358724000,2049000,23482000,21801000,None,125601000,None,-13688000,5942000,13688000,1742947000,-5792000,None,104600000,41379000,19698000,13688000,21681000,21681000,55067000,159667000,21681000,KOS
2023-09-30,USD,375316000,526348000,151032000,2412000,211612000,25120000,None,163902000,None,-18614000,5281000,18614000,-54190000,-11055000,None,123500000,137541000,52356000,20117000,85185000,85185000,156155000,279655000,85185000,KOS
2023-06-30,USD,165107000,273255000,108148000,2704000,78144000,23444000,None,87023000,None,-18277000,4445000,18277000,-2118000,-4779000,None,82000000,53183000,29838000,18277000,23345000,23345000,71460000,153460000,23345000,KOS
2023-03-31,USD,254951000,394240000,139289000,235000,141475000,29167000,None,113103000,None,-18312000,18045000,18312000,2338000,-2030000,None,101600000,139632000,56323000,18312000,83309000,83309000,157944000,259544000,83309000,KOS
2022-12-31,USD,-82895000,509916000,592811000,2057000,-231313000,26432000,None,102224000,None,-21567000,43301000,21567000,31647000,7734000,None,105000000,-199904000,-85628000,21567000,-114276000,-114276000,-178337000,-73337000,-114276000,KOS
2022-09-30,USD,332870000,456056000,123186000,-821000,246539000,24007000,None,86379000,None,-23285000,84046000,23285000,110262000,218000,None,100000000,329967000,107713000,23285000,222254000,222254000,353252000,453252000,222254000,KOS
2022-06-30,USD,480985000,620368000,139383000,68000,366215000,24624000,None,114342000,None,-23829000,3344000,23829000,-76097000,3528000,None,114700000,194151000,76978000,23829000,117173000,117173000,217980000,332680000,117173000,KOS
2022-03-31,USD,472556000,659015000,186459000,217000,322112000,25793000,None,150496000,None,-27023000,2990000,27023000,-290998000,-2426000,None,151600000,12853000,11453000,27215000,1400000,1400000,39876000,191476000,1400000,KOS
2021-12-31,USD,369172000,572558000,203386000,898000,210188000,24901000,None,159036000,None,-29335000,53498000,29335000,-22818000,-9108000,None,167700000,155789000,57073000,33737000,98716000,98716000,185124000,352824000,98716000,KOS
2021-09-30,USD,118084000,198936000,80852000,-280000,45375000,22459000,None,71237000,None,-23803000,65697000,23803000,-34592000,-194000,None,58800000,-27976000,621000,23803000,-28597000,-28597000,-4173000,54627000,-28597000,KOS
2021-06-30,USD,216984000,384045000,167061000,215000,79527000,21728000,None,137531000,None,-24677000,4247000,24677000,-132224000,2659000,None,145100000,-63720000,-6533000,39900000,-57187000,-57187000,-39043000,106057000,-57187000,KOS
2021-03-31,USD,75907000,176474000,100567000,367000,7784000,22441000,None,68167000,None,-22794000,1825000,22794000,-106132000,-3468000,None,70600000,-107473000,-16705000,22794000,-90768000,-90768000,-84679000,-14079000,-90768000,KOS
2020-12-31,USD,-3200000,274153000,3200000,5572000,-6400000,14776000,None,3200000,None,-22875000,78190000,22875000,37198000,-9840000,None,153100000,-16263000,-24219000,22884000,-6400000,-6400000,6612000,159712000,7956000,KOS
2020-09-30,USD,100517000,224786000,124269000,1200000,-2028000,18269000,None,102546000,None,-23954000,27046000,23954000,-138000,-2805000,None,104900000,-36492000,892000,24632000,-37384000,-37384000,-12538000,92362000,-37384000,KOS
2020-06-30,USD,-6333000,127314000,133647000,361000,-113266000,18186000,None,106933000,None,-22775000,1023000,22775000,-106922000,-1228000,None,115700000,-246816000,-47425000,24990000,-199391000,-199391000,-224041000,-108341000,-199391000,KOS
2020-03-31,USD,-120398000,177780000,298178000,1467000,-202911000,20911000,None,82514000,None,-25239000,1079000,25239000,136322000,-23929000,None,87200000,-117224000,65543000,25239000,-182767000,-182767000,-91985000,-4785000,-182767000,KOS
2019-12-31,USD,188098000,449657000,261559000,3181000,30524000,21307000,None,147076000,None,-27194000,1477000,27194000,-26193000,-12850000,None,148800000,-2277000,33496000,27194000,-35773000,-35773000,24917000,173717000,-35773000,KOS
2019-09-30,USD,191981000,357036000,165055000,1232000,71652000,24723000,None,120263000,None,-27867000,972000,27867000,31683000,-11472000,None,139100000,39535000,23470000,27867000,16065000,16065000,67402000,206502000,16065000,KOS
2019-06-30,USD,223861000,395933000,172072000,0,104813000,28072000,None,119049000,None,-31448000,591000,31448000,-16673000,1793000,None,144000000,49439000,32602000,56242000,16837000,16837000,80887000,224887000,16837000,KOS
2019-03-31,USD,144012000,296790000,152778000,187000,28305000,35908000,None,115707000,None,-30921000,111290000,30921000,-73807000,-2119000,None,111000000,-61580000,-8674000,30921000,-52906000,-52906000,-30659000,80341000,-52906000,KOS
2018-12-31,USD,141097000,301446000,160349000,326000,25852000,34513000,None,107579000,None,-29891000,None,29891000,269683000,-1663000,None,116600000,287025000,101460000,29891000,185565000,185565000,316916000,433516000,185565000,KOS
2018-09-30,USD,140072000,242833000,102761000,-2000,66697000,25963000,None,73375000,None,-20220000,None,20220000,-54535000,12807000,None,76800000,-114693000,11364000,20488000,-126057000,-126057000,-94473000,-17673000,-126057000,KOS
2018-06-30,USD,76885000,215191000,138588000,49791000,-89393000,17497000,None,166278000,None,-15620000,None,15620000,75017000,-938000,None,71300000,-148618000,-45345000,15620000,-103273000,-103273000,-132998000,-61698000,-103273000,KOS
2018-03-31,USD,6926000,127196000,120251000,46768000,-87750000,21883000,None,94676000,None,-20073000,None,20073000,85015000,-3705000,None,51600000,-74574000,-24348000,24129000,-31530000,-31530000,-54501000,-2901000,-50226000,KOS
2017-12-31,USD,187104000,187104000,143386000,47073000,187104000,17747000,None,149684000,None,-18969000,None,18969000,-97746000,-2288000,None,71600000,-121543000,536000,18969000,187104000,-122079000,-102574000,-30974000,-122079000,KOS
2017-09-30,USD,21626000,151240000,129616000,38687000,-106286000,20029000,None,127912000,None,-14398000,None,14398000,-33021000,-233000,None,70900000,-64920000,-1515000,14398000,-68209000,-68209000,-50522000,20378000,-63405000,KOS
2017-06-30,USD,39734000,146524000,106790000,22151000,-64887000,14739000,None,104621000,None,-15416000,None,15416000,20767000,-2008000,None,69900000,15272000,23739000,15416000,-14893000,-14893000,30688000,100588000,-8467000,KOS
2017-03-31,USD,83793000,151966000,68173000,19886000,-70208000,15787000,None,154001000,None,-13622000,None,13622000,38177000,-762000,None,32500000,-6664000,22177000,13622000,-28841000,-28841000,6958000,39458000,-28841000,KOS
2016-12-31,USD,210917000,210917000,144933000,43443000,210917000,27951000,None,177272000,None,-5698000,None,5698000,-9380000,-9348000,None,71900000,-57420000,-720000,5698000,210917000,-56700000,-51722000,20178000,-56700000,KOS
2016-09-30,USD,15541000,66629000,51088000,13574000,-88211000,21914000,None,103752000,485000,-8337000,None,8337000,17995000,795000,None,15600000,-52261000,7502000,8337000,-59763000,-59763000,-43924000,-28324000,-59763000,KOS
2016-06-30,USD,-21743000,45676000,67419000,32681000,-92883000,19838000,None,71140000,None,-6644000,None,6644000,-57551000,170000,None,14900000,-123868000,-15544000,6644000,-108324000,-108324000,-117224000,-102324000,-108324000,KOS
2016-03-31,USD,-14379000,62133000,76512000,29392000,-85357000,17920000,None,70978000,None,-8548000,None,8548000,2377000,-14733000,None,29200000,-61015000,-2022000,8548000,-58993000,-58993000,-52467000,-23267000,-58993000,KOS
2015-12-31,USD,121868000,121868000,108446000,29855000,121868000,30271000,None,102410000,None,-4970000,None,4970000,83250000,-62000,None,43200000,65965000,41965000,4970000,121868000,24000000,70935000,114135000,24000000,KOS
2015-09-30,USD,11869000,95318000,83449000,23157000,-67327000,26692000,None,79196000,168000,-7411000,None,7411000,138934000,-290000,None,33600000,122483000,62218000,7411000,60265000,59887000,129894000,163494000,60265000,KOS
2015-06-30,USD,25210000,121813000,96603000,20224000,-65708000,41179000,None,89018000,None,-6259000,None,6259000,-45045000,172000,None,35200000,-49802000,25390000,6424000,-75192000,-75387000,-43543000,-8343000,-75192000,KOS
2015-03-31,USD,24480000,132557000,108077000,32100000,-161287000,38667000,None,133376000,None,-15995000,None,15995000,57537000,168000,None,37310000,-53210000,25699000,15995000,-78909000,-79103000,-37215000,95000,-78909000,KOS
2014-12-31,USD,178144000,178144000,135467000,45756000,178144000,40190000,None,-95030000,None,-36892000,None,36892000,257500000,-2404000,None,45110000,257634000,128863000,36892000,178144000,128481000,294526000,339636000,128771000,KOS
2014-09-30,USD,51044000,138367000,87392000,15097000,-29801000,35148000,None,67948000,None,-9838000,None,9838000,35519000,69000,None,37193000,57591000,38468000,9838000,19123000,18833000,67429000,104622000,19123000,KOS
2014-06-30,USD,192373000,329166000,136989000,22946000,302000,32480000,None,168703000,None,-7635000,None,7635000,-23516000,196000,None,69759000,137291000,80784000,7635000,56507000,56102000,144926000,214685000,56507000,KOS
2014-03-31,USD,146597000,237061000,90522000,16323000,35230000,27413000,None,69244000,None,-3511000,None,3511000,21275000,58000,None,46786000,125752000,50783000,6409000,74969000,74563000,129263000,176049000,74969000,KOS
2013-12-31,USD,107268000,214606000,107613000,17140000,-61017000,39634000,None,168314000,None,-9022000,None,9022000,-18746000,84000,None,47285000,46596000,42430000,9022000,4166000,3761000,55618000,102903000,4166000,KOS
2013-09-30,USD,88271000,215379000,127108000,32576000,-137372000,35646000,None,178565000,None,-8781000,None,8781000,-8457000,77000,None,58886000,-10264000,34224000,8781000,-44488000,-44893000,-1483000,57403000,-44488000,KOS
2013-06-30,USD,68808000,193778000,124970000,22674000,-149533000,43111000,None,202578000,None,-10017000,None,10017000,3478000,44000,None,59185000,-24563000,46253000,10017000,-70816000,-71174000,-14546000,44639000,-70816000,KOS
2013-03-31,USD,103864000,228390000,124526000,24401000,-60341000,40030000,None,129714000,None,-8991000,None,8991000,-893000,70000,None,59298000,64185000,44091000,8991000,20094000,19735000,73176000,132474000,20094000,KOS
2012-12-31,USD,92793000,218646000,126961000,23318000,-58901000,45239000,None,118881000,None,-8490000,None,8490000,None,-57000,None,57702000,68060000,36454000,13832000,31606000,32501000,76550000,134252000,31606000,KOS
2012-09-30,USD,73604000,223237000,149633000,44873000,-159960000,40666000,None,160138000,None,-20213000,None,20213000,None,137000,None,64094000,-10327000,25923000,20213000,-36250000,-36383000,9886000,73980000,-36250000,KOS
2012-06-30,USD,24886000,112671000,87785000,19592000,-90107000,34799000,None,93346000,None,-10446000,None,10446000,None,282000,None,33394000,-2322000,22521000,10446000,-24843000,-24629000,8124000,41518000,-24843000,KOS
2012-03-31,USD,67704000,116547000,48843000,7326000,-70098000,39323000,None,98079000,None,-13058000,None,13058000,-3860000,746000,31649000,2194000,-21255000,16286000,13058000,-37541000,-37327000,-8197000,-6003000,-37541000,KOS
2011-12-31,USD,152969000,221672000,68703000,25070000,-6199000,41439000,None,82422000,None,-10510000,None,10510000,-6527000,1634000,51509000,2194000,62504000,28181000,10510000,34323000,33296000,73014000,75208000,34323000,KOS
2011-09-30,USD,167373000,232845000,65472000,24185000,36785000,39093000,None,63889000,None,-16581000,None,16581000,4984000,2492000,42593000,2194000,102257000,50481000,16581000,51776000,52969000,118838000,121032000,51776000,KOS
2011-06-30,USD,90598000,126853000,36255000,14301000,-33811000,19760000,None,87155000,None,-18400000,None,18400000,-1363000,2613000,22869000,2194000,2444000,11535000,18400000,-9091000,-8808000,20844000,23038000,-9091000,KOS
2011-03-31,USD,66983000,95410000,28427000,28427000,-68162000,13287000,None,135145000,None,None,None,20258000,None,None,23498000,33109000,-68162000,-13511000,None,None,-53193000,-47904000,-5947000,-54651000,KOS
2010-12-31,USD,-19046000,2999000,20362000,20362000,-130114000,108307000,None,111068000,None,None,None,13937000,None,None,768000,9040000,-219681000,-76934000,None,None,-64391000,-205744000,-119391000,-142747000,KOS
2010-09-30,USD,-17647000,1988000,18960000,18960000,-64084000,46805000,None,46437000,None,None,None,19146000,None,None,578000,8222000,-82555000,-6000,None,None,-81271000,-63409000,-55187000,-82549000,KOS
