fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,-1887409,193387,2080796,None,-3582028,2080796,1694619,3775415,37095,37095,37095,None,None,None,None,None,-3544933,None,None,-3544933,-3526817,-3582028,-3582028,-3544933,TFFP
2024-06-30,USD,-1374251,650222,2024473,140592,-3962567,2024473,2588316,4612789,43819,43819,43819,None,None,None,None,140592,-4479221,-2,None,-4479221,-4460197,-3962567,-3962567,-4479221,TFFP
2024-03-31,USD,-2235031,203273,2438304,140183,-5790893,2438304,3555862,5994166,55749,55749,55749,15614,None,None,None,140183,-5735144,-3,None,-5735144,-5790739,-5790893,-5594964,-5735144,TFFP
2023-12-31,USD,-2394548,114328,2508876,0,-5368706,2508876,2974158,5483034,106179,106179,106179,158246,None,None,None,130666,-4762414,4,None,-4762414,-4706894,-5368706,-5238040,-4762414,TFFP
2023-09-30,USD,-2033893,234763,2268656,0,-4420600,2268656,2386707,4655363,88810,88810,88810,None,None,None,None,125119,-4409244,-88810,None,-4409244,-4447426,-4420600,-4284128,-4409244,TFFP
2023-06-30,USD,-2337012,333351,2670363,0,-5018910,2670363,2681898,5352261,36120,36120,36120,None,None,None,None,123528,-5020206,-36120,None,-5020206,-5027772,-5018910,-4895382,-5020206,TFFP
2023-03-31,USD,-3815135,51429,3866564,747348,-7086446,3119216,4018659,7137875,35079,35079,35079,158246,None,None,None,123167,-7051367,-158246,None,-7051367,-7070036,-7086446,-7086446,-7051367,TFFP
2022-12-31,USD,-3244731,312780,3557511,120910,-7380778,3557511,4136047,7693558,7544,7544,7544,11999,None,None,None,120910,-7373234,6092.27,None,56196828,-7302182,-7380778,-7259868,-7373234,TFFP
2022-09-30,USD,-3254680,87586,3342266,101137,-7280620,3342266,4025940,7368206,6119,6119,6119,6119,None,None,None,101137,-7274501,-6119,None,-7274501,-7377727,-7280620,-7179483,-7274501,TFFP
2022-06-30,USD,-3662006,28004,3690010,89146,-8752205,3690010,5102090,8780209,None,5880,5880,5880,None,20606,None,89146,-8746325,-5880,None,-8746325,8851759,-8752205,-8683665,-8746325,TFFP
2022-03-31,USD,-3178760,67435,3246195,None,-8383187,3246195,5261604,8450622,None,7185,7185,64362,None,57177,None,77028,-8376002,-7185,None,-8376002,8328768,-8383187,-8363336,-8376002,TFFP
2021-12-31,USD,-3175951,11996,3187947,None,-10096401,3187947,6920450,10108397,None,9613,9613,9613,None,37019,None,77027,-10049769,-9613,None,51988943,9928362,-10096401,-10019374,-10049769,TFFP
2021-09-30,USD,-2337585,50000,2387585,None,-8677578,2387585,6339993,8727578,None,12051,12051,12051,None,-13129,None,28446,-8678656,-12051,None,-8678656,8732154,-8677578,-8649132,-8678656,TFFP
2021-06-30,USD,-2349157,1850,2351007,None,-5111327,2351007,2762170,5113177,None,14069,14069,14069,None,441546,None,4485,-4655712,-14069,None,-4655712,4683046,-5111327,-5106842,-4655712,TFFP
2021-03-31,USD,-2623100,24315,2647415,None,-7901352,2647415,5278252,7925667,None,15499,15499,15499,None,231278,None,1495,-7654575,-16994,None,-7654575,37958,-7901352,-7901352,-7654575,TFFP
2020-12-31,USD,21089161,23953607,2864446,None,-5919029,2864446,3054583,5919029,None,23607,23607,None,None,None,None,None,-5895422,None,None,-5895422,-16125,-5919029,-5919029,-5895422,TFFP
2020-09-30,USD,-2234366,20546,2254912,None,-5078581,2254912,2823669,5078581,None,20546,20546,None,None,None,None,None,-5058035,None,None,-5058035,28172,-5078581,-5078581,-5058035,TFFP
2020-06-30,USD,-1248808,25995,1274803,None,-3842574,1274803,2567771,3842574,None,25995,25995,None,None,None,None,None,-3816579,None,None,-3816579,19208,-3842574,-3842574,-3816579,TFFP
2020-03-31,USD,-1561656,56268,1617924,None,-3853466,1617924,2235542,3853466,None,56268,56268,None,None,None,None,None,-3797198,None,None,-3797198,20283,-3853466,-3853466,-3797198,TFFP
2019-12-31,USD,22535990,23979630,1443640,None,-4711820,1443640,3268180,4711820,None,49630,49630,None,None,None,None,None,-4662190,None,None,-4662190,-4662190,-4711820,-4711820,-4662190,TFFP
2019-09-30,USD,-274775,25865,300640,None,-2864168,300640,2563528,2864168,None,25865,25865,None,None,None,None,None,-2838303,None,None,-2838303,-2838303,-2864168,-2864168,-2838303,TFFP
2019-06-30,USD,None,None,None,None,-2209109,889453,1319656,2209109,None,22189,22189,None,None,None,None,None,-2186920,None,None,-2186920,None,-2209109,-2209109,-2186920,TFFP
2019-03-31,USD,None,None,None,None,-2202460,531598,1670862,2202460,None,19645,19650,None,None,None,None,None,-2182815,None,None,-2182815,None,-2202460,-2202460,-2182815,TFFP
2018-12-31,USD,None,None,None,None,-895003,635734,89454,895003,None,22692,None,None,None,None,None,None,-728762,None,None,-728762,None,-895003,None,-872311,TFFP
2018-09-30,USD,None,None,None,None,-606086,465919,140167,606086,None,20871,None,None,None,None,None,None,-585215,None,None,-585215,None,-606086,-606086,-585215,TFFP
