fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,CAD,13814000,42730000,28916000,28916000,-11305000,11385000,2369000,25119000,None,None,None,None,None,None,None,3387000,-22957000,None,None,-22957000,None,-6801000,-3414000,-22957000,OGI
2024-09-30,CAD,17216000,44698000,27482000,27482000,283000,9548000,1667000,16933000,None,None,None,None,None,None,None,3073000,-5403000,30000,None,-5433000,None,4201000,7274000,-5433000,OGI
2024-06-30,CAD,14008000,41060000,27052000,27052000,-5048000,10535000,2460000,19056000,None,-52000,None,52000,None,None,None,3039000,2940000,122000,None,2818000,None,2870000,5909000,2818000,OGI
2024-03-31,CAD,-908000,37628000,38536000,38536000,-24377000,15460000,2606000,23469000,None,-65000,None,65000,None,None,None,3130000,-26993000,-30000,None,-27075000,None,-27040000,-23910000,-27075000,OGI
2023-12-31,CAD,6700000,36455000,29755000,29755000,-15929000,12750000,4467000,22629000,None,-48000,None,48000,None,None,None,2837000,-15750000,111000,None,-15750000,None,-15866000,-13029000,-15750000,OGI
2023-09-30,None,-12746000,46040000,58786000,58786000,-39361000,None,4006999,26615000,None,None,None,133000,None,None,None,5422000,-35255000,-2279000,None,None,None,-39361000,-33939000,-32991000,OGI
2023-06-30,CAD,-4697000,32785000,37482000,37482000,-219637000,14232000,3463000,23698000,None,-64000,None,64000,None,None,None,197984000,-214753000,-1302000,None,-213451000,None,-219637000,-21653000,-213451000,OGI
2023-03-31,CAD,9802000,39493000,29691000,29691000,-10843000,11518000,3348000,20645000,None,-63000,None,63000,None,None,None,6640000,-7487000,1000,None,-7488000,None,-10843000,-4203000,-7488000,OGI
2022-12-31,CAD,23886000,43321000,19435000,19435000,4058000,11560000,2383000,19828000,None,-41000,None,41000,None,None,None,6395000,5097000,-232000,None,5329000,None,4058000,10453000,5329000,OGI
2022-09-30,CAD,23886000,43321000,19435000,19435000,4058000,16051000,2383000,39263000,None,-41000,None,41000,None,None,None,None,5097000,None,None,5329000,None,None,None,5329000,OGI
2022-06-30,CAD,7642000,38115000,30473000,30473000,-11784000,12011000,1373000,19426000,None,-88000,None,88000,None,None,None,5867000,-2479000,308000,None,-2787000,None,-11784000,-5917000,-2787000,OGI
2022-03-31,CAD,9069000,31836000,22767000,22767000,-6950000,9987000,1184000,16019000,None,-90000,None,90000,None,None,None,5534000,-4144000,-97000,None,-4047000,None,-6950000,-1416000,-4047000,OGI
2021-12-31,CAD,610000,30378000,29768000,29768000,-13723000,7843000,1015000,14333000,None,-83000,None,83000,None,None,None,6067000,-1305000,-12645000,None,-1305000,None,-13867000,-7800000,-1305000,OGI
2021-08-31,CAD,3351000,24865000,21514000,21514000,-22120000,7607000,1147000,13745000,None,-136000,None,136000,None,None,None,15000000,-25971000,15224000,None,-25971000,None,-10611000,4389000,-25971000,OGI
2021-03-31,CAD,-17195000,14643000,31838000,31838000,-29272000,7627000,786000,9368000,None,-800000,None,800000,None,None,None,5207000,-66389000,38682000,None,-66389000,None,-26907000,-21700000,-66389000,OGI
2020-12-31,CAD,-16674000,19331000,36005000,36005000,-28213000,6751000,627000,9707000,None,-1588000,None,1588000,None,None,None,5269000,-34336000,6125000,None,-34336000,None,-26623000,-21354000,-34336000,OGI
2020-06-30,CAD,-28756000,20400000,49156000,49156000,-42328000,7480000,371000,10830000,None,-956000,None,956000,None,None,None,5298000,-38590000,1774000,None,-38591000,None,-44884000,-39586000,-38590000,OGI
2020-03-31,CAD,11288000,23221000,11933000,11933000,-4026000,8966000,478000,15314000,None,-1966000,2098000,1966000,None,None,None,4315000,-7531000,-698000,None,-6833000,None,-4320000,-5000,-6833000,OGI
2019-09-30,CAD,11194000,25153000,13959000,13959000,154000,7023000,247000,11040000,None,-865000,1193000,865000,None,None,None,3359000,-661000,202000,None,-863000,None,-102000,3257000,-863000,OGI
2019-06-30,CAD,-179000,24750000,24929000,24929000,-11288000,6274000,182000,11109000,None,-379000,777000,379000,None,None,None,2198000,-12428000,-2248000,None,-10180000,None,-11703000,-9505000,-10180000,OGI
2018-12-31,CAD,7958000,26934000,18976000,18976000,-1768000,6455000,0,9726000,None,-4314000,None,4314000,None,0,None,1802000,-7006000,-620000,None,-6386000,None,-2275000,-473000,-6386000,OGI
2018-09-30,CAD,-26868000,12439000,39307000,39307000,46246000,3062000,0,5500000,None,None,None,4190000,None,0,None,1688000,42302000,12785000,None,22199909.75,None,46246000,47934000,29479000,OGI
2018-06-30,CAD,-26924000,2327000,29251000,29251000,29142000,1888000,0,4251000,None,None,None,4357000,None,None,None,1513000,25281000,5612000,None,29517000,None,27986000,29499000,18017000,OGI
2018-03-31,CAD,-4549000,3726000,8275000,8275000,6499000,2624000,0,4465000,None,None,None,4257000,None,None,None,911516,2821000,579000,None,2820000,None,7656000,8567516,2820000,OGI
2017-12-31,CAD,928773,3688773,2760000,2760000,2220468,2976365,None,4302328,None,None,None,1429015,None,None,None,623380,1077686,-286233,None,None,None,2220468,2843848,1077686,OGI
2017-09-30,CAD,1617886,2686340,1068454,1068454,-1445563,1780727,None,3063449,None,None,None,50841,None,None,None,480104,-1401776,-94628,None,None,None,-1445563,-965459,-1401776,OGI
2017-06-30,CAD,844785,2146701,1301916,1301916,-2099961,2027076,None,2944746,None,None,None,58830,None,None,None,507442,-2033330,-125461,None,None,None,-2099961,-1592519,-2033330,OGI
2017-03-31,CAD,-757419,1917499,2674918,2674918,-2460030,894219,None,1702611,None,None,None,51099,None,None,None,377514,-2345586,-165543,None,None,None,-2460030,-2082516,-2345586,OGI
2016-12-31,CAD,-3977344,-581169,3396175,3396175,-5887754,1096966,None,1910411,None,None,None,62980,None,None,None,362986,-5755216,-195520,None,None,None,-5887755,-5524769,-5755215,OGI
2016-09-30,CAD,762891,2230671,1467780,1467780,-719003,813974,None,1481894,None,None,None,100958,None,None,None,302808,-755547,-64414,None,None,None,-719003,-416195,-755547,OGI
2016-06-30,CAD,1723066,1865934,142868,142868,703738,745445,None,1305064,None,None,None,116249,None,None,None,244882,624887,-37398,None,None,None,703738,948620,624887,OGI
2016-03-31,CAD,1581962,1806849,224887,224887,491972,629200,None,1089990,None,None,None,124259,None,None,None,203742,367720,-7,None,None,None,491972,695714,367720,OGI
2015-12-31,CAD,1082648,1425466,342818,342818,174274,496359,None,908374,None,None,None,119007,None,None,None,195865,55267,119007,None,None,None,174274,370139,55267,OGI
2015-09-30,CAD,640834,1029376,388542,388542,-124354,439800,None,765188,None,None,None,76857,None,None,None,141104,-201211,76857,None,None,None,-124354,16750,-201211,OGI
2015-06-30,CAD,630892,675530,44638,44638,105596,360337,None,612082,None,None,None,48670,None,None,None,112529,56926,48670,None,None,None,105596,218125,56926,OGI
2015-03-31,CAD,-191720,230053,421773,421773,157856,342021,None,493970,None,None,None,38161,None,None,None,147460,119695,38161,None,None,None,157856,305316,119695,OGI
2014-12-31,CAD,10837,67971,57134,57134,-606362,579256,None,731467,None,None,None,28574,None,None,None,85475,-634936,28574,None,None,None,-606362,-520887,-634936,OGI
2014-09-30,CAD,-170912,13122,184034,184034,-818538,482563,None,647626,None,None,None,None,None,None,None,69337,-818538,None,None,None,None,-818538,-749201,-818538,OGI
2014-06-30,CAD,None,None,None,None,-185872,192489,None,187888,None,None,None,1008,None,None,None,-2016,-186880,-2016,None,None,None,-185872,-187888,-186880,OGI
2014-03-31,CAD,None,None,None,None,-25185,25185,None,25185,None,None,None,997,None,None,None,None,-24188,-997,None,None,None,-24188,-25185,-24188,OGI
2013-12-31,CAD,None,None,None,None,-15693,15693,None,15693,None,None,None,None,None,None,None,None,-15693,None,None,None,None,-15693,-15693,-15693,OGI
2013-09-30,CAD,None,None,None,None,-13220,13220,None,13220,None,None,None,173533,None,None,None,173533,-186753,173533,None,None,None,-13220,160313,-186753,OGI
2013-06-30,CAD,None,None,None,None,-12673,12673,None,12673,None,None,None,None,None,None,None,None,-12673,None,None,None,None,-12673,-12673,-12673,OGI
2013-03-31,CAD,None,None,None,None,-2962,3605,None,2962,None,None,None,None,None,None,None,None,-2962,None,None,None,None,-2962,-2962,-2962,OGI
2012-12-31,CAD,None,None,None,None,-58702,35444,None,58702,None,None,None,None,None,None,None,None,-58702,None,None,None,None,-58702,-58702,-58702,OGI
2012-09-30,CAD,None,None,None,None,-252806,229588,23218,252806,None,None,None,None,None,None,None,None,-252806,None,None,None,None,-252806,-252806,-252806,OGI
2012-06-30,CAD,None,None,None,None,-60775,60775,None,60775,None,None,None,None,None,None,None,None,-60775,None,None,None,None,-60775,-60775,-60775,OGI
2012-03-31,CAD,None,None,None,None,-43441,None,None,43441,None,None,None,43441,None,None,None,None,-43441,43441,None,None,None,None,-43441,-43441,OGI
2011-12-31,CAD,None,None,None,None,-81037,None,None,81037,None,None,None,81037,None,None,None,None,-81037,81037,None,None,None,None,-81037,-81037,OGI
2011-09-30,CAD,None,None,None,None,-6390,None,None,6390,None,None,None,None,None,None,None,None,-6390,None,None,None,None,-6390,-6390,-6390,OGI
2011-06-30,CAD,None,None,None,None,-9296,9296,None,9296,None,None,None,None,None,None,None,None,-9296,None,None,None,None,-9296,-9296,-9296,OGI
