fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,-36000000,114000000,150000000,None,-158000000,55000000,None,132000000,-1000000,-20000000,None,20000000,67000000,None,1000000,13000000,-25000000,3000000,20000000,-30000000,62000000,-5000000,8000000,-28000000,AMBC
2024-06-30,USD,9000000,105000000,96000000,None,-85000000,47000000,None,110000000,-1000000,-16000000,None,16000000,54000000,None,1000000,8000000,1000000,2000000,16000000,-1000000,0,17000000,25000000,-1000000,AMBC
2024-03-31,USD,53000000,103000000,50000000,2000000,-37000000,36000000,None,93000000,-1000000,-16000000,None,16000000,58000000,None,1000000,12000000,25000000,5000000,16000000,21000000,5000000,41000000,53000000,20000000,AMBC
2023-12-31,USD,-9000000,75000000,84000000,None,114000000,34000000,None,-130000000,-2000000,-16000000,None,16000000,60000000,None,1000000,8000000,-15000000,0,16000000,-16000000,86000000,1000000,9000000,-15000000,AMBC
2023-09-30,USD,168000000,74000000,-94000000,-2000000,57000000,49000000,None,113000000,-1000000,-16000000,None,16000000,33000000,None,0,7000000,67000000,1000000,16000000,67000000,13000000,83000000,90000000,66000000,AMBC
2023-06-30,USD,4000000,62000000,58000000,-1000000,-79000000,36000000,None,85000000,-1000000,-16000000,None,16000000,31000000,None,0,7000000,-11000000,2000000,16000000,-13000000,-6000000,5000000,12000000,-13000000,AMBC
2023-03-31,USD,-22000000,58000000,80000000,-8000000,-106000000,36000000,None,87000000,-2000000,-16000000,None,16000000,29000000,None,0,7000000,-29000000,4000000,16000000,-33000000,3000000,-13000000,-6000000,-33000000,AMBC
2022-12-31,USD,185000000,219000000,34000000,396000000,145000000,128000000,None,35000000,-2000000,-30000000,None,30000000,47000000,None,1000000,13000000,173000000,-2000000,6000000,175000000,237000000,203000000,216000000,175000000,AMBC
2022-09-30,USD,776000000,80000000,-696000000,None,740000000,4000000,None,37000000,-2000000,-49000000,None,49000000,17000000,None,0,6000000,342000000,2000000,49000000,340000000,222000000,391000000,397000000,340000000,AMBC
2022-06-30,USD,68000000,86000000,18000000,None,40000000,5000000,None,29000000,-1000000,-45000000,None,45000000,63000000,None,0,13000000,6000000,1000000,-12000000,5000000,-121000000,51000000,64000000,5000000,AMBC
2022-03-31,USD,114000000,119000000,5000000,None,87000000,5000000,None,29000000,-1000000,-44000000,None,44000000,22000000,None,0,14000000,2000000,0,44000000,3000000,-125000000,46000000,60000000,2000000,AMBC
2021-12-31,USD,28000000,53000000,25000000,1000000,-42000000,9000000,None,16000000,-2000000,-43000000,None,43000000,36000000,None,1000000,10000000,-19000000,3000000,43000000,-22000000,-28000000,24000000,34000000,-22000000,AMBC
2021-09-30,USD,36000000,51000000,15000000,None,-3000000,4000000,None,32000000,-1000000,-44000000,None,44000000,11000000,None,0,11000000,19000000,2000000,44000000,17000000,-6000000,63000000,74000000,17000000,AMBC
2021-06-30,USD,33000000,49000000,16000000,None,-4000000,2000000,None,24000000,-1000000,-50000000,None,50000000,11000000,None,0,14000000,-18000000,11000000,50000000,-29000000,-2000000,32000000,46000000,-29000000,AMBC
2021-03-31,USD,108000000,129000000,21000000,None,57000000,4000000,None,29000000,-1000000,-50000000,None,50000000,42000000,None,0,19000000,19000000,2000000,17000000,17000000,-2000000,69000000,88000000,17000000,AMBC
2020-12-31,USD,-10000000,88000000,16000000,None,-52000000,7000000,None,42000000,-2000000,-50000000,None,50000000,14000000,None,None,16000000,-12000000,2000000,50000000,-12000000,42000000,38000000,54000000,-14000000,AMBC
2020-09-30,USD,45000000,62000000,17000000,None,7000000,3000000,None,40000000,-1000000,-50000000,None,50000000,15000000,None,None,14000000,-108000000,0,50000000,-108000000,-37000000,-58000000,-44000000,-108000000,AMBC
2020-06-30,USD,58000000,75000000,17000000,None,20000000,3000000,None,38000000,-1000000,-58000000,None,58000000,11000000,None,None,14000000,-33000000,2000000,58000000,-35000000,65000000,25000000,39000000,-35000000,AMBC
2020-03-31,USD,-66000000,-70000000,-4000000,None,-106000000,3000000,None,40000000,-2000000,-63000000,61000000,63000000,12000000,-2000000,None,13000000,-287000000,-7000000,63000000,-280000000,-470000000,-224000000,-211000000,-280000000,AMBC
2019-12-31,USD,-29000000,90000000,15000000,96934000,-67000000,3479000,None,38000000,-1642000,-66000000,66716000,66000000,0,None,None,15000000,-111000000,-1000000,66000000,-111000000,-95000000,-45000000,-30000000,-110000000,AMBC
2019-09-30,USD,194199000,216000000,21963000,37139000,287990000,4542000,None,47585000,-1477000,-66925000,66925000,66925000,10466000,None,None,17421000,69000000,3000000,66925000,66116000,73000000,135925000,153346000,66000000,AMBC
2019-06-30,USD,-142453000,89000000,231579000,-133480000,-412030000,5337000,None,260669000,-1471000,-67381000,67381000,67381000,7833000,None,None,226242000,-100000000,28000000,67381000,-128429000,-132000000,-32619000,193623000,-128000000,AMBC
2019-03-31,USD,69966000,100000000,30402000,12407000,5459000,4116000,None,65309000,-1411000,-67978000,67978000,67978000,29718000,382000,None,36278000,-41000000,2000000,67978000,-43201000,28000000,26978000,63256000,-43000000,AMBC
2018-12-31,USD,-28150000,52290000,28982000,-42298000,-78471000,5298000,None,50321000,-1432000,-66064000,None,66064000,0,None,None,28982000,-21811000,-1811000,66064000,-22136000,-167136000,44253000,73235000,-20000000,AMBC
2018-09-30,USD,-3561000,134015000,26421000,33501000,-58350000,1710000,None,54789000,-1967000,-65673000,None,65673000,0,None,None,26421000,-101789000,2211000,65673000,-19948000,-51874000,-36116000,-9695000,-104000000,AMBC
2018-06-30,USD,28128000,150638000,23242000,32579000,-21177000,4153000,None,49305000,-1374000,-62446000,None,62446000,6000,None,None,23242000,5995000,1995000,62440000,6308000,-49309000,68441000,91683000,4000000,AMBC
2018-03-31,USD,41508000,174057000,28636000,-247395000,-23562000,4612000,None,65070000,-1827000,-48073000,None,48073000,3115000,None,None,28636000,308605000,2605000,44958000,308309000,460319000,356678000,385314000,306000000,AMBC
2017-12-31,USD,41831000,75999000,34168000,130737000,-21271000,28694000,None,63102000,None,-30990000,None,30990000,0,None,None,34168000,19921000,39400000,30990000,-6917000,-645017000,50911000,85079000,-19479000,AMBC
2017-09-30,USD,18492000,64182000,45690000,243647000,-61272000,33791000,None,79764000,None,-29145000,None,29145000,0,None,None,45690000,-185466000,5439000,29145000,-185466000,-190905000,-61272000,-15582000,-190905000,AMBC
2017-06-30,USD,43443000,43443000,33471000,97141000,43443000,31051000,None,64775000,None,-28234000,None,28234000,43443000,None,None,33471000,13992000,6882000,26055000,43443000,43443000,43443000,76914000,7110000,AMBC
2017-03-31,USD,10307000,47832000,37525000,162865000,-55342000,27980000,None,65649000,None,-31572000,None,31572000,2741000,None,None,37525000,-105860000,19581000,28831000,-105860000,-125441000,-55342000,-17817000,-125441000,AMBC
2016-12-31,USD,-14177000,237487000,251382000,251382000,979033000,36190000,None,-323546000,None,None,None,31712000,-12387000,None,None,40152000,-86059000,8832000,None,979033000,47379000,979033000,-13895000,101584000,AMBC
2015-12-31,USD,5842000,170725000,-768707000,-768707000,12710000,102702000,None,102702000000,None,None,None,30557000,-10276000,None,None,54357000,395576000,8900000,None,12710000,12710000,12710000,481567000,12710000,AMBC
2015-09-30,USD,-514511000,86270000,514511000,None,-1029022000,None,None,514511000,None,None,None,29899000,None,None,None,40327000,-388193000,2838000,None,-1029022000,-1029022000,-1029022000,-317923000,-1029022000,AMBC
2012-12-31,USD,204941000,170352000,-34589000,805739000,108294000,None,None,119639000,None,-23358000,None,23358000,81919000,None,None,772000,145669000,2093000,23193000,143301000,240992000,169027000,166458000,143576000,AMBC
2012-09-30,USD,235006000,197162000,-37844000,13854000,164143000,None,None,28821000,None,-23268000,None,23268000,140256000,None,None,748000,158211000,667000,23268000,157373000,267920000,181479000,158040000,157544000,AMBC
2012-06-30,USD,-1491111000,171784000,1485150000,5961000,-2333839000,None,None,252910000,None,-31855000,None,31855000,-82162000,None,None,726000,-811329000,-211000,209600000,-813350000,-839322000,-779474000,-813561000,-811118000,AMBC
2012-03-31,USD,325705000,324136000,-1569000,33394000,218047000,None,None,80666000,-1064000,-33839000,None,33839000,87728000,None,None,820000,253620000,300000,33839000,253322000,235858000,287459000,253622000,253320000,AMBC
2011-12-31,USD,-3834006000,-81431000,3752575000,838284000,-4881157000,None,None,255030000,None,-33088000,None,33088000,136359000,None,None,809000,-963694000,-481000,36207000,-963198000,-978172000,-930606000,-929782000,-963213000,AMBC
2011-09-30,USD,25717000,25717000,-67346000,-210525000,8021000,None,None,126559000,None,-33074000,None,33074000,108054000,-8519000,None,5708000,-496000,75011000,33074000,-75509000,-106589000,32578000,38286000,-75507000,AMBC
2011-06-30,USD,148195000,566731000,418536000,210525000,-95406000,None,None,45537000,None,-31670000,None,31670000,126991000,-6470000,None,8162000,-101890000,542000,28551000,-102418000,35633000,-70220000,-62058000,-102432000,AMBC
