fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,-1352400000,908700000,1352400000,4200000,-1460800000,262600000,19900000,1352400000,3200000,-57700000,None,57700000,893500000,4400000,66200000,2900000,-1514100000,-1400000,57700000,-2704800000,-1537000000,-1460800000,-1457900000,-1512700000,MODG
2024-09-30,USD,783200000,1046300000,263100000,5700000,33700000,250600000,22000000,1222700000,2800000,-57700000,None,57700000,1030100000,1000000,65200000,2900000,-23000000,-19400000,57700000,-3600000,-5700000,33700000,36600000,-3600000,MODG
2024-06-30,USD,889500000,1165100000,275600000,4100000,103000000,259500000,27000000,1307500000,None,-57000000,None,57000000,1150600000,6400000,62900000,2900000,52400000,-9700000,57000000,62100000,64600000,103000000,105900000,62100000,MODG
2024-03-31,USD,799000000,1080200000,281200000,2000000,66900000,273000000,23200000,1345700000,None,-58800000,None,58800000,1128100000,3400000,62400000,3000000,11500000,5000000,63500000,6500000,1900000,70300000,73300000,6500000,MODG
2023-12-31,USD,581600000,861200000,279600000,2900000,-32600000,246000000,34200000,1172100000,2200000,-56600000,None,56600000,908700000,4900000,61100000,2900000,-84300000,-7200000,56600000,-77100000,-70300000,-27700000,-24800000,-77100000,MODG
2023-09-30,USD,735000000,992900000,257900000,3000000,73800000,242500000,22600000,1204900000,1400000,-52300000,None,52300000,1033600000,5200000,58200000,2800000,26700000,-3000000,52300000,29700000,22100000,79000000,81800000,29700000,MODG
2023-06-30,USD,833400000,1130500000,297100000,4500000,116000000,279600000,22000000,1339600000,None,-51700000,None,51700000,1171200000,7300000,54400000,4200000,71600000,-45800000,51700000,117400000,127200000,123300000,127500000,117400000,MODG
2023-03-31,USD,833900000,1115600000,281700000,3400000,80500000,268500000,22800000,1350600000,None,-49600000,None,49600000,1154400000,-10100000,51900000,6100000,20800000,-4200000,60100000,25000000,30000000,70400000,76500000,25000000,MODG
2022-12-31,USD,558900000,838300000,279400000,5700000,-34700000,250200000,21000000,1130200000,None,-42500000,None,42500000,865900000,1000000,49100000,5700000,-76200000,-3500000,42500000,-72700000,-41600000,-33700000,-28000000,-72700000,MODG
2022-09-30,USD,699600000,947500000,247900000,3200000,68200000,224700000,19200000,1142100000,None,-36400000,None,36400000,975600000,7000000,44100000,5300000,38800000,300000,36400000,38500000,5900000,75200000,80500000,38500000,MODG
2022-06-30,USD,813600000,1082100000,268500000,5400000,129000000,252600000,18700000,1233300000,None,-32500000,None,32500000,1101400000,11800000,45500000,6400000,108300000,2900000,32500000,105400000,76700000,140800000,147200000,105400000,MODG
2022-03-31,USD,757200000,1012000000,254800000,3300000,94300000,243100000,17500000,1185200000,None,-31400000,None,31400000,1034500000,8100000,38900000,4300000,71000000,-15700000,31400000,86700000,82700000,102400000,106700000,86700000,MODG
2021-12-31,USD,711724000,711724000,256617000,3279000,-54663000,237000000,19200000,998264000,None,-40500000,40502000,40500000,711724000,-500000,44400000,4841000,-95726000,-69500000,40183000,-54663000,-28109000,-55226000,-50385000,-26226000,MODG
2021-09-30,USD,609278000,836859000,227581000,2990000,76000000,217700000,15800000,993381000,None,-28700000,28730000,28700000,855287000,2900000,40900000,4168000,50200000,66200000,28807000,-15991000,-29700000,78900000,83068000,-16000000,MODG
2021-06-30,USD,663401000,893959000,230558000,3200000,107300000,221100000,20300000,1016662000,None,-28900000,188000,28900000,912037000,-2500000,39500000,4590000,75900000,-15800000,29064000,91744000,97500000,104800000,109390000,91700000,MODG
2021-03-31,USD,473947000,636540000,162593000,2400000,76100000,173900000,12700000,745131000,None,-17400000,54000,17400000,650158000,9000000,18000000,2623000,320200000,47700000,17511000,272461000,261600000,337600000,340223000,272500000,MODG
2020-12-31,USD,139123000,374629000,479115000,235506000,-32255000,158446000,12901000,171378000,None,-12499000,96000,12499000,374629000,-2587000,9446000,1771000,-47756000,-7180000,13023000,139123000,-15799000,-35257000,-33486000,-40576000,MODG
2020-09-30,USD,200733000,472752000,403417000,274826000,63509000,127085000,10139000,137224000,None,-12905000,17366000,12905000,485657000,7010000,8990000,1506000,57792000,5360000,12905000,52432000,60901000,70697000,72203000,52432000,MODG
2020-06-30,USD,122055000,287620000,465791000,174941000,-177449000,115215000,10020000,299504000,None,-12282000,119000,12282000,299902000,13997000,8147000,1366000,-175615000,-7931000,12282000,-167684000,-169959000,-163333000,-161967000,-167684000,MODG
2020-03-31,USD,195674000,427864000,389536000,246602000,40680000,141754000,13240000,154994000,None,-9214000,99000,9214000,437078000,6480000,7817000,1180000,38045000,9151000,9214000,28894000,13799000,47259000,48439000,28894000,MODG
2019-12-31,USD,130148000,311941000,416794000,181793000,-22656000,140383000,12421000,152804000,None,-8290000,48000,8290000,311941000,135000,None,1287000,-31570000,-2352000,9097000,130148000,-12281000,-23280000,-21993000,-29218000,MODG
2019-09-30,USD,191389000,406527000,374303000,234828000,40489000,138362000,12538000,150900000,None,-9639000,94000,9639000,416166000,2232000,None,1113000,33176000,2128000,9639000,31048000,13960000,42815000,43928000,31048000,MODG
2019-06-30,USD,206817000,438701000,389673000,239891000,45199000,148536000,13082000,161618000,None,-10736000,476000,10736000,449437000,1167000,None,1246000,36139000,7208000,10736000,28898000,26799000,46875000,48121000,28931000,MODG
2019-03-31,USD,238433000,500956000,435243000,277764000,69636000,156259000,12538000,168797000,None,-9828000,12104000,9828000,510784000,-1940000,None,1220000,58203000,9556000,9828000,48501000,42029000,68031000,69251000,48647000,MODG
2018-12-31,USD,69971000,180678000,284478000,110707000,-42561000,173505000,11191000,112532000,None,-813000,None,813000,180678000,5331000,None,266000,-38282000,-9783000,813000,69971000,-28330000,-37469000,-37203000,-28499000,MODG
2018-09-30,USD,115239000,260968000,242992000,147415000,10699000,95311000,9229000,104540000,None,-1126000,None,1126000,262094000,1432000,None,266000,10852000,1335000,1126000,9740000,7395000,11978000,12244000,9517000,MODG
2018-06-30,USD,192697000,392414000,311550000,203614000,74320000,107669000,10708000,118377000,None,-2024000,None,2024000,394438000,5522000,None,267000,78114000,17247000,2024000,60934000,53597000,80138000,80405000,60867000,MODG
2018-03-31,USD,200462000,400979000,307850000,202729000,85984000,104854000,9624000,114478000,None,-1580000,None,1580000,-632000,-4506000,None,267000,80074000,17219000,1580000,62731000,65058000,81654000,81921000,62855000,MODG
2017-12-31,USD,79666000,191657000,265604000,111991000,-20452000,153347000,9669000,100118000,None,-2059000,None,2059000,191657000,-674000,None,266000,-23740000,-4354000,2059000,79666000,-15901000,-21681000,-21415000,-19386000,MODG
2017-09-30,USD,104902000,243322000,228413000,138702000,6037000,89711000,9154000,98865000,None,-705000,None,705000,423000,-820000,None,159000,4546000,1486000,705000,3089000,6953000,5251000,5410000,3060000,MODG
2017-06-30,USD,148165000,303717000,246640000,156383000,49045000,90257000,8863000,99120000,None,-855000,None,855000,24000,-971000,None,63000,47493000,16050000,855000,31474000,34038000,48348000,48411000,31443000,MODG
2017-03-31,USD,147715000,308890000,255896000,161212000,44207000,94626000,8882000,103508000,None,-746000,None,746000,709000,-4406000,None,58000,38895000,13206000,746000,25880000,28877000,39641000,39699000,25689000,MODG
2016-12-31,USD,63111000,163695000,231097000,100584000,-16763000,130501000,8376000,79874000,None,-419000,None,419000,752000,4116000,None,12000,-13922000,-137193000,419000,63111000,114951000,-13503000,-13491000,123271000,MODG
2016-09-30,USD,78875000,188607000,184695000,108975000,-5265000,75720000,8420000,84140000,None,-487000,None,487000,1244000,1251000,None,34000,-4572000,1294000,487000,-5739000,-4602000,-4085000,-4051000,-5866000,MODG
2016-06-30,USD,110633000,246268000,216438000,134961000,20868000,81477000,8288000,89765000,None,-679000,None,679000,1353000,-2141000,None,12000,36042000,1937000,679000,34105000,32997000,36721000,36733000,34105000,MODG
