fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,306000,64516000,64210000,48861000,-3888000,13050000,4124000,19473000,None,-1281000,None,1281000,64516000,None,None,2299000,-7979000,-35000,0,-7944000,-7944000,-6698000,-4399000,-7944000,FLNT
2024-06-30,USD,-6598000,57708000,64306000,46109000,-10378000,13461000,4717000,22914000,None,-1015000,None,1015000,57708000,None,None,2495000,-12402000,-775000,1009000,-11627000,-11627000,-11387000,-8892000,-11627000,FLNT
2024-03-31,USD,975000,65983000,65008000,47348000,-3953000,15177000,4840000,22582000,None,-1415000,None,1415000,65983000,None,None,2483000,-5368000,908000,0,-6276000,-6276000,-3953000,-1470000,-6276000,FLNT
2023-12-31,USD,1871000,71977000,70106000,51924000,-1782000,15465000,4390000,22747000,None,-784000,None,784000,72761000,None,None,2717000,-2566000,-667000,784000,-1899000,-1899000,-1782000,935000,-1899000,FLNT
2023-09-30,USD,-30260000,65303000,95563000,50148000,-33934000,13151000,4511000,49926000,None,-936000,None,936000,66239000,None,None,2559000,-34870000,-1243000,936000,-33627000,-33627000,-33934000,-31375000,-33627000,FLNT
2023-06-30,USD,10659000,81350000,70691000,59540000,6739000,8156000,4615000,15766000,None,-795000,None,795000,82145000,None,None,2995000,5944000,1693000,795000,4251000,4251000,6739000,9734000,4251000,FLNT
2023-03-31,USD,-24547256,76565000,101112256,58272000,-31153000,17138000,4938000,47723256,None,-689000,None,689000,77254000,None,None,2256,-31842000,101000,689000,-31943000,-31943000,-31153000,-31150744,-31943000,FLNT
2022-12-31,USD,-63595000,84030000,147625000,64628000,-67197000,24149000,4180000,87352000,None,-634000,None,634000,84664000,None,None,3121000,-67831000,-343000,634000,-67488000,-67488000,-67197000,-64076000,-67488000,FLNT
2022-09-30,USD,4838000,88531000,83693000,65270000,627000,15131000,4622000,23043000,None,-517000,None,517000,89048000,None,None,3292000,110000,-3003000,517000,3113000,3113000,627000,3919000,3113000,FLNT
2022-06-30,USD,-46906000,97910000,144816000,70026000,-51392000,16172000,4802000,79613000,None,-430000,None,430000,98340000,None,None,3218000,-51822000,5122000,430000,-56944000,-56944000,-51392000,-48174000,-56944000,FLNT
2022-03-31,USD,2709000,88679000,85970000,67562000,-1629000,15139000,4556000,23045000,None,-384000,None,384000,89063000,None,None,3141000,-2013000,0,384000,-2013000,-2013000,-1629000,1512000,-2013000,FLNT
2021-12-31,USD,8436000,99500000,91064000,72337000,4421000,15386000,4458000,23163000,None,-344000,None,344000,99844000,None,None,3330000,4077000,247000,344000,3830000,3830000,4421000,7751000,3830000,FLNT
2021-09-30,USD,2206000,85453000,83247000,63784000,-2047000,16313000,4464000,23927000,None,-405000,None,405000,85858000,None,None,3006000,-2452000,0,405000,-2452000,-2452000,-2047000,959000,-2452000,FLNT
2021-06-30,USD,-1549000,72951000,74500000,56605000,-4752000,14527000,3433000,21328000,None,-427000,None,427000,73378000,None,None,3169000,-5179000,0,427000,-5179000,-5179000,-4752000,-1583000,-5179000,FLNT
2021-03-31,USD,-2629000,66198000,68827000,50990000,-2287000,14660000,3434000,21172000,None,-1008000,None,1008000,67206000,-2964000,None,3177000,-6259000,-1000,3972000,-6258000,-6258000,-5251000,-2074000,-6258000,FLNT
2020-12-31,USD,4242000,80828000,76586000,56733000,2103000,15946000,3403000,23351000,None,-1168000,None,1168000,81996000,None,None,3906000,935000,757000,1168000,178000,178000,2103000,6009000,178000,FLNT
2020-09-30,USD,4784000,76963000,72179000,52771000,2551000,15697000,3355000,22763000,None,-1317000,None,1317000,78280000,None,None,3711000,1234000,65000,1317000,1169000,1169000,2551000,6262000,1169000,FLNT
2020-06-30,USD,3761000,70176000,66415000,49007000,1785000,12932000,3115000,20523000,None,-1333000,None,1333000,71509000,None,None,3659000,452000,0,1333000,452000,452000,1785000,5444000,452000,FLNT
2020-03-31,USD,3325000,77402000,74077000,56624000,1940000,13906000,2731000,20367000,None,-1532000,1532000,1532000,78934000,None,None,3547000,408000,0,1532000,408000,408000,1940000,5487000,408000,FLNT
2019-12-31,USD,2748000,78383000,75635000,55905000,2693000,16023000,1570000,21768000,None,-1628000,1628000,1628000,80011000,None,None,3562000,1065000,109000,1628000,956000,956000,2693000,6255000,956000,FLNT
2019-09-30,USD,-2310000,62833000,65143000,44568000,-2744000,16766000,2040000,22615000,None,-1719000,1719000,1719000,64552000,None,None,3529000,-4463000,0,1719000,-4463000,-4463000,-2744000,785000,-4463000,FLNT
2019-06-30,USD,52314000,68793000,16479000,49133000,2482000,13352000,2287000,18766000,None,-1767000,1767000,1767000,70560000,None,None,3127000,715000,0,1767000,715000,715000,2482000,5609000,715000,FLNT
2019-03-31,USD,48181000,64783000,16602000,44829000,2788000,13477000,2150000,18752000,None,-1778000,1778000,1778000,66561000,None,None,3125000,1010000,-35000,1778000,1045000,1045000,2788000,5913000,1045000,FLNT
2018-12-31,USD,60004000,68896000,8892000,46440000,3614000,4344000,1723000,14171000,None,-1925000,None,1925000,70821000,-19040000,None,3031000,1689000,46000,1925000,1643000,1643000,3614000,6645000,1643000,FLNT
2018-09-30,USD,43676000,64653000,20977000,41744000,6344000,17749000,1680000,20977000,None,-1882000,None,1882000,66535000,None,None,3228000,4462000,0,1882000,4462000,4462000,6344000,9572000,4462000,FLNT
2018-06-30,USD,36663000,55002000,18339000,33893000,4578000,15126000,1142000,18339000,None,-1933000,None,1933000,56935000,None,None,3213000,2645000,0,1933000,2645000,2645000,4578000,7791000,2645000,FLNT
2018-03-31,USD,37936000,53595000,15659000,35663000,-3164000,12451000,734000,15659000,None,-2394000,None,2394000,55989000,None,None,3208000,-26682000,0,2394000,-5558000,-26682000,-24288000,-21080000,-26682000,FLNT
2017-12-31,USD,59230000,59230000,23495000,37898000,-2387000,19986000,2578000,24986000,None,-2585000,None,2585000,56523000,-1005000,None,3509000,-5977000,0,2585000,-2837000,-5977000,-3392000,117000,-5977000,FLNT
2017-09-30,USD,19561000,54822000,31007000,37687000,-8335000,27645000,None,31230000,None,-2426000,None,2426000,54942000,None,None,3362000,-14095000,0,2426000,-10761000,-14095000,-11669000,-8307000,-14095000,FLNT
2017-06-30,USD,16400000,50579000,34213000,36624000,-5831000,30910000,None,34364000,None,-2445000,None,2445000,51031000,None,None,3303000,-20409000,None,2445000,-8276000,-20409000,-5831000,-2528000,-20409000,FLNT
2017-03-31,USD,15568000,48539000,25911000,35198000,-7605000,19019000,None,26066000,None,-2227000,None,2227000,49194000,None,None,3266000,-12725000,2227000,2227000,-9832000,-12725000,-7605000,-4339000,-12725000,FLNT
2016-12-31,USD,18104000,54193000,23596000,36089000,-5653000,16183000,2578000,23757000,None,-2032000,None,2032000,None,-224000,None,3358000,-7909000,-2523000,2032000,-5386000,-5386000,-5877000,-2519000,-5386000,FLNT
