fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,-2233000,494000,2727000,None,-8681000,2727000,6448000,9175000,217000,217000,217000,None,None,None,None,None,-8464000,None,None,-8464000,-8460000,-8681000,-8681000,-8464000,ONCT
2024-06-30,USD,-2251000,801000,3052000,5901000,-8863000,3052000,6612000,9664000,304000,304000,304000,None,None,None,None,8863000,-8559000,-8863000,None,-8559000,-8553000,-8863000,-8863000,-8559000,ONCT
2024-03-31,USD,-2720000,569000,3289000,6059000,-8779000,3289000,6059000,9348000,391000,391000,391000,None,None,None,None,8779000,-8388000,-8779000,None,-8388000,-8399000,-8779000,-8779000,-8388000,ONCT
2023-12-31,USD,-2966000,297000,3263000,6670000,-9636000,3263000,6670000,9933000,472000,472000,472000,8000,None,None,None,9636000,-9164000,-9636000,None,-9164000,-9161000,-9636000,-9193000,-9164000,ONCT
2023-09-30,USD,-2915000,179000,3094000,75000,-10390000,3094000,7475000,10569000,528000,528000,528000,None,None,None,None,75000,-9862000,-75000,None,-9862000,-9856000,-10390000,-10390000,-9862000,ONCT
2023-06-30,USD,-2968000,106000,3074000,37000,-9545000,3074000,6577000,9651000,579000,579000,579000,None,None,None,None,37000,-8966000,-37000,None,-8966000,-8983000,-9545000,-9545000,-8966000,ONCT
2023-03-31,USD,-3112000,203000,3315000,37000,-12143000,3315000,9031000,12346000,656000,656000,656000,8000,None,None,None,37000,-11487000,-8000,None,-11487000,-11485000,-12143000,-12143000,-11487000,ONCT
2022-12-31,USD,-3117000,171000,3288000,35000,-11915000,3288000,-24182000,12086000,515000,515000,515000,262000,None,None,None,-470000,-11400000,-515000,None,-11400000,-11391000,-11915000,-11915000,-11400000,ONCT
2022-09-30,USD,-2883000,382000,3265000,35000,-11325000,3265000,8442000,11707000,200000,200000,200000,200000,None,None,None,35000,-11125000,-400000,None,-11125000,-11125000,-11325000,-11325000,-11125000,ONCT
2022-06-30,USD,-3034000,191000,3225000,65000,-11795000,3225000,8761000,11986000,54000,54000,54000,54000,None,None,None,65000,-11741000,-108000,None,-11741000,-11741000,-11795000,-11795000,-11741000,ONCT
2022-03-31,USD,-2933000,746000,3679000,None,-9912000,3679000,6979000,10658000,8000,8000,8000,8000,None,None,None,-16000,-9904000,-16000,None,-9904000,-9904000,-9912000,-9912000,-9904000,ONCT
2021-12-31,USD,-2062000,556000,2618000,3700000,-8080000,2618000,-18068000,8636000,7000,7000,7000,7000,None,None,None,7000,-8073000,-7000,None,1260000,-8073000,-8080000,-8080000,-8073000,ONCT
2021-09-30,USD,-674000,2128000,2802000,None,-9637000,2802000,8963000,11765000,7000,7000,7000,7000,None,7000,None,None,-9630000,None,None,-9630000,-9630000,-9637000,-9637000,-9630000,ONCT
2021-06-30,USD,-2498000,883000,3381000,None,-7690000,3381000,0,8573000,8000,8000,8000,8000,None,8000,None,None,-7682000,None,None,-7682000,-7682000,-7690000,-7690000,-7682000,ONCT
2021-03-31,USD,-2046000,748000,2794000,None,-5959000,2794000,0,6707000,11000,11000,11000,11000,None,11000,None,None,-5948000,None,None,-5948000,-5948000,-5959000,-5959000,-5948000,ONCT
2020-12-31,USD,125000,1588000,1463000,None,-2861000,1463000,0,4449000,3000,3000,3000,3000,None,304000,None,None,-2558000,None,None,10546000,-2557000,-2861000,-2862000,-2557000,ONCT
2020-09-30,USD,-1348000,585000,1933000,None,-4395000,1933000,0,4980000,0,None,None,None,None,0,None,None,-4395000,None,None,-4395000,-4395000,-4395000,-4395000,-4395000,ONCT
2020-06-30,USD,-1720000,623000,2343000,None,-5535000,2343000,0,6158000,0,None,None,None,None,0,None,None,-5535000,None,None,-5535000,-5535000,-5535000,-5535000,-5535000,ONCT
2020-03-31,USD,-2055000,578000,2633000,None,-4751000,2633000,0,5329000,13000,13000,13000,13000,None,13000,None,None,-4738000,None,None,-4725000,-4738000,-4751000,-4751000,-4738000,ONCT
2019-12-31,USD,-1613000,736000,2349000,2568000,-4181000,2349000,0,4917000,25000,25000,25000,None,None,25000,None,-11000,-4156000,36000,None,8969000,-4156000,-4181000,-4156000,-4156000,ONCT
2019-09-30,USD,-1841000,544000,2385000,3108000,-4949000,2385000,0,5493000,57000,57000,57000,None,None,57000,None,57000,-4892000,None,None,-4835000,-4835000,-4949000,-4892000,-4892000,ONCT
2019-06-30,USD,-945000,674000,1619000,2587000,-21620000,1619000,0,22294000,59000,59000,59000,None,None,-1226000,None,18147000,-22846000,-18147000,None,-22787000,-22787000,-21620000,-3473000,-22846000,ONCT
2019-03-31,USD,-4524000,470000,4524000,1896000,-2358000,3507000,0,2828000,47000,None,47000,None,None,64000,None,11000,-5802000,None,None,-5802000,-5802000,-2358000,-5930000,-2294000,ONCT
2018-12-31,USD,-2346000,477000,2346000,None,-5586000,2346000,0,5586000,39000,None,None,None,None,171000,None,12000,-5415000,None,None,-5415000,-5415000,-5586000,-5574000,-5415000,ONCT
2018-09-30,USD,-2160000,329000,2160000,1809000,-1934000,2160000,0,2263000,13000,None,None,None,None,36000,None,11000,-9431000,-11000,None,-9431000,-9431000,-1934000,-9627000,-1898000,ONCT
2018-06-30,USD,-2196000,1527000,2196000,3513000,-2541000,2196000,7962000,4068000,15000,None,None,None,None,129000,None,12000,-10015000,None,None,-10015000,-10015000,-2541000,-10146000,-2412000,ONCT
2018-03-31,USD,-2688000,188000,2688000,1289000,-13688000,2688000,11000000,13688000,13000,None,None,1000,None,131000,None,11000,-13557000,-11000,None,-13557000,-13557000,-13688000,-13688000,-1491000,ONCT
2017-12-31,USD,-2487000,None,2487000,None,-9399000,2487000,6912000,9399000,None,None,None,None,None,122000,None,12000,-9277000,-12000,None,-9277000,-9277000,-9399000,-9399000,-9277000,ONCT
2017-09-30,USD,-2617000,None,2617000,None,-8531000,2617000,5914000,8531000,None,None,None,None,None,27000,None,12000,-8504000,None,None,-8504000,-8504000,-8531000,-8519000,-8504000,ONCT
2017-06-30,USD,-1997000,None,1997000,None,-6445000,1997000,4448000,6445000,None,None,None,None,None,40000,None,11000,-6405000,None,None,-6405000,-6405000,-6445000,-6434000,-6405000,ONCT
2017-03-31,USD,-2087000,None,2087000,None,-6280000,2087000,4193000,6280000,None,None,None,None,None,27000,None,12000,-6253000,None,None,-6253000,-6253000,-6280000,-6268000,-6253000,ONCT
2016-12-31,USD,-2279000,-2511000,2279000,2511000,-6864000,2279000,4585000,6864000,None,None,None,None,None,0,None,11000,-6864000,-47631000,None,-6864000,-6864000,-6864000,-6864000,-6864000,ONCT
2016-09-30,USD,-2313000,None,2313000,None,-6927000,2313000,4614000,6927000,None,None,None,None,None,13000,None,8000,-6914000,-8000,None,-6914000,-6914000,-6927000,-6927000,-6914000,ONCT
2016-06-30,USD,-1999000,None,1999000,None,-6057000,1999000,4058000,6057000,None,None,None,None,None,5000,None,5000,-6052000,None,None,-6052000,-6052000,-6057000,-6052000,-6052000,ONCT
2016-03-31,USD,-2114000,None,2114000,None,-6085000,2114000,3971000,6085000,None,None,None,None,None,28000,None,4000,2106000,-8163000,None,-6057000,-6057000,-6085000,-14244000,2106000,ONCT
2015-12-31,USD,-2079000,None,2079000,None,-5958000,2079000,3879000,5958000,None,None,None,None,None,-4000,None,7000,-3233000,-2736000,None,-5962000,-5962000,-5958000,-8687000,-3233000,ONCT
2015-09-30,USD,-2039000,None,2039000,None,-5863000,2039000,3824000,5863000,None,None,None,None,None,9000,None,7000,34866000,-40727000,None,-5854000,-5854000,-5863000,-46583000,34866000,ONCT
2015-06-30,USD,-2005000,None,2005000,None,-4961000,2005000,2956000,4961000,None,None,None,None,None,25000,None,12000,-47952000,43004000,None,-4936000,-4936000,-4961000,38055000,-47952000,ONCT
2015-03-31,USD,-2111000,None,2111000,None,-5059000,2111000,2948000,5059000,None,None,None,None,None,27000,None,17000,-2384000,-2648000,None,-5032000,-5032000,-5059000,-7690000,-2384000,ONCT
2014-12-31,USD,-2203000,None,2203000,None,-5457000,2203000,3254000,5457000,None,None,None,None,None,-284000,None,16000,-14545000,8788000,None,-14545000,-14545000,-5457000,3347000,-14545000,ONCT
2014-09-30,USD,-1594000,None,1594000,None,-4956000,1594000,3362000,4956000,None,None,None,None,None,21000,None,21000,-4935000,None,None,-4935000,-4935000,-4956000,-4935000,-4935000,ONCT
2014-06-30,USD,-3052000,None,3052000,None,-10946000,3052000,7894000,10946000,None,None,None,None,None,2000,None,32000,-10944000,None,None,-10944000,-10944000,-10946000,-10914000,-10944000,ONCT
2014-03-31,USD,-2629000,None,2629000,None,-8989000,2629000,6360000,8989000,None,None,None,None,None,2000,None,33000,-8987000,-33000,None,-8987000,-8987000,-8989000,-8989000,-8987000,ONCT
2013-12-31,USD,-3091000,None,3091000,None,-9179000,3091000,6088000,9179000,None,None,None,None,None,1389000,None,51000,-7790000,-51000,None,-7790000,-7790000,-9179000,-9179000,-7790000,ONCT
2013-09-30,USD,-2483000,None,2483000,None,-8960000,2483000,6477000,8960000,None,None,None,None,None,23000,None,71000,-8937000,None,None,-8937000,-8937000,-8960000,-8889000,-8937000,ONCT
