fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,749483000,833602000,84119000,612744000,126930000,84119000,None,82502000,None,-12498000,None,12498000,832766000,2949000,None,60653000,117318000,27350000,None,90031000,89462000,129816000,190532000,89968000,KEX
2024-06-30,USD,732533000,812916000,80383000,613714000,120498000,80383000,None,79868000,None,-12819000,None,12819000,824905000,3088000,None,67892000,110639000,26785000,12819000,83982000,84367000,123458000,183068000,83854000,KEX
2024-03-31,USD,705569000,795775000,90206000,608323000,101523000,90206000,None,90132000,None,-13151000,None,13151000,808096000,3269000,None,65986999,91794000,21726000,13151000,69915000,69673000,104945000,161491000,70068000,KEX
2023-12-31,USD,695188000,787631000,92443000,616637000,92819000,84343000,None,92066000,None,-13115000,None,13115000,799955000,1745000,None,62821000,81393000,19487000,13115000,61962000,77834000,94508000,157385000,61906000,KEX
2023-09-30,USD,674580000,753705000,79125000,583986000,93523000,79125000,None,77597000,None,-13386000,13386000,13386000,766300000,1589000,None,60452000,81686000,18722000,13386000,63004000,63046000,95072000,93584000,62964000,KEX
2023-06-30,USD,683336000,766232000,82896000,597766000,87300000,82896000,None,82424000,None,-12286000,12286000,12286000,777720000,1264000,None,122085,76327000,18960000,12286000,57318000,59346000,88613000,88092000,57367000,KEX
2023-03-31,USD,651447000,740296000,88849000,593189000,61450000,88849000,None,86619000,None,-13221000,13221000,13221000,752674000,6443000,None,41584,54749000,14051000,13221000,40621000,40862000,67970000,65663000,40698000,KEX
2022-12-31,USD,630011000,718582000,88571000,585014000,57749000,80971000,None,89446000,None,-11990000,11990000,11990000,730473000,4824000,None,54880,50567000,13258000,11990000,37325000,67617000,62557000,62265000,37309000,KEX
2022-09-30,USD,659153000,734534000,75381000,602811000,58907000,75381000,None,75004000,None,-11755000,11755000,11755000,746220000,3805000,None,27081,50804000,11713000,11755000,39244000,47593000,62559000,62335000,39091000,KEX
2022-06-30,USD,619562000,690137000,70575000,573977000,46536000,70575000,None,67830000,None,-10640000,10640000,10640000,700709000,3740000,None,86065,39487000,11030000,10640000,28606000,31977000,50127000,47531000,28457000,KEX
2022-03-31,USD,529732000,605497000,75765000,500582000,29694000,75765000,None,70916000,None,-10203000,10203000,10203000,615631000,4308000,None,60459,23647000,6213000,10203000,17586000,17923000,33850000,29153000,17434000,KEX
2021-12-31,USD,505648000,581883000,76235000,484157000,31601000,68477000,None,90718000,None,-10297000,10297000,10297000,591945000,1855000,None,71391,22971000,12010000,10297000,11149000,39658000,33268000,32777000,10961000,KEX
2021-09-30,USD,182689000,589467000,406778000,499981000,-316926000,66065000,None,405948000,None,-10500000,10500000,10500000,599750000,1832000,None,54000,-325172000,-60442000,10500000,-265152000,-261710000,-314672000,24789000,-264730000,KEX
2021-06-30,USD,488603000,551343000,62740000,464611000,24028000,62740000,None,60621000,None,-10706000,10706000,10706000,561743000,2523000,None,55806,15683000,5493000,10706000,10352000,13711000,26389000,24432000,10190000,KEX
2021-03-31,USD,418662000,488291000,69629000,417930000,3164000,69629000,None,67496000,None,-10966000,10966000,10966000,498983000,3791000,None,55213,-4266000,-891000,10966000,-3120000,-3127000,6700000,4822000,-3375000,KEX
2020-12-31,USD,489756000,489756000,68095000,397801000,24774000,58860000,None,-131000,None,-11423000,11423000,11423000,131000,1962000,None,55131,15102000,-7102000,11423000,22415000,6387000,26525000,26605000,22204000,KEX
2020-09-30,USD,422764000,496567000,62096000,395543000,29911000,61720000,None,62412000,None,-11809000,11809000,11809000,496251000,1172000,None,52750,19070000,-8419000,11809000,27693000,22971000,30879000,31399000,27489000,KEX
2020-06-30,USD,462499000,541159000,65893000,428041000,34252000,65612000,None,66082000,None,-12708000,12708000,12708000,540970000,2290000,None,51116,23573000,-1429000,12708000,25263000,22876000,36281000,36731000,25002000,KEX
2020-03-31,USD,-645417000,643926000,633354000,509354000,-509696000,72080000,None,632862000,None,-12799000,12799000,12799000,492000,2723000,None,47300,-520050000,-172809000,12799000,-217768000,-348433000,-507251000,53809000,-347241000,KEX
2019-12-31,USD,655927000,655927000,35525000,526243000,16177000,70786000,None,-3251000,None,-12968000,12968000,12968000,3251000,1110000,None,46467,4124000,1347000,12968000,2972000,-7609000,17092000,14036000,2777000,KEX
2019-09-30,USD,587835000,666809000,64656000,512969000,77901000,64656000,None,65030000,None,-14310000,14310000,14310000,666435000,864000,None,44646,64292000,16305000,14310000,48150000,47541000,78602000,79139000,47987000,KEX
2019-06-30,USD,689813000,771042000,69150000,618588000,75843000,69150000,None,66032000,None,-15515000,15515000,15515000,774160000,2381000,None,40963,62556000,15269000,15515000,47440000,53291000,78071000,75106000,47287000,KEX
2019-03-31,USD,660781000,744621000,72796000,591878000,72106000,72796000,None,70639000,None,-13201000,13201000,13201000,746778000,-568000,None,40374,58176000,13880000,13201000,44457000,44836000,71377000,69381000,44296000,KEX
2018-12-31,USD,638788000,721493000,82705000,577912000,-19241000,64981000,None,83095000,None,-12191000,None,12191000,-390000,1140000,None,57332000,-30398000,-5961000,12191000,-24331000,-18404000,-18207000,70099000,-24437000,KEX
2018-09-30,USD,622486000,704845000,70032000,556351000,67957000,70032000,None,70014000,None,-12345000,None,12345000,704863000,1454000,None,57930000,56932000,15116000,12345000,41950000,42194000,69277000,69393000,41816000,KEX
2018-06-30,USD,697985000,802671000,92588000,644120000,55853000,92588000,None,92146000,None,-12540000,None,12540000,803113000,1541000,None,55492000,44663000,16061000,12540000,28793000,28160000,57203000,56952000,28602000,KEX
2018-03-31,USD,657010000,741688000,76796000,607535000,50720000,76796000,None,74898000,None,-9780000,None,9780000,743586000,1591000,None,54218000,42336000,9865000,9780000,32666000,25396000,52116000,50413000,32471000,KEX
2017-12-31,USD,602399000,708111000,105712000,564600000,-52600000,76048000,None,110000000,None,-7162000,None,7162000,-4288000,469000,None,55212000,-59038000,-290357000,7162000,231497000,234692000,-51876000,58302000,231319000,KEX
2017-09-30,USD,489585000,541274000,51689000,429546000,52929000,51712000,None,51848000,None,-5388000,None,5388000,-159000,-113000,None,51206000,47679000,19072000,5388000,28789000,28950000,53067000,53408000,28607000,KEX
2017-06-30,USD,426797000,473328000,46531000,372833000,47252000,46550000,None,46670000,None,-4465000,None,4465000,-139000,-1000,None,48293000,42821000,17043000,4465000,25972000,39918000,47286000,47619000,25778000,KEX
2017-03-31,USD,445587000,491705000,46118000,393466000,46044000,46142000,None,46019000,None,-4457000,None,4457000,99000,-116000,None,48170000,40836000,13353000,4457000,27645000,28229000,45293000,45356000,27483000,KEX
2016-12-31,USD,435650000,435650000,40804000,331467000,56800000,40915000,None,166000,None,-4477000,None,4477000,-166000,47000,None,52490000,51867000,19512000,4477000,32858000,27799000,56344000,57013000,32355000,KEX
2016-09-30,USD,394063000,434708000,40645000,332310000,56186000,40645000,None,40767000,None,-4507000,None,4507000,-122000,-120000,None,50142000,51216000,19206000,4507000,32353000,32745000,55723000,56188000,32010000,KEX
2016-06-30,USD,398740000,441582000,42842000,326558000,66808000,42842000,None,42748000,None,-4513000,None,4513000,94000,179000,None,49661000,62307000,23365000,4513000,39109000,35793000,66820000,66893000,38942000,KEX
