fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,25385000,56664000,31279000,31279000,-16426000,37654000,4157000,41811000,3059000,-889000,None,889000,11326000,-1616000,None,4300000,1454000,649000,-16437000,805000,13618000,-16426000,-12126000,805000,CYRX
2024-06-30,USD,25190000,57597000,32407000,36707000,-79228000,35963000,4646000,104418000,2809000,-1245000,None,1245000,729000,-1121000,None,4300000,-77606000,383000,66000,-77989000,-77101000,-79228000,-74928000,-77989000,CYRX
2024-03-31,USD,21775000,54592000,32817000,32817000,-21281000,38304000,4752000,43056000,2600000,-1338000,None,1338000,-278000,1339000,None,4480000,-18680000,215000,1338000,-18895000,-22907000,-17342000,-12862000,-18895000,CYRX
2023-12-31,USD,23261000,57260000,33999000,38586000,-69871000,38814000,4749000,93132000,2615000,-1306000,None,1306000,2661000,4814000,None,4680000,-63748000,-1359000,1306000,-62389000,-54353000,-62442000,-57762000,-62389000,CYRX
2023-09-30,USD,24266000,56157000,31891000,31891000,-16909000,36023000,5152000,41175000,2848000,-1357000,None,1357000,5689000,-3059000,None,4000000,-12798000,471000,-4322000,-13269000,-12882000,-11441000,-7441000,-13269000,CYRX
2023-06-30,USD,24733000,57021000,32288000,32288000,-18332000,38802000,4263000,43065000,2647000,-1331000,None,1331000,20000,-704000,None,3900000,-17720000,635000,1331000,-18355000,-23272000,-16389000,-12489000,-18355000,CYRX
2023-03-31,USD,27072000,62817000,35745000,35745000,-10045000,33241000,3876000,37117000,2467000,-1509000,None,1509000,1110000,4005000,None,3832000,-5082000,492000,1509000,-5574000,-596000,-3573000,259000,-5574000,CYRX
2022-12-31,USD,26277000,60358000,34081000,34081000,-11035000,32635000,4677000,37312000,2677000,-1456000,None,1456000,6830000,1855000,None,3936000,-7959000,1477000,1456000,-11035000,-1057000,-6503000,-2567000,-9436000,CYRX
2022-09-30,USD,26417000,60464000,34047000,34047000,-7803000,30235000,3985000,34220000,2485000,-1609000,None,1609000,-30000,1668000,None,3400000,-5259000,57000,1609000,-5316000,-19068000,-3650000,-250000,-5316000,CYRX
2022-06-30,USD,28838000,64153000,35315000,35315000,-5247000,30563000,3522000,34085000,2048000,-1586000,None,1586000,-30000,-4028000,None,3700000,-8813000,364000,1586000,-9177000,-22031000,-7227000,-3527000,-9177000,CYRX
2022-03-31,USD,22341000,52302000,29961000,29961000,-7819000,26622000,3538000,30160000,1264000,-1491000,None,1491000,-6008000,-5017000,None,3800000,-13063000,341000,1491000,-13404000,-28483000,-11572000,-7772000,-13404000,CYRX
2021-12-31,USD,23113000,56440000,33327000,33327000,-8362000,27586000,3890000,31476000,1635000,-1126000,None,1126000,-251836000,-1354000,None,3660954,-260962000,-876000,252880000,-8362000,-261502000,-259836000,-256175046,-260086000,CYRX
2021-09-30,USD,23513000,56693000,33180000,33180000,-4576000,23901000,4188000,28089000,851000,-1189000,None,1189000,-644000,-588000,None,3700000,-5502000,1024000,1189000,-6526000,-7453000,-4313000,-613000,-6526000,CYRX
2021-06-30,USD,25402000,56191000,30789000,30789000,-3748000,24688000,4462000,29150000,368000,-1164000,None,1164000,762000,-346000,None,3600000,-4890000,499000,1164000,-5389000,-5169000,-3726000,-126000,-5389000,CYRX
2021-03-31,USD,24550000,53284000,28734000,28734000,-1142000,21388000,4304000,25692000,398000,-1210000,None,1210000,-4103000,-535000,None,3600015,-2489000,1038000,1210000,-3527000,-8023000,-1279000,2321015,-3527000,CYRX
2020-12-31,USD,19894000,48361000,28467000,28467000,-9847000,26247000,3493000,29740000,-47000,-1077751,-807751,270000,5260258,-1465000,None,4156913,-11628000,-99000,1077751,-9847000,-6360000,-11358000,-7201087,-11529000,CYRX
2020-09-30,USD,6055000,11172000,5117000,5116831,-10732000,14476000,2312000,16788000,188000,-1081542,807458,1889000,23800,987000,None,830377,-11447000,-29000,1081542,-11417821,-11471000,-9558000,-8727623,-11418000,CYRX
2020-06-30,USD,5127000,9389000,4262000,4262010,-5845000,9026000,1947000,10973000,313000,-398256,-256,398000,-2800,178000,None,844281,-5753000,50000,398256,-5802746,-5966000,-5355000,-4510719,-5803000,CYRX
2020-03-31,USD,5258000,9774000,4516000,4516111,-3586000,7111000,1733000,8844000,307000,-2451,-451,2000,-640096,-628000,None,824429,-3909000,33000,2451,-3942893,-3474000,-3907000,-3082571,-3942000,CYRX
2019-12-31,USD,4932000,9242000,4309513,4309757,-878000,4741016,1069943,5810959,None,-445876,76,445952,39265,-155412,None,825051,-896610,51390,445876,-878000,-926905,-450658,374393,-948000,CYRX
