fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,145450000,166092000,20642000,266000,116290000,None,None,29160000,22474000,-7076000,None,7076000,143333000,-208000,None,2980000,119327000,26517000,7076000,92810000,162190000,116290000,126118000,92810000,NMIH
2024-06-30,USD,161570000,162122000,552000,266000,133240000,None,None,28330000,20688000,-14678000,1800000,14678000,141168000,-194000,None,2994000,118644000,26565000,14678000,92079000,90530000,133240000,193916000,92079000,NMIH
2024-03-31,USD,148865000,156253000,7388000,None,119050000,None,None,29815000,19436000,-8040000,None,8040000,136657000,-137000,None,2996000,114567000,25517000,8040000,89050000,79145000,122607000,192895000,89050000,NMIH
2023-12-31,USD,143314000,151380000,22064000,None,113598000,None,None,29716000,18247000,-8066000,None,8066000,132940000,-185000,None,3025000,105181000,21768000,8066000,83413000,157073000,113247000,3025000,83413000,NMIH
2023-09-30,USD,138535000,148159000,9624000,None,110786000,None,None,27749000,17853000,-8059000,None,8059000,130089000,-239000,None,2874000,107300000,23345000,8059000,83955000,57698000,115359000,107300000,83955000,NMIH
2023-06-30,USD,136939000,142685000,5746000,2873000,109491000,27448000,None,27448000,16518000,-8048000,400000,8048000,125985000,-267000,None,2844000,104049000,23765000,8048000,80284000,64785000,112097000,104049000,80284000,NMIH
2023-03-31,USD,123377000,136779000,13402000,6701000,97591000,25786000,None,25786000,14894000,-8039000,None,8039000,121721000,-80000,None,2798000,96173000,21715000,8039000,74458000,106960000,104212000,104212000,74458000,NMIH
2022-12-31,USD,125066000,133107000,26488000,None,98355000,500000,None,26711000,13341000,-8035000,None,8035000,119584000,-131000,None,2894000,94780000,21840000,8035000,72940000,89883000,102815000,94628000,72940000,NMIH
2022-09-30,USD,136855000,130577000,-6278000,-3389000,109211000,500000,None,27644000,11945000,-8036000,None,8036000,118331000,-197000,None,2932000,98589000,21751000,8036000,76838000,16892000,106625000,109557000,76838000,NMIH
2022-06-30,USD,137792000,132220000,-5572000,-3036000,106592000,500000,None,31200000,10921000,-8051000,None,8051000,120923000,-336000,None,2951000,97189000,21745000,8051000,75444000,11433000,105240000,-7031000,75444000,NMIH
2022-03-31,USD,126941000,127441000,500000,-619000,93506000,500000,None,33435000,10199000,-8041000,None,8041000,116903000,-430000,None,3093000,86747000,19067000,8041000,67680000,-31114000,94788000,97881000,67680000,NMIH
2021-12-31,USD,116329000,125072000,1588000,-501000,77486000,600000,None,38843000,10045000,-8029000,None,8029000,113933000,-650000,None,2982000,78162000,17639000,8029000,60523000,42652000,86191000,89174000,60523000,NMIH
2021-09-30,USD,124041000,124041000,7008000,3204000,89372000,600000,None,34669000,9831000,-7930000,None,7930000,113597000,-787000,None,2906000,77451000,17258000,7930000,60193000,52047000,85381000,88287000,60193000,NMIH
2021-06-30,USD,120765000,120765000,9880000,4640000,86040000,600000,None,34725000,9382000,-7922000,None,7922000,110900000,-481000,None,2669000,73655000,16133000,7922000,57522000,76302000,81577000,84246000,57522000,NMIH
2021-03-31,USD,115194000,115194000,600000,4962000,81129000,600000,None,34065000,8814000,-7915000,None,7915000,105879000,-591000,None,2675000,67456000,14565000,7915000,52891000,7758000,75371000,78046000,52891000,NMIH
2020-12-31,USD,101702000,109903000,8201000,-114945000,66708000,1824000,None,34994000,8386000,-7906000,None,7906000,100709000,-459000,None,2552000,61616000,13348000,7906000,48268000,55065000,69522000,72074000,48268000,NMIH
2020-09-30,USD,107783000,107783000,15667000,15667000,73814000,33969000,None,33969000,8337000,-7796000,None,7796000,98798000,-557000,None,2464000,49357000,11178000,7796000,38179000,47563000,57153000,59617000,38179000,NMIH
2020-06-30,USD,107948000,107948000,34334000,34334000,77578000,1090000,None,30370000,7070000,-5941000,None,5941000,99655000,-1090000,None,2473000,34977000,8129000,5941000,26848000,60059000,40918000,43391000,26848000,NMIH
2020-03-31,USD,107649000,107649000,5697000,5697000,75372000,734000,None,32277000,8104000,-2744000,2744000,2744000,98645000,-734000,None,2441000,72156000,13885000,2744000,58271000,45447000,74900000,77341000,58271000,NMIH
2019-12-31,USD,101659000,104897000,8900000,-20745000,70363000,500000,None,31296000,7962000,-2974000,2974000,2974000,95517000,-937000,None,2638000,62789000,12594000,2974000,50195000,48318000,65763000,68401000,50195000,NMIH
2019-09-30,USD,100988000,101588000,600000,2572000,67144000,600000,None,33844000,7882000,-2979000,2979000,2979000,92462000,-1840000,None,2322000,63932000,14169000,2979000,49763000,54876000,66911000,69233000,49763000,NMIH
2019-06-30,USD,90580000,91180000,600000,2923000,57437000,600000,None,33143000,7629000,-3071000,3071000,3071000,83136000,-4756000,None,2236000,50958000,11858000,3071000,39100000,52968000,54029000,56265000,39100000,NMIH
2019-03-31,USD,81106000,81106000,500000,2743000,50257000,500000,None,30849000,7383000,-3061000,3061000,3061000,73681000,-8540000,None,2103000,38974000,6075000,3061000,32899000,47915000,42035000,44138000,32899000,NMIH
2018-12-31,USD,73225000,76259000,3034000,-8763000,43841000,205088000,None,29384000,6952000,-3028000,None,3028000,69261000,510000,None,1986000,45244000,9724000,3028000,35520000,36991000,48272000,50258000,35520000,NMIH
2018-09-30,USD,71761000,71761000,1099000,1099000,41382000,30379000,None,30379000,6277000,-2972000,None,2972000,65399000,-8436000,None,2015000,31847000,7036000,2972000,24811000,23551000,34819000,36834000,24811000,NMIH
2018-06-30,USD,67453000,67453000,643000,643000,38433000,29020000,None,29020000,5735000,-5560000,None,5560000,61615000,-5451000,None,1952000,32339000,7098000,5560000,25241000,23731000,37899000,39851000,25241000,NMIH
2018-03-31,USD,59552000,59552000,1569000,1569000,31099000,28453000,None,28453000,4574000,-3419000,None,3419000,54914000,-2999000,None,1858000,26531000,4176000,3419000,22355000,11399000,29950000,31808000,22355000,NMIH
2017-12-31,USD,51147000,54538000,3900000,-8304000,22850000,185661000,None,28297000,4388000,-3382000,None,3382000,50079000,-6808000,None,1792000,17059000,18825000,3382000,-1766000,-3995000,20441000,22233000,-1766000,NMIH
2017-09-30,USD,47253000,48953000,1700000,957000,22608000,24645000,None,24645000,4170000,-3352000,None,3352000,44519000,-3854000,None,1752000,19497000,7185000,3352000,12312000,13035000,22849000,24601000,12312000,NMIH
2017-06-30,USD,40898000,42198000,1300000,1373000,12850000,28048000,None,28048000,3908000,-3300000,None,3300000,37917000,-3281000,None,1617000,9496000,3484000,3300000,6012000,8712000,12796000,14413000,6012000,NMIH
2017-03-31,USD,36054000,37054000,1000000,635000,10065000,25989000,None,25989000,3807000,-3494000,None,3494000,33225000,-3690000,None,1502000,6740000,1248000,3494000,5492000,6725000,10234000,11736000,5492000,NMIH
2016-12-31,USD,32788000,36628000,-1500000,-3984000,9507000,163166000,None,23281000,3634000,-3776000,None,3776000,32825000,-5489000,None,1360000,7059000,-52663000,3776000,61562000,43461000,10835000,12195000,59722000,NMIH
2016-09-30,USD,35520000,35520000,1200000,664000,11483000,24037000,None,24037000,3544000,-3733000,None,3733000,31808000,-4530000,None,2005000,6289000,114000,3733000,6175000,6027000,10022000,12027000,6175000,NMIH
2016-06-30,USD,29481000,29481000,1300000,470000,6247000,23234000,None,23234000,3342000,-3707000,None,3707000,26041000,-3766000,None,979000,2011000,0,3707000,2011000,10620000,5718000,6697000,2011000,NMIH
2016-03-31,USD,21285000,22185000,900000,458000,-1387000,22672000,None,22672000,3231000,-3632000,None,3632000,19807000,-2962000,None,1316000,-3907000,0,3632000,-3907000,6079000,-275000,1041000,-3907000,NMIH
2015-12-31,USD,16926000,18862000,2500000,-929000,-4760000,139512000,None,21686000,2078000,-2057000,None,2057000,16880000,-1625000,None,1215000,-4821000,0,2057000,-4760000,-7721000,-2764000,-3606000,-4821000,NMIH
2015-09-30,USD,14703000,14703000,934000,181000,-4950000,19653000,None,19653000,1884000,None,None,None,12834000,332000,None,1121000,-4799000,0,None,-4799000,-5267000,-4950000,-3678000,-4799000,NMIH
2015-06-30,USD,10898000,10898000,510000,-6000,-10012000,20910000,None,20910000,-100000,None,None,None,8856000,-106000,None,1426000,-10112000,241000,None,-10353000,-12912000,-10012000,-8686000,-10353000,NMIH
2015-03-31,USD,10037000,9145000,356000,104000,-8313000,18350000,None,18350000,-100000,None,None,None,6936000,1248000,None,1099000,-8061000,-241000,None,-7820000,-5761000,-8313000,-6962000,-7820000,NMIH
2014-12-31,USD,6564000,6892000,265000,-85000,-10754000,128770000,None,18919000,1319000,None,None,2057000,5510000,None,None,1477000,-10846000,-826000,None,-10754000,-9746000,-10754000,-9356000,-10020000,NMIH
2014-09-30,USD,6569000,5376000,47000,17848000,-11279000,17848000,None,17848000,1342000,None,None,None,3900000,None,None,2333000,-11253000,-277000,None,-10976000,-11685000,-11279000,-8920000,-10976000,NMIH
2014-06-30,USD,4457000,3561000,56000,18595000,-14250000,3061000,None,18595000,1468000,None,None,None,2093000,None,None,2318000,-14152000,-1297000,None,-12855000,-12015000,-14250000,-11834000,-12855000,NMIH
2014-03-31,USD,4247000,4247000,19000,19283000,-15074000,2916000,None,19283000,1489000,None,None,None,1904000,None,None,1952000,-15055000,0,None,-13585000,-12020000,-15074000,-13103000,-15055000,NMIH
