fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,39457000,96386000,56929000,12354000,-24279000,14452000,None,63736000,None,82219000,161525000,79306000,14684000,None,None,803000,32580000,7464000,21000,25186000,30116000,-24279000,-23476000,25116000,OCFC
2024-06-30,USD,34792000,90134000,55342000,11560000,-23828000,14529000,None,58620000,None,82263000,159426000,77163000,10985000,None,None,810000,31455000,7082000,22000,24432000,26603000,-23828000,-23018000,24373000,OCFC
2024-03-31,USD,44583000,97919000,53336000,11206000,-14089000,14877000,None,58672000,None,86224000,161602000,75378000,12286000,None,None,844000,39304000,10637000,75378000,28610000,30114000,114682000,115526000,28667000,OCFC
2023-12-31,USD,24639000,96532000,71893000,None,-35550000,22564000,None,60189000,None,87824000,160434000,72610000,11861000,None,None,8492000,36273000,8591000,72610000,27752000,35631000,108883000,117375000,27682000,OCFC
2023-09-30,USD,22949000,91475000,68526000,11725000,-41535000,17993000,None,64484000,None,90996000,158410000,67414000,10762000,None,None,987000,27126000,6459000,67414000,20532000,22204000,94540000,95527000,20667000,OCFC
2023-06-30,USD,41149000,99808000,58659000,11826000,-21781000,18648000,None,62930000,None,92109000,150096000,57987000,8928000,None,None,994000,36793000,8996000,57987000,27882000,26764000,94780000,95774000,27797000,OCFC
2023-03-31,USD,38308000,97862000,59554000,11006000,-23001000,18618000,None,61309000,None,98802000,139034000,40232000,2073000,None,None,1027000,36537000,8654000,40232000,27899000,34550000,76769000,77796000,27883000,OCFC
2022-12-31,USD,68511000,130392000,61881000,None,8783000,23393000,None,59728000,None,106488000,130277000,23789000,27551000,None,None,1159000,70625000,17353000,23789000,53311000,55786000,94414000,95573000,53272000,OCFC
2022-09-30,USD,55435000,110099000,54664000,11045000,-3562000,16164000,None,58997000,None,95965000,110499000,14534000,15150000,None,None,1171000,50909000,12298000,14534000,38804000,29208000,65443000,66614000,38611000,OCFC
2022-06-30,USD,43622000,97084000,53462000,10672000,-15039000,15811000,None,58661000,None,90797000,99416000,8619000,7541000,None,None,1178000,37901000,8940000,8619000,29483000,15038000,46520000,47698000,28961000,OCFC
2022-03-31,USD,34167000,91228000,57061000,10677000,-23328000,16676000,None,57495000,None,84227000,90983000,6756000,8852000,None,None,1210000,33733000,7974000,6756000,25759000,13410000,40489000,41699000,25759000,OCFC
2021-12-31,USD,37998000,91569000,53571000,None,-27904000,17691000,None,64834000,None,80586000,88457000,7871000,9410000,None,None,-4956000,26735000,4078000,7871000,22657000,20570000,34606000,29650000,22657000,OCFC
2021-09-30,USD,43910000,90194000,46284000,10606000,-14590000,15451000,None,58673000,None,77132000,85420000,8288000,9883000,None,None,1404000,31521000,7354000,8288000,24167000,23407000,39809000,41213000,24167000,OCFC
2021-06-30,USD,49779000,92279000,42500000,10105000,-1722000,14203000,None,51670000,None,74016000,83341000,9325000,11803000,None,None,1410000,40609000,10054000,9325000,30555000,30269000,49934000,51344000,30555000,OCFC
2021-03-31,USD,46128000,95059000,48931000,9992000,-4829000,13853000,None,51683000,None,73604000,84874000,11270000,20835000,None,None,3509000,43376000,10679000,11270000,32697000,32388000,54646000,58155000,32697000,OCFC
2020-12-31,USD,79545000,84811000,5266000,924000,78351000,15672000,None,70916000,None,77851000,92562000,14711000,40620000,None,None,-4889000,43483000,10419000,14711000,33064000,32745000,58194000,53305000,33064000,OCFC
2020-09-30,USD,-39017000,49253000,88270000,10820000,-95538000,15689000,None,56787000,None,76788000,92962000,16174000,8179000,None,None,1581000,-7534000,-2608000,16174000,-4926000,-5111000,8640000,10221000,-4926000,OCFC
2020-06-30,USD,20651000,80448000,59797000,12512000,-35262000,14443000,None,55932000,None,78667000,95877000,17210000,11430000,None,None,1585000,24516000,5878000,17210000,18638000,19254000,41726000,43311000,18638000,OCFC
2020-03-31,USD,14391000,83373000,68982000,11021000,-48380000,14247000,None,62796000,None,79645000,98207000,18562000,13697000,None,None,3744000,20577000,4044000,18562000,16533000,18250000,39139000,42883000,16533000,OCFC
2019-12-31,USD,73875000,74230000,355000,None,73875000,13571000,None,47599000,None,63354000,77075000,13721000,11231000,None,None,-2421000,26631000,3181000,13721000,23450000,23597000,40352000,37931000,23450000,OCFC
2019-09-30,USD,37169000,74630000,37461000,10123000,-3951000,11694000,None,43357000,None,63392000,76887000,13495000,11543000,None,None,1984000,31273000,6302000,13495000,24971000,25259000,44768000,46752000,24971000,OCFC
2019-06-30,USD,34988000,74360000,39372000,10217000,-15203000,10628000,None,50915000,None,64837000,78410000,13573000,9879000,None,None,2207000,23445000,4465000,13573000,18980000,20018000,37018000,39225000,18980000,OCFC
2019-03-31,USD,29335000,73280000,43945000,9845000,-17154000,10823000,None,47271000,None,64388000,76422000,12034000,9512000,None,None,2257000,26009000,4836000,12034000,21173000,21942000,38043000,40300000,21173000,OCFC
2018-12-31,USD,68289000,70083000,1794000,11023000,30495000,15008000,None,37794000,None,61841000,72358000,10517000,8748000,None,None,2125000,31001000,4269000,10517000,26226000,27225000,41518000,43643000,26732000,OCFC
2018-09-30,USD,33975000,68882000,34907000,9876000,-4722000,9655000,None,39533000,None,61504000,71382000,9878000,8285000,None,None,1998000,29349000,5278000,9878000,24071000,23782000,39227000,41225000,24071000,OCFC
2018-06-30,USD,24395000,69624000,45229000,10152000,-26023000,10529000,None,50904000,None,61447000,70078000,8631000,8883000,None,None,2316000,18720000,3018000,8631000,15702000,17354000,27351000,29667000,15702000,OCFC
2018-03-31,USD,7451000,63250000,55799000,9486000,-48811000,30838000,None,56818000,None,55711000,62837000,7126000,8910000,None,None,2267000,6432000,1005000,7126000,5427000,5323000,13558000,15825000,5427000,OCFC
2017-12-31,USD,45161000,47835000,2674000,-4000,18727000,23421000,None,26434000,None,42505000,47906000,5401000,6748000,None,None,1697000,20142000,10186000,5401000,8541000,9756000,25543000,27240000,9956000,OCFC
2017-09-30,USD,22345000,49250000,26905000,6828000,-8370000,21217000,None,27580000,None,43056000,48030000,4974000,7359000,None,None,1495000,18517000,5700000,4974000,12817000,12981000,23491000,24986000,12817000,OCFC
2017-06-30,USD,18901000,47982000,29081000,7295000,-18222000,21840000,None,28527000,None,42174000,46879000,4705000,6973000,None,None,1584000,10849000,3170000,4705000,7679000,7886000,15554000,17138000,7679000,OCFC
2017-03-31,USD,17744000,46778000,29034000,7142000,-13205000,23001000,None,29481000,None,41483000,46014000,4531000,5995000,None,None,1527000,15817000,3799000,4531000,12018000,12248000,20348000,21875000,12018000,OCFC
2016-12-31,USD,34359000,41501000,7142000,4660000,8526000,22998000,None,25833000,None,35754000,39904000,4150000,6257000,None,None,1345000,9036000,2984000,4150000,5542000,5914000,13186000,14531000,6052000,OCFC
2016-09-30,USD,15195000,38943000,23748000,5310000,-9775000,19173000,None,23715000,None,33935000,37307000,3372000,5896000,None,None,1310000,13917000,4789000,3372000,9128000,9310000,17289000,18599000,9128000,OCFC
2016-06-30,USD,7785000,34235000,26450000,5412000,-20794000,16567000,None,21457000,None,30014000,33141000,3127000,4883000,None,None,1158000,5589000,1928000,3127000,3661000,3786000,8716000,9874000,3661000,OCFC
2016-03-31,USD,6830000,23372000,16542000,3872000,-9876000,12106000,None,15313000,None,20559000,23073000,2514000,3376000,None,None,973000,6657000,2452000,2514000,4205000,4523000,9171000,10144000,4205000,OCFC
