fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,-37414000,6073000,43487000,14519000,-43901000,9464000,4717000,33685000,None,308000,376000,68000,6073000,-697000,None,51000,-44222000,24000,0,-44246000,-42709000,-43901000,-43850000,-44246000,BNGO
2024-06-30,USD,-5007000,11736000,16743000,5186000,-17018000,11557000,6831000,18388000,None,457000,457000,None,11736000,363000,None,51000,-16198000,26000,-3965000,-16224000,-16211000,-17018000,-16967000,-16224000,BNGO
2024-03-31,USD,-17619000,8361000,25980000,5945000,-31123000,19536000,9779000,30098000,None,-122000,1044000,122000,8485000,-1239000,None,51000,-31440000,-18000,122000,-31422000,-31461000,-31318000,-31267000,-31422000,BNGO
2023-12-31,USD,-25295000,5929000,31224000,8283000,-24953000,15690000,11701000,34513000,None,-4898000,1189000,4898000,10721000,3562000,None,7251000,-43927000,-36000,4898000,-43891000,-43775000,-39029000,-31778000,-43891000,BNGO
2023-09-30,USD,-99498000,9247000,108745000,6569000,-113212000,24896000,13785000,115961000,None,-71000,730000,71000,9318000,-45000,None,51000,-112527000,39000,71000,-112566000,-112349000,-112456000,-112405000,-112566000,BNGO
2023-06-30,USD,-24702000,8588000,33290000,6354000,-39238000,26936000,14610000,41546000,None,-74000,689000,74000,8662000,-330000,None,51000,-38879000,33000,74000,-38912000,-38557000,-38805000,-38754000,-38912000,BNGO
2023-03-31,USD,-24040000,7332000,31372000,5345000,-37843000,25976000,13937000,39959000,None,-76000,704000,76000,7415000,117000,None,51000,-37098000,26000,76000,-37124000,-36665000,-37022000,-36971000,-37124000,BNGO
2022-12-31,USD,-31145000,8180000,39325000,6410000,-37527000,25321000,14011000,47542000,800000,-75000,770000,75000,8215000,-40000,None,5851000,-36872000,1805000,75000,-38677000,-37979000,-36797000,-30946000,-38677000,BNGO
2022-09-30,USD,-19480000,7148000,26628000,5412000,-32149000,21216000,12742000,33958000,400000,-73000,436000,73000,7221000,5000,None,51000,-31781000,28000,73000,-31809000,-31713000,-31708000,-31657000,-31809000,BNGO
2022-06-30,USD,-20386000,6596000,26982000,5199000,-32079000,21783000,11767000,33550000,200000,-74000,192000,74000,6670000,-156000,None,88000,-32117000,41000,74000,-32158000,-32439000,-32043000,-31955000,-32158000,BNGO
