fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,661425491,1303249599,641824108,641824108,113160188,282796000,514667070,548265303,None,19622000,20326000,1976048,None,None,None,8595031,168476704,-689693610,None,774161000,None,117340902,125935933,835535686,ARGX
2024-09-30,EUR,514164000,573236000,59072000,59072000,14187000,277698000,235940000,499977000,None,39910000,40586000,676000,None,None,None,74513000,88024000,-3386000,None,91410000,None,14187000,88700000,91410000,ARGX
2024-06-30,EUR,332442687,841961923,509519236,509519236,-129646346,254275000,414010095,462089033,None,38361000,38933000,365254,None,None,None,8049570,-83411025,-52571212,None,29066000,None,-126553661,-118504091,-30367688,ARGX
2024-03-31,USD,357823000,401001000,43178000,43178000,-91629000,235995000,224969000,492630000,None,38383000,38895000,512000,None,None,None,None,-74350000,None,None,-61597000,None,None,None,-61597000,ARGX
2023-12-31,EUR,166735135,686305638,519570503,519570503,-198562229,206460000,451204342,365297364,None,25606000,25884000,14652372,None,None,None,91593590,-130849150,24779970,None,-99172000,None,-196269649,-104676059,-155629121,ARGX
2023-09-30,EUR,293790000,329789000,35999000,35999000,-80588000,191930000,191755000,373635000,None,29818000,30049000,231000,None,None,None,23817053,-83279000,-10637000,None,-72642000,None,-74356053,-50539000,-72642000,ARGX
2023-06-30,EUR,98230749,468202506,369971757,369971757,-188629026,160895000,331153969,286859775,None,20234000,20441000,696090,None,None,None,4239362,-146659739,-34055565,None,-94368000,None,-188667611,-184428249,-112936219,ARGX
2023-03-31,EUR,200805000,219140000,18335000,18335000,-103743000,149172000,165855000,304287000,None,16400000,16588000,188000,None,None,None,16588000,-76178000,-47307000,None,-28871000,None,-103743000,-87155000,-28871000,ARGX
2022-12-31,EUR,161374000,174160000,12786000,12786000,-113755000,135287000,147798000,275129000,None,12935000,13925000,990000,None,None,None,13248000,-41238000,-2625000,None,-38613000,None,-113755000,-100507000,-38613000,ARGX
2022-09-30,EUR,127717000,137981000,10264000,10264000,-208637000,108181000,236681000,336354000,None,7222000,8007000,785000,None,None,None,8007000,-241024000,-5982000,None,-235042000,None,-208637000,-200630000,-235042000,ARGX
2022-06-30,EUR,70184000,75194000,5010000,5010000,-174544000,126581000,126919000,244728000,None,3734000,4912000,1178000,None,None,None,4913000,-216978000,-8229000,None,-208749000,None,-174544000,-169631000,-208749000,ARGX
2022-03-31,EUR,22040000,23412000,1372000,1372000,-222726000,100866000,151968000,244766000,None,-132000,821000,953000,None,None,None,820000,-230072000,-2885000,None,-227187000,None,-222726000,-221906000,-227187000,ARGX
2021-12-31,EUR,26022000,26022000,None,None,-230912000,97422000,167173000,268085000,None,3433000,1055000,3433000,None,None,None,-13968000,-244880000,-7062000,None,-237818000,None,-188292000,-202260000,-237818000,ARGX
2021-09-30,EUR,857000,857000,0,0,-212957000,80623000,139440000,213815000,None,-295000,805000,1100000,None,None,None,-16808000,-230866000,2749000,None,-233615000,None,-195343000,-212151000,-233614000,ARGX
2021-06-30,EUR,312243000,312243000,None,None,95136000,73346000,151579000,217106000,None,-325000,None,10115000,None,None,None,10115000,105252000,1651000,None,103601000,None,74580000,84695000,103600000,ARGX
2021-03-31,EUR,158155000,158155000,None,None,-13000,56253000,122328000,169321000,None,-420000,None,29236000,None,None,None,-29236000,-29249000,11184000,None,-40433000,None,35735000,6499000,-40433000,ARGX
2020-12-31,EUR,-78283224.81,-3717224.81,74566000,74566000,258024400.46,38736000,457866417.45,-717395333.84,None,None,None,25159495.48,None,None,None,43564998.01,283526300.98,-5379108.76,None,None,None,258366805.49,301931803.51,288905409.74,ARGX
2020-09-30,EUR,-63097000,11469000,74566000,74566000,-101833000,38736000,None,74566000,None,None,None,55372000,None,None,None,-55372000,-157205000,454000,None,None,None,-101833000,-157205000,-157659000,ARGX
2020-06-30,EUR,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1173000,None,None,None,None,None,None,ARGX
2020-03-31,EUR,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1088000,None,None,None,None,None,None,ARGX
2019-12-31,EUR,-57346000,17519000,74865000,74865000,-75198000,22835000,74865000,93813000,None,-3039000,3000000,39000,None,0,None,-18451405.04,-92589000,319000,None,-92908000,None,-54317594.96,-72769000,-92908000,ARGX
2019-09-30,EUR,7686502.94,8732000,1045497.06,1045497.06,-48889000,14272000,44496000,57621000,None,3579000,3664000,30258407.02,None,0,None,30258407.02,-20853000,4083000,None,-24936000,None,-65787407.02,-35529000,-24936000,ARGX
2019-06-30,EUR,8558933.30,8558933.30,114589865.87,114589865.87,-55144743.41,16156000,50004811.01,63703676.70,None,3752000,3752000,3541021.54,None,0,None,-3541021.54,-58685764.95,195808.42,None,-51870000,None,-43748296.36,-47289317.90,-58881573.36,ARGX
2019-03-31,EUR,40936808.65,40936808.65,86864047.04,86864047.04,-6784057.86,11306000,39026581.47,47720866.51,None,3458000,3458000,14565341.90,None,0,None,14565341.90,7781284.04,202140.44,None,6749000,None,-32031399.15,-17466057.25,7579143.60,ARGX
2018-12-31,EUR,1421765.37,1421765.37,34479238.36,34479238.36,-38690586.95,13312521.68,33415832.89,40113514.31,None,None,None,5743585.85,None,0,None,5743585.85,-32947001.10,945442.77,None,-34646707.96,None,-50916024.77,-45172438.92,-33892443.87,ARGX
2018-09-30,EUR,2443962.56,2443962.56,22203056.26,22203056.26,-25584203.15,6731000,22484898.47,28027003.72,None,None,None,6456397.91,None,0,None,6456397.91,-19127805.24,-1341.50,None,-18939569.34,None,-43747384.85,-37290986.93,-19126463.74,ARGX
2018-06-30,EUR,13840378.89,13840378.89,22375465.55,22375465.55,-11912013.42,6045846.79,21066447.83,25752392.31,None,None,None,10432208.53,None,0,None,10432208.53,-1479804.88,-35842.29,None,-2816573.56,None,-21483819.88,-11051611.34,-1443962.59,ARGX
2018-03-31,EUR,6867217.36,6867217.36,18632058.06,18632058.06,-17440512.88,7266674.89,18673406.49,24307730.24,None,None,None,752860.13,None,None,None,-4327456.54,-21767969.42,4327456.54,None,-21719768.73,None,-12521267.41,-16848723.96,-21767969.42,ARGX
2017-12-31,EUR,10315084.85,10315084.85,41929000,41929000,-11681502.10,6316708.99,19033635.50,21996586.95,None,None,None,2651144.23,None,None,None,-2651144.23,-14332646.33,15246.65,None,-10964000,None,-11739636.29,-14390780.52,-14347892.97,ARGX
2017-09-30,EUR,7692865.02,7692865.02,-38248000,-38248000,-8105032.99,2845998.74,13763200.33,15797898.01,None,None,None,1837271.72,None,None,None,-1837271.72,-9942304.70,18042.20,None,-34147000,None,-3370827.43,-5208099.14,-9960346.91,ARGX
2017-06-30,EUR,18563302.95,18563302.95,34715000,34715000,1247056.40,2126140.10,16242931.59,17316246.55,None,None,None,3205.85,None,None,None,-1637809.96,295385.82,682933.53,None,25445000,None,2895161.84,1257351.88,-387547.71,ARGX
2017-03-31,EUR,7115912.76,7115912.76,12196000,12196000,-8972098.44,3645048.57,13032838.56,16088011.20,None,None,None,3205.85,None,None,None,-11754.77,-8987059.06,11754.77,None,-8410000,None,-8960343.67,-8972098.44,-8987059.06,ARGX
2016-12-31,EUR,3677105.92,3677105.92,24706000,24706000,-8418952.53,1845971.76,10560205.87,12096058.45,None,None,None,0,None,None,None,39683.94,-8379268.59,-39683.94,None,-21374000,None,-8451698.62,-8412014.67,-8379268.59,ARGX
2016-09-30,EUR,5505215.56,5505215.56,-15639000,-15639000,-5925293.18,2120427.40,10100117.71,11430508.74,None,None,None,0,None,None,None,7824.53,-5917468.65,-7824.53,None,0,None,-5922619.82,-5914795.29,-5917468.65,ARGX
2016-06-30,EUR,3779918.37,3779918.37,15639000,15639000,-4808490.53,1819293.82,7532532.12,8588408.90,None,None,None,0,None,None,None,-7870.30,-4816360.83,7870.30,None,0,None,-4796968.49,-4804838.79,-4816360.83,ARGX
2016-03-31,EUR,2511446.58,2511446.58,None,None,-3370506.37,1587787.30,4995693.37,5881952.94,None,None,None,None,None,None,None,4533.30,-3365973.07,-4533.30,None,None,None,-3331973.34,-3327440.05,-3365973.07,ARGX
2015-12-31,EUR,1888868.02,1888868.02,27543000,27543000,-5533298.84,1620716.69,6582439.59,7423292.06,None,None,None,127928.22,None,None,None,129053.42,-5405370.62,-1125.20,None,-15312000,None,-5446487.54,-5317434.12,-5404245.42,ARGX
2015-09-30,EUR,2567322.27,2567322.27,None,None,-3396054.09,1168405.33,5564881.32,5962251.15,None,None,None,66681.21,None,None,None,-67806.41,-3462735.30,1125.20,None,None,None,-3315212.85,-3383019.26,-3463860.50,ARGX
2015-06-30,EUR,1726972.43,1726972.43,None,None,-4633802.74,1398766.83,6135444.21,6359692.25,None,None,None,11639.18,None,None,None,-12722.10,-4645441.91,1082.92,None,None,None,-4592539.23,-4605261.33,-4646524.83,ARGX
2015-03-31,EUR,1310332.13,1310332.13,None,None,-3497828.75,1196625.62,4277530.51,4809243.80,None,None,None,270729.78,None,None,None,271812.70,-3227098.97,-1082.92,None,None,None,-3943991.42,-3672178.72,-3226016.05,ARGX
2014-12-31,EUR,1780823.63,1780823.63,None,None,-4668534.98,1127084.98,5191174.87,6449358.61,None,None,None,None,None,None,None,106736.85,-4561798.13,-106736.85,None,None,None,-4313022.86,-4206286.01,-4561798.13,ARGX
2014-09-30,EUR,2008871.72,2008871.72,None,None,-2051121.06,844623.38,3522685.25,4059992.79,None,None,None,None,None,None,None,305789,-1745332.07,-305789,None,None,None,-2632100.92,-2326311.92,-1745332.07,ARGX
2014-06-30,EUR,308661.03,308661.03,None,None,-3734971.09,1103904.28,3725556.88,4045007.45,None,None,None,None,None,None,None,31158.10,-3673964.03,-61007.06,None,None,None,-3736346.42,-3705188.32,-3673964.03,ARGX
2014-03-31,EUR,341000,468986.38,127986.38,127986.38,-2608994.64,826571.31,2932196.40,3076605.69,None,None,None,None,None,None,None,27506.53,-2560858.20,-174747.49,None,None,None,-2607619.31,-2580112.78,-2560858.20,ARGX
2013-12-31,EUR,934372.58,934372.58,None,None,-2109519.83,153975.71,3067343.23,3041162.13,None,None,None,None,None,None,None,24706.13,-2084813.70,-24706.13,None,None,None,-1939456.14,-1914750.01,-2084813.70,ARGX
2013-09-30,EUR,1671984.89,1671984.89,None,None,-97601.82,753701.72,2739214.75,1772237.10,None,None,None,None,None,None,None,-5089.71,-102691.52,5089.71,None,None,None,-25235.70,-30325.41,-102691.52,ARGX
2013-06-30,EUR,530612.26,530612.26,None,None,-4000977.76,756557.87,4124825.92,4531569.63,None,None,None,None,None,None,None,34335.80,-3959443.62,-41534.14,None,None,None,-3970324.78,-3935988.98,-3959443.62,ARGX
2013-03-31,EUR,437000,559625.04,122625.04,122625.04,-2394734.15,532732.30,2982532.53,2953078.58,None,None,None,None,None,None,None,32015.16,-2319178.36,-196900.22,None,None,None,-2430591.13,-2398575.97,-2319178.36,ARGX
