fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,-234000000,709000000,943000000,-294000000,-410000000,154000000,None,176000000,None,1037000000,1043000000,6000000,41000000,None,None,22000000,39000000,37000000,96000000,3000000,8000000,45000000,67000000,2000000,BFH
2024-06-30,USD,-26000000,733000000,759000000,-53000000,-206000000,157000000,None,180000000,None,987000000,750000000,-237000000,36000000,None,None,23000000,180000000,47000000,-237000000,133000000,133000000,-57000000,-34000000,133000000,BFH
2024-03-31,USD,-41000000,1239000000,803000000,569000000,-215000000,151000000,None,174000000,None,1052000000,1300000000,248000000,31000000,None,None,23000000,187000000,53000000,248000000,135000000,131000000,435000000,458000000,134000000,BFH
2023-12-31,USD,-373000000,1254000000,998000000,270000000,-567000000,170000000,None,194000000,None,1075000000,1313000000,238000000,32000000,None,None,24000000,17000000,-26000000,238000000,44000000,51000000,255000000,279000000,43000000,BFH
2023-09-30,USD,5000000,1250000000,806000000,-270000000,-171000000,153000000,None,176000000,None,1082000000,1301000000,219000000,33000000,None,None,23000000,223000000,52000000,219000000,173000000,164000000,442000000,465000000,171000000,BFH
2023-06-30,USD,-176000000,1157000000,866000000,-245000000,-377000000,166000000,None,201000000,None,992000000,1197000000,205000000,34000000,None,None,35000000,70000000,22000000,205000000,64000000,47000000,275000000,310000000,48000000,BFH
2023-03-31,USD,618000000,1507000000,651000000,120000000,418000000,166000000,None,200000000,None,1117000000,1335000000,218000000,259000000,None,None,34000000,638000000,183000000,218000000,455000000,457000000,856000000,890000000,455000000,BFH
2022-12-31,USD,-893000000,1228000000,1241000000,111000000,-1095000000,169000000,None,202000000,None,1130000000,1325000000,195000000,-97000000,None,None,33000000,-208000000,-74000000,195000000,-134000000,-134000000,-13000000,20000000,-134000000,BFH
2022-09-30,USD,-115000000,1112000000,790000000,82000000,-309000000,165000000,None,194000000,None,1085000000,1218000000,133000000,-106000000,None,None,29000000,189000000,55000000,133000000,134000000,127000000,322000000,351000000,134000000,BFH
2022-06-30,USD,-388000000,988000000,877000000,84000000,-582000000,164000000,None,194000000,None,978000000,1073000000,95000000,-85000000,None,None,30000000,16000000,4000000,95000000,12000000,7000000,111000000,141000000,12000000,BFH
2022-03-31,USD,109000000,1000000000,619000000,82000000,-43000000,131000000,None,152000000,None,989000000,1068000000,79000000,-68000000,None,None,21000000,301000000,91000000,79000000,211000000,203000000,380000000,401000000,210000000,BFH
2021-12-31,USD,-1210400000,941000000,746900000,-190600000,-1483300000,458400000,None,488700000,None,932000000,1017000000,85000000,-76000000,None,None,22000000,22000000,4000000,80500000,60000000,72000000,107000000,129000000,18000000,BFH
2021-09-30,USD,610100000,1099300000,489200000,615800000,382800000,34500000,None,53400000,None,903000000,994000000,91000000,-52000000,None,None,23000000,277000000,53000000,92100000,206000000,201000000,368000000,391000000,224000000,BFH
2021-06-30,USD,517900000,1012400000,494500000,623400000,473300000,27200000,None,47200000,None,815000000,915000000,100000000,-51000000,None,None,22000000,365000000,91000000,101700000,263000000,283000000,465000000,487000000,274000000,BFH
2021-03-31,USD,587400000,1084900000,497500000,623100000,503100000,16900000,None,39800000,None,835000000,942000000,107000000,-33000000,None,None,25000000,385000000,99000000,108700000,268000000,249000000,492000000,517000000,286000000,BFH
2020-12-31,USD,507200000,1109800000,602600000,747800000,258700000,198200000,None,261800000,None,3071700000,3184200000,112500000,-607300000,None,None,49800000,64900000,52900000,112500000,93300000,55100000,177400000,227200000,12000000,BFH
2020-09-30,USD,567800000,1050500000,482700000,626800000,291000000,29000000,None,47400000,None,115100000,230200000,115100000,134500000,None,None,18400000,175900000,42600000,115100000,133300000,173100000,291000000,309400000,133300000,BFH
2020-06-30,USD,486500000,979300000,492800000,606700000,174700000,20400000,None,74900000,None,127700000,255400000,127700000,119500000,None,None,20300000,47000000,8600000,127700000,38400000,69000000,174700000,195000000,38400000,BFH
2020-03-31,USD,882600000,1381800000,499200000,661700000,164000000,23900000,None,41300000,None,138600000,277200000,138600000,184700000,None,None,17400000,25400000,-4600000,138600000,30000000,11800000,164000000,181400000,30000000,BFH
2019-12-31,USD,755800000,1461000000,705200000,-400000,309000000,252600000,None,308400000,None,1103200000,1244800000,141600000,-1198200000,None,None,36200000,134500000,37000000,141600000,130400000,119400000,276100000,312300000,97500000,BFH
2019-09-30,USD,750100000,1437600000,687500000,15400000,304200000,31800000,None,106600000,None,1095800000,1235800000,140000000,126700000,None,None,19900000,-65000000,42600000,211900000,121600000,-107900000,75000000,94900000,-107600000,BFH
2019-06-30,USD,693700000,1348500000,654800000,855600000,337300000,57300000,None,76600000,None,984900000,1128400000,143500000,218800000,None,None,19300000,190400000,51400000,143500000,142400000,145200000,333900000,353200000,139000000,BFH
2019-03-31,USD,693700000,1334200000,640500000,828300000,356900000,38300000,None,58900000,None,999500000,1143400000,143900000,182200000,None,None,20600000,183900000,34800000,149500000,178200000,159300000,327800000,348400000,149100000,BFH
2018-12-31,USD,766700000,1464500000,697800000,1367800000,508500000,299400000,None,352900000,None,-176800000,-32100000,144700000,888400000,None,None,20900000,395600000,110700000,176800000,253100000,289900000,540300000,561200000,284900000,BFH
2018-09-30,USD,769200000,1423200000,654000000,1274800000,479800000,45300000,None,95000000,None,1028700000,1165500000,136800000,746700000,None,None,20700000,350800000,54300000,168900000,288700000,289800000,487600000,508300000,296500000,BFH
2018-06-30,USD,803600000,1397200000,593600000,1215400000,396700000,48100000,None,96700000,None,981200000,1114800000,133600000,754100000,None,None,19800000,257100000,39300000,165700000,223800000,217900000,390700000,410500000,217800000,BFH
2018-03-31,USD,790000000,1381700000,591700000,1206200000,372300000,33100000,None,80800000,None,1085600000,1212800000,127200000,724300000,None,None,19300000,229100000,65200000,71600000,179900000,167700000,356300000,375600000,163900000,BFH
2017-12-31,USD,2759800000,2106200000,-653600000,1344500000,462800000,304600000,None,351100000,None,-156400000,None,156400000,None,None,None,-62900000,306300000,35000000,156400000,251800000,271300000,462800000,399800000,271300000,BFH
2017-09-30,USD,845900000,1912400000,1066500000,1249800000,478900000,38000000,None,84700000,None,978200000,1123500000,145300000,None,None,None,46700000,333600000,100400000,73900000,233200000,234600000,478900000,525600000,233200000,BFH
2017-06-30,USD,807400000,1821800000,1014400000,1194300000,351400000,42400000,None,87600000,None,938500000,1076000000,137500000,None,None,None,45200000,213900000,76200000,72300000,137700000,145000000,351400000,396600000,137700000,BFH
2017-03-31,USD,836900000,1879000000,1042100000,1211900000,352400000,44600000,None,89300000,None,952500000,1077700000,125200000,None,None,None,44700000,227200000,80800000,64000000,146400000,148200000,352400000,397100000,146400000,BFH
2016-12-31,USD,628400000,1827600000,1199200000,1348800000,179600000,308800000,None,352400000,None,-117700000,None,117700000,41100000,None,None,43600000,61900000,51400000,117700000,10500000,-9500000,179600000,223200000,10500000,BFH
2016-09-30,USD,840000000,1885600000,1045600000,1194900000,421000000,41000000,None,83600000,None,900300000,1008600000,108300000,45700000,None,None,42600000,312700000,105200000,54600000,207500000,208100000,421000000,463600000,207500000,BFH
2016-06-30,USD,720900000,1748800000,1027900000,1174500000,320600000,42900000,None,84000000,None,828800000,932500000,103700000,66400000,None,None,41100000,216900000,76200000,53500000,140700000,137700000,320600000,361700000,140700000,BFH
2016-03-31,USD,672200000,1676100000,1003900000,1130300000,344300000,27600000,None,67400000,None,756800000,855600000,98800000,55400000,None,None,39800000,245500000,86600000,51200000,158900000,166800000,344300000,384100000,158900000,BFH
2015-12-31,USD,721900000,1748800000,1026900000,1146300000,364000000,277491000,None,314559000,None,-89364000,36000,89400000,59465000,None,None,37100000,274675000,94500000,89364000,180175000,154500000,364000000,401175000,180175000,BFH
2015-09-30,USD,688100000,1589100000,901000000,1024000000,287500000,40890000,None,77340000,None,692682000,774782000,82100000,48196000,None,None,36500000,205382000,75000000,45236000,130382000,134500000,287500000,323982000,130382000,BFH
2015-06-30,USD,604000000,1500600000,896600000,1018200000,285700000,40909000,None,75804000,None,639460000,720160000,80700000,46360000,None,None,34900000,205039000,75000000,44520000,130039000,147000000,285700000,320639000,130039000,BFH
2015-03-31,USD,611200000,1601200000,990000000,1098200000,324600000,30193000,None,63831000,None,601455000,679455000,78000000,49069000,None,None,33600000,246532000,81700000,78007000,164832000,98000000,324600000,358132000,164832000,BFH
2014-12-31,USD,590159000,1485749000,895590000,1003900000,212494000,279470000,None,316871000,None,-68383000,None,68383000,54924000,None,None,30145000,144111000,67855000,68383000,76256000,44749000,212494000,242639000,76256000,BFH
2014-09-30,USD,551718000,1319133000,767415000,868000000,321641000,39169000,None,67239000,None,536428000,None,61464000,48090000,None,None,28070000,260177000,95229000,61464000,164948000,123646000,321641000,349711000,164948000,BFH
2014-06-30,USD,481789000,1265158000,783369000,874600000,282540000,28302000,None,117207000,None,475254000,None,62932000,38401000,None,None,25973000,219608000,80419000,62932000,139189000,131557000,282540000,308513000,139189000,BFH
2014-03-31,USD,460474000,1232900000,772426000,840200000,281792000,34027000,None,127286000,None,468514000,None,67747000,40500000,None,None,25512000,214045000,78298000,67747000,135747000,147148000,281792000,307304000,135747000,BFH
2013-12-31,USD,460021000,1141087000,681066000,771200000,249739000,231323000,None,65475000,None,-65475000,None,65475000,42179000,None,None,22890000,184264000,66391000,65475000,117873000,118893000,249739000,272629000,117873000,BFH
2013-09-30,USD,468061000,1096447000,628386000,736100000,288768000,33845000,None,129255000,None,433813000,None,74015000,37650000,None,None,21395000,214753000,81875000,74015000,132878000,132681000,288768000,310163000,132878000,BFH
2013-06-30,USD,408807000,1028092000,619285000,731100000,269180000,28255000,None,132167000,None,379273000,None,83466000,37943000,None,None,20446000,185714000,69274000,83466000,116440000,114828000,269180000,289626000,116440000,BFH
2013-03-31,USD,433015000,1053437000,620422000,725200000,291225000,22292000,None,124396000,None,394860000,None,82544000,38067000,None,None,19560000,208681000,79702000,82544000,128979000,133402000,291225000,310785000,128979000,BFH
2012-12-31,USD,398047000,971844000,573797000,684300000,216731000,198044000,30000000,78376000,None,-78376000,None,78376000,35476000,None,None,18957000,138355000,54694000,78376000,83661000,83743000,216731000,235688000,83661000,BFH
2012-09-30,USD,412037000,911492000,499455000,524000000,264471000,24584000,None,117694000,None,360459000,None,74365000,32317000,None,None,18745000,190106000,70561000,74365000,119545000,120482000,264471000,283216000,119545000,BFH
2012-06-30,USD,360030000,866485000,506455000,534000000,240543000,27532000,None,119095000,None,304727000,None,73067000,32474000,None,None,18496000,167476000,63655000,73067000,103821000,105579000,240543000,259039000,103821000,BFH
2012-03-31,USD,364664000,891569000,526905000,551000000,252619000,23999000,None,107255000,None,310663000,None,65652000,30448000,None,None,17604000,186967000,71738000,65652000,115229000,113647000,252619000,270223000,115229000,BFH
2011-12-31,USD,348435000,847549000,499114000,600200000,181302000,156054000,None,73976000,None,-73976000,None,73976000,24526000,None,None,16519000,107326000,41420000,73976000,65906000,60555000,181302000,197821000,65906000,BFH
2011-09-30,USD,367851000,844844000,476993000,503300000,227679000,26242000,None,120902000,None,291569000,None,74356000,32705000,None,None,20304000,153323000,59342000,74356000,93981000,115251000,227679000,247983000,93981000,BFH
2011-06-30,USD,309208000,740458000,431250000,452300000,191791000,21021000,None,116665000,None,253478000,None,78794000,22711000,None,None,16850000,112997000,43974000,78794000,69023000,72120000,191791000,208641000,69023000,BFH
2011-03-31,USD,335911000,740436000,404525000,425400000,211908000,20939000,None,109152000,None,270683000,None,71459000,19053000,None,None,16754000,140449000,54073000,71459000,86376000,78804000,211908000,228662000,86376000,BFH
