fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,218000,8891000,8673000,8673000,-1519000,3363000,None,1737000,None,-4000000,None,4000000,3971000,163000,1365000,1365000,-306000,58000,4000000,-1414000,-364000,-1519000,-1780000,-364000,STRS
2024-06-30,USD,922000,8490000,7568000,7568000,-2920000,3842000,None,3842000,None,-3900000,None,3900000,3629000,186000,1402000,1402000,-1681000,44000,3900000,-2778000,-1725000,-2920000,-1518000,-1725000,STRS
2024-03-31,USD,8150000,26507000,18357000,18357000,3685000,4465000,None,4465000,None,-4000000,None,4000000,22064000,173000,1401000,1401000,4654000,102000,4059000,3697000,4552000,3685000,5086000,4552000,STRS
2023-12-31,USD,522000,4269000,3747000,-11045000,-2672000,3394000,None,3394000,None,0,4651000,4651000,17270000,411000,1392000,1392000,-1353000,-492000,4651000,-1694000,-861000,-2672000,-1280000,-861000,STRS
2023-09-30,USD,-146000,3669000,3815000,3815000,-3329000,3183000,None,3183000,None,0,3400000,3400000,0,472000,967000,967000,-2488000,356000,3400000,-3217000,-2844000,-3329000,-1890000,-2844000,STRS
2023-06-30,USD,-1281000,3530000,4811000,4811000,-5352000,4071000,None,4071000,None,0,2900000,2900000,58000,544000,970000,970000,-4803000,498000,2900000,-5309000,-5301000,-5352000,-3838000,-5301000,STRS
2023-03-31,USD,-874000,5802000,6676000,6676000,-5593000,4719000,None,4719000,None,0,2400000,2400000,2493000,485000,928000,1413000,-4639000,1162000,2400000,-6273000,-5801000,-5593000,-4180000,-5801000,STRS
2022-12-31,USD,405000,13297000,12892000,-15308000,-6949000,7854000,None,7854000,None,0,2200000,2200000,47411000,337000,922000,1267000,-5877000,230000,2200000,-6847000,-6107000,-6949000,-5682000,-6107000,STRS
2022-09-30,USD,1492000,9977000,8485000,8485000,-2830000,3602000,None,4322000,None,0,1800000,1800000,6887000,680000,907000,1583000,-1940000,420000,1800000,-2574000,-2360000,-2830000,-527000,-2360000,STRS
2022-06-30,USD,3939000,11125000,7186000,7186000,495000,3444000,None,3444000,None,0,1500000,1500000,0,80000,884000,962000,96662000,41000,1500000,532000,96621000,495000,1457000,96621000,STRS
2022-03-31,USD,-124000,3099000,3223000,3223000,1521000,3167000,None,-1645000,None,-15000,1085000,1100000,0,6000,873000,-3935000,1970000,-302000,1100000,1812000,2272000,1521000,-2414000,2272000,STRS
