fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,117109000,218122000,101013000,101013000,17527000,39213000,60369000,99582000,None,-1366000,7000000,1366000,-193098000,None,None,7300000,-169937000,-2407000,193098000,-167530000,-171155000,17527000,24827000,-167530000,MTSI
2024-09-30,USD,109842000,200710000,90868000,90868000,27534000,32716000,49592000,82308000,None,-1274000,6244000,1274000,None,10000,None,17197000,32514000,3100000,None,29414000,34001000,27534000,44731000,29414000,MTSI
2024-06-30,USD,101409000,190486000,89077000,89077000,19716000,34162000,47531000,81693000,None,-1288000,5820000,1288000,None,0,None,7900000,24248000,4309000,None,19939000,19792000,19716000,27616000,19939000,MTSI
2024-03-31,USD,95212000,181234000,86022000,86022000,15407000,34184000,45621000,79805000,None,-1285000,5366000,1285000,None,0,None,7800000,19488000,4508000,None,14980000,13441000,15407000,23207000,14980000,MTSI
2023-12-31,USD,87310000,157148000,69838000,69838000,11010000,36887000,39413000,76300000,None,-1290000,5556000,1290000,0,0,None,6500000,15276000,2750000,0,12526000,15765000,11010000,17510000,12526000,MTSI
2023-09-30,USD,86626000,150375000,63749000,63749000,15607000,33511000,37508000,71019000,6000000,-16964000,None,3843000,None,-458000,None,12510000,18992000,-5458000,None,24450000,23698000,15607000,28117000,24450000,MTSI
2023-06-30,USD,86126000,148522000,62396000,62396000,17306000,32152000,36668000,68820000,6000000,-3657000,6001000,2344000,None,-29000,None,5900000,19621000,7768000,None,11853000,10403000,17306000,23206000,11853000,MTSI
2023-03-31,USD,102690000,169406000,66716000,66716000,35904000,31249000,35537000,66786000,5100000,-3430000,5064000,1634000,None,-123000,None,5800000,37415000,11660000,None,25755000,26889000,35904000,41704000,25755000,MTSI
2022-12-31,USD,110355000,180104000,69749000,69749000,38583000,32940000,38832000,71772000,3700000,-3082000,3684000,602000,None,-55000,None,6000000,39130000,9611000,None,29519000,32803000,38583000,44583000,29519000,MTSI
2022-09-30,USD,108507000,178143000,69636000,69636000,37031000,31798000,39678000,71476000,2200000,-372000,4251000,4623000,None,-120000,None,17763000,36539000,-202797000,None,239316000,236251000,41162000,58925000,239336000,MTSI
2022-06-30,USD,104542000,172259000,67717000,67717000,36003000,30914000,37625000,68539000,1300000,-845000,None,845000,None,13000,None,5900000,35171000,2937000,None,32234000,29273000,36016000,41916000,32234000,MTSI
2022-03-31,USD,98989000,165147000,66158000,66158000,32571000,30963000,35455000,66418000,500000,-1389000,None,1389000,None,-55000,None,5800000,31127000,1569000,None,29558000,26544000,32516000,38316000,29558000,MTSI
2021-12-31,USD,94143000,159620000,65477000,65477000,27069000,31604000,35470000,67074000,300000,-1693000,None,1693000,None,114908000,None,5900000,140284000,1457000,1693000,138827000,137886000,141977000,147877000,138827000,MTSI
2021-09-30,USD,90211000,155211000,65000000,65000000,26281000,30251000,33679000,63930000,None,-5482000,1470000,6952000,-9800000,-2047000,None,30575000,18752000,1623000,5482000,17084000,16811000,25704000,56279000,17129000,MTSI
2021-06-30,USD,87269000,152622000,65353000,65353000,23674000,29985000,33610000,63595000,None,-5526000,None,5526000,-600000,-2661000,None,5800000,15487000,482000,6126000,15005000,15011000,21013000,26813000,15005000,MTSI
2021-03-31,USD,84113000,150583000,66470000,66470000,18972000,30522000,34619000,65141000,None,-4851000,None,4851000,-3800000,2879000,None,6000000,17000000,2193000,8651000,14807000,13131000,21851000,27851000,14807000,MTSI
2020-12-31,USD,80262000,148504000,68242000,68242000,12074000,31252000,36936000,68188000,None,-4734000,None,4734000,None,-4504000,None,6200000,-8294000,674000,4734000,-8968000,-7839000,-3560000,2640000,-8968000,MTSI
2020-09-30,USD,77716000,147249000,69533000,69533000,12685000,29989000,35397000,65031000,None,-5238000,None,5238000,None,7842000,None,31552000,17292000,-200000,5238000,17492000,18220000,22530000,54082000,17492000,MTSI
2020-06-30,USD,70876000,137267000,66391000,66391000,6500000,29982000,34948000,64376000,None,-5849000,None,5849000,None,-4372000,None,7100000,-23232000,1750000,5849000,-24982000,-22827000,-17383000,-10283000,-24982000,MTSI
2020-03-31,USD,63370000,126424000,63054000,63054000,-5269000,31994000,35830000,68639000,None,-7672000,None,7672000,None,-4352000,None,7300000,-8646000,1580000,7672000,-10226000,-12289000,-974000,6326000,-10226000,MTSI
2019-12-31,USD,58204000,119097000,60893000,60893000,-10528000,32340000,35158000,68732000,None,-8621000,None,8621000,None,-3740000,None,7400000,-26976000,1386000,8621000,-28362000,-28531000,-18355000,-10955000,-28362000,MTSI
2019-09-30,USD,52925000,112248000,59323000,59322000,-11995000,26849000,34876000,64921000,None,-8661000,None,8661000,0,-3506000,None,52319000,-29185000,-39701000,8661000,10516000,9975000,-20524000,31795000,10516000,MTSI
2019-06-30,USD,33828000,108306000,74478000,74478000,-323773000,41920000,42708000,357601000,None,-8967000,None,8967000,None,4777000,None,7300000,-326036000,-1322000,8967000,-324714000,-323613000,-317069000,-309769000,-324714000,MTSI
2019-03-31,USD,57330000,128465000,71135000,71135000,-30211000,41998000,42361000,87541000,None,-9402000,None,9402000,None,-4440000,None,7600000,-45704000,500000,9402000,-46204000,-45247000,-36302000,-28702000,-46204000,MTSI
2018-12-31,USD,76625000,150689000,74064000,74064000,-14397000,42519000,43525000,91022000,None,-8773000,None,8773000,None,-4569000,None,7600000,-22271000,1125000,8773000,-23396000,-22743000,-13498000,-5898000,-23396000,MTSI
2018-09-30,USD,70982000,151187000,80205000,80206000,-17487000,42280000,46226000,88469000,None,-8089000,None,8089000,None,-3610000,None,58694000,-26813000,-10320000,8089000,-16116000,-18062000,-18724000,39970000,-16493000,MTSI
2018-06-30,USD,48169000,137872000,89703000,89703000,-42644000,42471000,48240000,90813000,None,-8039000,None,8039000,None,-37281000,None,7700000,-94912000,-9482000,8039000,-85210000,-88846000,-86873000,-79173000,-85430000,MTSI
2018-03-31,USD,65601000,150414000,84813000,84813000,-23396000,39287000,41596000,88997000,None,-7970000,None,7970000,None,-4139000,None,7600000,-18508000,-3024000,7970000,-15466000,-11310000,-10538000,-2938000,-15484000,MTSI
2017-12-31,USD,60954000,130925000,69971000,69971000,-22993000,37634000,41651000,83947000,None,-7239000,None,7239000,None,7000,None,7700000,-21216000,1353000,7239000,-16970000,-22547000,-13977000,-6277000,-22569000,MTSI
2017-09-30,USD,86896000,166646000,173185000,79485000,346000,42398000,39398000,86550000,None,-6953000,None,6953000,None,-2000,None,46548000,-3369000,7352000,4945000,-1000,-10354000,3584000,50132000,-10721000,MTSI
2017-06-30,USD,92629000,187377000,155678000,101926000,6648000,46666000,38729000,85981000,None,-7178000,None,7178000,738000,-1139000,None,6500000,-24454000,3223000,7178000,-13977000,-28061000,-17276000,-10776000,-27677000,MTSI
2017-03-31,USD,68864000,178710000,187216000,117220000,-33617000,62327000,39685000,102481000,None,-7374000,None,7374000,None,-898000,None,7200000,-40326000,89805000,7374000,-134267000,-126512000,-32952000,-25752000,-130131000,MTSI
