fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,195699000,656436000,628444000,460737000,27992000,167707000,None,167707000,6740000,-7730000,6740000,14470000,656436000,-1717000,None,21934000,18373000,4364000,673000,14181000,11974000,32843000,54949000,14009000,CENT
2024-09-30,USD,168952000,669489000,756497000,500537000,-32408000,201360000,None,255960000,7639000,-6476000,7639000,14115000,669489000,-6137000,None,22738000,-44779000,-10621000,674000,-34400000,-33585000,-30664000,-8168000,-34158000,CENT
2024-06-30,USD,317058000,996348000,880412000,679290000,115936000,201122000,None,201122000,4504000,-10216000,4504000,14720000,996348000,225000,None,22712000,105192000,25468000,-26679000,80477000,79350000,119912000,143377000,79724000,CENT
2024-03-31,USD,278880000,885714000,806643000,621210000,93447000,185433000,None,185433000,2903000,-14376000,2903000,14376000,900090000,-171000,None,22812000,81121000,19134000,14376000,62669000,61273000,95497000,121559000,61987000,CENT
2023-12-31,USD,178845000,620217000,626121000,455688000,8412000,170433000,None,170433000,4609000,-14316000,4609000,14316000,634533000,993000,None,22545000,-439000,-869000,14316000,567000,1289000,13877000,36559000,430000,CENT
2023-09-30,USD,197453000,793477000,776128000,552694000,9369000,188084000,None,217884000,5075000,-13138000,5075000,13138000,755697000,-1685000,None,35884000,-263000,-3098000,13138000,2719000,1819000,12875000,48643000,2835000,CENT
2023-06-30,USD,318052000,1008758000,905139000,705217000,122830000,195222000,None,199922000,1408000,-14542000,1408000,14542000,1023300000,853000,None,21703000,110126000,27000000,14542000,83549000,84772000,124668000,146794000,83126000,CENT
2023-03-31,USD,259638000,894124000,830963000,649366000,78041000,181597000,None,181597000,186000,-14876000,186000,14876000,909000000,595000,None,22890000,63383000,15268000,14876000,48678000,47877000,78259000,100931000,48115000,CENT
2022-12-31,USD,171699000,613231000,627257000,455964000,406000,171293000,None,171293000,693000,-14469000,693000,14469000,627700000,1699000,None,21692000,-11255000,-2822000,14469000,-8849000,-7651000,3214000,24490000,-8433000,CENT
2022-09-30,USD,199691000,751237000,729744000,507751000,12898000,186793000,None,222177000,531000,-14620000,531000,14620000,707304000,-2259000,None,20887000,-3075000,-1085000,14620000,-2365000,-4211000,11545000,33785000,-1990000,CENT
2022-06-30,USD,307626000,1000978000,901299000,707752000,114079000,193547000,None,193547000,87000,-14422000,87000,14422000,1015400000,-759000,None,-672000,98850000,23430000,14422000,75555000,74199000,113272000,113407000,75420000,CENT
2022-03-31,USD,286792000,939641000,847525000,667578000,106845000,179947000,None,179947000,27000,-14729000,27000,14729000,954370000,-369000,None,17905000,91201000,21488000,14729000,70286000,70283000,105930000,124750000,69713000,CENT
