fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,78974000,83538000,4564000,None,74410000,4564000,None,4564000,84562000,-33474000,136824000,33474000,26382000,None,None,None,135716000,11709000,33474000,113789000,113789000,169190000,120616000,124007000,MAIN
2024-06-30,USD,61613000,66988000,5375000,29161000,56238000,5375000,None,5375000,81865000,-29161000,132154000,29161000,3414000,None,None,-116461000,113758000,11070000,29161000,97872000,97872000,142919000,142919000,102688000,MAIN
2024-03-31,USD,67520000,71740000,4220000,None,63300000,4220000,None,4220000,81098000,-26776000,100106000,26776000,None,None,None,-116583000,118087000,10940000,26776000,133458000,133458000,144863000,144863000,107147000,MAIN
2023-12-31,USD,65040000,70167000,5127000,2681000,59913000,5127000,None,5127000,85310000,-24410000,129311000,24410000,-407000,None,None,-114557000,138370000,-711000,24410000,145934000,145934000,162780000,162777000,139081000,MAIN
2023-09-30,USD,54769000,59093000,4324000,None,50445000,4324000,None,4324000,79515000,-26414000,123237000,26414000,664000,None,None,-108593000,109854000,6593000,26414000,123367000,123367000,136268000,210614000,103261000,MAIN
2023-06-30,USD,-16335000,66550000,4514000,2681000,-20849000,4514000,None,4514000,81017000,-26754000,127583000,26754000,-75506000,None,None,-112482000,115163000,8647000,26754000,51521000,51521000,141917000,110881000,106516000,MAIN
2023-03-31,USD,51907000,55984000,4077000,-13260000,47830000,4077000,None,4077000,78327000,-24997000,120254000,24997000,14000,None,None,-105964000,87706000,8114000,24997000,118043000,118043000,112703000,112703000,79592000,MAIN
2022-12-31,USD,45014000,49581000,4567000,None,40447000,4567000,None,4567000,70780000,-23060000,86300000,23060000,-3302000,None,None,-255976000,112167000,5848000,23060000,105379000,105379000,135227000,135227000,106319000,MAIN
2022-09-30,USD,42227000,46245000,4018000,None,38209000,4018000,None,4018000,58508000,-21234000,75023000,21234000,5031000,None,None,96671000,57398000,2060000,21234000,94657000,94657000,78632000,78632000,55338000,MAIN
2022-06-30,USD,31432000,35670000,4238000,None,27194000,4238000,None,4238000,51423000,-17295000,85200000,17295000,-5064000,None,None,59005000,25069000,10320000,17295000,68297000,68297000,42364000,42364000,14749000,MAIN
2022-03-31,USD,83613000,83613000,None,None,-13313000,3226000,None,13313000,None,62708000,79395000,16687000,None,None,None,100300000,70300000,5097000,None,65203000,None,86987000,86987000,65203000,MAIN
2021-12-31,USD,119558000,119558000,-2596000,-2596000,-17633000,458000,None,15037000,None,37863000,53785000,15922000,None,None,None,138076000,104521000,10172000,None,94349000,None,120443000,120443000,94349000,MAIN
2021-09-30,USD,111732000,111732000,None,None,-15492000,3047000,None,15492000,None,35757000,50468000,14711000,None,None,None,126443000,96240000,12284000,None,83956000,None,110951000,110951000,83956000,MAIN
2021-06-30,USD,115335000,115335000,-2572000,-2572000,-13071000,845000,None,10499000,None,52894000,67294000,14400000,None,None,None,132307000,104836000,9726000,None,95110000,None,-13071000,119236000,95110000,MAIN
2021-03-31,USD,67274000,67274000,-2380000,-2380000,-11626000,595000,None,9246000,None,49003000,62807000,13804000,None,None,None,83458000,58028000,682000,None,57346000,None,-11626000,71832000,57346000,MAIN
