fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,64261000,171623000,107362000,31610000,11456000,79799000,29223000,168195000,None,-8028000,-7548000,480000,179651000,21111000,6584000,27563000,24539000,5820000,480000,18719000,19069000,11456000,52582000,18719000,CARS
2024-06-30,USD,60021000,170785000,110764000,86184000,9517000,83193000,27583000,169377000,None,-8109000,-7558000,551000,178894000,14990000,6362000,27571000,16398000,5017000,551000,11381000,11043000,9517000,44520000,11381000,CARS
2024-03-31,USD,61461000,170846000,109385000,85412000,12744000,82020000,28085000,167432000,None,-8321000,-7583000,738000,179167000,-3603000,6360000,27365000,820000,36000,738000,784000,46000,12744000,28923000,784000,CARS
2023-12-31,USD,64901000,173424000,108523000,30918000,14935000,81904000,25230000,164671000,None,-8254000,-7515000,739000,181678000,-4790000,5964000,26619000,1891000,-6455000,739000,8346000,9297000,14935000,29249000,8346000,CARS
2023-09-30,USD,62915000,166556000,103641000,31077000,14318000,77971000,25297000,160015000,None,-7777000,-7023000,754000,174333000,-3902000,5973000,25670000,2639000,-1852000,754000,4491000,4491000,14318000,29063000,4491000,CARS
2023-06-30,USD,59555000,160026000,100471000,30415000,12334000,75802000,24956000,155842000,None,-8150000,-7382000,768000,168176000,-3133000,5510000,24669000,1051000,-93075000,768000,94126000,94126000,12334000,26488000,94126000,CARS
2023-03-31,USD,58181000,158824000,100643000,29795000,12529000,76601000,24101000,154539000,None,-8244000,-7463000,781000,167068000,8239000,4884000,24042000,12524000,1045000,781000,11479000,11479000,12529000,37347000,11479000,CARS
2022-12-31,USD,63410000,159759000,96349000,28875000,19811000,72643000,None,148390000,None,-8442000,-7647000,795000,168201000,5093000,4547000,23706000,16462000,6200000,795000,10262000,10979000,19811000,40963000,10262000,CARS
2022-09-30,USD,61651000,156094000,94443000,28828000,19899000,71309000,21425000,144696000,None,-8501000,-7691000,810000,164595000,-13387000,3976000,23134000,-1989000,952000,810000,-2941000,-3658000,19899000,21955000,-2941000,CARS
2022-06-30,USD,58959000,153826000,94867000,29504000,15385000,71866000,23117000,147488000,None,-9047000,-8233000,814000,162873000,-54000,3843000,23001000,6284000,739000,814000,5545000,6345000,15385000,30099000,5545000,CARS
2022-03-31,USD,50670000,148877000,98207000,27752000,10941000,73654000,21307000,147266000,None,-9330000,-8514000,816000,158207000,208000,4014000,24553000,1819000,-2521000,816000,4340000,5542000,10941000,27188000,4340000,CARS
2021-12-31,USD,44907000,148938000,104031000,29222000,4062000,78629000,None,154243000,None,-9367000,-8520000,847000,158305000,-144000,4097000,25402000,-5449000,-2565000,847000,-5956000,-1685000,4062000,20800000,-2884000,CARS
2021-09-30,USD,51612000,147031000,95419000,28928000,12074000,69867000,None,144479000,None,-9522000,-8666000,856000,156553000,19000,4213000,25552000,2571000,140000,856000,2431000,3633000,12074000,28979000,2431000,CARS
2021-06-30,USD,53469000,145691000,92222000,28219000,15655000,66924000,None,139875000,None,-9839000,-9016000,823000,155530000,-39000,3959000,25298000,5777000,-189000,823000,5966000,7167000,15655000,31898000,5966000,CARS
2021-03-31,USD,51137000,143294000,92157000,27831000,16547000,66477000,None,136748000,None,-10001000,-9167000,834000,153295000,38000,4021000,25680000,6584000,1306000,834000,5278000,6478000,16547000,33098000,5278000,CARS
2020-12-31,USD,153008000,153008000,91646000,27160000,15897000,65899000,None,137111000,None,-11627000,-8939000,2688000,153008000,-4239000,3858000,25747000,-27983000,-35202000,2688000,15897000,40436000,15897000,452000,7219000,CARS
