fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,664554000,712895000,48341000,501692000,91614000,48341000,None,572940000,None,-221356000,-42390000,178966000,73954000,None,294387000,294387000,139955000,27034000,221356000,112921000,115227000,318921000,448393000,112921000,AL
2024-09-30,USD,645746000,690164000,44418000,290132000,85814000,44418000,None,559932000,None,-217463000,None,217463000,64984000,None,290132000,290132000,130232000,26261000,217463000,103971000,88389000,347695000,434735000,103971000,AL
2024-06-30,USD,621856000,667288000,45432000,281982000,82309000,45432000,None,539547000,None,-203296000,None,203296000,57783000,None,281982000,281982000,127741000,24795000,203296000,102946000,89927000,331037000,559119000,102946000,AL
2024-03-31,USD,615567000,663310000,47743000,458855000,87586000,47743000,None,527981000,None,-194703000,None,194703000,48981000,None,277260000,277260000,135329000,27463000,194703000,107866000,96328000,330032000,607292000,107866000,AL
2023-12-31,USD,666769000,716568000,49799000,442468000,216600000,49799000,None,450169000,None,-182994000,None,182994000,72494000,None,273113000,273113000,266399000,45348000,182994000,221051000,211016000,449393000,722506000,221051000,AL
2023-09-30,USD,616594000,659364000,42770000,267393000,122248000,42770000,None,494346000,None,-175464000,175464000,175464000,55337000,None,267393000,267392999,165018000,32568000,175464000,132450000,121886000,340482000,349201000,132450000,AL
2023-06-30,USD,627072000,672904000,45832000,440760000,118119000,45832000,None,508953000,None,-185820000,185820000,185820000,61171000,None,268586000,268586000,163951000,31550000,185820000,132401000,121681000,349771000,446183000,132401000,AL
2023-03-31,USD,588528000,636142000,47614000,411293000,110652000,47614000,None,477876000,None,-164686000,164686000,164686000,18369000,None,259680000,259680000,158266000,29546000,164686000,128720000,117759000,322952000,431019000,128720000,AL
2022-12-31,USD,-30900000,601610000,30900000,387163000,-61800000,45862000,None,421435000,None,-147785000,147785000,147785000,40325000,None,252860000,252860000,180175000,34865000,147785000,-61800000,134303000,327960000,162781000,145310000,AL
2022-09-30,USD,521616000,561334000,39718000,364851000,98121000,39718000,None,423495000,None,-135510000,135510000,135510000,19937000,None,242503000,242504000,137839000,27458000,135510000,110381000,103428000,273349000,393505000,110381000,AL
2022-06-30,USD,519184000,557696000,38512000,354281000,106420000,38512000,None,412764000,None,-132410000,132410000,132410000,12425000,None,235284000,235283000,144932000,28655000,132410000,116277000,105387000,277342000,393628000,116277000,AL
2022-03-31,USD,-238453000,596661000,835114000,352585000,-1436827000,32762000,None,1198374000,None,-130475000,130475000,130475000,30107000,None,235308000,235308000,-601713000,-132720000,130475000,-468993000,-477680000,-471238000,449145000,-468993000,AL
2021-12-31,USD,556579000,597176000,40597000,346971000,147783000,40597000,None,408796000,None,-129663000,129663000,129663000,33513000,None,230820000,230820000,188380000,36599000,129663000,151781000,142245000,318043000,432711000,151781000,AL
2021-09-30,USD,493427000,524509000,31082000,339619000,103463000,31082000,None,389964000,None,-127230000,127230000,127230000,4974000,None,224960000,224960000,134545000,27208000,127230000,107337000,99420000,261775000,147116000,107337000,AL
2021-06-30,USD,465190000,491877000,26687000,331415000,87875000,26687000,None,377315000,None,-126111000,126111000,126111000,39833000,None,217817000,217817000,114562000,21140000,126111000,93422000,85360000,240673000,344892000,93422000,AL
2021-03-31,USD,447913000,474827000,26914000,326951000,76615000,26914000,None,371298000,None,-130011000,130011000,130011000,6732000,None,208965000,208965000,103529000,19437000,130011000,84092000,79001000,233540000,324519000,84092000,AL
2020-12-31,USD,489102000,489102000,20542000,316702000,489102000,20542000,None,351281000,None,-610241000,-484896000,125345000,5481000,None,202722000,202722000,137821000,26728000,610241000,137821000,108545000,263166000,149186000,111093000,AL
2020-09-30,USD,473362000,493601000,20239000,302573000,133016000,20239000,None,340346000,None,-118418000,118418000,118418000,25158000,None,195054000,195054000,153255000,32860000,118418000,120395000,117932000,271673000,359208000,120395000,AL
2020-06-30,USD,494768000,521349000,26581000,296713000,157349000,26581000,None,337419000,None,-112926000,112926000,112926000,23480000,None,194020000,194020000,183930000,36305000,112926000,147625000,144305000,296856000,388183000,147625000,AL
2020-03-31,USD,483065000,511387000,28322000,296436000,143350000,28322000,None,339715000,None,-118069000,118069000,118069000,14700000,None,188895000,188895000,171672000,34521000,118069000,137151000,131829000,289741000,371095000,137151000,AL
2019-12-31,USD,548556000,548556000,31465000,294501000,548556000,31465000,None,342138000,None,-573678000,-456678000,117000000,44165000,None,187862000,187862000,206418000,41483000,573678000,206417000,159695000,323418000,216778000,164935000,AL
2019-09-30,USD,496187000,530902000,34715000,288425000,159072000,34715000,None,337115000,None,-113715000,113715000,113715000,38033000,None,183788000,183788000,193787000,38000000,113715000,155787000,151943000,307502000,386653000,155787000,AL
2019-06-30,USD,443624000,471395000,27771000,268513000,132765000,27771000,None,310859000,None,-105536000,105536000,105536000,7525000,None,171689000,171689000,160536000,32231000,105536000,128305000,124034000,266072000,340937000,128305000,AL
2019-03-31,USD,436349000,466051000,29702000,248691000,145242000,29702000,None,291107000,None,-97760000,97760000,97760000,27479000,None,159471000,159471000,174944000,36850000,97760000,138094000,138094000,272704000,342955000,138094000,AL
2018-12-31,USD,449981000,449981000,179723000,153548000,449981000,26175000,None,277953000,None,-93917000,None,93917000,-734150000,None,153548000,153548000,172028000,33629000,93917000,172028000,138399000,265945000,180503000,138399000,AL
2018-09-30,USD,1179459000,450698000,26377000,149703000,908143000,26377000,None,271316000,None,-90388000,None,90388000,873461000,None,149703000,149703000,179382000,32808000,90388000,146574000,146574000,269770000,337284000,146574000,AL
2018-06-30,USD,1081852000,397814000,21458000,142600000,831447000,21458000,None,250405000,None,-81462000,None,81462000,791293000,None,142600000,142600000,147409000,32198000,81462000,115211000,115211000,228871000,298019000,115211000,AL
2018-03-31,USD,901240000,381209000,159493000,136134000,661350000,23359000,None,239890000,None,-76965000,None,76965000,759836000,None,136134000,136134000,141319000,30668000,76965000,110651000,110651000,218284000,285475000,110651000,AL
2017-12-31,USD,398471000,398471000,156046000,130400000,398471000,25646000,None,232807000,None,-71392000,None,71392000,409769000,None,130400000,130400000,165664000,-305438000,71392000,165664000,471102000,237056000,172730000,471102000,AL
2017-09-30,USD,357503000,376765000,19262000,127553000,134857000,19262000,None,222646000,None,-70473000,None,70473000,359487000,None,127553000,127553000,154119000,54931000,70473000,99188000,99188000,224592000,288631000,99188000,AL
2017-06-30,USD,357114000,380957000,23843000,126490000,132026000,23843000,None,225088000,None,-69451000,None,69451000,358114000,None,126490000,126490000,155869000,54944000,69451000,100925000,100925000,225320000,288796000,100925000,AL
2017-03-31,USD,213706000,360187000,146481000,123909000,-12603000,22572000,None,226309000,None,-76055000,None,76055000,354191000,None,123909000,123909000,133878000,48941000,76055000,84937000,84937000,209933000,266779000,84937000,AL
2016-12-31,USD,370487000,370487000,141784000,118720000,370487000,23064000,None,221084000,None,-74701000,None,74701000,367434000,None,118720000,118720000,149403000,52415000,74701000,149403000,149403000,224104000,157715000,96988000,AL
2016-09-30,USD,335227000,355101000,19874000,113251000,124699000,19874000,None,210528000,None,-72801000,None,72801000,340864000,None,113251000,113251000,144573000,51297000,72801000,93276000,93276000,217374000,265905000,93276000,AL
2016-06-30,USD,329486000,350139000,20653000,112136000,121618000,20653000,None,207868000,None,-70578000,None,70578000,327313000,None,112136000,112136000,142271000,50468000,70578000,91803000,91803000,212849000,261795000,91803000,AL
2016-03-31,USD,215351000,343328000,127977000,108575000,16014000,19402000,None,199337000,None,-68121000,None,68121000,338177000,None,108575000,108575000,143991000,51133000,68121000,92858000,92858000,212112000,259727000,92858000,AL
2015-12-31,USD,326697000,326697000,127111000,106300000,326697000,20811000,None,201469000,None,-69708000,None,69708000,319100000,None,106300000,106300000,125228000,44329000,69708000,124703000,124703000,194936000,132428000,80899000,AL
2015-09-30,USD,293803000,313126000,19323000,102046000,100264000,19323000,None,193539000,None,-67522000,None,67522000,304264000,None,102046000,102046000,119587000,42545000,67522000,77042000,77042000,187109000,229052000,77042000,AL
2015-06-30,USD,286973000,304702000,17729000,98402000,100435000,17729000,None,186538000,None,-65829000,None,65829000,286761000,None,98402000,98402000,118164000,42046000,65829000,76118000,76118000,183993000,224247000,76118000,AL
