fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,13447000,21309000,7862000,7862000,-8562000,13425000,None,22009000,107000,-1417000,107000,182000,None,38000,None,1095000,-9941000,-817000,1524000,-9124000,-9124000,-8562000,-8664000,-9124000,OPRX
2024-06-30,USD,11704000,18812000,7108000,7108000,-3749000,14380000,71000,15453000,None,-1422000,106000,-1181000,None,None,None,1073000,-5096000,-1088000,1528000,-4008000,-4008000,-3749000,-5204000,-4008000,OPRX
2024-03-31,USD,12204000,19690000,7486000,8553000,-5029000,16166000,71000,17233000,None,-1526000,20000,1546000,None,None,None,1067000,-6555000,344000,182000,-6899000,-6899000,-5009000,-3942000,-6900000,OPRX
2023-12-31,USD,17841306,28368946,10527640,10527640,-10903173,5916567,None,28744479,117689,-1336156,117608,None,None,-1574080,None,1006228,-11739328,None,None,-4141406,-4141406,-10903173,-9896945,-4141406,OPRX
2023-09-30,USD,9800000,16331000,6531000,6531183,-3553000,12887083,None,13353000,688000,688190,688190,None,None,688190,None,467000,-2865298,3,None,-2865298,-2865298,-3553488,-3086782,-2865000,OPRX
2023-06-30,USD,7825000,13818000,5993000,5993145,-4849000,12242128,None,12674000,None,720419,720419,None,None,720419,None,465000,-4128000,33000,None,-4161449,0,-4881868,-4417107,-4161000,OPRX
2023-03-31,USD,7433000,13003000,5570000,5569621,-7063000,14032542,48000,14496000,None,665472,665472,665472000,None,665472,None,464000,-6365000,33000,None,-6397714,0,-7063186,-6599253,-6398000,OPRX
2022-12-31,USD,12454428,19654457,7200029,7200029,-864348,-2883591,None,13318776,None,538512,538512,538512,None,538512,None,456545,-325836,-538512,None,-2727836,-13840440,-864348,-407803,-325836,OPRX
2022-09-30,USD,9420771,15085504,5664733,5664733,-3756759,12661703,None,13177530,None,289967,289967,289967,None,289967,None,515828,-3466792,-289967,None,-3466792,0,-3756759,-3240931,-3466792,OPRX
2022-06-30,USD,8989949,13978665,4988716,4988716,-3908530,12320362,None,12898479,None,23816,23816,23816,None,23816,None,578117,-3884714,-23816,None,-3884714,0,-3908530,-3330413,-3884714,OPRX
2022-03-31,USD,8101672,13731530,5629858,5629858,-3761101,11391233,None,11862773,None,3,3,3,None,3,None,471540,-3761098,-3,None,-3761098,-3761098,-3761101,-3289561,-3761098,OPRX
2021-12-31,USD,12391813,20312797,7920984,7920984,621080,18911453,None,11770733,2382,2382,2382,2382,None,2382,None,385152,623462,16979104151,None,702462,623462,621080,1127361,623462,OPRX
