fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,-6148000,764000,6912000,None,-13840000,6314000,8290000,14604000,None,None,None,None,764000,None,None,598000,None,None,None,-13880000,-13855000,-13840000,-13242000,-13880000,OCGN
2024-09-30,USD,-5144000,1136000,6280000,None,-13252000,6280000,8108000,14388000,None,None,None,None,1136000,None,None,613000,None,None,None,-12970000,-12975000,-13252000,-12639000,-12970000,OCGN
2024-06-30,USD,-6547000,1141000,7688000,None,-15449000,7688000,8902000,16590000,None,None,None,None,1141000,None,None,578000,None,None,None,-15280000,-15277000,-15449000,-14871000,-15280000,OCGN
2024-03-31,USD,-5569000,1014000,6583000,None,-12216000,6404000,6826000,13230000,None,None,None,None,1014000,None,None,179000,None,None,None,-11924000,-11919000,-12216000,-12037000,-11924000,OCGN
2023-12-31,USD,702000,1409000,5334000,None,-11525000,5155000,9504000,12934000,None,None,None,None,6036000,None,None,179000,None,None,None,-9493000,-10977000,-11525000,-11346000,-10992000,OCGN
2023-09-30,USD,-9082000,3699000,9082000,None,-12431000,9082000,6342000,16130000,None,None,None,None,0,None,None,177000,None,None,None,-14162000,-11712000,-15424000,-15247000,-11717000,OCGN
2023-06-30,USD,-9564000,485000,9564000,None,-23540000,9564000,14169000,24025000,None,None,None,None,485000,None,None,174000,None,None,None,-22925000,-23068000,-23733000,-23559000,-23065000,OCGN
2023-03-31,USD,-8367000,443000,8367000,None,-18035000,8193000,9558000,18478000,None,None,None,None,443000,None,None,174000,None,None,None,-16498000,-17327000,-17751000,-17577000,-17326000,OCGN
2022-12-31,USD,-6630000,879000,6630000,None,-24150000,6937000,17213000,24150000,None,None,None,None,0,None,None,173000,-22000000,0,0,-21939000,-21943000,-24150000,-23182000,-22000000,OCGN
2022-09-30,USD,-7497000,466000,7497000,None,-25110000,7497000,15622000,25576000,None,None,None,None,0,None,None,141000,-21922000,0,0,-21922000,-23893000,-23119000,-22978000,-23913000,OCGN
2022-06-30,USD,-10558000,None,10558000,None,-19565000,10558000,9007000,19565000,None,None,None,None,None,None,None,90000,None,None,None,-19471000,-19461000,-19565000,-19475000,-19471000,OCGN
2022-03-31,USD,-10195000,None,10195000,76000,-18034000,10119000,7915000,18034000,None,None,None,None,None,15000,None,76000,None,None,None,-18019000,-18019000,-18034000,-17958000,-18019000,OCGN
2021-12-31,USD,-7099000,0,7099000,None,-14572000,7470000,7102000,14572000,None,-20000,None,20000,0,26000,49000,None,-14616000,0,20000,-14533000,-14581000,-14596000,None,-14616000,OCGN
2021-09-30,USD,-4608000,0,4608000,None,-10789000,4508000,6281000,10789000,5000,-19000,None,19000,0,-4000,100000,58000,-10807000,-52000,19000,-10755000,-10755000,-10788000,-10730000,-10755000,OCGN
2021-06-30,USD,-6957000,0,6957000,None,-25610000,6757000,18853000,25610000,10000,-20000,None,20000,None,-332000,49000,None,None,None,20000,-25952000,-25952000,-25610000,None,-25952000,OCGN
2021-03-31,USD,-4505000,0,4485000,44000,-7057000,4185000,2872000,7057000,0,-20000,None,20000,None,-20000,44000,None,None,None,20000,-7077000,-7077000,-7057000,None,-7077000,OCGN
2020-12-31,USD,4786348,0,-4786348,None,-3808000,2213652,1593718,3808000,471,-166162,-162,166000,0,184000,0,None,-3790000,0,166162,3109688,-3790000,-3624000,None,-3790000,OCGN
2020-09-30,USD,-8704598,0,8704598,None,-10182000,1704598,8477382,10182000,42,-291909,91,292000,0,0,19800,None,-10474000,0,291909,-10473847,-10474000,-10182000,None,-10474000,OCGN
2020-06-30,USD,-1736396,43000,1779016,None,-3366000,1779016,1629869,3409000,433,-248143,-143,248000,None,0,20000,None,None,None,248143,-3613975,-3614000,-3366000,None,-3614000,OCGN
2020-03-31,USD,-2291533,0,2276784,None,-3929000,2276784,1652318,3929000,119,-14749,251,15000,None,-87,18000,None,None,None,14749,-3943819,-3944000,-3929000,None,-3944000,OCGN
2019-12-31,USD,-2537341,0,2522677,None,-4279623,2532250,1746992,4279623,107,-14664,164,14828,None,-32507,65374,None,None,None,14664,57182067,12382148,-4279623,None,12424697,OCGN
2019-09-30,USD,-2207682,0,1411541,None,-2713811,1408350,1305461,2713811,136,-796141,None,796141,None,-751261,15367,3191,None,None,796141,-22773281,-22773281,-2713811,None,-22773281,OCGN
2019-06-30,USD,-2614000,0,2614000,None,-2328524,2614000,446000,2328524,377,-261562,None,261562,100000,184,4655,None,None,0,261562,-3236000,-3538979,-2328524,None,-3538810,OCGN
2019-03-31,USD,-7368000,0,7368000,None,-4841042,2929000,3793022,4841042,594,-695469,None,695469,0,-416,14604,None,None,None,695469,-9415000,-6312888,-4841042,None,-6312606,OCGN
2018-12-31,USD,-4875000,1540000,6415000,None,-5689474,2145000,2915925,5689474,1820,-715280,None,715280,1540000,-10015,14570,None,None,7400000,-4575350,-8218000,-5956725,-5689474,None,-5956785,OCGN
2018-09-30,USD,-2426000,None,2426000,None,-2404451,2426000,1561286,2404451,3762,-1001545,None,1001545,0,7755,100000,None,None,0,1001545,10785000,-1932740,-2404451,None,-1932607,OCGN
2018-06-30,USD,-2826000,None,2826000,None,-7284000,2826000,4458000,7284000,None,None,None,None,0,-26000,200000,None,None,0,None,-3777000,-3777000,-7284000,None,-5291246,OCGN
2018-03-31,USD,-2807000,0,2807000,None,-6093000,2807000,3286000,6093000,None,None,None,None,0,-24000,172000,None,None,None,None,-14833000,-14833000,-6093000,None,-5039026,OCGN
2017-12-31,USD,-2667000,0,2667000,None,-6033000,2667000,3366000,6033000,None,None,None,None,0,26000,356000,None,None,1000000,None,-7797000,-7797000,-6033000,None,-6796000,OCGN
2017-09-30,USD,-2225000,0,2225000,None,-5713000,2225000,3488000,5713000,None,None,None,None,0,-52000,400000,None,None,None,None,-5995000,-5994000,-5713000,None,-5995000,OCGN
2017-06-30,USD,-2166000,0,2166000,None,-6374000,2166000,4208000,6374000,None,None,None,None,0,-73000,400000,None,None,None,None,-6542000,-6538000,-6374000,None,-6542000,OCGN
2017-03-31,USD,-2326000,0,2326000,None,-6830000,2326000,4504000,6830000,None,None,None,None,None,-17000,394000,None,None,None,None,-7081000,-7087000,-6830000,None,-7081000,OCGN
2016-12-31,USD,-2594000,0,2589000,None,-7906000,2389000,5317000,7906000,None,-5000,None,5000,None,50000,406000,None,None,None,5000,-137000,-137000,-7906000,None,9063000,OCGN
2016-09-30,USD,-1788000,0,1768000,None,-6648000,1768000,4880000,6648000,None,-20000,None,20000,None,-130000,404000,None,None,None,20000,-9315000,-9315000,-6648000,None,-9315000,OCGN
2016-06-30,USD,-2178000,0,2161000,None,-7955000,2161000,5794000,7955000,None,-17000,None,17000,None,-66000,432000,None,None,None,17000,-8038000,-8038000,-7955000,None,-8038000,OCGN
2016-03-31,USD,-2231000,0,2212000,None,-7798000,2212000,5586000,7798000,None,-19000,None,19000,None,-101000,430000,None,None,None,19000,-7918000,-7918000,-7798000,None,-7918000,OCGN
2015-12-31,USD,-2563000,None,2541000,None,-8314000,2231000,5773000,8314000,None,-22000,None,22000,None,-13000,432000,None,None,None,22000,3436000,3436000,-8314000,None,-8349000,OCGN
2015-09-30,USD,-2214000,None,2191000,None,-8039000,2191000,5848000,8039000,None,-23000,None,23000,None,-16000,414000,None,None,None,23000,-8078000,-8078000,-8039000,None,-8078000,OCGN
2015-06-30,USD,-1761000,None,1735000,None,-7593000,1735000,5858000,7593000,None,-26000,None,26000,None,-14000,397000,None,None,None,26000,-7633000,-7633000,-7593000,None,-7633000,OCGN
2015-03-31,USD,2171000,62000,-2109000,None,-7873000,-2109000,5764000,7873000,None,62000,124000,62000,None,-29000,371000,None,None,None,-62000,-7964000,-7964000,-7873000,None,-7964000,OCGN
2014-12-31,USD,None,None,None,None,-6539000,None,4757000,6539000,None,None,None,132000,None,19000,244000,None,None,None,None,None,None,-6539000,None,920000,OCGN
2014-09-30,USD,None,None,None,None,-14940000,None,13237000,14940000,None,None,None,19000,None,-1000,169000,None,None,None,None,None,None,-14940000,None,-11974000,OCGN
2014-06-30,USD,None,None,None,None,-6010000,None,4669000,6010000,None,None,None,None,None,-3000,160000,None,None,None,None,None,None,-6010000,None,-8302000,OCGN
2014-03-31,USD,None,None,None,None,-5173000,None,-3374000,-5173000,None,None,None,None,None,-2000,153000,None,None,None,None,None,None,-5173000,None,-3437000,OCGN
