fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,32183000,107649000,120564000,75466000,-20239000,44860000,7562000,52422000,1033000,986000,1033000,9000,107649000,326000,4675000,128000,-18927000,-3637000,47000,-15290000,-20197000,-20239000,-18790000,-15290000,JOUT
2024-09-30,USD,24873000,105874000,11173000,81001000,-42809000,48865000,7644000,67682000,1666000,1629000,1666000,9000,105874000,1500000,4721000,19357000,-39680000,-5414000,37000,-34266000,-31985000,-42809000,-20314000,-34266000,JOUT
2024-06-30,USD,61822000,172472000,165694000,110650000,-506000,55044000,7284000,62328000,1123000,1086000,1123000,-52000,172472000,327000,4766000,84000,907000,-715000,37000,1622000,1203000,-506000,939000,1622000,JOUT
2024-03-31,USD,61431000,175816000,167980000,114425000,-253000,53555000,8129000,61684000,857000,-40000,857000,40000,175856000,2448000,4837000,85000,3012000,856000,40000,2156000,4525000,3052000,3137000,2156000,JOUT
2023-12-31,USD,52854000,138606000,130615000,85790000,46000,44743000,8065000,52808000,1198000,-38000,1198000,38000,138644000,4693000,4945000,82000,5899000,1944000,38000,3955000,7123000,5937000,6019000,3955000,JOUT
2023-09-30,USD,28386000,96345000,127458000,67959000,-22565000,43414000,7537000,50951000,1737000,-38000,1699000,38000,96345000,-1246000,4400000,16085000,-22112000,-6105000,38000,-16007000,-17665000,-22074000,-5989000,-16007000,JOUT
2023-06-30,USD,77587000,187008000,161602000,109460000,17443000,52142000,8002000,60144000,1244000,-39000,1244000,39000,187047000,1174000,3908000,78000,19822000,5021000,39000,14801000,15702000,19861000,19939000,14801000,JOUT
2023-03-31,USD,75335000,202077000,182385000,126780000,11390000,55605000,8340000,63945000,735000,-38000,697000,38000,202115000,7861000,4000000,66000,19948000,5087000,38000,14861000,15376000,19986000,20052000,14861000,JOUT
2022-12-31,USD,62779000,178300000,165406000,115558000,5472000,49782000,7525000,57307000,827000,-37000,827000,37000,178337000,1904000,3697000,66000,8166000,2287000,37000,5879000,8824000,8203000,8269000,5879000,JOUT
2022-09-30,USD,68607000,196389000,189633000,127782000,13322000,47812000,7473000,55285000,468000,-36000,432000,36000,196389000,-1909000,3734000,14039000,11845000,2192000,36000,9653000,5887000,11881000,25920000,9653000,JOUT
2022-06-30,USD,73509000,203819000,173406000,130310000,23799000,43096000,6614000,49710000,144000,-30000,144000,30000,203819000,-4669000,3454000,66000,19244000,5162000,30000,14082000,11305000,19274000,19340000,14082000,JOUT
