fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,None,106835000,302196000,195361000,195361000,52846000,19398000,None,53989000,None,None,None,None,None,None,None,74662000,48078000,32997000,None,None,None,62308000,136970000,11344000,FSM
2024-09-30,USD,86931000,274921000,187990000,187990000,72650000,16042000,None,14281000,None,-6278000,1365000,7257000,None,None,None,59873000,69534000,15116000,None,54418000,None,76791000,136664000,50511000,FSM
2024-06-30,USD,79989500,262313890,182324390,182324390,55415000,22415000,None,24517000,None,-5711000,773000,6301000,None,None,None,57251000,51032000,7692000,None,43340000,None,57333000,114584000,40629000,FSM
2024-03-31,USD,69909000,224949000,155040000,155040000,51250000,18230000,None,173699000,None,-6218000,850000,6890000,None,None,None,None,43565000,None,None,29067000,None,None,None,26250000,FSM
2023-12-31,USD,68222882,224030765,155807883,155807883,50481489,18230000,None,17741393,None,-4547000,None,6890000,None,None,None,51083785,43370395,14433237,None,-89839000,None,49353546,100437331,26250000,FSM
2023-09-30,USD,65878000,243055000,177177000,177177000,45381000,14631000,None,14631000,None,-8157000,970000,8157000,None,None,None,-39586,37458000,6575000,None,30883000,None,115093586,115054000,27466000,FSM
2023-06-30,USD,65878000,243055000,177177000,177177000,45381000,14631000,None,14631000,None,-3459000,742000,8157000,None,None,None,65138202,37458000,6575000,None,3472000,None,49915798,115054000,27466000,FSM
2023-03-31,USD,40428000,175653000,135225000,135225000,23866000,14946000,None,14990000,None,-2639000,658000,2639000,None,None,None,41584,19801000,7944000,None,11857000,None,69631416,69673000,10879000,FSM
2022-12-31,USD,26040000,164723000,138683000,138683000,12207000,16676000,None,16918000,None,-3111000,None,4769000,None,None,None,54880,-175764000,-15330000,None,-160434000,None,56651120,56706000,-160434000,FSM
2022-09-30,USD,24711000,166568000,141857000,141857000,11449000,13038000,None,13038000,None,-2438000,None,2438000,None,None,None,27081,1628000,5754000,None,-4126000,None,58283919,58311000,-4126000,FSM
2022-06-30,USD,32544000,167871000,135327000,135327000,13147000,14820000,None,15301000,None,-3727000,None,3727000,None,None,None,86065,15273000,13594000,None,1679000,None,59083935,59170000,1679000,FSM
2022-03-31,USD,63502000,182329000,118827000,118827000,40712000,16922000,None,17696000,None,-2781000,None,2781000,None,None,None,43599000,33755000,6779000,None,26976000,None,40712000,84311000,26066000,FSM
2021-12-31,USD,58348000,198936000,140588000,140588000,38869000,16447000,None,17740000,None,-3723000,860000,4515000,None,None,None,71391,30182000,13578000,None,16604000,None,85607609,85679000,15746000,FSM
2021-09-30,USD,47348000,162569000,115221000,115221000,21773000,11176000,None,11372000,None,-3967000,998000,4138000,None,None,None,54000,9085000,8874000,None,211000,None,70774000,70828000,-453000,FSM
2021-06-30,USD,48470000,120526000,72056000,72056000,35865000,9161000,None,9357000,None,-2148000,278000,2426000,None,None,None,21515000,28229000,12047000,None,16182000,None,38253000,59768000,16182000,FSM
2021-03-31,USD,48470000,120526000,72056000,72056000,35865000,9161000,None,9357000,None,-1650000,93000,2426000,None,None,None,55806,28229000,12047000,None,26402000,None,59712194,59768000,16182000,FSM
2020-12-31,USD,46929000,103504000,56575000,56575000,28199000,12138000,None,12008000,None,-888000,935000,982000,None,None,None,55131,27736000,9119000,None,18617000,None,48744869,48800000,18617000,FSM
2020-09-30,USD,42051000,83437000,41386000,41386000,28490000,8950000,None,9026000,None,-420000,94000,323000,None,None,None,52750,28070000,14981000,None,13089000,None,43907250,43960000,13089000,FSM
2020-06-30,USD,13777000,44484000,30707000,30707000,-1290000,10379000,None,10382000,None,-349000,2100000,301000,None,None,None,51116,549000,6204000,None,-5655000,None,12281884,12333000,-5655000,FSM
2020-03-31,USD,7464000,47541000,40077000,40077000,1839000,3619000,None,4001000,None,-357000,987000,505000,None,None,None,11640000,2600000,7098000,None,-4498000,None,3567000,15207000,-4498000,FSM
2019-12-31,USD,23445000,68983000,45538000,45538000,9029000,9385000,None,9914000,None,0,11240000,113000,None,None,None,46467,20053000,1069000,None,18984000,None,25191533,25238000,18984000,FSM
2019-09-30,USD,16671000,61305000,44634000,44634000,-1459000,6936000,None,8331000,None,-60000,160000,251000,None,None,None,44646,-1519000,6191000,None,-7710000,None,20570354,20615000,-7710000,FSM
2019-06-30,USD,22978000,67908000,44930000,44930000,15711000,6963000,None,7408000,None,-107000,501000,440000,None,None,None,40963,15942000,5663000,None,10279000,None,28125037,28166000,10279000,FSM
