fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,261027000,341521000,80494000,80494000,89746000,35693000,None,109010000,6990000,-21040000,6428000,1378000,341521000,-1680000,None,40116000,65703000,18619000,27468000,48407000,44516000,89746000,107197000,47084000,PLNT
2024-09-30,USD,246545000,292246000,45701000,45701000,81251000,32647000,None,104261000,6163000,-20993000,5610000,1350000,292246000,-558000,None,41033000,58532000,16523000,26603000,43177000,43325000,81251000,100915000,42009000,PLNT
2024-06-30,USD,249007000,300941000,51934000,182015000,87379000,31613000,None,71430000,6153000,-18917000,5616000,-18799000,300941000,1043000,None,39817000,67617000,18977000,24533000,50528000,47979000,87379000,88635000,48640000,PLNT
2024-03-31,USD,206724000,225717000,18993000,152518000,65822000,29193000,None,69440000,5989000,-21433000,5461000,21433000,247150000,647000,None,39380000,48633000,14324000,21433000,36173000,33702000,70066000,109446000,34309000,PLNT
2023-12-31,USD,205816000,263281000,57465000,179831000,71356000,31225000,None,70384000,5978000,-21805000,5402000,21805000,285086000,2881000,None,39159000,54997000,19657000,21805000,38177000,36196000,76802000,115961000,35340000,PLNT
2023-09-30,USD,202096000,255847000,53751000,134489000,72351000,33290000,None,70767000,4756000,-21704000,4245000,21704000,277551000,148000,None,37477000,52608000,13474000,21704000,41566000,38783000,74312000,111789000,39134000,PLNT
2023-06-30,USD,205538000,264995000,59457000,136223000,77002000,32646000,None,69413000,4659000,-21468000,4163000,21468000,286463000,370000,None,36767000,56949000,15814000,21468000,44253000,41169000,78417000,115184000,41135000,PLNT
2023-03-31,USD,182524000,201878000,19354000,102356000,52156000,27767000,None,63872000,4414000,-21599000,3931000,21599000,222225000,113000,None,36010000,32272000,9567000,21599000,25034000,22786000,53871000,89881000,22705000,PLNT
2022-12-31,USD,-50449000,262190000,73764000,147068000,64395000,28677000,None,62071000,3246000,-22101000,2761000,22101000,281268000,5983000,None,33595000,48256000,14573000,22101000,36465000,33861000,70357000,103952000,33683000,PLNT
2022-09-30,USD,175259000,223790000,48531000,123432000,61934000,27148000,None,59720000,2038000,-21917000,1561000,21917000,244386000,4762000,None,32572000,42574000,15661000,21917000,30679000,26397000,64491000,97063000,26913000,PLNT
2022-06-30,USD,171283000,203827000,32544000,107795000,55092000,28202000,None,60374000,937000,-21979000,474000,21979000,224442000,148000,None,32172000,30912000,8570000,21979000,25165000,22135000,52891000,85063000,22342000,PLNT
2022-03-31,USD,140376000,162737000,22361000,84443000,48657000,30826000,None,56526000,660000,-22631000,209000,22631000,185093000,4090000,None,25683000,28175000,11711000,24214000,18614000,16549000,50806000,76489000,16464000,PLNT
2021-12-31,USD,-39836000,164918000,204754000,93616000,29190000,27292000,None,43279000,1634000,-20492000,233000,20492000,183640000,-11797000,None,16042000,-3589000,-9329000,20492000,6463000,5740000,16903000,32945000,5740000,PLNT
2021-09-30,USD,108358000,135455000,27097000,70434000,44547000,22969000,None,39217000,233000,-20350000,233000,20350000,154255000,677000,None,16248000,23918000,6475000,20350000,18632000,17399000,44268000,60516000,17443000,PLNT
2021-06-30,USD,99216000,117713000,18497000,60456000,40252000,21789000,None,36825000,195000,-20125000,195000,20125000,137251000,-147000,None,15036000,19169000,5159000,20125000,15016000,14028000,39294000,54330000,14010000,PLNT
2021-03-31,USD,84201000,92186000,7985000,46645000,29406000,22490000,None,37943000,217000,-20244000,217000,20244000,111877000,165000,None,15474000,8935000,3354000,20244000,6190000,5592000,29179000,44653000,5581000,PLNT
2020-12-31,USD,133771000,133771000,147747000,65933000,32172000,17442000,None,35454000,302000,-20723000,302000,20723000,133771000,5687000,None,14396000,16446000,7756000,20723000,32172000,8755000,37169000,51565000,8690000,PLNT
2020-09-30,USD,69619000,84921000,15302000,56830000,16042000,18295000,None,31931000,349000,-20686000,349000,20686000,105383000,-24000,None,13636000,-4146000,-1035000,20686000,-3284000,-3092000,16540000,30176000,-3111000,PLNT
2020-06-30,USD,11289000,19767000,8478000,34037000,-22722000,15896000,None,28904000,359000,-20467000,359000,20467000,40234000,-73000,None,13008000,-40095000,-10918000,20467000,-31985000,-28928000,-19628000,-6620000,-29177000,PLNT
2020-03-31,USD,85738000,107584000,21846000,63208000,34267000,16953000,None,29719000,1927000,-20240000,1927000,20240000,127231000,-687000,None,12792000,13491000,4884000,20240000,10383000,7998000,33731000,46523000,8607000,PLNT
2019-12-31,USD,191510000,191510000,59378000,95290000,61571000,20874000,None,32725000,1468000,-16660000,1468000,16660000,191510000,-1283000,None,12030000,40505000,10840000,16660000,61571000,29779000,57165000,69195000,29665000,PLNT
2019-09-30,USD,107202000,153396000,46194000,81141000,53061000,20928000,None,32760000,1808000,-14807000,1808000,14807000,166815000,-61000,None,11832000,36086000,10309000,14807000,29692000,25715000,50893000,62725000,25777000,PLNT
2019-06-30,USD,115675000,170066000,54391000,87076000,65266000,18864000,None,29441000,1979000,-14636000,1979000,14636000,181661000,-1444000,None,10577000,46182000,11338000,14636000,39827000,34947000,60818000,71395000,34844000,PLNT
2019-03-31,USD,100105000,134591000,34486000,67203000,53185000,18154000,None,28284000,1798000,-14749000,12951000,14749000,148817000,-3318000,None,9907000,32686000,5277000,14749000,31639000,27463000,47435000,57342000,27409000,PLNT
2018-12-31,USD,174359000,174359000,62532000,92005000,52742000,20380000,None,29624000,2201000,-15021000,None,15021000,174359000,-5837000,None,9313000,30103000,5307000,15021000,52742000,24633000,45124000,54437000,24796000,PLNT
2018-09-30,USD,84245000,121116000,36871000,66999000,43573000,17233000,None,26096000,2025000,-17909000,None,17909000,136656000,-27000,None,8863000,24661000,7190000,17909000,20472000,18111000,42570000,51433000,17471000,PLNT
2018-06-30,USD,105381000,142125000,36744000,65949000,48811000,17210000,None,25829000,418000,-9046000,None,9046000,1575000,-502000,None,8619000,35137000,9263000,9046000,30418000,25858000,44183000,52802000,25874000,PLNT
2018-03-31,USD,95688000,122188000,26500000,55317000,38918000,17623000,None,26724000,37000,-484000,8287000,8771000,1339000,192000,None,8465000,26763000,6883000,484000,23493000,20159000,35534000,43999000,19880000,PLNT
