fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,25996000,45184000,48376000,19188000,-13319000,23023000,10127000,39315000,1500000,None,None,0,45184000,10710000,500000,1312000,-2427000,18000,0,-2627000,-1984000,-2427000,-1297000,-2445000,BLND
2024-06-30,USD,21678000,40480000,40903000,18802000,-13339000,21894000,12916000,35017000,1500000,-1648000,None,1648000,40480000,-4411000,500000,1653000,-19384000,23000,1648000,-19421000,-19449000,-17736000,-16097000,-19407000,BLND
2024-03-31,USD,18141000,29848000,41939000,16806000,-21175000,24150000,14183000,39316000,1200000,-5099000,None,5099000,34947000,5653000,600000,1425000,-20626000,42000,5099000,-20663000,-20763000,-15527000,-14097000,-20668000,BLND
2023-12-31,USD,19726000,25049000,43554000,16378000,-21867000,26482000,14417000,41593000,2600000,-7085000,None,7085000,32134000,-1498000,500000,1454000,-30359000,-74000,11055000,-30376000,-29442000,-23274000,-21911000,-30285000,BLND
2023-09-30,USD,22063000,32381000,57963000,18528000,-36198000,30313000,18826000,58261000,2700000,-8210000,None,8210000,40591000,2632000,600000,1435000,-41716000,44000,8210000,-41820000,-41473000,-33506000,-23009000,-41760000,BLND
2023-06-30,USD,23493000,34868000,57396000,19322000,-36721000,35774000,22091000,60214000,3200000,-7947000,None,7947000,42815000,3232000,600000,122085,-41178000,53000,7947000,-41489000,-42015000,-33231000,-29705000,-41231000,BLND
2023-03-31,USD,15853000,29767000,72532000,21483000,-61436000,38249000,26257000,77289000,2900000,-7569000,None,7569000,37336000,2882000,600000,4318000,-65346000,71000,7569000,-66194000,-64614000,-57777000,-44335000,-65417000,BLND
2022-12-31,USD,14407000,35437000,84694000,28378000,-75157000,53357000,33248000,89564000,1700000,-7348000,None,7348000,42785000,1538000,600000,0,-80093000,476000,7348000,-81443000,-79117000,-72745000,-72745000,-80569000,BLND
2022-09-30,USD,21110000,49195000,150994000,34243000,-129856000,52658000,34240000,150966000,300000,-6158000,None,6158000,55353000,3281000,600000,300000,-126114000,14000,6158000,-132747000,-125238000,-119956000,-119656000,-126128000,BLND
2022-06-30,USD,25265000,59813000,501387000,40274000,-471416000,58910000,35500000,496681000,300000,-5726000,None,5726000,65539000,6000,600000,4000000,-441305000,66000,5726000,-477202000,-441796000,-435579000,-431579000,-441371000,BLND
2022-03-31,USD,28869000,65966000,106198000,42655000,-69748000,59443000,35106000,98617000,200000,-5558000,None,5558000,71524000,91000,500000,4100000,-74901000,-2797000,5558000,-72418000,-73921000,-69343000,-65243000,-72104000,BLND
2021-12-31,USD,34945000,75326000,112143000,46045000,-59865000,62298000,28740000,94810000,None,-5664000,None,5664000,80990000,110000,100000,3800000,-65595000,6092000,5664000,-71511000,-72407000,-59931000,-56131000,-71687000,BLND
2021-09-30,USD,40327000,83953000,134522000,49241000,-70536000,80981000,25518000,110863000,None,-5615000,None,5615000,89568000,121000,700000,4300000,-76625000,300000,5615000,-76330000,-77017000,-71010000,-66710000,-76925000,BLND
2021-06-30,USD,19702000,32062000,51412000,12360000,-39634000,38452000,20884000,59336000,None,0,None,0,32062000,112000,300000,600000,-39522000,-45288000,0,5766000,5760000,-39522000,-38922000,5766000,BLND
2021-03-31,USD,21015000,31875000,10860000,10860000,-27207000,15283000,17074000,48222000,None,None,None,0,None,150000,300000,823000,-27057000,10000,None,-27067000,-27052000,-27057000,-26384000,-27067000,BLND
2020-12-31,USD,21845000,30629000,8784000,8784000,-16051000,8452000,15187000,37896000,None,None,None,0,None,73000,300000,-922000,-15978000,6000,None,-15984000,-16009000,-15978000,-16678000,-15984000,BLND
2020-09-30,USD,18395000,27877000,9482000,9482000,-15349000,7748000,13820000,33744000,None,None,None,0,None,148000,300000,1341000,-15201000,7000,None,-15208000,-15284000,-15201000,-13860000,-15208000,BLND
2020-06-30,USD,13255000,21920000,8665000,8665000,-20807000,7830000,14675000,34062000,None,None,None,239000,None,239000,200000,2368000,-20568000,6000,None,-20574000,None,-20807000,-18439000,-20574000,BLND
