fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,169654000,468461000,298807000,298807000,38972000,130682000,None,130682000,None,-18745000,None,18745000,468461000,None,None,None,20169000,2103000,None,18124000,11436000,38914000,38972000,18066000,HZO
2024-09-30,USD,193195000,563122000,369927000,369927000,26799000,166396000,None,166828000,None,-17927000,None,17927000,562690000,None,None,11399000,8092000,4093000,None,4779000,6550000,26019000,38198000,3999000,HZO
2024-06-30,USD,242099000,757720000,515621000,515621000,61027000,181072000,None,181072000,None,-18229000,None,18229000,757720000,None,None,11190000,42650000,11100000,18229000,31698000,31104000,60879000,72217000,31550000,HZO
2024-03-31,USD,190421000,582892000,392471000,392471000,21401000,169020000,None,169020000,None,-19374000,None,19374000,582892000,None,None,10965000,2165000,578000,19374000,1449000,227000,21539000,32366000,1587000,HZO
2023-12-31,USD,175481000,527274000,351793000,351793000,18999000,156482000,None,156482000,None,-18365000,None,18365000,527274000,None,None,10932000,719000,-211000,18365000,845000,3518000,19084000,29931000,930000,HZO
2023-09-30,USD,203715000,594595000,390880000,390880000,34316000,169399000,None,169045000,None,-15805000,15805000,15805000,594949000,None,None,10799000,18413000,3272000,15805000,15239000,13199000,34218000,34316000,15141000,HZO
2023-06-30,USD,243808000,721844000,478036000,478036000,74581000,169227000,None,169227000,None,-14798000,14798000,14798000,721844000,None,None,9419000,59916000,15455000,14798000,44283000,44648000,74714000,74581000,44416000,HZO
2023-03-31,USD,200909000,570340000,369431000,369431000,55405000,145504000,None,145504000,None,-13280000,13280000,13280000,570340000,None,None,8854000,42236000,12201000,13280000,29924000,31038000,55516000,55405000,30035000,HZO
2022-12-31,USD,186897000,507927000,321030000,321030000,36500000,150397000,None,150397000,None,-9484000,9484000,9484000,507927000,None,None,9118000,26690000,7029000,9484000,20016000,24506000,36174000,36500000,19690000,HZO
2022-09-30,USD,196767000,536764000,339997000,339997000,50919000,145848000,None,162588000,None,-984000,984000,984000,536724000,None,None,5166000,49935000,11575000,984000,38403000,36905000,50919000,50919000,38360000,HZO
2022-06-30,USD,236473000,688537000,452064000,452064000,95300000,141173000,None,141173000,None,-1008000,1008000,1008000,688537000,None,None,4948000,94279000,24100000,1008000,70179000,68681000,95287000,100248000,70179000,HZO
2022-03-31,USD,205315000,610106000,404791000,404791000,71783000,133532000,None,133532000,None,-654000,654000,654000,610106000,None,None,4808000,71129000,17622000,654000,53507000,53402000,71783000,71783000,53507000,HZO
2021-12-31,USD,167199000,472691000,305492000,305492000,47202000,119997000,None,119949000,None,-637000,637000,637000,472739000,None,None,4496000,46543000,10600000,637000,35943000,35547000,47180000,47202000,35943000,HZO
2021-09-30,USD,174552000,462310000,287758000,287758000,43698000,130854000,None,144754000,None,-666000,666000,666000,462310000,None,None,4027000,43041000,10215000,666000,32826000,32210000,43707000,43698000,32826000,HZO
2021-06-30,USD,204674000,666328000,461654000,461654000,80908000,123766000,None,123766000,None,-639000,639000,639000,666328000,None,None,4098000,80269000,20651000,639000,59569000,59777000,80908000,80908000,59618000,HZO
2021-03-31,USD,156806000,523095000,366289000,366289000,52870000,103936000,None,103936000,None,-1092000,1092000,1092000,523095000,None,None,3667000,51778000,12843000,1092000,38935000,38291000,52870000,52870000,38935000,HZO
2020-12-31,USD,123401000,411524000,288123000,288123000,31984000,91417000,None,91515000,None,-1268000,1268000,1268000,411426000,None,None,3814000,30716000,7116000,1268000,23600000,24520000,31984000,31984000,23600000,HZO
2020-09-30,USD,116466000,398762000,282296000,282296000,32752000,83714000,None,83714000,None,-785000,785000,785000,398762000,None,None,3318000,31967000,6384000,785000,25583000,26542000,32752000,32752000,25583000,HZO
2020-06-30,USD,123453000,498304000,374851000,374851000,48615000,74838000,None,74838000,None,-2133000,2133000,2133000,498304000,None,None,3304000,46527000,11600000,2133000,34927000,35310000,48660000,48615000,34927000,HZO
2020-03-31,USD,78776000,308475000,229699000,229699000,9716000,69060000,None,69060000,None,-3013000,3013000,3013000,308475000,None,None,3143000,6703000,1638000,3013000,5065000,4615000,9716000,9716000,5065000,HZO
2019-12-31,USD,80018000,304172000,224154000,224154000,15632000,64386000,None,64410000,None,-3344000,3344000,3344000,304148000,None,None,3007000,12259000,3200000,3344000,9059000,9665000,15603000,15632000,9059000,HZO
