fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,81722000,116071000,34349000,34349000,-432582000,68919000,33301000,514304000,None,-18129000,None,3832000,93138000,-5034000,None,8080000,-478678000,-138504000,22933000,-340174000,-336204000,-432582000,-452469000,-340174000,MSTR
2024-06-30,USD,80507000,111442000,30935000,30935000,-200274000,70380000,30311000,280781000,None,-15466000,None,3842000,111442000,694000,None,5667000,-215046000,-112487000,0,-102559000,-102940000,-200274000,-195929000,-102559000,MSTR
2024-03-31,USD,85231000,115246000,30015000,30015000,-203702000,68117000,29183000,288933000,None,-2557000,None,2557000,115246000,1696000,None,5160000,-213887000,-160769000,2557000,-53118000,-54843000,-203702000,-198956000,-53118000,MSTR
2023-12-31,USD,96263000,124484000,28221000,28221000,-42785000,69652000,30158000,139048000,None,-2209000,None,2209000,118884000,-5930000,None,15427000,-60644000,-149770000,2209000,89126000,93037000,-42785000,-33288000,89126000,MSTR
2023-09-30,USD,102801000,129462000,26661000,26661000,-25247000,64829000,29660000,128048000,None,-2199000,None,2199000,129462000,2419000,None,4862000,-33834000,109607000,0,-143441000,-145646000,-25247000,13475000,-143441000,MSTR
2023-06-30,USD,93279000,120400000,27121000,27121000,-26708000,66490000,29354000,119987000,None,-2190000,None,2190000,120400000,-250000,None,3230000,-38053000,-60296000,0,22243000,22156000,-26708000,-26708000,22243000,MSTR
2023-03-31,USD,93974000,121915000,27941000,27941000,-20307000,64012000,31358000,114281000,None,-2210000,None,2210000,166601000,-1443000,None,3431000,8006000,-453187000,-42476000,461193000,461931000,-20307000,592000,461193000,MSTR
2022-12-31,USD,105831000,132554000,26723000,26723000,-193717000,70301000,31617000,299548000,None,-2204000,None,2204000,138754000,-5829000,None,-5829000,-214383000,35286000,2204000,-249669000,-245291000,-193717000,-1916000,-249669000,MSTR
2022-09-30,USD,99975000,125360000,25385000,25385000,6058000,62692000,30498000,93917000,None,-2193000,None,2193000,125360000,4897000,None,2150000,-3118000,23961000,0,-27079000,-31593000,6058000,13832000,-27079000,MSTR
2022-06-30,USD,96869000,122073000,25204000,25204000,-918123000,65364000,31790000,1014992000,None,-2168000,None,2168000,122073000,5120000,None,2076000,-926190000,136108000,0,-1062298000,-1066411000,-918123000,6911000,-1062298000,MSTR
2022-03-31,USD,93600000,119277000,25677000,25677000,-169960000,59946000,33523000,263560000,None,-2129000,None,2129000,119277000,2225000,None,2691000,-178774000,-48023000,2129000,-130751000,-132760000,-169960000,172913000,-130751000,MSTR
2021-12-31,USD,110512000,134515000,24003000,24003000,-137467000,70517000,30875000,247979000,None,-11629000,None,29149000,137015000,656000,None,2719000,-148440000,-58463000,None,-89977000,-90739000,-137467000,155707000,-89977000,MSTR
2021-09-30,USD,105675000,127994000,22319000,22319000,-49661000,61960000,28211000,155336000,None,-2107000,None,2107000,127994000,1264000,None,2642000,-59120000,-22984000,2107000,-36136000,-37593000,-49661000,83311000,-36136000,MSTR
2021-06-30,USD,102313000,125351000,23038000,23038000,-414247000,63238000,28548000,516560000,None,-586000,None,586000,125351000,-897000,None,3215000,-419545000,-120198000,586000,-299347000,-298950000,-414247000,438516000,-299347000,MSTR
2021-03-31,USD,100353000,122902000,22549000,22549000,-183152000,59927000,29483000,283505000,None,-2391000,None,2391000,122902000,1264000,None,2782000,-184284000,-74264000,2391000,-110020000,-111856000,-181893000,207820000,-110020000,MSTR
2020-12-31,USD,110534000,131319000,20785000,20785000,390000,58733000,24955000,110144000,None,-1917000,1917000,1917000,131319000,-2506000,None,12200000,-4033000,-6694000,None,84034000,5676000,390000,53302000,2661000,MSTR
2020-09-30,USD,105672000,127408000,21736000,21736000,-20271000,55063000,26638000,125943000,None,209000,209000,209000,127408000,-2971000,None,3514000,-23033000,-8804000,None,-14229000,-11942000,-20271000,71727000,-14229000,MSTR
2020-06-30,USD,86595000,110584000,23989000,23989000,6328000,54400000,25867000,80267000,None,563000,563000,563000,110584000,-1995000,None,3072000,4896000,1509000,None,3387000,4398000,6328000,9400000,3387000,MSTR
2020-03-31,USD,86879000,111424000,24545000,24545000,-72000,60850000,26101000,86951000,None,1855000,1855000,1855000,111424000,434000,None,2756000,2217000,1560000,None,657000,110000,-72000,2684000,657000,MSTR
2019-12-31,USD,108895000,133531000,24636000,24636000,9628000,73280000,25987000,99267000,None,2389000,2389000,2389000,133531000,-2361000,None,5156000,9675000,-2492000,None,108895000,14190000,9628000,9628000,12167000,MSTR
2019-09-30,USD,95878000,119693000,23815000,23815000,4586000,63835000,27457000,91292000,None,2941000,2941000,2941000,119693000,1882000,None,3856000,9409000,-291000,None,9700000,7336000,4586000,8442000,9700000,MSTR
2019-06-30,USD,92387000,117737000,25350000,25350000,-4830000,69453000,27764000,97217000,None,3013000,3013000,3013000,117737000,29431000,None,4023000,27614000,7220000,None,20394000,21048000,-4830000,-807000,20394000,MSTR
2019-03-31,USD,89193000,115366000,26173000,26173000,-10386000,71364000,28215000,99579000,None,2566000,2566000,2566000,115366000,-596000,None,3664000,-8416000,-510000,None,-7906000,-7653000,-10386000,-6722000,-7906000,MSTR
2018-12-31,USD,106032000,131917000,25885000,25885000,-2157000,80161000,28028000,108189000,None,None,None,3157000,131917000,981000,None,218000,1982000,-1319000,None,106032000,1802000,-2157000,-2157000,3301000,MSTR
2018-09-30,USD,98763000,122152000,23389000,23389000,7220000,65714000,25829000,91543000,None,None,None,3441000,122152000,798000,None,-387000,11459000,-1240000,None,12699000,12092000,7220000,7220000,12699000,MSTR
2018-06-30,USD,95562000,120602000,25040000,25040000,-1797000,72277000,25082000,97359000,None,None,None,3223000,120602000,4461000,None,572000,5887000,1059000,None,4828000,936000,-1797000,-1225000,4828000,MSTR
2018-03-31,USD,97782000,122967000,25185000,25185000,715000,73507000,23560000,97067000,None,None,None,2034000,122967000,-1594000,None,3298000,1155000,-518000,None,1673000,3113000,715000,4013000,1673000,MSTR
2017-12-31,USD,111628000,138145000,24753000,24753000,17137000,73217000,21419000,94491000,None,None,None,1756000,136381000,-576000,None,2734000,18317000,43816000,None,109692000,-24624000,17137000,18756000,-25499000,MSTR
2017-09-30,USD,101621000,126010000,24389000,24389000,21174000,60888000,19360000,80447000,None,None,None,1449000,126010000,-1903000,None,2705000,20720000,2536000,None,17924000,19304000,21174000,23280000,18184000,MSTR
