fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,None,1411000000,7514000000,6103000000,6103000000,902000000,509000000,None,509000000,None,None,None,None,None,None,None,129000000,693000000,310000000,None,None,None,902000000,1031000000,337000000,WPP
2024-06-30,None,1040000000,7227000000,6187000000,6187000000,423000000,617000000,None,617000000,None,None,None,210000000,None,None,None,132000000,338000000,92000000,None,None,None,423000000,555000000,205000000,WPP
2024-03-31,None,520000000,3613500000,3093500000,3093500000,211500000,308500000,None,283000000,None,None,None,None,None,None,None,66000000,169000000,46000000,None,None,None,211500000,277500000,102500000,WPP
2023-12-31,None,1454800000,7623600000,6168800000,6168800000,224900000,1229900000,None,1229900000,None,None,None,158300000,None,None,None,138400000,142000000,94100000,None,None,None,214600000,353000000,-1600000,WPP
2023-09-30,None,727400000,3811800000,3084400000,3084400000,107300000,614950000,None,594849999,None,None,None,None,None,None,None,69200000,71000000,47050000,None,None,None,107300000,176500000,-800000,WPP
2023-06-30,GBP,1064000000,7221000000,6157000000,6157000000,306000000,758000000,None,758000000,None,None,101800000,230700000,None,None,None,127000000,204000000,55000000,None,None,None,306000000,433000000,112000000,WPP
2023-03-31,GBP,532100000,3610600000,3078500000,3078500000,153050000,379050000,None,365800000,None,None,None,None,None,None,None,64650000,102150000,27500000,None,None,None,153050000,217700000,56000000,WPP
2022-12-31,GBP,1491400000,7673400000,6182000000,6182000000,819500000,671900000,14500000,671900000,None,None,14200000,208600000,None,None,None,124500000,741200000,266899999,None,None,None,813600000,938100000,424800000,WPP
2022-09-30,GBP,745700000,3836700000,3091000000,3091000000,406800000,335950000,14500000,315750000,None,None,None,None,None,None,None,62250000,370600000,133449999,None,None,None,406800000,469050000,212400000,WPP
2022-06-30,GBP,1047200000,6755300000,5708100000,5708100000,668000000,254250000,None,379200000,None,None,44000000,None,None,None,None,254900000,482400000,117500000,None,None,None,668000000,922900000,257899999,WPP
2022-03-31,GBP,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,58750000,None,None,None,269350000,None,None,WPP
2021-12-31,GBP,1267200000,6668600000,5401400000,5401400000,671400000,521800000,None,None,None,None,110800000,None,None,None,None,None,556400000,61500000,None,None,None,370600000,None,385000000,WPP
2021-09-30,GBP,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,61500000,None,None,None,370600000,None,None,WPP
2021-06-30,GBP,936400000,6132500000,5196100000,5196100000,495300000,452800000,None,None,None,None,100900000,None,None,None,None,None,394400000,53550000,None,None,None,241800000,None,252700000,WPP
2021-03-31,GBP,618450000,3210050000,2591600000,2591600000,86050000,532400000,None,2591600000,None,None,None,75750000,None,None,None,151550000,-104600000,52650000,None,None,None,-190100000,-38550000,-167000000,WPP
2020-12-31,GBP,618450000,3210050000,2591600000,2591600000,86050000,532400000,None,2591600000,None,None,286600000,75750000,None,None,None,151550000,-104600000,52650000,None,None,None,-190100000,-38550000,-167000000,WPP
2020-09-30,GBP,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,52650000,None,None,None,86050000,None,None,WPP
2020-06-30,GBP,778000000,5582700000,4804700000,4804700000,-2504800000,3231400000,None,4804700000,None,None,73800000,None,None,None,None,243600000,-2581400000,12000000,None,None,None,-2621300000,-2377700000,-2633300000,WPP
2020-03-31,GBP,13234100000,13234100000,None,None,1295900000,3231400000,None,-11938200000,None,None,None,None,None,None,None,None,None,12000000,None,None,None,-1228100000,1295900000,None,WPP
2019-12-31,GBP,1183200000,5618100000,4434900000,4434900000,588400000,560300000,0,0,None,None,81100000,0,None,0,None,None,503900000,257433815.21,None,0,None,0,None,311700000,WPP
2019-09-30,GBP,0,0,0,0,0,0,0,0,None,None,None,0,None,0,None,None,0,0,None,0,None,0,None,0,WPP
2019-06-30,GBP,1039400000,6368200000,5328800000,5328800000,582700000,443100000,0,36133041288.60,None,None,170100000,963270368.07,None,0,None,None,409000000,64400000,None,1817314614.38,None,3479632160.95,None,312400000,WPP
2019-03-31,GBP,9129289884.13,56721057071.14,47591767187.03,47591767187.03,4982456299.99,4146833584.13,0,51738600771.23,None,None,None,1379298814.27,None,0,None,None,3561450826.04,64400000,None,2602197655.09,None,4982456299.99,None,2326635796.87,WPP
2018-12-31,GBP,1548354171.98,7085991324.32,5537637152.33,5537637152.33,505230926.26,1043123245.73,0,15914782072.02,None,None,None,325191953.59,None,0,None,None,524496044.91,146721102.32,None,935681622.34,None,1573342502.11,None,498213830.06,WPP
2018-09-30,GBP,1085757140.99,5288704838.92,4202947697.93,4202947697.93,475805399.77,609951741.23,0,4812899439.15,None,None,None,98343550.28,None,0,None,None,402243380.72,119277422.72,None,282965958,None,475805399.77,None,254662840.75,WPP
2018-06-30,GBP,837166513.34,4923577342.62,4086410829.28,4086410829.28,455644631.36,381521881.98,0,39763623317.15,None,None,None,85490866.08,None,0,None,None,556249178.60,92653436.72,None,463595741.88,None,455644631.36,None,441845183.34,WPP
2018-03-31,GBP,894662921.35,5261727528.09,4367064606.74,4367064606.74,486938202.25,407724719.10,0,72295999326.03,None,None,None,91362359.55,None,0,None,None,594452247.19,99016853.93,None,495435393.26,None,486938202.25,None,472191011.24,WPP
2017-12-31,GBP,4768550000,6052294000,8734703000,8734703000,1684534000,696489000,0,10016200000,None,None,None,184227000,None,None,None,None,1841102000,77444000,None,1273000000,None,1318300000,None,1683046000,WPP
2017-09-30,GBP,1587600000,5387513000,-2465596000,-2465596000,-372704000,2372701000,0,6683700000,None,None,None,232536000,None,None,None,None,-347520000,-163327000,None,956150000,None,949000000,None,-164382000,WPP
2017-06-30,GBP,-6361900000,5297990000,7989846000,7989846000,952404000,698351000,0,-6665000000,None,None,None,166986000,None,None,None,None,1012570000,189077000,None,-633700000,None,-738600000,None,774632000,WPP
2017-03-31,GBP,14388900000,14388900000,520850000,520850000,2063100000,2312950000,0,-12325800000,None,None,None,64250000,None,None,None,None,389600000,72750000,None,316850000,None,369300000,2063100000,298050000,WPP
2016-12-31,GBP,-361200000,4545265000,583561000,583561000,1488604000,6133799000,0,9183250000,None,None,None,146654000,None,None,None,None,1769393000,290293000,None,891800000,None,1279450000,None,1401815000,WPP
2016-09-30,GBP,3402000000,4550688000,624536000,624536000,-102767000,3980819000,0,3151950000,None,None,None,219476000,None,None,None,None,169783000,-66593000,None,609800000,None,774250000,None,251662000,WPP
2016-06-30,GBP,0,4232037000,586797000,586797000,877017000,6267969000,0,0,None,None,None,155726000,None,None,None,None,562917000,189493000,None,0,None,0,None,325488000,WPP
2016-03-31,GBP,12235200000,12235200000,661526000,661526000,1632000000,0,0,-10603200000,None,None,None,0,None,None,None,None,0,0,None,0,None,0,1632000000,0,WPP
2015-12-31,GBP,2526100000,4791340000,1266777000,1266777000,1376511000,6062804000,0,10613000000,None,None,None,148514000,None,None,None,None,1084843000,194169000,None,1245100000,None,1622200000,None,820368000,WPP
2015-09-30,GBP,0,4067062000,-1256115000,-1256115000,-901157000,6848794000,0,0,None,None,None,167493000,None,None,None,None,-1116145000,-170795000,None,0,None,0,None,-890463000,WPP
2015-06-30,GBP,0,9183624000,1256115000,1256115000,901157000,6848794000,0,0,None,None,None,167493000,None,None,None,None,1116145000,170795000,None,0,None,0,None,890463000,WPP
2015-03-31,GBP,11528900000,11528900000,None,None,1507300000,None,None,-10021600000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1507300000,None,WPP
2014-12-31,GBP,15678945000,4607416000,1122766000,1122766000,1384389000,5701692000,0,9887000000,None,None,None,174014000,None,None,None,None,1421743000,305636000,None,1151500000,None,1641900000,None,1054072000,WPP
2014-09-30,GBP,0,3998093000,-1158009000,-1158009000,-876289000,7130219000,0,0,None,None,None,219798000,None,None,None,None,-840027000,-162327000,None,0,None,0,None,-623990000,WPP
2014-06-30,GBP,0,9354211000,1158009000,1158009000,876289000,7130219000,0,0,None,None,None,219798000,None,None,None,None,840027000,162327000,None,0,None,0,None,623990000,WPP
2013-12-31,GBP,16700129000,5309028000,890535000,890535000,1532018000,7527295000,0,9593900000,None,None,None,221382000,None,None,None,None,1498040000,300308000,None,1012100000,None,1425500000,None,1124906000,WPP
2013-09-30,GBP,0,4852615000,-672890000,-672890000,-771603000,6480221000,0,0,None,None,None,200924000,None,None,None,None,-649619000,-169896000,None,0,None,0,None,-427249000,WPP
2013-06-30,GBP,0,8101911000,672890000,672890000,771603000,6480221000,0,0,None,None,None,200924000,None,None,None,None,649619000,169896000,None,0,None,0,None,427249000,WPP
2013-03-31,GBP,10373100000,10373100000,None,None,1241100000,None,None,-9132000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1241100000,None,WPP
2012-12-31,GBP,15472967000,4821356000,762366000,762366000,1386431000,6730976000,0,0,None,None,None,221690000,None,None,None,None,1214560000,240845000,None,0,None,0,None,902118000,WPP
