fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-10-31,USD,78592000,117298000,102977000,38337000,-11718000,63477000,26833000,90310000,None,-540000,6505000,7045000,116929000,None,2804000,5538000,-32432000,-226000,7045000,-32206000,-31496000,-11718000,-6180000,-32206000,ZUO
2024-07-31,USD,78104000,115519000,99565000,37292000,-9689000,61339000,26454000,87793000,None,1203000,8168000,6965000,115396000,None,2564000,4942000,-9499000,-2278000,6965000,-7221000,-6748000,-9689000,-4747000,-7221000,ZUO
2024-04-30,USD,74708000,103096000,94410000,35061000,-3972000,55114000,23566000,78680000,None,-6771000,5315000,6771000,109769000,None,2369000,4235000,-13356000,352000,6771000,-13708000,-14442000,-6585000,-2350000,-13708000,ZUO
2024-01-31,USD,73850000,103891000,107307000,36819000,-17168000,62158000,28860000,91018000,None,-6876000,8440000,6876000,110669000,None,2055000,4530000,-20079000,755000,6876000,-20834000,-19885000,-13203000,-8673000,-20834000,ZUO
2023-10-31,USD,74821000,104337000,91773000,35028000,-8821000,56138000,27504000,83642000,None,-5610000,2272000,5610000,109849000,None,2192000,4792000,-5162000,340000,5610000,-5502000,-6216000,448000,5240000,-5502000,ZUO
2023-07-31,USD,70267000,103539000,100769000,37781000,-18239000,62250000,26256000,88506000,None,-4607000,5657000,4607000,108048000,-4786000,2444000,4602000,-21975000,587000,4607000,-22562000,-22794000,-17368000,-12766000,-22562000,ZUO
2023-04-30,USD,65749000,98806000,101896000,37346000,-20179000,60260000,25668000,85928000,None,-4387000,5710000,4387000,103095000,30000,2538000,4290000,-18826000,469000,4387000,-19295000,-19238000,-14439000,-10149000,-19295000,ZUO
2023-01-31,USD,64976000,98653000,112318000,38065000,-99689000,64740000,24925000,164665000,None,-4486000,1402000,4486000,103041000,9429000,2655000,5013000,-98421000,9437000,4486000,-107858000,-106008000,-93935000,-88922000,-107858000,ZUO
2022-10-31,USD,60792000,96628000,107166000,40280000,-33921000,66300000,28413000,94713000,None,-4444000,1187000,4444000,101072000,452000,2646000,4843000,-36726000,308000,4444000,-37034000,-38344000,-32282000,-27439000,-37034000,ZUO
2022-07-31,USD,60126000,94356000,102983000,38649000,-30190000,63962000,26354000,90316000,None,-4419000,704000,4419000,98775000,4524000,2186000,4680000,-29381000,529000,4419000,-29910000,-30504000,-24962000,-20282000,-29910000,ZUO
