fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,8473314,15256431,13000961,6783117,689849,6217844,None,7783465,None,800715,800715,None,15256431,None,91401,1565621,1490564,53727,None,1436837,1436837,689849,2255470,1436837,PAYS
2024-06-30,USD,7585763,14331599,12766300,6745836,125677,6020464,None,7460086,None,813357,813357,None,14331599,None,86823,1439622,939034,241932,None,697102,697102,125677,1565299,697102,PAYS
2024-03-31,USD,6939251,13190074,13448426,6250823,-258352,5911198,None,7197603,None,731344,731344,None,13190074,None,91100,1286405,472992,163896,None,309096,309096,-258352,1028053,309096,PAYS
2023-12-31,USD,7140638,13689496,13057500,6548858,631996,5330258,None,6508642,None,730683,730683,584197,13689496,None,104271,1178384,1362679,-4259730,None,5622409,5622409,631996,1810380,5622409,PAYS
2023-09-30,USD,6332118,12400325,10764716,6068207,590432,4696509,None,5741686,None,615324,615324,None,12400325,None,107967,1045177,1205756,105152,None,1100604,1100604,590432,1635609,1100604,PAYS
2023-06-30,USD,5615740,11041051,10729936,5425311,-646886,5304625,None,6262626,None,600867,600867,None,11041051,600867,107615,958001,-46019,58137,None,-104156,-104156,-646886,311115,-104156,PAYS
2023-03-31,USD,5047669,10143290,10886087,5095621,-742797,4945450,None,5790466,None,584197,584197,584197,10143290,584197,108346,845016,-158600,1530,None,-160130,-160130,-742797,102219,-160130,PAYS
2022-12-31,USD,5509890,10617824,10303318,5107934,314506,4417006,None,5195384,None,441070,441070,441070,10617824,None,108895,778378,755576,42481,None,1062942,648099,314506,1092884,713095,PAYS
2022-09-30,USD,5748648,10596428,9234537,4847780,623008,4386757,None,5125640,None,265284,265284,265284,10596428,265284,113758,738883,888292,36183,None,586825,888292,623008,1361891,852109,PAYS
2022-06-30,USD,4697811,8598776,8156941,3900965,-271345,4255976,None,4969156,None,70227,70227,70227,8598776,70227,134253,713180,-201118,26916,None,-298261,-201118,-271345,441835,-228034,PAYS
2022-03-31,USD,4998249,8220639,7863302,3222390,-321834,4640912,None,5320083,None,14336,14336,14336,8220639,None,135969,679171,-307498,1897,None,-323731,-307498,-321834,357337,-309395,PAYS
2021-12-31,USD,4758164,8766942,9967650,4008778,102897,3995703,None,4655267,None,10067,10067,10067,8766942,None,135328,659564,112964,7798,None,95099,112964,102897,762461,105166,PAYS
2021-09-30,USD,3969270,7767189,7415990,3797919,-277125,3618071,None,4246395,None,6119,6119,6119,7767189,None,134296,661219,-271006,0,None,-277125,-271006,-277125,384094,-271006,PAYS
2021-06-30,USD,3152567,6651290,6973285,3498723,-936177,3474562,None,4088744,None,5010,5010,5010,6651290,5010,133174,55806,-931167,800,None,-931967,-931967,-936177,-145713,-931967,PAYS
2021-03-31,USD,2831806,6279428,7312608,3447622,-1629028,3864986,None,4460834,None,7101,7101,7101,6279428,7101,131951,55213,-1621927,1600,None,-1623527,-1623527,-1629028,-855715,-1623527,PAYS
2020-12-31,USD,3712167,7253437,-8140180,3541270,-658346,3792396,None,4370513,None,13245,13245,13245,7253437,13245,117395,55131,-645101,3666057,None,-4311158,-4311158,-658346,-80229,-4311158,PAYS
2020-09-30,USD,-3434429,4300084,7734513,3281888,-8424846,4070211,None,4990417,None,12184,12184,12184,-152541,12184,115778,52750,-8412662,-2260527,None,-6152135,-6152135,-8424846,-6942501,-6152135,PAYS
2020-06-30,USD,3304715,6443065,6539851,3138350,-646161,3401501,None,3950876,None,3130,3130,3130,6443065,3130,102933,51116,-643031,-423797,None,-219234,-219234,-646161,6002,-219234,PAYS
2020-03-31,USD,5720953,10576473,8682844,4855520,1391253,3827324,None,4329700,None,62161,62161,76464,10576473,62161,92328,46467,1453414,-87551,None,1540965,1540965,1391253,1888767,1540965,PAYS
2019-12-31,USD,5061566,9764975,4703409,4703409,1453406,3172799,None,3608160,None,76464,76464,None,None,0,179608,435361,1529871,-353908,None,1883778,1883778,1453406,1888767,1883779,PAYS
2019-09-30,USD,5366522,9008117,3641595,3641595,2282053,2765961,None,3084469,None,113667,113667,None,9008117,0,91635,44646,2396224,-563854,None,2959574,2959574,2282053,2600561,2960078,PAYS
2019-06-30,USD,5038233,8636271,3598038,3598038,1629751,3012972,None,3408482,None,131811,131811,1761563,8636271,0,78994,40963,1762067,23276,None,1738287,1738287,1629751,2025262,1738791,PAYS
2019-03-31,USD,3775154,7257290,3482136,3482136,736444,2704949,None,3038710,None,119173,119170,None,7257290,0,59781,40374,856181,-15490,None,871107,871107,736444,1070205,871671,PAYS
2018-12-31,USD,3489624,6865237,3375613,3375613,589510,2590796,None,-2344570,None,139738,None,None,None,0,None,309724,642629,0,None,638950,638950,589510,836936,642629,PAYS
2018-09-30,USD,3044643,6421396,3376753,3376753,763562,1996957,None,4278038,None,0,None,0,None,0,None,284124,800862,0,0,800245,800245,800862,1084369,800862,PAYS
2018-06-30,USD,2619847,5460723,2840876,2840876,701544,1667856,None,3586159,None,0,None,0,None,-3125,None,250041,732056,0,0,731434,731434,732056,951991,732056,PAYS
2018-03-31,USD,2243110,4676320,2433210,2433210,418053,1579019,None,3404076,None,0,None,0,None,-28000,None,246038,412548,0,0,410653,410653,412548,664091,412548,PAYS
2017-12-31,USD,1913473,4613036,2699563,2699563,554802,1207881,None,2566552,None,39226,39226,0,None,None,None,150790,534137,-3000,0,572948,572948,534137,720738,537137,PAYS
2017-09-30,USD,1856370,4001991,2145621,2145621,475557,1104280,None,2485093,None,0,None,0,None,14398,None,276127,503168,3000,0,486955,486955,503168,766488,500168,PAYS
2017-06-30,USD,1562630,3418169,1855539,1855539,399632,928585,None,2091583,None,-31623,None,31623,None,5901,None,234007,387443,3000,31623,370910,370910,419066,639946,384443,PAYS
2017-03-31,USD,1367346,3200895,1833549,1833549,337802,814277,None,1843821,None,0,None,0,None,20096,None,215267,372394,3000,0,354898,354898,372394,573165,369394,PAYS
2016-12-31,USD,1229956,3047132,1817176,1515156,511810,552154,None,1874340,None,-18359,None,18359,0,None,None,165992,502751,0,18359,498700,498700,521110,683051,502751,PAYS
