fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,483300000,1200600000,717300000,272000000,127700000,273200000,None,1957800000,None,None,None,None,1200600000,-10000000,None,None,-5600000,172400000,161600000,-1957800000,-131100000,127700000,None,-178000000,LILA
2024-09-30,USD,30200000,1050300000,1020100000,231900000,-379600000,266800000,None,1258300000,None,None,None,None,1050300000,2900000,None,None,-581800000,-146000000,159200000,-428800000,-436800000,-379600000,None,-435800000,LILA
2024-06-30,USD,548000000,1095500000,547500000,245300000,110800000,276600000,None,801800000,None,None,None,156200000,1095500000,-4900000,None,None,-78600000,-35900000,156200000,-36900000,-55300000,77600000,None,-42700000,LILA
2024-03-31,USD,462700000,1012900000,550200000,240200000,92800000,303400000,None,845800000,None,-155900000,None,155900000,1168800000,-1700000,None,None,4600000,5100000,156200000,-500000,10000000,160500000,None,-500000,LILA
2023-12-31,USD,233200000,947000000,713800000,280200000,113000000,260300000,None,913100000,None,-153700000,None,153700000,1100700000,-6600000,None,None,-130300000,-27500000,153700000,-82700000,-107200000,23400000,None,-102800000,LILA
2023-09-30,USD,500500000,1025000000,524500000,259100000,162700000,254300000,None,727800000,None,-152300000,None,152300000,1177300000,-3600000,None,None,70100000,10000000,152000000,47900000,64100000,222400000,None,59700000,LILA
2023-06-30,USD,489900000,1031700000,541800000,234600000,135400000,267600000,None,776900000,None,-149100000,None,149100000,1180800000,1300000,None,None,68800000,30000000,148700000,19200000,-36900000,217900000,None,35100000,LILA
2023-03-31,USD,398200000,942700000,544500000,246500000,106600000,271400000,None,802400000,None,-146600000,None,146600000,1089300000,-1700000,None,None,-36500000,11900000,151200000,-63000000,-42400000,110100000,None,-65600000,LILA
2022-12-31,USD,413800000,1191300000,777500000,307200000,106900000,249600000,None,784500000,None,-140900000,None,140900000,1332100000,-21400000,None,None,119600000,-14100000,140900000,133700000,44200000,260500000,None,138600000,LILA
2022-09-30,USD,598900000,1192800000,593900000,299100000,151700000,287800000,None,823500000,None,-149200000,None,149200000,1342000000,-1800000,None,None,114500000,38800000,108100000,82800000,86100000,263700000,None,75700000,LILA
2022-06-30,USD,-55700000,1102000000,1157700000,300800000,-352900000,289600000,None,1344600000,None,-136900000,None,136900000,1238900000,-400000,None,None,-435000000,40000000,136900000,-506600000,-421800000,-298100000,None,-475000000,LILA
2022-03-31,USD,538800000,1150300000,611500000,303400000,184600000,299900000,None,831400000,None,-129700000,None,129700000,1281600000,-4800000,None,None,103400000,22800000,129700000,93200000,47000000,233100000,None,80600000,LILA
2021-12-31,USD,-379600000,1092400000,1472000000,349600000,-417700000,301400000,None,1639500000,None,-130200000,None,130200000,1233400000,400000,None,None,-549200000,62600000,162200000,-654500000,-601300000,-419000000,None,-611800000,LILA
2021-09-30,USD,614900000,1208800000,593900000,297200000,136000000,280800000,None,790900000,None,-137100000,None,137100000,1345900000,-41100000,None,None,115900000,39800000,139000000,74000000,138200000,253000000,None,76100000,LILA
2021-06-30,USD,478900000,1047200000,568300000,279400000,173000000,275600000,None,753700000,None,-133700000,None,133700000,1180900000,-400000,None,None,55200000,42500000,133700000,1000000,400000,188900000,None,12700000,LILA
2021-03-31,USD,556000000,1099700000,543700000,283700000,181000000,261300000,None,720600000,None,-126400000,None,126400000,1226100000,-600000,None,None,118600000,29500000,149700000,89400000,64700000,245000000,None,89100000,LILA
2020-12-31,USD,1097200000,1097200000,464200000,280200000,103300000,-36300000,None,635000000,None,-124900000,None,124900000,1097200000,-6700000,None,None,-25100000,3800000,124900000,103300000,-71400000,99800000,None,-28900000,LILA
2020-09-30,USD,248300000,667900000,419600000,189700000,86600000,215900000,None,595500000,None,-129900000,None,129900000,797800000,200000,None,None,-127400000,-42800000,171600000,-89800000,-111800000,2500000,None,-84600000,LILA
2020-06-30,USD,-137300000,553700000,691000000,179700000,-206000000,212600000,None,871400000,None,-135300000,None,135300000,689000000,4800000,None,None,-389000000,4000000,135300000,-500200000,-428000000,-253700000,None,-393000000,LILA
2020-03-31,USD,212500000,637400000,424900000,210800000,107800000,195300000,None,414600000,None,-143300000,None,143300000,780700000,6800000,None,None,-175100000,5600000,146700000,-184600000,-186900000,-31800000,None,-180700000,LILA
2019-12-31,USD,974600000,974600000,605400000,213700000,166700000,191100000,None,562500000,None,-139800000,None,139800000,974600000,4900000,None,None,90600000,48300000,146600000,166700000,52800000,230400000,None,42300000,LILA
2019-09-30,USD,147400000,780000000,632600000,215700000,-69700000,205800000,None,592000000,None,-123900000,None,123900000,903900000,4400000,None,None,-147100000,-182400000,127400000,-69700000,31200000,-23200000,None,35300000,LILA
2019-06-30,USD,313200000,755100000,441900000,223000000,143500000,209000000,None,391000000,None,-119800000,None,119800000,874900000,2600000,None,None,-86000000,30000000,129300000,-111200000,-156600000,33800000,None,-116000000,LILA
2019-03-31,USD,344500000,790200000,445700000,225400000,113300000,193400000,None,317300000,None,-115700000,None,115700000,905900000,2400000,None,None,-37300000,4400000,115700000,-41200000,-32000000,78400000,None,-41700000,LILA
2018-12-31,USD,948500000,948500000,974700000,224700000,-384900000,197400000,None,1029700000,None,-121600000,None,121600000,948500000,1800000,None,None,-267900000,-34900000,140700000,-384900000,-94900000,-146300000,None,-233000000,LILA
2018-09-30,USD,601800000,807500000,205700000,218300000,138800000,189000000,None,363300000,None,-110200000,None,110200000,917700000,-12000000,None,None,2500000,28000000,110200000,-18800000,-92100000,112700000,None,-25500000,LILA
2018-06-30,USD,598600000,807200000,208600000,218400000,124200000,190300000,None,371900000,None,-109400000,None,109400000,916600000,4800000,None,None,-600000,41600000,109400000,-27500000,-44200000,108800000,None,-42200000,LILA
