fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2025-01-31,USD,15728000,153444000,148944000,138657000,5046000,10287000,None,10661000,845000,632000,845000,213000,153444000,112000,None,None,5670000,1255000,213000,4415000,4415000,5046000,5046000,4415000,CVGW
2024-10-31,USD,16290000,167012000,168714000,153669000,3012000,13045000,None,14324000,None,746000,None,274000,167012000,-260000,None,1928000,2664000,2803000,274000,-2485000,-139000,3012000,2659000,-139000,CVGW
2024-07-31,USD,20093000,175393000,170013000,159503000,9358000,10510000,None,10735000,None,-833000,None,833000,175393000,181000,None,2042000,-2173000,-1441000,833000,5395000,-732000,9358000,7377999,-732000,CVGW
2024-04-30,USD,20357000,183121000,177046000,164026000,7135000,13020000,None,13222000,None,-962000,None,962000,184083000,520000,None,2077999,6452000,390000,962000,6470000,6062000,7414000,9763000,6062000,CVGW
2024-01-31,USD,10760000,128536000,128601000,116846000,-3086000,13463000,None,13957000,None,-824000,None,824000,129360000,200000,None,4555000,-5694000,573000,824000,-2584000,-6267000,-4870000,3377000,-6267000,CVGW
2023-10-31,USD,15462000,234021000,248747000,225718000,-564000,14129000,100000,20542000,None,-1013000,None,1013000,235034000,-546000,None,4441000,-1986000,5921000,1013000,-4673000,-7907000,-973000,3936000,-7907000,CVGW
2023-07-31,USD,22004000,261082000,252692000,138852000,10213000,12994000,None,16639000,None,-793000,None,793000,261875000,177000,None,4381000,7243000,2408000,793000,8655000,6626000,8036000,8616000,6626000,CVGW
2023-04-30,USD,15671000,245316000,247728000,142608000,1924000,13361000,None,18462000,None,-273000,-29000,244000,245589000,307000,None,278000,-3511000,484000,273000,1412000,-3995000,-3238000,-3147000,-3995000,CVGW
2023-01-31,USD,13085000,227142000,228125000,119678000,-605000,11642000,None,19751000,None,-416000,-39000,377000,227558000,340000,None,354000,-4148000,-41000,416000,-718000,-3068000,-3732000,-3615000,-3068000,CVGW
2022-10-31,USD,20361000,243356000,245699000,223211000,3014000,17294000,100000,20989000,None,-414000,None,414000,243740000,-416000,None,4117000,298000,3614000,414000,-3484000,-3316000,712000,3044000,-3316000,CVGW
2022-07-31,USD,18514000,341160000,340190000,323477000,1552000,16659000,None,16962000,None,-485000,None,485000,341645000,278000,None,4291000,2284000,984000,485000,1317000,1300000,2769000,5843000,1300000,CVGW
2022-04-30,USD,21741000,331312000,326282000,309677000,4407000,16551000,None,17029000,None,-460000,None,460000,331772000,496000,None,4840000,-378000,-187000,460000,-276000,-191000,82000,9247000,-191000,CVGW
2022-01-31,USD,13228000,273219000,276518000,260864000,-2987000,15283000,None,15967000,None,-327000,None,327000,273546000,659000,None,4312000,-5203000,-1160000,327000,-4160000,-4043000,-4876000,2495000,-4043000,CVGW
2021-10-31,USD,9119000,273656000,294357000,264304000,-16749000,16305000,300000,30154000,None,-225000,None,225000,273177000,224000,None,4646000,-19281000,-6326000,225000,-13038000,-1033000,-19056000,-7082000,-12955000,CVGW
2021-07-31,USD,7867000,285454000,289528000,277141000,-5808000,12387000,None,13675000,None,-208000,None,208000,285662000,180000,None,4554000,-623000,12358000,208000,-12915000,-12981000,-415000,4872000,-12981000,CVGW
2021-04-30,USD,22600000,276184000,267904000,254221000,8971000,13683000,None,13629000,None,-191000,None,191000,276375000,411000,None,4077000,11613000,2772000,191000,8794000,8841000,11804000,13405000,8841000,CVGW
