fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,235000000,955000000,720000000,720000000,155000000,66000000,14000000,80000000,6000000,-12000000,6000000,18000000,None,1000000,None,37000000,134000000,41000000,None,104000000,-4000000,152000000,199000000,93000000,CBT
2024-09-30,USD,240000000,1001000000,761000000,761000000,150000000,73000000,17000000,91000000,7000000,-12000000,7000000,19000000,None,-3000000,None,37000000,127000000,-10000000,None,146000000,159000000,146000000,191000000,137000000,CBT
2024-06-30,USD,256000000,1016000000,760000000,760000000,172000000,68000000,16000000,85000000,8000000,-11000000,8000000,19000000,None,-3000000,None,36000000,149000000,40000000,None,120000000,44000000,168000000,209000000,109000000,CBT
2024-03-31,USD,246000000,1019000000,773000000,773000000,156000000,75000000,15000000,93000000,8000000,-21000000,8000000,21000000,None,-1000000,None,37000000,131000000,47000000,21000000,97000000,72000000,152000000,201000000,84000000,CBT
2023-12-31,USD,218000000,958000000,740000000,740000000,136000000,67000000,15000000,91000000,9000000,-22000000,9000000,22000000,None,-29000000,None,41000000,84000000,34000000,22000000,61000000,107000000,106000000,158000000,50000000,CBT
2023-09-30,USD,225000000,965000000,740000000,740000000,142000000,69000000,14000000,84000000,9000000,-21000000,9000000,21000000,None,-3000000,None,37000000,116000000,-118000000,21000000,246000000,201000000,137000000,185000000,234000000,CBT
2023-06-30,USD,223000000,968000000,745000000,745000000,150000000,58000000,15000000,73000000,7000000,-24000000,7000000,24000000,0,-3000000,None,-39586,123000000,41000000,24000000,90000000,67000000,147000000,190000000,82000000,CBT
2023-03-31,USD,210000000,1033000000,823000000,823000000,129000000,66000000,15000000,81000000,9000000,-23000000,9000000,23000000,0,-5000000,None,40000000,104000000,29000000,23000000,82000000,119000000,127000000,169000000,75000000,CBT
2022-12-31,USD,181000000,965000000,784000000,784000000,105000000,60000000,13000000,76000000,6000000,-22000000,6000000,22000000,-3000000,-5000000,None,39000000,74000000,20000000,22000000,66000000,135000000,96000000,144000000,54000000,CBT
2022-09-30,USD,220000000,1112000000,892000000,892000000,143000000,62000000,14000000,-129000000,4000000,-18000000,14000000,18000000,0,0,None,40000000,123000000,29000000,18000000,103000000,23000000,141000000,183000000,94000000,CBT
2022-06-30,USD,235000000,1149000000,914000000,914000000,168000000,51000000,14000000,67000000,0,-15000000,15000000,15000000,0,-1000000,None,37000000,146000000,49000000,15000000,106000000,3000000,161000000,205000000,97000000,CBT
2022-03-31,USD,232000000,1092000000,860000000,860000000,161000000,74000000,14000000,71000000,4000000,-11000000,4000000,11000000,24000000,-7000000,None,16000000,143000000,36000000,11000000,114000000,152000000,154000000,177000000,107000000,CBT
2021-12-31,USD,198000000,968000000,770000000,770000000,-83000000,71000000,13000000,283000000,3000000,-12000000,3000000,12000000,0,-1000000,None,39000000,-101000000,-12000000,12000000,-80000000,-119000000,-89000000,155000000,-89000000,CBT
2021-09-30,USD,178000000,904000000,726000000,726000000,74000000,89000000,15000000,115000000,2000000,-12000000,2000000,12000000,None,2000000,None,43000000,59000000,30000000,12000000,36000000,7000000,71000000,121000000,29000000,CBT
2021-06-30,USD,214000000,917000000,703000000,703000000,134000000,68000000,12000000,84000000,2000000,-12000000,2000000,12000000,None,-1000000,None,40000000,116000000,30000000,12000000,95000000,155000000,128000000,175000000,86000000,CBT
2021-03-31,USD,214000000,842000000,628000000,628000000,128000000,71000000,15000000,87000000,2000000,-13000000,2000000,13000000,None,1000000,None,38000000,109000000,34000000,13000000,85000000,1000000,122000000,169000000,75000000,CBT
2020-12-31,USD,193000000,746000000,553000000,553000000,118000000,61000000,14000000,78000000,2000000,-12000000,2000000,12000000,None,-9000000,None,39000000,89000000,29000000,12000000,70000000,149000000,101000000,150000000,60000000,CBT
2020-09-30,USD,137000000,659000000,522000000,522000000,-70000000,62000000,16000000,97000000,1000000,-12000000,11000000,12000000,None,-3000000,None,41000000,-90000000,182000000,12000000,137000000,-223000000,-78000000,98000000,-272000000,CBT
2020-06-30,USD,69000000,518000000,449000000,449000000,4000000,52000000,13000000,68000000,1000000,-13000000,1000000,13000000,None,-3000000,None,39000000,-11000000,-5000000,13000000,-5000000,23000000,2000000,41000000,-6000000,CBT
2020-03-31,USD,153000000,710000000,557000000,557000000,24000000,114000000,14000000,134000000,3000000,-14000000,3000000,14000000,None,-1000000,None,39000000,9000000,10000000,14000000,3000000,-76000000,23000000,66000000,-1000000,CBT
2019-12-31,USD,141000000,727000000,586000000,586000000,63000000,64000000,14000000,86000000,3000000,-14000000,3000000,14000000,None,-2000000,None,39000000,45000000,4000000,14000000,46000000,81000000,59000000,103000000,41000000,CBT
2019-09-30,USD,171000000,827000000,656000000,656000000,75000000,82000000,13000000,96000000,3000000,-16000000,13000000,16000000,None,5000000,None,38000000,60000000,27000000,16000000,171000000,-47000000,76000000,122000000,33000000,CBT
2019-06-30,USD,170000000,845000000,675000000,675000000,81000000,65000000,16000000,93000000,2000000,-14000000,2000000,14000000,None,0,None,37000000,62000000,30000000,14000000,40000000,36000000,76000000,128000000,32000000,CBT
2019-03-31,USD,178000000,844000000,666000000,666000000,73000000,70000000,15000000,107000000,2000000,-14000000,12000000,14000000,None,-12000000,None,38000000,43000000,20000000,14000000,29000000,28000000,57000000,121000000,23000000,CBT
2018-12-31,USD,166000000,821000000,655000000,655000000,77000000,73000000,16000000,93000000,2000000,-15000000,None,15000000,None,6000000,None,35000000,62000000,-7000000,15000000,77000000,66000000,77000000,120000000,69000000,CBT
2018-09-30,USD,211000000,850000000,639000000,639000000,108000000,85000000,18000000,108000000,2000000,-13000000,None,13000000,None,4000000,None,32000000,93000000,-1000000,13000000,213000000,90000000,106000000,146000000,94000000,CBT
2018-06-30,USD,197000000,854000000,657000000,657000000,106000000,74000000,17000000,91000000,2000000,-14000000,None,14000000,None,1000000,None,38000000,84000000,-4000000,14000000,99000000,-16000000,98000000,147000000,88000000,CBT
2018-03-31,USD,188000000,818000000,630000000,630000000,-161000000,79000000,16000000,100000000,3000000,-14000000,None,14000000,None,1000000,None,40000000,-180000000,-7000000,14000000,-163000000,-119000000,-166000000,137000000,-173000000,CBT
2017-12-31,USD,176000000,720000000,544000000,544000000,91000000,70000000,15000000,84000000,3000000,-13000000,None,13000000,None,11000000,None,39000000,83000000,205000000,13000000,-112000000,-126000000,96000000,144000000,-122000000,CBT
2017-09-30,USD,174000000,723000000,549000000,555000000,80000000,71000000,17000000,86000000,2000000,-14000000,None,14000000,None,10000000,None,40000000,72000000,0,14000000,167000000,151000000,86000000,125000000,72000000,CBT
2017-06-30,USD,161000000,705000000,544000000,544000000,84000000,63000000,14000000,77000000,3000000,-13000000,None,13000000,None,-6000000,None,39000000,63000000,16000000,13000000,53000000,98000000,76000000,118000000,47000000,CBT
2017-03-31,USD,169000000,678000000,509000000,509000000,90000000,65000000,14000000,79000000,2000000,-13000000,None,13000000,None,-1000000,None,38000000,73000000,-1000000,13000000,80000000,130000000,86000000,129000000,74000000,CBT
2016-12-31,USD,159000000,611000000,452000000,452000000,84000000,63000000,12000000,75000000,2000000,-13000000,None,13000000,None,2000000,None,38000000,73000000,18000000,13000000,58000000,-65000000,86000000,124000000,55000000,CBT
2016-09-30,USD,169000000,619000000,450000000,453000000,75000000,78000000,13000000,16000000,1000000,-14000000,None,14000000,-12000000,1000000,None,39000000,64000000,12000000,14000000,169000000,15000000,78000000,119000000,52000000,CBT
2016-06-30,USD,160000000,621000000,461000000,461000000,83000000,64000000,13000000,81000000,1000000,-13000000,None,13000000,1000000,3000000,None,1000000,71000000,15000000,13000000,60000000,45000000,84000000,85000000,56000000,CBT
2016-03-31,USD,150000000,568000000,418000000,418000000,77000000,62000000,11000000,86000000,2000000,-14000000,None,14000000,3000000,-3000000,None,2000000,59000000,11000000,14000000,-37000000,113000000,73000000,75000000,48000000,CBT
2015-12-31,USD,99000000,603000000,504000000,504000000,12000000,71000000,16000000,119000000,1000000,-13000000,None,13000000,2000000,-8000000,None,2000000,-12000000,-5000000,13000000,-74000000,-52000000,1000000,3000000,-7000000,CBT
2015-09-30,USD,139000000,671000000,532000000,532000000,59000000,66000000,14000000,21000000,1000000,-13000000,None,13000000,-10000000,-5000000,None,2000000,42000000,2000000,13000000,118000000,-4000000,55000000,57000000,40000000,CBT
2015-06-30,USD,150000000,694000000,544000000,544000000,-494000000,67000000,15000000,649000000,1000000,-13000000,None,13000000,None,-3000000,None,3000000,-509000000,-64000000,13000000,-444000000,-427000000,-496000000,-493000000,-445000000,CBT
2015-03-31,USD,139000000,694000000,555000000,555000000,54000000,71000000,14000000,90000000,1000000,-14000000,None,14000000,None,-2000000,None,4000000,40000000,14000000,14000000,27000000,-103000000,54000000,58000000,26000000,CBT
2014-12-31,USD,157000000,812000000,655000000,655000000,64000000,78000000,15000000,101000000,1000000,-13000000,None,13000000,None,-1000000,None,4000000,48000000,3000000,13000000,49000000,-35000000,61000000,65000000,45000000,CBT
