fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,479038000,557875000,78837000,None,82371000,47081000,None,488998000,3168000,-42330000,3168000,45498000,600205000,None,None,31756000,37984000,11664000,2920000,26289000,30374000,83482000,115238000,26320000,GEO
2024-06-30,USD,392683000,476194000,83511000,None,80145000,52198000,None,498634000,1992000,-48652000,1992000,50644000,524846000,None,None,31313000,-52892000,-20379000,82339000,-32563000,-29668000,-2248000,29065000,-32513000,GEO
2024-03-31,USD,472131000,556566000,84435000,None,79562000,53070000,None,494991000,2474000,-48821000,2474000,51295000,605387000,None,None,31365000,30739000,8071000,51334000,22659000,19495000,82034000,113399000,22668000,GEO
2023-12-31,USD,2885747000,2968328000,82581000,None,83760000,51584000,None,491871000,4007000,-49204000,4007000,53211000,3017532000,None,None,30997000,30595000,5363000,59898000,25161000,28655000,83806000,114803000,25232000,GEO
2023-09-30,USD,469708000,548237000,78529000,None,83589000,47356000,None,486749000,1320000,-54457000,1320000,55777000,602694000,None,None,31173000,31040000,6521000,55868000,24503000,23036000,86817000,117990000,24519000,GEO
2023-06-30,USD,465141000,538524000,73383000,None,92380000,41692000,None,467645000,1297000,-53749000,1297000,55046000,592273000,None,None,31691000,40724000,11153000,56664000,29525000,29924000,95770000,127461000,29571000,GEO
2023-03-31,USD,472320000,554377000,82057000,None,92660000,50134000,None,484232000,1168000,-53090000,1168000,54258000,607467000,None,None,31923000,40365000,12362000,54394000,27994000,25987000,94623000,126546000,28003000,GEO
2022-12-31,USD,2893974000,2975709000,81735000,None,108381000,49094000,None,479785000,530000,-52637000,530000,53167000,3028346000,None,None,32641000,56323000,14793000,53575000,41528000,51248000,109490000,142131000,41530000,GEO
2022-09-30,USD,455418000,537770000,82352000,None,98121000,50022000,None,456953000,5111000,-41426000,5111000,46537000,579196000,None,None,32330000,49583000,11246000,84024000,38312000,37539000,96120000,128450000,38337000,GEO
2022-06-30,USD,482882000,564194000,81312000,None,95074000,49296000,None,457407000,5562000,-27663000,5562000,33225000,588177000,None,None,32016000,72625000,18898000,33225000,53673000,45520000,105850000,137866000,53727000,GEO
2022-03-31,USD,440029000,524527000,84498000,None,81526000,48560000,None,434348000,5628000,-25993000,5628000,31621000,551147000,None,None,35938000,56181000,17962000,31621000,38179000,40803000,87802000,123740000,38219000,GEO
2021-12-31,USD,2701280000,2786815000,85535000,None,76018000,50664000,None,429009000,5830000,-27208000,5830000,33038000,2823345000,None,None,34871000,51540000,101336000,33038000,-29300000,-46158000,84578000,119449000,-49796000,GEO
2021-09-30,USD,441296000,524654000,83358000,None,74019000,50475000,None,455406000,5990000,-26535000,5990000,32525000,552246000,None,None,32883000,43105000,8395000,32525000,34641000,31988000,75630000,108513000,34710000,GEO
2021-06-30,USD,450061000,538055000,87994000,None,72416000,54688000,None,459697000,5985000,-26068000,5985000,32053000,567073000,None,None,33306000,47022000,5063000,30399000,41931000,40937000,79075000,112381000,41959000,GEO
2021-03-31,USD,406842000,565438000,158596000,None,65630000,48479000,None,478908000,6202000,-25642000,6202000,31844000,577751000,None,None,34117000,58480000,7936000,28806000,50483000,53023000,90324000,124441000,50544000,GEO
2020-12-31,USD,578116000,578116000,102840000,None,38013000,47403000,None,487674000,6026000,-25272000,6026000,31298000,578116000,None,None,34291000,17016000,5105000,29014000,38013000,16395000,48314000,82605000,11911000,GEO
2020-09-30,USD,475947000,556219000,80272000,None,64733000,46644000,None,481046000,6360000,-24389000,6360000,30749000,580608000,None,None,33628000,43836000,4616000,29277000,39172000,41701000,74585000,108213000,39220000,GEO
2020-06-30,USD,483490000,562467000,78977000,None,64817000,45543000,None,490882000,5248000,-25362000,5248000,30610000,587829000,None,None,33434000,40916000,4196000,30610000,36654000,40665000,71526000,104960000,36720000,GEO
2020-03-31,USD,490425000,577534000,87109000,None,56162000,53782000,None,515433000,5438000,-28742000,5438000,34180000,606276000,None,None,33327000,31727000,6546000,32617000,25121000,12017000,65907000,99234000,25181000,GEO
