fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,258623000,806827000,548204000,437855000,229892000,96882000,None,110349000,7023000,-35265000,7023000,42288000,806827000,-2696000,15543000,13467000,192191000,44743000,42288000,104900000,148560000,229892000,243359000,147448000,TGNA
2024-06-30,USD,169718000,710363000,540645000,432044000,141860000,94938000,None,108601000,5873000,-35875000,5873000,41748000,710363000,-2749000,15173000,13663000,103351000,21207000,None,82029000,83254000,145099000,158762000,82144000,TGNA
2024-03-31,USD,124300000,671884000,547584000,430567000,137560000,102260000,None,117017000,5573000,-42368000,5573000,42368000,714252000,149758000,14310000,13660000,250821000,61261000,42368000,189028000,190671000,293189000,306849000,189560000,TGNA
2023-12-31,USD,128376000,682071000,553695000,423137000,143734000,117266000,None,130558000,5794000,-43783000,None,43783000,725854000,-26774000,14650000,13292000,102505000,26372000,43783000,75895000,78958000,146288000,159580000,76133000,TGNA
2023-09-30,USD,119874000,669825000,549951000,438260000,134657000,98394000,None,111691000,7389000,-43418000,7389000,43418000,713243000,25427000,15083000,13297000,123984000,27801000,43418000,95998000,97215000,167402000,180699000,96183000,TGNA
2023-06-30,USD,144295000,688709000,544414000,430528000,281599000,97231000,None,113886000,8536000,-42797000,8536000,42797000,731506000,-3038000,14987000,13296000,244312000,44207000,42797000,199810000,201093000,287109000,300405000,200105000,TGNA
2023-03-31,USD,157798000,697421000,539623000,426932000,173555000,99109000,None,112691000,7573000,-42906000,7573000,42906000,740327000,-2399000,15049000,13582000,136122000,31819000,42906000,103767000,105381000,179028000,192610000,104303000,TGNA
2022-12-31,USD,311115000,873084000,561969000,432645000,328216000,114394000,None,129324000,None,-44046000,None,44046000,917130000,4667000,15137000,14930000,288376000,69775000,44046000,218566000,203330000,332422000,347352000,218601000,TGNA
2022-09-30,USD,217279000,759705000,542426000,428891000,232258000,98582000,None,113535000,None,-43406000,None,43406000,803111000,1310000,15219000,14953000,189892000,43827000,43406000,145979000,146831000,233298000,248251000,146065000,TGNA
2022-06-30,USD,207112000,741931000,534819000,420235000,221021000,99585000,None,114584000,None,-42950000,None,42950000,784881000,-1865000,15534000,14999000,175599000,44030000,42950000,131704000,132375000,218549000,233548000,131569000,TGNA
