fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,None,543749000,4413575000,3869826000,3869826000,80040000,None,295549000,463709000,None,None,None,None,None,None,None,154748000,90748000,13178500,None,None,None,80040000,234788000,41362500,CYD
2024-09-30,None,543749000,4413575000,3869826000,3869826000,80040000,None,295549000,463709000,None,None,None,None,None,None,None,154748000,90748000,13178500,None,None,None,80040000,234788000,41362500,CYD
2024-06-30,None,865501500,5153212000,4287710500,4287710500,218447000,None,196780000,647054500,None,None,None,None,None,None,None,154748500,219522000,51220500,None,None,None,218447000,373195500,120165000,CYD
2024-03-31,None,865501500,5153212000,4287710500,4287710500,218447000,None,196780000,647054500,None,None,None,6429163,None,None,None,154748500,219522000,51220500,None,None,None,218447000,373195500,120165000,CYD
2023-12-31,None,198049142,1226249202,1028200060,1028200060,-11660730,None,65010227,209709867,None,None,None,6429163,None,None,None,145390,24210396,5232115,None,None,None,54382,199772,14802979,CYD
2023-09-30,None,685784000,4437673000,3751889000,3751889000,-4334500,None,235265500,655008000,None,None,None,None,None,None,None,145390750,103841000,18934500,None,None,None,-4334500,141056250,53570500,CYD
2023-06-30,CNY,776008500,4585501500,3809493000,3809493000,193843000,None,203023500,567352500,None,None,None,7739360,None,None,None,145390750,181835000,55313500,None,None,None,193843000,339233750,89188500,CYD
2023-03-31,CNY,776008500,4585501500,3809493000,3809493000,193843000,501311000,203023500,567352500,None,None,None,5762897,None,None,None,145390750,181835000,55313500,None,None,None,193843000,339233750,89188500,CYD
2022-12-31,CNY,1270019000,7462131000,6192112000,6192112000,231253000,862073000,None,None,None,None,38392000,None,None,None,None,None,192861000,1289000,None,None,None,115626500,None,124857000,CYD
2022-09-30,CNY,577590500,3731065500,3153475000,3153475000,52050000,None,213978500,541228000,None,None,None,None,None,None,None,27081,96430500,1289000,None,None,None,185057419,185084500,62428500,CYD
2022-06-30,CNY,680315499,4284252499,3603937000,3603937000,144019000,749604000,204240500,551767500,None,None,86173000,8522298,None,None,None,86065,100932500,28243500,None,None,None,276967435,277053500,46862000,CYD
2022-03-31,CNY,473737500,4318402000,3844664500,3844664500,9493500,501311000,266558000,528169500,None,None,None,19176000,None,None,None,71391,3934500,21217500,None,None,None,142456609,142528000,9483000,CYD
2021-12-31,CNY,1328292000,8636804000,7308512000,7308512000,163764000,835899000,None,None,None,None,155895000,None,None,None,None,None,7869000,-21217500,None,None,None,8624000,None,18966000,CYD
2021-09-30,CNY,667759500,4318402000,3650642500,3650642500,9493500,None,266558000,722191500,None,None,None,None,None,None,None,54000,3934500,21217500,None,None,None,122309500,122363500,9483000,CYD
2021-06-30,CNY,811910500,6314563000,5502652500,5502652500,249884500,920058000,157848000,555785000,None,None,55928000,None,None,None,None,55806,221920500,43125500,None,None,None,362698694,362754500,126853500,CYD
2021-03-31,CNY,857790500,5311111500,4453321000,4453321000,201656000,501311000,206745500,716016500,None,None,None,43998000,None,None,None,55131,208151500,34962500,None,None,None,314470869,314526000,121586500,CYD
2020-12-31,CNY,855830500,5311111500,4455281000,4455281000,284406500,501311000,206745500,4455281000,None,None,210140000,43998000,None,None,None,-171855500,208151500,34962500,None,None,None,284406500,112551000,121586500,CYD
2020-09-30,CNY,857790500,5311111500,4453321000,4453321000,201656000,None,206745500,716016500,None,None,None,None,None,None,None,52750,208151500,34962500,None,None,None,307666000,307718750,121586500,CYD
2020-06-30,CNY,948051000,6549641000,5601590000,5601590000,448671000,424100000,137033000,498355000,None,-26723000,25698000,26723000,None,None,None,51116,422973000,82305000,None,340668000,None,554682634,554733750,244661000,CYD
2020-03-31,CNY,1114583000,5682959000,4568376000,4568376000,125585000,333314000,227954000,1006187000,None,-36451000,31932000,27118000,None,None,None,46467,311655000,19831000,None,92280000,None,231601283,231647750,209572000,CYD
2019-12-31,CNY,1107594000,5682959000,4575365000,4575365000,320808000,663235000,227954000,786786000,None,150143000,9153000,27118000,None,0,None,17965000,311655000,19831000,None,291824000,None,320808000,338773000,209572000,CYD
2019-09-30,CNY,524066000,3308171000,2784105000,2784105000,175828000,357729000,81838000,354508000,None,-47035000,53305000,47035000,None,0,None,44646,122523000,36543000,None,85980000,None,281073604,281118250,50334000,CYD
2019-06-30,CNY,712853000,4861675000,4148822000,4148822000,292190000,408946000,110545000,417190999,None,-32350000,28878000,32350000,None,0,None,40963,263312000,53845000,None,209467000,None,397439287,397480250,146989000,CYD
2019-03-31,CNY,891984000,4532178000,3640194000,3640194000,202582000,376132000,107677000,753147000,None,-25293000,21426000,31090000,None,0,None,105290250,298558000,28364000,None,273429000,None,202582000,307872250,191782000,CYD
2018-12-31,CNY,861811000,4532178000,3670367000,3670367000,332647000,485846000,107677000,529164000,None,None,None,31090000,None,0,None,-2999000,298558000,28364000,None,5710685.16,None,332647000,329648000,191782000,CYD
2018-09-30,CNY,607702000,3189426000,2581724000,2581724000,251209000,336973000,63610000,350418000,None,None,None,29874000,None,0,None,107953750,227410000,48150000,None,11723.23,None,251209000,359162750,128517000,CYD
2018-06-30,CNY,769028000,4204550000,3435522000,3435522000,274485000,371811000,156472000,493702000,None,None,None,29605000,None,0,None,107953750,245721000,48994000,None,29503149.37,None,274485000,382438750,132128999,CYD
2018-03-31,CNY,1071406999,3786352000,2714945000,2714945000,322643000,359882000,270984000,584950000,None,None,None,24521000,None,None,None,107953750,616435000,28153000,None,52260011.15,None,322643000,430596750,348560000,CYD
2017-12-31,CNY,1080490000,3780812000,2700322000,2700322000,745283000,590020000,230984000,335207000,None,None,None,24521000,None,None,None,-732000,720030000,54148000,None,726326000,None,745283000,744551000,407855000,CYD
2017-09-30,CNY,725478000,3786202000,3060724000,3060724000,287794000,374375000,139573000,432061999,None,None,None,32667000,None,None,None,116335250,260749000,46420000,None,1496388000,None,287794000,404129250,157884000,CYD
