fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,GBP,6406000000,6406000000,None,None,None,None,None,6406000000,None,None,None,None,None,None,None,None,1661000000,448000000,None,1213000000,None,None,None,1193000000,BCS
2024-09-30,GBP,6547000000,6547000000,None,None,-1308000000,7547000000,None,7855000000,None,3308000000,3308000000,None,None,None,None,1305000000,2232000000,412000000,None,1820000000,None,-1308000000,-3000000,1817000000,BCS
2024-06-30,GBP,6324000000,6324000000,None,None,2071000000,7547000000,None,3999000000,None,3056000000,15570000000,None,None,None,None,-2071000000,1938000000,427000000,None,1511000000,None,1664000000,-407000000,1488000000,BCS
2024-03-31,GBP,6324000000,6324000000,None,None,2071000000,7547000000,None,3999000000,None,3072000000,3072000000,None,None,None,None,-2071000000,1938000000,427000000,None,1812000000,None,1664000000,-407000000,1237000000,BCS
2023-12-31,GBP,6953000000,6953000000,None,None,-262000000,2197000000,None,4118000000,None,None,None,None,None,None,None,-2334000000,2277000000,465000000,None,133000000,None,2072000000,-262000000,1809000000,BCS
2023-09-30,GBP,6258000000,6258000000,None,None,1876000000,7661000000,None,3949000000,None,3247000000,3247000000,None,None,None,None,-1802000000,1885000000,343000000,None,1542000000,None,3678000000,1876000000,1533000000,BCS
2023-06-30,GBP,6258000000,6258000000,None,None,1876000000,7661000000,None,3949000000,None,3270000000,12579000000,None,None,None,None,-1802000000,1885000000,343000000,None,1611000000,None,3678000000,1876000000,1533000000,BCS
2023-03-31,GBP,7219000000,7237000000,18000000,18000000,-23000000,None,None,4111000000,None,3053000000,3053000000,2605000000,None,None,None,8000000,2598000000,561000000,None,2037000000,None,-23000000,-15000000,2029000000,BCS
2022-12-31,GBP,5792000000,5792000000,None,None,1266000000,1946000000,None,3868000000,None,None,None,None,None,None,None,22000000,1310000000,-33000000,None,1343000000,None,1266000000,1288000000,1321000000,BCS
2022-09-30,GBP,5951000000,5951000000,None,None,1965000000,7058000000,None,3945000000,None,3068000000,3068000000,None,None,None,None,2000000,1969000000,249000000,None,1720000000,None,1965000000,1967000000,1718000000,BCS
2022-06-30,GBP,6708000000,6708000000,None,None,1459000000,7058000000,None,3676000000,None,2422000000,4793000000,None,None,None,None,20000000,1499000000,209000000,None,1290000000,None,1459000000,1479000000,1270000000,BCS
2022-03-31,GBP,6496000000,6496000000,None,None,2233000000,None,None,3588000000,None,2341000000,2341000000,1000000,None,None,None,None,2234000000,614000000,None,1620000000,None,None,2233000000,1619000000,BCS
2021-12-31,GBP,5160000000,5160000000,-14000000,-14000000,1447000000,None,None,2985000000,None,4158000000,None,27000000,None,None,None,None,1474000000,112000000,None,1362000000,None,None,1447000000,1117000000,BCS
2021-09-30,GBP,5465000000,5465000000,None,None,1960000000,None,None,3446000000,None,1940000000,1940000000,None,None,None,None,None,1961000000,317000000,None,1644000000,None,None,1960000000,1643000000,BCS
2021-06-30,GBP,5415000000,5415000000,None,None,2565000000,None,None,3260000000,None,2052000000,3428000000,None,None,None,None,None,2580000000,263000000,None,2317000000,None,None,2565000000,2302000000,BCS
2021-03-31,GBP,5900000000,5900000000,None,None,2395000000,None,None,3545000000,None,1851000000,1851000000,None,None,None,None,None,2399000000,496000000,None,1903000000,None,None,2395000000,1899000000,BCS
2020-12-31,GBP,4790000000,4790000000,None,None,609000000,None,None,3483000000,None,-8703000000,4933000000,None,None,None,None,None,646000000,163000000,None,483000000,None,646000000,609000000,446000000,BCS
2020-09-30,GBP,5204000000,5204000000,None,None,1143000000,None,None,3391000000,None,12602000000,10388000000,None,None,None,None,None,1147000000,328000000,None,819000000,None,1147000000,1143000000,815000000,BCS
2020-06-30,GBP,5338000000,5338000000,None,None,338000000,None,None,3310000000,None,4197000000,4106000000,None,None,None,None,None,359000000,42000000,None,317000000,None,None,338000000,296000000,BCS
2020-03-31,GBP,6283000000,6283000000,None,None,897000000,None,None,3253000000,None,2331000000,2331000000,None,None,None,None,None,913000000,71000000,None,842000000,None,None,897000000,826000000,BCS
2019-12-31,GBP,5301000000,5301000000,0,0,1055000000,301441282049.80,0,3369000000,None,4769000000,875000000,0,None,0,None,None,1097000000,189000000,None,908000000,None,1097000000,1055000000,681000000,BCS
2019-09-30,GBP,5541000000,5541000000,0,0,242000000,64603511330.63,0,3293000000,None,11713000000,11713000000,0,None,0,None,None,246000000,269000000,None,-23000000,None,246000000,242000000,-27000000,BCS
2019-06-30,GBP,5538000000,5538000000,0,0,1514000000,87826868479.71,0,3501000000,None,4597000000,2360000000,0,None,0,None,None,1531000000,297000000,None,1234000000,None,0,1514000000,1217000000,BCS
2019-03-31,GBP,5252000000,5252000000,0,0,1466000000,130355264828.67,0,3257000000,None,2258000000,2258000000,0,None,0,None,None,1483000000,248000000,None,1235000000,None,0,1466000000,1218000000,BCS
2018-12-31,GBP,5069000000,5069000000,0,0,299000000,29130572480.51,0,4024000000,None,None,None,0,None,0,None,None,374000000,145000000,None,475575753.76,None,374000000,299000000,154000000,BCS
2018-09-30,GBP,6916000000,6916000000,0,0,1418000000,18295291509.07,0,3390000000,None,None,None,0,None,0,None,None,1461000000,240000000,None,1592539454.81,None,1461000000,1418000000,1178000000,BCS
2018-06-30,GBP,3789000000,3789000000,0,0,1840000000,18434748324.35,0,6571000000,None,None,None,0,None,0,None,None,1895000000,433000000,None,1921408857.93,None,0,1840000000,1407000000,BCS
2018-03-31,GBP,5358000000,5358000000,0,0,-289000000,140000000,0,-7858000000,None,None,None,0,None,None,None,None,-236000000,304000000,None,-540000000,None,0,-289000000,-593000000,BCS
2017-12-31,GBP,5019000000,5019000000,8282453000,8282453000,25000000,5785054000,0,4410000000,None,None,None,5122079000,None,None,None,None,93000000,1138000000,None,17000000,None,93000000,25000000,-1113000000,BCS
2017-09-30,GBP,5173000000,5173000000,0,0,1064000000,21167770000,0,3277000000,None,None,None,0,None,None,None,None,1107000000,324000000,None,3348000000,None,1107000000,1064000000,740000000,BCS
