fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-07-31,USD,58283000,78807000,71025000,20124000,-14487000,50801000,21969000,72770000,None,None,None,4900000,78407000,-4752000,2507000,100000,-19239000,251000,None,-19490000,-19144000,-14487000,-14239000,-19490000,DOMO
2024-04-30,USD,59389000,75603000,78934000,20714000,-21450000,58120000,22719000,80839000,None,-4700000,None,4700000,80103000,-4431000,2356000,100000,-25907000,100000,4700000,-25981000,-26253000,-21450000,-21107000,-26007000,DOMO
2024-01-31,USD,61149000,61384000,72513000,19035000,-13347000,53378000,21118000,74496000,None,None,None,None,80184000,-4882000,1884000,6300000,-18229000,456000,None,-18685000,-18081000,-13347000,-6829000,-18685000,DOMO
2023-10-31,USD,60899000,80075000,71168000,18776000,-11222000,52392000,19729000,72121000,None,None,None,5700000,79675000,-4930000,1636000,1636000,-16152000,261000,None,-16413000,-17221000,-11222000,-9586000,-16413000,DOMO
2023-07-31,USD,60582000,79772000,69508000,19090000,-10603000,50418000,20767000,71185000,None,None,None,4800000,79672000,-5124000,1611000,20000,-15768000,341000,None,-16027000,-15902000,-10603000,-10907000,-16068000,DOMO
2023-04-30,USD,60889000,74958000,75752000,18569000,-19709000,57163000,23435000,80598000,None,-4500000,None,4500000,79458000,-4495000,1491000,20000,-24204000,199000,4500000,-24403000,-24223000,-19709000,-19684000,-24403000,DOMO
2023-01-31,USD,61434000,64124000,73764000,18190000,-16085000,55534000,21985000,77519000,None,None,None,3116000,79624000,-3116000,1201000,40000,-19201000,612000,None,-19813000,-18675000,-16085000,-16045000,-19813000,DOMO
2022-10-31,USD,60112000,79026000,72975000,18914000,-18512000,54041000,24583000,78624000,None,None,None,5032000,79026000,-5032000,1269000,20000,-23544000,167000,None,-23711000,-24470000,-18512000,-18492000,-23711000,DOMO
2022-07-31,USD,57218000,71931000,75858000,18313000,-25641000,57525000,25334000,82859000,None,-3600000,None,3600000,75531000,-3286000,1213000,20000,-28939000,200000,3600000,-29139000,-29525000,-25641000,-25319000,-29139000,DOMO
2022-04-30,USD,56803000,71064000,79928000,17661000,-28635000,62247000,23191000,85438000,None,-3400000,None,3400000,74464000,-4065000,1607000,20000,-32700000,188000,3400000,-32888000,-33591000,-28635000,-29280000,-32888000,DOMO
2022-01-31,USD,51467000,66593000,76456000,18526000,-29940000,57891000,23516000,81407000,None,-3400000,None,3400000,69993000,-3864000,1574000,39000,-33804000,-550000,3400000,-33254000,-33513000,-29940000,-30365000,-33254000,DOMO
2021-10-31,USD,47937000,61681000,68231000,17144000,-24980000,50933000,21984000,72917000,None,-3400000,None,3400000,65081000,-3471000,1533000,154000,-28451000,62000,3400000,-28513000,-28593000,-24980000,-24897000,-28513000,DOMO
2021-07-31,USD,46507000,59425000,62233000,16318000,-18596000,45762000,19341000,65103000,None,-3400000,None,3400000,62825000,-3505000,1228000,153000,-22101000,139000,3400000,-22240000,-22386000,-18596000,-18548000,-22240000,DOMO
2021-04-30,USD,44904000,56962000,59030000,15158000,-14954000,43672000,16186000,59858000,None,-3200000,None,3200000,60062000,-3262000,1028000,200000,-18216000,-112000,3200000,-18104000,-18108000,-14954000,-14816000,-18104000,DOMO
2021-01-31,USD,42331000,53643000,57250000,14512000,-16868000,42599000,16600000,59199000,None,-3300000,None,3300000,56843000,-2784000,1275000,139000,-19652000,-37000,3300000,-19615000,-19287000,-16868000,-16213000,-19615000,DOMO
2020-10-31,USD,39167000,50445000,56170000,14478000,-18875000,41538000,16504000,58042000,None,-3300000,None,3300000,53645000,-3215000,1126000,154000,-22090000,131000,3300000,-22190000,-22289000,-18875000,-18636000,-22221000,DOMO
2020-07-31,USD,37482000,48231000,50743000,13649000,-15376000,36941000,15917000,52858000,None,-3000000,None,3000000,51131000,-2417000,1071000,153000,-17793000,110000,3000000,-17893000,-17631000,-15376000,-14640000,-17903000,DOMO
2020-04-30,USD,34452000,45661000,53228000,14109000,-21966000,38965000,17453000,56418000,None,-3000000,3000000,3000000,48561000,-2724000,1293000,154000,-24690000,205000,3000000,-24895000,-24939000,-21966000,-21536000,-24895000,DOMO
